 slim_762403551 slim_762403524 slim_762403548 slim_762403542 slim_762403526 slim_762403537 slim_762403514 slim_762403515 slim_762403529 slim_762403517 slim_762403554 slim_762403513 slim_762403521 slim_762403516 slim_762403522 slim_762403530 slim_762403552 slim_762403523 slim_762403550 slim_762403518 slim_762403545 slim_762403525 slim_762403534 slim_762403544 slim_762403553 slim_762403546 slim_762403527 slim_762403543 slim_762403533 slim_762403539 slim_762403549 slim_762403535 slim_762403547 slim_762403538 slim_762403531 slim_762403528 slim_762403540 slim_762403536 slim_762403541 slim_762403532 slim_762403519 slim_762403520
0 1.1e-06 1.85e-06 1.65e-06 1.95e-06 1.85e-06 9e-07 1.7e-06 1.35e-06 6e-07 1e-06 6e-07 1.3e-06 2.9e-06 6.5e-07 1e-06 6e-07 2.95e-06 1.8e-06 1.5e-06 1e-06 8e-07 2.3e-06 2e-06 1.6e-06 2.95e-06 1.55e-06 1.9e-06 6.5e-07 1.55e-06 1.4e-06 2.2e-06 2.1e-06 2.25e-06 1.9e-06 1.95e-06 2.45e-06 1.9e-06 2.1e-06 2.4e-06 1.85e-06 2.9e-06 2e-06
1 1.85e-06 3e-06 1.55e-06 2.45e-06 1.55e-06 2.05e-06 1.85e-06 1.95e-06 1.8e-06 1.9e-06 1.55e-06 2.05e-06 1.6e-06 1.85e-06 2e-06 1.8e-06 2.15e-06 1.75e-06 2e-06 1.9e-06 1.95e-06 1.7e-06 1.75e-06 2.35e-06 2.25e-06 1.6e-06 1.7e-06 1.6e-06 1.5e-06 2e-06 2.8e-06 1.65e-06 2.7e-06 1.75e-06 2.45e-06 2.65e-06 1.75e-06 1.85e-06 1.8e-06 1.5e-06 1.55e-06 1.75e-06
2 1.65e-06 1.55e-06 2.5e-06 2.2e-06 1.6e-06 1.85e-06 1.65e-06 1.8e-06 1.55e-06 1.65e-06 1.4e-06 1.95e-06 1.7e-06 1.6e-06 1.8e-06 1.5e-06 2.15e-06 1.7e-06 1.95e-06 1.65e-06 1.75e-06 1.7e-06 1.75e-06 2.15e-06 2.25e-06 1.6e-06 1.65e-06 1.35e-06 1.25e-06 1.85e-06 2.55e-06 1.65e-06 2.5e-06 1.55e-06 2.25e-06 2.45e-06 1.65e-06 1.85e-06 1.75e-06 1.25e-06 1.7e-06 1.75e-06
3 1.95e-06 2.45e-06 2.2e-06 3.1e-06 2.5e-06 2.15e-06 2.5e-06 2.25e-06 1.85e-06 2e-06 1.7e-06 2.4e-06 3.2e-06 1.9e-06 2.05e-06 1.85e-06 3.4e-06 2.6e-06 2.7e-06 2e-06 2.05e-06 2.75e-06 2.65e-06 2.2e-06 3.5e-06 2.4e-06 2.55e-06 1.65e-06 2.15e-06 2.3e-06 1.85e-06 2.55e-06 1.85e-06 2.45e-06 1.6e-06 1.95e-06 2.55e-06 2.75e-06 3e-06 2.3e-06 3.2e-06 2.65e-06
4 1.85e-06 1.55e-06 1.6e-06 2.5e-06 3.1e-06 2.05e-06 1.85e-06 2e-06 1.8e-06 1.95e-06 1.6e-06 2.05e-06 1.65e-06 1.85e-06 2e-06 1.8e-06 2.15e-06 1.75e-06 1.95e-06 1.95e-06 1.95e-06 1.75e-06 1.8e-06 2.4e-06 2.25e-06 1.6e-06 1.75e-06 1.65e-06 1.55e-06 2.05e-06 2.8e-06 1.7e-06 2.75e-06 1.8e-06 2.5e-06 2.7e-06 1.8e-06 1.9e-06 1.8e-06 1.55e-06 1.6e-06 1.8e-06
5 9e-07 2.05e-06 1.85e-06 2.15e-06 2.05e-06 1.6e-06 1.85e-06 1.5e-06 8.5e-07 9.5e-07 8.5e-07 1.5e-06 3.05e-06 9e-07 1.2e-06 8.5e-07 3.1e-06 2e-06 1.7e-06 9.5e-07 1e-06 2.45e-06 1.9e-06 1.75e-06 3.1e-06 1.75e-06 1.9e-06 9e-07 1.75e-06 1.3e-06 2.4e-06 2.25e-06 2.15e-06 2.05e-06 2.15e-06 2.6e-06 2.1e-06 2e-06 2.55e-06 2.05e-06 3.05e-06 1.9e-06
6 1.7e-06 1.85e-06 1.65e-06 2.5e-06 1.85e-06 1.85e-06 2.7e-06 2.1e-06 1.65e-06 2.1e-06 1.8e-06 2e-06 1.85e-06 1.7e-06 1.8e-06 1.65e-06 2.15e-06 1.65e-06 1.65e-06 2.1e-06 1.65e-06 1.95e-06 1.95e-06 2.4e-06 2.2e-06 1.8e-06 1.85e-06 1.85e-06 1.6e-06 2.15e-06 2.45e-06 1.9e-06 2.7e-06 1.8e-06 2.5e-06 2.65e-06 2e-06 2.05e-06 1.7e-06 1.45e-06 1.8e-06 1.95e-06
7 1.35e-06 1.95e-06 1.8e-06 2.25e-06 2e-06 1.5e-06 2.1e-06 1.4e-06 1.35e-06 1.2e-06 8.5e-07 1.3e-06 2.9e-06 1.4e-06 1.3e-06 1.35e-06 3.05e-06 2.35e-06 2.3e-06 1.2e-06 1.4e-06 1.85e-06 2e-06 1.45e-06 3.05e-06 1.85e-06 1.9e-06 1e-06 1.75e-06 1e-06 2.8e-06 1.95e-06 2.4e-06 1.7e-06 2.2e-06 2.15e-06 2.05e-06 2.1e-06 2.55e-06 2.2e-06 2.85e-06 2e-06
8 6e-07 1.8e-06 1.55e-06 1.85e-06 1.8e-06 8.5e-07 1.65e-06 1.35e-06 9e-07 9.5e-07 6e-07 1.3e-06 2.85e-06 5e-07 9.5e-07 5e-07 2.85e-06 1.7e-06 1.4e-06 9.5e-07 7.5e-07 2.25e-06 2e-06 1.55e-06 2.9e-06 1.55e-06 1.9e-06 5.5e-07 1.45e-06 1.4e-06 2.1e-06 2.05e-06 2.2e-06 1.85e-06 1.9e-06 2.4e-06 1.8e-06 2.1e-06 2.35e-06 1.75e-06 2.9e-06 2e-06
9 1e-06 1.9e-06 1.65e-06 2e-06 1.95e-06 9.5e-07 2.1e-06 1.2e-06 9.5e-07 1e-06 5.5e-07 1.5e-06 3.05e-06 1e-06 1.3e-06 9e-07 3.25e-06 2.25e-06 2.2e-06 5e-07 1.1e-06 2.3e-06 1.75e-06 1.55e-06 3.25e-06 1.65e-06 1.75e-06 6e-07 1.6e-06 1e-06 2.65e-06 2.1e-06 2e-06 1.9e-06 2e-06 2.45e-06 1.95e-06 1.85e-06 2.7e-06 2.05e-06 3.05e-06 1.75e-06
