 slim_762437557 slim_762437533 slim_762437506 slim_762437548 slim_762437512 slim_762437523 slim_762437516 slim_762437541 slim_762437499 slim_762437520 slim_762437556 slim_762437509 slim_762437547 slim_762437507 slim_762437530 slim_762437552 slim_762437502 slim_762437555 slim_762437561 slim_762437505 slim_762437551 slim_762437527 slim_762437560 slim_762437510 slim_762437546 slim_762437531 slim_762437558 slim_762437549 slim_762437511 slim_762437515 slim_762437539 slim_762437559 slim_762437524 slim_762437543 slim_762437545 slim_762437536 slim_762437519 slim_762437540 slim_762437525 slim_762437542 slim_762437537 slim_762437518 slim_762437528 slim_762437538 slim_762437532 slim_762437534 slim_762437554 slim_762437508 slim_762437500 slim_762437553 slim_762437501 slim_762437526 slim_762437514 slim_762437504 slim_762437521 slim_762437544 slim_762437503 slim_762437550 slim_762437513 slim_762437529 slim_762437517 slim_762437535 slim_762437522
0 1.8e-06 1.95e-06 1.85e-06 1.35e-06 1.15e-06 1.85e-06 1.75e-06 1.3e-06 1.25e-06 1.35e-06 1.45e-06 1.85e-06 1.25e-06 1.8e-06 1.2e-06 1.25e-06 1.45e-06 1.5e-06 1.75e-06 1.45e-06 1.95e-06 1e-06 1.75e-06 2e-06 1.35e-06 1.5e-06 1.5e-06 1.35e-06 1.2e-06 1.9e-06 1.65e-06 1.35e-06 1.85e-06 9.5e-07 1.5e-06 1.65e-06 1.35e-06 1.9e-06 1.4e-06 1.2e-06 1.55e-06 1.7e-06 1.6e-06 1.75e-06 1.25e-06 2e-06 1.95e-06 1.5e-06 2e-06 1.75e-06 1.15e-06 1.65e-06 1.75e-06 2e-06 1.8e-06 1.6e-06 1e-06 1.35e-06 1.35e-06 9.5e-07 1.25e-06 1.3e-06 1.25e-06
1 1.95e-06 1.7e-06 1.35e-06 1.7e-06 2e-06 1.85e-06 1.8e-06 1.8e-06 1.65e-06 1.65e-06 2.05e-06 2.35e-06 1.75e-06 1.75e-06 1.55e-06 1.65e-06 1.9e-06 2.1e-06 1.6e-06 1.4e-06 2.1e-06 1.8e-06 2.05e-06 2.5e-06 1.7e-06 2e-06 1.45e-06 1.9e-06 1.65e-06 2.1e-06 1.35e-06 2.2e-06 1.55e-06 1.5e-06 1.95e-06 2.3e-06 1.85e-06 2e-06 1.85e-06 1.8e-06 2.1e-06 2.45e-06 1.6e-06 2.15e-06 1.4e-06 2.5e-06 2.25e-06 1.3e-06 2.2e-06 1.85e-06 2.15e-06 2.1e-06 1.9e-06 2.5e-06 2.2e-06 2.05e-06 1.65e-06 1.75e-06 2e-06 1.65e-06 1.65e-06 1.95e-06 1.95e-06
2 1.85e-06 1.35e-06 1.9e-06 1.7e-06 1.95e-06 1.5e-06 1.65e-06 1.75e-06 1.7e-06 1.35e-06 2e-06 2.05e-06 1.7e-06 1.5e-06 1.75e-06 1.7e-06 1.7e-06 1.65e-06 1.25e-06 1.1e-06 1.55e-06 1.75e-06 1.8e-06 2.1e-06 1.55e-06 1.8e-06 1.3e-06 1.85e-06 1.85e-06 1.8e-06 1.55e-06 1.7e-06 1.25e-06 1.7e-06 1.65e-06 2e-06 1.65e-06 1.75e-06 1.65e-06 1.75e-06 1.95e-06 2.05e-06 1.45e-06 1.85e-06 1.35e-06 2.1e-06 1.85e-06 1.1e-06 1.85e-06 1.35e-06 2.05e-06 1.8e-06 1.85e-06 2.1e-06 2e-06 1.75e-06 1.85e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 1.9e-06 1.9e-06
3 1.35e-06 1.7e-06 1.7e-06 2.3e-06 1.4e-06 1.45e-06 1.5e-06 1.35e-06 1.5e-06 1.3e-06 1.6e-06 1.8e-06 1.4e-06 1.5e-06 1.35e-06 1.5e-06 1.6e-06 1.5e-06 1.5e-06 1.3e-06 1.9e-06 1.2e-06 1.4e-06 1.95e-06 1.45e-06 1.65e-06 1.6e-06 1.45e-06 1.4e-06 1.9e-06 1.65e-06 1.65e-06 1.9e-06 1.2e-06 1.5e-06 1.7e-06 1.5e-06 1.45e-06 1.55e-06 1.35e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06 1.25e-06 2.05e-06 1.9e-06 1.15e-06 1.6e-06 1.6e-06 1.45e-06 1.65e-06 1.65e-06 1.95e-06 1.85e-06 1.6e-06 1.3e-06 1.2e-06 1.45e-06 1.25e-06 1.4e-06 1.45e-06 1.45e-06
4 1.15e-06 2e-06 1.95e-06 1.4e-06 1.8e-06 1.9e-06 1.75e-06 1.35e-06 1.35e-06 1.35e-06 1.25e-06 1.65e-06 1.35e-06 1.85e-06 1.2e-06 1.35e-06 1.6e-06 1.55e-06 1.8e-06 1.45e-06 2.15e-06 1.05e-06 1.7e-06 1.95e-06 1.5e-06 1.7e-06 1.6e-06 1.35e-06 1.3e-06 2.05e-06 1.75e-06 1.65e-06 1.95e-06 9.5e-07 1.45e-06 1.55e-06 1.35e-06 1.95e-06 1.55e-06 1.35e-06 1.8e-06 1.65e-06 1.75e-06 1.75e-06 1.3e-06 1.95e-06 1.8e-06 1.5e-06 2.15e-06 1.85e-06 1.35e-06 1.45e-06 1.8e-06 1.95e-06 1.55e-06 1.45e-06 1.1e-06 1.45e-06 1.5e-06 1.1e-06 1.3e-06 1.3e-06 1.3e-06
5 1.85e-06 1.85e-06 1.5e-06 1.45e-06 1.9e-06 1.4e-06 1.35e-06 1.7e-06 2.1e-06 1.15e-06 2e-06 1.55e-06 1.8e-06 1.05e-06 2.2e-06 2.1e-06 1.75e-06 1.2e-06 7.5e-07 1e-06 1.05e-06 1.75e-06 1.05e-06 1.65e-06 1.75e-06 1.85e-06 2.05e-06 1.85e-06 2.3e-06 1.75e-06 2.05e-06 1.3e-06 1.95e-06 2.15e-06 1.3e-06 1.55e-06 1.6e-06 1e-06 1.7e-06 1.7e-06 1.95e-06 1.55e-06 2.2e-06 1.35e-06 1.6e-06 1.65e-06 1.3e-06 7.5e-07 1.15e-06 7.5e-07 2.05e-06 1.45e-06 1.8e-06 1.65e-06 1.9e-06 1.4e-06 2.3e-06 1.5e-06 1.15e-06 2.3e-06 2.3e-06 1.9e-06 1.9e-06
6 1.75e-06 1.8e-06 1.65e-06 1.5e-06 1.75e-06 1.35e-06 2e-06 1.6e-06 1.55e-06 1.3e-06 1.7e-06 1.35e-06 1.7e-06 1.3e-06 1.75e-06 1.55e-06 1.95e-06 1.55e-06 1.4e-06 1.15e-06 1.85e-06 1.65e-06 1.1e-06 1.7e-06 1.95e-06 2.05e-06 1.95e-06 1.55e-06 1.85e-06 1.55e-06 1.65e-06 1.6e-06 1.5e-06 1.95e-06 1.1e-06 1.15e-06 1.15e-06 1.25e-06 1.9e-06 1.6e-06 2.1e-06 1.75e-06 2.1e-06 1.25e-06 1.65e-06 1.65e-06 1.6e-06 1.05e-06 1.55e-06 1.55e-06 2e-06 1.25e-06 1.55e-06 1.7e-06 1.3e-06 1.2e-06 2.1e-06 1.55e-06 1.35e-06 2.1e-06 1.85e-06 1.6e-06 1.6e-06
7 1.3e-06 1.8e-06 1.75e-06 1.35e-06 1.35e-06 1.7e-06 1.6e-06 2.3e-06 1.4e-06 1.35e-06 1.55e-06 1.6e-06 1.4e-06 1.6e-06 1.3e-06 1.4e-06 1.6e-06 1.55e-06 1.65e-06 1.35e-06 1.95e-06 1.2e-06 1.55e-06 1.95e-06 1.5e-06 1.65e-06 1.6e-06 1.4e-06 1.35e-06 1.85e-06 1.6e-06 1.6e-06 1.8e-06 1.2e-06 1.45e-06 1.6e-06 1.4e-06 1.65e-06 1.55e-06 1.25e-06 1.7e-06 1.75e-06 1.7e-06 1.6e-06 1.3e-06 2e-06 1.9e-06 1.35e-06 1.85e-06 1.7e-06 1.45e-06 1.6e-06 1.6e-06 1.95e-06 1.75e-06 1.55e-06 1.3e-06 1.4e-06 1.45e-06 1.25e-06 1.35e-06 1.4e-06 1.4e-06
8 1.25e-06 1.65e-06 1.7e-06 1.5e-06 1.35e-06 2.1e-06 1.55e-06 1.4e-06 1.7e-06 1.6e-06 1.4e-06 1.95e-06 1.2e-06 2e-06 8.5e-07 8.5e-07 1.7e-06 1.95e-06 1.85e-06 1.45e-06 2.3e-06 1.2e-06 1.95e-06 2.25e-06 1.4e-06 1.75e-06 1.3e-06 1.25e-06 8.5e-07 1.8e-06 1.25e-06 2e-06 1.3e-06 9e-07 1.45e-06 1.6e-06 1.2e-06 2.25e-06 1.65e-06 1.35e-06 1.8e-06 2.2e-06 1.4e-06 1.9e-06 1.25e-06 2.25e-06 2e-06 1.55e-06 2.45e-06 2.05e-06 1.5e-06 1.6e-06 1.6e-06 2.25e-06 1.4e-06 1.55e-06 9.5e-07 1.5e-06 1.85e-06 9e-07 9e-07 1.25e-06 1.2e-06
9 1.35e-06 1.65e-06 1.35e-06 1.3e-06 1.35e-06 1.15e-06 1.3e-06 1.35e-06 1.6e-06 1e-06 1.5e-06 1.3e-06 1.35e-06 1.05e-06 1.7e-06 1.6e-06 1.6e-06 9.5e-07 1.05e-06 6e-07 1.5e-06 1.05e-06 1.05e-06 1.65e-06 1.55e-06 1.7e-06 1.85e-06 1.4e-06 1.8e-06 1.75e-06 1.6e-06 1.25e-06 1.85e-06 1.55e-06 9.5e-07 1.15e-06 1e-06 1.15e-06 1.55e-06 1.35e-06 1.85e-06 1.5e-06 2e-06 1.15e-06 1.05e-06 1.5e-06 1.4e-06 7.5e-07 1.5e-06 1.15e-06 1.7e-06 1.1e-06 1.6e-06 1.65e-06 1.5e-06 1.05e-06 1.7e-06 1.35e-06 8e-07 1.7e-06 1.8e-06 1.4e-06 1.4e-06
