 slim_762490881 slim_762490883 slim_762490871 slim_762490894 slim_762490891 slim_762490879 slim_762490880 slim_762490893 slim_762490901 slim_762490870 slim_762490903 slim_762490906 slim_762490892 slim_762490886 slim_762490902 slim_762490899 slim_762490887 slim_762490904 slim_762490875 slim_762490897 slim_762490878 slim_762490900 slim_762490882 slim_762490888 slim_762490895 slim_762490885 slim_762490898 slim_762490872 slim_762490896 slim_762490884 slim_762490890 slim_762490907 slim_762490873 slim_762490877 slim_762490876 slim_762490905 slim_762490889 slim_762490874 slim_762490869
0 2.6e-06 1.75e-06 2.1e-06 1.85e-06 2.45e-06 1.95e-06 2.15e-06 1.7e-06 1.5e-06 2.45e-06 2.45e-06 1.7e-06 2.05e-06 1.9e-06 2.05e-06 2.5e-06 1.95e-06 1.85e-06 2.15e-06 1.75e-06 2.05e-06 2.05e-06 1.6e-06 2.7e-06 2.2e-06 1.45e-06 2.7e-06 2.15e-06 1.95e-06 2.8e-06 2.3e-06 2.4e-06 2.05e-06 2.5e-06 2.3e-06 2.2e-06 2.45e-06 2.3e-06 1.45e-06
1 1.75e-06 1.9e-06 1.45e-06 1.5e-06 2.05e-06 1.4e-06 2.35e-06 1.9e-06 1.45e-06 2e-06 2.45e-06 1.25e-06 2.15e-06 2.1e-06 1.5e-06 2e-06 1.8e-06 2.05e-06 2.15e-06 1.45e-06 1.65e-06 1.4e-06 1.55e-06 2.15e-06 1.75e-06 1.95e-06 2.2e-06 1.7e-06 1.6e-06 2.3e-06 1.9e-06 1.95e-06 1.25e-06 1.85e-06 1.85e-06 1.75e-06 2.05e-06 2.5e-06 1.2e-06
2 2.1e-06 1.45e-06 2.3e-06 1.9e-06 2.2e-06 1.25e-06 2.55e-06 1.75e-06 1.55e-06 1.6e-06 2.65e-06 1.45e-06 1.65e-06 2e-06 1.35e-06 2e-06 2.2e-06 2.35e-06 1.85e-06 1.5e-06 2.05e-06 1.55e-06 2.1e-06 1.8e-06 1.15e-06 2.2e-06 2.45e-06 1.4e-06 1.35e-06 2.55e-06 1.6e-06 2.05e-06 1.3e-06 2.05e-06 1.2e-06 1.15e-06 2.15e-06 2.5e-06 1.4e-06
3 1.85e-06 1.5e-06 1.9e-06 6e-07 1e-06 1.5e-06 1.4e-06 1.9e-06 1.35e-06 1.7e-06 2.4e-06 1.25e-06 2.3e-06 1.6e-06 1.6e-06 2.15e-06 6e-07 1.15e-06 2.1e-06 1.2e-06 9.5e-07 1.6e-06 1.85e-06 1.95e-06 1.7e-06 1.5e-06 1.4e-06 1.4e-06 1.45e-06 1.85e-06 2.15e-06 1.5e-06 1.95e-06 1.8e-06 1.85e-06 1.7e-06 1.85e-06 2e-06 1.35e-06
4 2.45e-06 2.05e-06 2.2e-06 1e-06 1.4e-06 1.55e-06 1.45e-06 2.3e-06 2e-06 1.5e-06 2.4e-06 1.6e-06 2.65e-06 1.7e-06 1.65e-06 2.55e-06 1.1e-06 1.6e-06 2.2e-06 1.6e-06 1.65e-06 1.95e-06 2.45e-06 1.75e-06 1.5e-06 2.15e-06 1.45e-06 1.25e-06 1.55e-06 2.15e-06 2.55e-06 1.65e-06 2.55e-06 1.75e-06 1.9e-06 1.5e-06 2.2e-06 1.8e-06 1.95e-06
5 1.95e-06 1.4e-06 1.25e-06 1.5e-06 1.55e-06 1e-06 2e-06 1.5e-06 1.3e-06 9.5e-07 2.35e-06 7.5e-07 1.7e-06 1.45e-06 6.5e-07 2.55e-06 1.6e-06 1.75e-06 1.7e-06 8.5e-07 2.15e-06 1.45e-06 2.2e-06 1.35e-06 5e-07 2.05e-06 2.1e-06 7.5e-07 7e-07 2.8e-06 1.7e-06 1.65e-06 1.95e-06 1.65e-06 9e-07 5e-07 2.2e-06 1.95e-06 1.1e-06
6 2.15e-06 2.35e-06 2.55e-06 1.4e-06 1.45e-06 2e-06 2.2e-06 2.25e-06 2.3e-06 2e-06 2.05e-06 2e-06 2.65e-06 1.55e-06 2.1e-06 2.75e-06 1.3e-06 1.4e-06 2.2e-06 2e-06 1.85e-06 2.3e-06 2.15e-06 2.1e-06 2e-06 1.85e-06 1.7e-06 1.8e-06 2e-06 2.3e-06 2.9e-06 1.95e-06 2.85e-06 2e-06 2.4e-06 2e-06 2.4e-06 1.9e-06 2.25e-06
7 1.7e-06 1.9e-06 1.75e-06 1.9e-06 2.3e-06 1.5e-06 2.25e-06 2.5e-06 1.4e-06 1.9e-06 2.55e-06 1.45e-06 1.4e-06 1.7e-06 1.6e-06 2.4e-06 2.05e-06 1.9e-06 1.7e-06 1.4e-06 2.3e-06 1.95e-06 2.05e-06 2.15e-06 1.45e-06 1.7e-06 2.75e-06 1.6e-06 1.4e-06 2.95e-06 1.95e-06 2.15e-06 1.95e-06 2.45e-06 1.55e-06 1.45e-06 2.4e-06 2.05e-06 1.45e-06
8 1.5e-06 1.45e-06 1.55e-06 1.35e-06 2e-06 1.3e-06 2.3e-06 1.4e-06 1.2e-06 1.9e-06 2.6e-06 8.5e-07 1.9e-06 1.9e-06 1.4e-06 2.45e-06 1.65e-06 1.8e-06 2.15e-06 8.5e-07 1.75e-06 1.65e-06 2e-06 2.1e-06 1.5e-06 1.45e-06 2.35e-06 1.6e-06 1.1e-06 2.55e-06 1.6e-06 1.7e-06 1.75e-06 2.1e-06 1.6e-06 1.5e-06 1.9e-06 2.15e-06 8e-07
9 2.45e-06 2e-06 1.6e-06 1.7e-06 1.5e-06 9.5e-07 2e-06 1.9e-06 1.9e-06 1e-06 2.7e-06 1.45e-06 1.8e-06 1.55e-06 1e-06 2.35e-06 1.8e-06 2.15e-06 1.6e-06 1.4e-06 2.35e-06 1.75e-06 2.6e-06 1.4e-06 5e-07 2.45e-06 2.15e-06 6.5e-07 1e-06 2.85e-06 2e-06 1.9e-06 2.25e-06 2e-06 9e-07 5e-07 2.45e-06 2.1e-06 1.8e-06
