 slim_762010925 slim_762010914 slim_762010936 slim_762010926 slim_762010924 slim_762010907 slim_762010891 slim_762010906 slim_762010920 slim_762010900 slim_762010893 slim_762010909 slim_762010898 slim_762010892 slim_762010894 slim_762010928 slim_762010904 slim_762010912 slim_762010887 slim_762010933 slim_762010918 slim_762010888 slim_762010917 slim_762010908 slim_762010934 slim_762010937 slim_762010922 slim_762010896 slim_762010932 slim_762010929 slim_762010921 slim_762010903 slim_762010927 slim_762010930 slim_762010895 slim_762010889 slim_762010902 slim_762010910 slim_762010899 slim_762010913 slim_762010919 slim_762010911 slim_762010897 slim_762010886 slim_762010923 slim_762010890 slim_762010905 slim_762010915 slim_762010931 slim_762010901 slim_762010916 slim_762010935
0 2.9e-06 1.8e-06 1.75e-06 1.95e-06 1.95e-06 1.6e-06 2.35e-06 2.3e-06 2.4e-06 2.4e-06 1.6e-06 1.75e-06 1.7e-06 2.35e-06 2.95e-06 2.5e-06 2.4e-06 2.05e-06 1.85e-06 2.4e-06 1.8e-06 2.35e-06 2.1e-06 2.85e-06 2e-06 2.2e-06 1.8e-06 1.9e-06 2.3e-06 1.8e-06 1.65e-06 2.55e-06 1.8e-06 1.55e-06 1.6e-06 1.95e-06 1.9e-06 2.85e-06 1.95e-06 2.4e-06 2.35e-06 1.9e-06 2.5e-06 2e-06 1.7e-06 2.45e-06 1.85e-06 2.95e-06 1.85e-06 2e-06 1.9e-06 3e-06
1 1.8e-06 1.6e-06 1.3e-06 1.75e-06 2.25e-06 9.5e-07 2.2e-06 1.95e-06 2.4e-06 2.05e-06 1e-06 8.5e-07 1.2e-06 2.35e-06 2.8e-06 2.35e-06 2.1e-06 1.9e-06 2.25e-06 2.05e-06 1.8e-06 2.35e-06 1.6e-06 2.8e-06 2.35e-06 2e-06 1.5e-06 1.5e-06 1.95e-06 1.15e-06 1.35e-06 2.35e-06 1.25e-06 8.5e-07 1.1e-06 2.3e-06 1.9e-06 2.8e-06 1.55e-06 2.1e-06 2.35e-06 1.7e-06 2.35e-06 1.9e-06 2e-06 2.45e-06 1.55e-06 2.7e-06 1.6e-06 1.55e-06 1.6e-06 2.7e-06
2 1.75e-06 1.3e-06 1.9e-06 1.55e-06 1.85e-06 1.15e-06 1.85e-06 1.8e-06 2e-06 1.9e-06 1.15e-06 1.25e-06 1.3e-06 1.95e-06 2.3e-06 2.15e-06 1.9e-06 1.4e-06 2.2e-06 1.9e-06 1.55e-06 1.8e-06 1.8e-06 2.25e-06 2.3e-06 1.8e-06 1.5e-06 1.6e-06 1.8e-06 1.35e-06 1.15e-06 2e-06 1.15e-06 1.05e-06 1.25e-06 2.25e-06 1.35e-06 2.25e-06 1.25e-06 1.9e-06 1.95e-06 1.5e-06 2.05e-06 1.2e-06 2e-06 1.9e-06 1.6e-06 2.25e-06 1.65e-06 1.7e-06 1.45e-06 2.25e-06
3 1.95e-06 1.75e-06 1.55e-06 1.8e-06 1.55e-06 1.65e-06 1.7e-06 1.75e-06 1.8e-06 1.85e-06 1.6e-06 1.7e-06 1.55e-06 1.75e-06 2.15e-06 1.75e-06 1.85e-06 1.35e-06 1.85e-06 1.85e-06 1.35e-06 1.7e-06 1.75e-06 2.1e-06 1.95e-06 1.35e-06 1.5e-06 1.4e-06 1.75e-06 1.85e-06 1.6e-06 1.7e-06 1.55e-06 1.55e-06 1.35e-06 1.9e-06 1.1e-06 2.1e-06 1.25e-06 1.85e-06 1.75e-06 9e-07 1.8e-06 1.3e-06 1.75e-06 1.8e-06 1.35e-06 2.1e-06 1.4e-06 1.65e-06 1.45e-06 2.3e-06
4 1.95e-06 2.25e-06 1.85e-06 1.55e-06 2.1e-06 1.95e-06 1.7e-06 1.75e-06 1.55e-06 1.85e-06 1.9e-06 2.2e-06 1.95e-06 1.5e-06 2.15e-06 2.1e-06 1.85e-06 1.2e-06 1.85e-06 1.85e-06 1.1e-06 1.65e-06 1.95e-06 1.95e-06 1.95e-06 1.75e-06 1.4e-06 1.55e-06 1.75e-06 2.15e-06 1.85e-06 1.85e-06 1.95e-06 2e-06 2e-06 1.9e-06 1.25e-06 1.95e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 1.65e-06 1.4e-06 1.6e-06 1.75e-06 1.65e-06 2.25e-06 1.5e-06 1.85e-06 1.55e-06 2.45e-06
5 1.6e-06 9.5e-07 1.15e-06 1.65e-06 1.95e-06 1.3e-06 2.05e-06 1.55e-06 2.05e-06 1.65e-06 7e-07 9e-07 1.15e-06 2e-06 2.55e-06 2.3e-06 1.75e-06 1.65e-06 1.9e-06 1.65e-06 1.55e-06 2.05e-06 1.25e-06 2.45e-06 2.1e-06 1.85e-06 1.1e-06 1.2e-06 1.55e-06 8.5e-07 1.15e-06 2e-06 1.2e-06 8e-07 1.05e-06 2.05e-06 1.65e-06 2.45e-06 1.5e-06 1.75e-06 2e-06 1.6e-06 2.1e-06 1.7e-06 1.65e-06 2.15e-06 1.2e-06 2.55e-06 1.25e-06 1.2e-06 1.25e-06 2.55e-06
6 2.35e-06 2.2e-06 1.85e-06 1.7e-06 1.7e-06 2.05e-06 1.8e-06 1.55e-06 1.35e-06 1.65e-06 2e-06 2.15e-06 1.85e-06 1.3e-06 1.15e-06 1.2e-06 1.65e-06 1.35e-06 2.25e-06 1.65e-06 1.1e-06 1.5e-06 2.25e-06 1.3e-06 2.45e-06 1.55e-06 1.65e-06 1.7e-06 1.55e-06 2.25e-06 2e-06 1.6e-06 1.9e-06 1.95e-06 1.9e-06 2.4e-06 1.65e-06 1.3e-06 1.6e-06 1.65e-06 1.3e-06 1.65e-06 1.1e-06 1.6e-06 2.15e-06 1.6e-06 1.85e-06 9e-07 1.75e-06 2.15e-06 1.85e-06 1.15e-06
7 2.3e-06 1.95e-06 1.8e-06 1.75e-06 1.75e-06 1.55e-06 1.55e-06 2e-06 1.2e-06 1.1e-06 1.55e-06 1.9e-06 1.95e-06 1.15e-06 1.3e-06 1.75e-06 1.2e-06 1.5e-06 2e-06 1.1e-06 1.45e-06 1.3e-06 1.65e-06 1e-06 2.3e-06 1.5e-06 1.25e-06 1.4e-06 1e-06 1.75e-06 1.85e-06 1.45e-06 1.85e-06 1.75e-06 1.9e-06 2.25e-06 1.55e-06 1e-06 1.6e-06 1.2e-06 1.15e-06 1.7e-06 1.5e-06 1.6e-06 1.8e-06 1.4e-06 1.45e-06 1.5e-06 1.45e-06 1.6e-06 1.4e-06 1.6e-06
8 2.4e-06 2.4e-06 2e-06 1.8e-06 1.55e-06 2.05e-06 1.35e-06 1.2e-06 1.6e-06 1.3e-06 2e-06 2.35e-06 2.05e-06 8e-07 1.2e-06 1.7e-06 1.3e-06 1.3e-06 2.1e-06 1.3e-06 1e-06 1.2e-06 2.15e-06 8e-07 2.4e-06 1.4e-06 1.3e-06 1.6e-06 1.2e-06 2.25e-06 2.05e-06 1.65e-06 2.05e-06 2.1e-06 2.1e-06 2.35e-06 1.6e-06 8e-07 1.75e-06 1.3e-06 8e-07 1.75e-06 1.3e-06 1.6e-06 2e-06 1.3e-06 1.65e-06 1.5e-06 1.65e-06 2.05e-06 1.7e-06 1.65e-06
9 2.4e-06 2.05e-06 1.9e-06 1.85e-06 1.85e-06 1.65e-06 1.65e-06 1.1e-06 1.3e-06 2.2e-06 1.65e-06 2e-06 2.05e-06 1.25e-06 1.4e-06 1.85e-06 1.2e-06 1.6e-06 2e-06 1.1e-06 1.55e-06 1.4e-06 1.65e-06 1.1e-06 2.4e-06 1.6e-06 1.35e-06 1.4e-06 1.1e-06 1.75e-06 1.95e-06 1.45e-06 1.95e-06 1.85e-06 2e-06 2.35e-06 1.65e-06 1.1e-06 1.7e-06 1.3e-06 1.25e-06 1.8e-06 1.6e-06 1.7e-06 1.8e-06 1.5e-06 1.45e-06 1.6e-06 1.45e-06 1.6e-06 1.5e-06 1.7e-06
10 1.6e-06 1e-06 1.15e-06 1.6e-06 1.9e-06 7e-07 2e-06 1.55e-06 2e-06 1.65e-06 1.2e-06 9.5e-07 1.15e-06 1.95e-06 2.5e-06 2.25e-06 1.7e-06 1.6e-06 1.85e-06 1.65e-06 1.5e-06 2e-06 1.25e-06 2.4e-06 2.05e-06 1.8e-06 1.15e-06 1.2e-06 1.55e-06 9e-07 1.15e-06 1.95e-06 1.2e-06 8e-07 1e-06 2e-06 1.6e-06 2.4e-06 1.5e-06 1.7e-06 1.95e-06 1.55e-06 2.05e-06 1.65e-06 1.65e-06 2.1e-06 1.15e-06 2.5e-06 1.25e-06 1.15e-06 1.25e-06 2.5e-06
