 slim_762459549 slim_762459546 slim_762459536 slim_762459506 slim_762459550 slim_762459525 slim_762459552 slim_762459531 slim_762459555 slim_762459537 slim_762459534 slim_762459508 slim_762459518 slim_762459509 slim_762459516 slim_762459554 slim_762459529 slim_762459515 slim_762459542 slim_762459548 slim_762459540 slim_762459527 slim_762459539 slim_762459547 slim_762459514 slim_762459538 slim_762459522 slim_762459510 slim_762459520 slim_762459533 slim_762459513 slim_762459521 slim_762459541 slim_762459545 slim_762459559 slim_762459551 slim_762459532 slim_762459524 slim_762459523 slim_762459544 slim_762459530 slim_762459517 slim_762459528 slim_762459519 slim_762459511 slim_762459558 slim_762459543 slim_762459553 slim_762459535 slim_762459556 slim_762459512 slim_762459557 slim_762459526 slim_762459507
0 8e-07 8.5e-07 2.2e-06 1.85e-06 2.05e-06 5.5e-07 2e-06 9e-07 3.55e-06 1.45e-06 3.35e-06 8e-07 1.2e-06 3e-06 2.7e-06 2.3e-06 2.15e-06 1.7e-06 7e-07 5.5e-07 1.95e-06 1.45e-06 1.2e-06 7e-07 3.3e-06 2.05e-06 1.05e-06 1.9e-06 1.9e-06 2.05e-06 2.5e-06 1.9e-06 1.3e-06 5.5e-07 3.1e-06 2.05e-06 3.2e-06 6.5e-07 1.45e-06 2.2e-06 5.5e-07 1.05e-06 1.9e-06 2.1e-06 1.8e-06 2.05e-06 2.55e-06 2e-06 3.1e-06 1.45e-06 2.05e-06 4.5e-07 6e-07 7.5e-07
1 8.5e-07 1e-06 2e-06 1.95e-06 2.05e-06 6e-07 2.2e-06 9e-07 3.75e-06 1.6e-06 3.5e-06 7e-07 1.25e-06 2.7e-06 2.7e-06 2.05e-06 2.15e-06 1.7e-06 8e-07 5.5e-07 2e-06 1.5e-06 1.15e-06 7e-07 3.4e-06 2.05e-06 1e-06 2.1e-06 2.2e-06 2.1e-06 2.5e-06 1.9e-06 1.4e-06 8e-07 3.1e-06 2.1e-06 3.1e-06 8.5e-07 1.4e-06 2.2e-06 6e-07 1.2e-06 1.95e-06 2.1e-06 1.95e-06 2.05e-06 2.65e-06 1.8e-06 3e-06 1.8e-06 2.1e-06 9.5e-07 6e-07 7e-07
2 2.2e-06 2e-06 2e-06 2.1e-06 2.35e-06 2.1e-06 2.35e-06 1.9e-06 2.65e-06 1.85e-06 2.45e-06 2.3e-06 1.65e-06 1.5e-06 2.1e-06 2.1e-06 2.35e-06 1.8e-06 2.25e-06 2e-06 2.25e-06 1.8e-06 1.6e-06 2.1e-06 2.15e-06 1.3e-06 1.85e-06 2.3e-06 2.35e-06 2.35e-06 2.6e-06 2e-06 2.55e-06 2.2e-06 1.7e-06 2.35e-06 2e-06 2.25e-06 1.95e-06 2.4e-06 2.05e-06 1.55e-06 2.2e-06 2.35e-06 1.95e-06 2.3e-06 2.4e-06 1.95e-06 1.9e-06 2e-06 2.35e-06 2.3e-06 2.05e-06 2.05e-06
3 1.85e-06 1.95e-06 2.1e-06 3.3e-06 2.4e-06 1.75e-06 2.3e-06 1.9e-06 2.9e-06 2.1e-06 2.75e-06 2.05e-06 2e-06 2.1e-06 2.55e-06 2.3e-06 2.45e-06 1.9e-06 2e-06 1.8e-06 2.25e-06 2.05e-06 2e-06 1.95e-06 2.5e-06 2.2e-06 1.95e-06 2.3e-06 2.4e-06 2.35e-06 2.65e-06 2.05e-06 2.35e-06 1.95e-06 2.15e-06 2.35e-06 2.45e-06 2.05e-06 1.85e-06 2.5e-06 1.8e-06 1.9e-06 2.25e-06 2.45e-06 2e-06 2.4e-06 2.6e-06 1.95e-06 2.35e-06 2.2e-06 2.35e-06 1.95e-06 1.85e-06 1.95e-06
4 2.05e-06 2.05e-06 2.35e-06 2.4e-06 3.4e-06 1.8e-06 2.2e-06 2.1e-06 2.55e-06 2.3e-06 2e-06 1.9e-06 2.15e-06 2.4e-06 1.95e-06 2.75e-06 2.2e-06 2.15e-06 2e-06 1.8e-06 2e-06 2.2e-06 2.05e-06 1.9e-06 2.5e-06 2.45e-06 1.85e-06 1.8e-06 1.9e-06 2.1e-06 2.75e-06 2.2e-06 2.2e-06 2e-06 2.5e-06 2.1e-06 2.05e-06 2.1e-06 1.7e-06 2.25e-06 1.8e-06 2.1e-06 1.7e-06 1.8e-06 2.25e-06 1.8e-06 2.55e-06 2.3e-06 2e-06 2.5e-06 2.1e-06 2.15e-06 1.8e-06 2.25e-06
5 5.5e-07 6e-07 2.1e-06 1.75e-06 1.8e-06 4e-07 1.95e-06 8e-07 3.65e-06 1.35e-06 3.35e-06 4e-07 1.1e-06 2.9e-06 2.55e-06 2.3e-06 2.05e-06 1.6e-06 5e-07 3e-07 1.8e-06 1.3e-06 1e-06 5e-07 3.3e-06 1.95e-06 7.5e-07 1.8e-06 2e-06 1.9e-06 2.6e-06 1.7e-06 1.25e-06 6e-07 3e-06 1.9e-06 3.1e-06 7e-07 1.1e-06 2.1e-06 3e-07 9.5e-07 1.7e-06 1.9e-06 1.7e-06 1.85e-06 2.55e-06 1.8e-06 3e-06 1.65e-06 1.9e-06 7.5e-07 3.5e-07 8.5e-07
6 2e-06 2.2e-06 2.35e-06 2.3e-06 2.2e-06 1.95e-06 3.6e-06 2.1e-06 1.9e-06 2.3e-06 2.05e-06 2.2e-06 2.2e-06 2.4e-06 2.35e-06 2.4e-06 2.05e-06 2.15e-06 2.15e-06 1.95e-06 1.9e-06 2.25e-06 2.2e-06 2.1e-06 2.2e-06 2.45e-06 2.1e-06 2.1e-06 2.2e-06 1.95e-06 2.1e-06 2.3e-06 2.05e-06 2.1e-06 2.5e-06 1.9e-06 2.35e-06 2.2e-06 1.95e-06 2.05e-06 1.95e-06 2.1e-06 2.05e-06 2.25e-06 2.25e-06 2.2e-06 2.2e-06 2.45e-06 2.25e-06 2.4e-06 1.95e-06 2.1e-06 2e-06 2.2e-06
7 9e-07 9e-07 1.9e-06 1.9e-06 2.1e-06 8e-07 2.1e-06 1.3e-06 3.5e-06 1.45e-06 3.25e-06 1.05e-06 1.45e-06 2.35e-06 2.55e-06 2.05e-06 2.2e-06 1.5e-06 9.5e-07 7.5e-07 2.05e-06 1.5e-06 1.35e-06 9.5e-07 3.15e-06 1.95e-06 1.3e-06 1.95e-06 2.15e-06 2.15e-06 2.55e-06 1.95e-06 1.5e-06 1.05e-06 2.85e-06 2.15e-06 2.8e-06 1.1e-06 1.6e-06 2.25e-06 8e-07 1.2e-06 1.95e-06 2.15e-06 1.8e-06 2.1e-06 2.5e-06 1.9e-06 2.7e-06 1.75e-06 2.15e-06 1.15e-06 8.5e-07 1e-06
8 3.55e-06 3.75e-06 2.65e-06 2.9e-06 2.55e-06 3.65e-06 1.9e-06 3.5e-06 3e-07 3.35e-06 8e-07 3.85e-06 3.25e-06 1.95e-06 2.15e-06 2.6e-06 1.9e-06 2.8e-06 3.8e-06 3.6e-06 1.95e-06 3.2e-06 3.35e-06 3.65e-06 1.1e-06 3e-06 3.35e-06 2.5e-06 2.45e-06 1.9e-06 1.65e-06 2.85e-06 2.75e-06 3.55e-06 2.05e-06 1.9e-06 1.65e-06 3.65e-06 2.7e-06 2e-06 3.6e-06 3.35e-06 2.4e-06 2.55e-06 2.9e-06 2.5e-06 1.9e-06 3.05e-06 1.55e-06 3.2e-06 1.9e-06 3.45e-06 3.6e-06 3.6e-06
9 1.45e-06 1.6e-06 1.85e-06 2.1e-06 2.3e-06 1.35e-06 2.3e-06 1.45e-06 3.35e-06 2.4e-06 3.1e-06 1.6e-06 1.55e-06 2.6e-06 2.3e-06 2.55e-06 2.45e-06 1.9e-06 1.5e-06 1.35e-06 2.25e-06 1.3e-06 1.45e-06 1.45e-06 2.7e-06 1.25e-06 1.45e-06 2.15e-06 2.35e-06 2.35e-06 2.85e-06 1.85e-06 2.05e-06 1.6e-06 2.1e-06 2.35e-06 2.85e-06 1.7e-06 1.8e-06 2.5e-06 1.35e-06 1.3e-06 2.15e-06 2.35e-06 1.7e-06 2.3e-06 2.4e-06 2.15e-06 2.75e-06 1.55e-06 2.35e-06 1.7e-06 1.35e-06 1.7e-06
