 slim_762032648 slim_762032677 slim_762032642 slim_762032684 slim_762032667 slim_762032672 slim_762032673 slim_762032680 slim_762032679 slim_762032668 slim_762032649 slim_762032652 slim_762032670 slim_762032666 slim_762032660 slim_762032664 slim_762032663 slim_762032659 slim_762032644 slim_762032645 slim_762032683 slim_762032678 slim_762032637 slim_762032646 slim_762032650 slim_762032682 slim_762032671 slim_762032641 slim_762032674 slim_762032681 slim_762032654 slim_762032661 slim_762032675 slim_762032669 slim_762032653 slim_762032676 slim_762032647 slim_762032640 slim_762032638 slim_762032655 slim_762032643 slim_762032658 slim_762032662 slim_762032665 slim_762032657 slim_762032656 slim_762032651 slim_762032639
0 3.4e-06 2.35e-06 2.4e-06 2.3e-06 2.35e-06 1.85e-06 2.35e-06 1.75e-06 1.95e-06 2.5e-06 2.35e-06 2.05e-06 1.9e-06 2.3e-06 2.65e-06 2.05e-06 2.8e-06 2.4e-06 2.7e-06 2.2e-06 2.6e-06 2.05e-06 2.35e-06 2.15e-06 1.8e-06 1.7e-06 2.25e-06 2.4e-06 2e-06 2.65e-06 2.25e-06 2.6e-06 2.15e-06 2e-06 2.6e-06 2.6e-06 2.35e-06 2.1e-06 1.85e-06 2.25e-06 1.85e-06 2.7e-06 2.25e-06 2.35e-06 2.6e-06 2.6e-06 2.5e-06 2.6e-06
1 2.35e-06 1.5e-06 1.65e-06 1.45e-06 9.5e-07 2.25e-06 1.35e-06 1.1e-06 1.1e-06 1.45e-06 2.15e-06 1.35e-06 1.35e-06 1.05e-06 1.2e-06 1.05e-06 1.55e-06 9e-07 9e-07 9e-07 1.1e-06 2.4e-06 9e-07 1e-06 1.1e-06 1.05e-06 9.5e-07 1.35e-06 1.05e-06 1.25e-06 1.4e-06 1.15e-06 9.5e-07 1.45e-06 1.15e-06 9e-07 9e-07 1.05e-06 9.5e-07 9.5e-07 2.4e-06 1.25e-06 1.3e-06 8e-07 1.15e-06 1.35e-06 1.35e-06 1.6e-06
2 2.4e-06 1.65e-06 1.2e-06 1e-06 1.65e-06 2.45e-06 1.05e-06 1.15e-06 1.3e-06 1.05e-06 2.75e-06 1.05e-06 1.3e-06 1.5e-06 1.8e-06 1.3e-06 1.45e-06 1.6e-06 1.95e-06 1.5e-06 1.7e-06 2.5e-06 1.55e-06 1.4e-06 1.25e-06 1.1e-06 1.3e-06 1.3e-06 1.35e-06 1.9e-06 9.5e-07 1.85e-06 1.3e-06 1.8e-06 1.4e-06 1.85e-06 1.6e-06 1.2e-06 1.2e-06 1.5e-06 2.5e-06 1.85e-06 1.6e-06 1.6e-06 1.7e-06 1.9e-06 1.8e-06 1.1e-06
3 2.3e-06 1.45e-06 1e-06 1.6e-06 1.4e-06 2.3e-06 1e-06 8.5e-07 1.05e-06 1.1e-06 2.6e-06 1.1e-06 1e-06 1.25e-06 1.6e-06 1.1e-06 1.45e-06 1.4e-06 1.75e-06 1.3e-06 1.5e-06 2.3e-06 1.35e-06 1.2e-06 1.1e-06 8e-07 1.1e-06 1.2e-06 1.25e-06 1.7e-06 8.5e-07 1.65e-06 1.1e-06 1.6e-06 1.4e-06 1.65e-06 1.4e-06 1e-06 9.5e-07 1.2e-06 2.25e-06 1.65e-06 1.4e-06 1.4e-06 1.45e-06 1.6e-06 1.5e-06 1.1e-06
4 2.35e-06 9.5e-07 1.65e-06 1.4e-06 1.6e-06 2.35e-06 1.4e-06 9e-07 1.05e-06 1.5e-06 2.3e-06 1.3e-06 1.2e-06 9.5e-07 1.3e-06 1.1e-06 1.45e-06 1e-06 1.15e-06 1.1e-06 1.2e-06 2.45e-06 1e-06 1.1e-06 1.1e-06 9e-07 1e-06 1.35e-06 1.1e-06 1.35e-06 1.35e-06 1.25e-06 1.05e-06 1.6e-06 1.25e-06 1.05e-06 1e-06 1.1e-06 8.5e-07 9.5e-07 2.4e-06 1.35e-06 1.1e-06 8.5e-07 1.15e-06 1.35e-06 1.35e-06 1.55e-06
5 1.85e-06 2.25e-06 2.45e-06 2.3e-06 2.35e-06 3.1e-06 2.1e-06 1.9e-06 1.95e-06 2.3e-06 2.2e-06 2.2e-06 2.15e-06 2.3e-06 2.45e-06 1.75e-06 2.85e-06 2.25e-06 2.55e-06 2.1e-06 2.4e-06 2e-06 2.05e-06 1.9e-06 1.95e-06 1.85e-06 2.05e-06 2.25e-06 2.05e-06 2.35e-06 2.25e-06 2.45e-06 2e-06 1.8e-06 2.45e-06 2.5e-06 2.1e-06 1.85e-06 1.85e-06 2.25e-06 1.85e-06 2.5e-06 2.55e-06 2.25e-06 2.6e-06 2.6e-06 2.55e-06 2.6e-06
6 2.35e-06 1.35e-06 1.05e-06 1e-06 1.4e-06 2.1e-06 1.4e-06 1.05e-06 1.1e-06 9.5e-07 2.5e-06 1.15e-06 1.3e-06 1.3e-06 1.5e-06 9e-07 1.45e-06 1.3e-06 1.65e-06 1.25e-06 1.4e-06 2.2e-06 1.15e-06 1.05e-06 1.15e-06 1e-06 1.05e-06 1.15e-06 1.25e-06 1.5e-06 1e-06 1.55e-06 1.05e-06 1.5e-06 1.3e-06 1.55e-06 1.2e-06 9e-07 1e-06 1.3e-06 2.35e-06 1.55e-06 1.6e-06 1.3e-06 1.4e-06 1.7e-06 1.65e-06 1.1e-06
7 1.75e-06 1.1e-06 1.15e-06 8.5e-07 9e-07 1.9e-06 1.05e-06 1e-07 4.5e-07 1.2e-06 2.3e-06 7.5e-07 3.5e-07 8e-07 1.35e-06 7.5e-07 1.35e-06 1.05e-06 1.45e-06 8.5e-07 1.25e-06 2.1e-06 1e-06 7.5e-07 5e-07 5e-08 9e-07 1.1e-06 7e-07 1.35e-06 8e-07 1.3e-06 7.5e-07 1.25e-06 1.3e-06 1.35e-06 1.05e-06 7.5e-07 3.5e-07 7.5e-07 1.75e-06 1.4e-06 7e-07 1.05e-06 1.2e-06 1.15e-06 1e-06 1.25e-06
8 1.95e-06 1.1e-06 1.3e-06 1.05e-06 1.05e-06 1.95e-06 1.1e-06 4.5e-07 8e-07 1.25e-06 2.35e-06 9e-07 7e-07 1.05e-06 1.4e-06 8e-07 1.6e-06 1e-06 1.5e-06 9e-07 1.3e-06 2.2e-06 1.05e-06 8.5e-07 7e-07 4e-07 9.5e-07 9.5e-07 8e-07 1.4e-06 1e-06 1.25e-06 8.5e-07 1.3e-06 1.3e-06 1.4e-06 1.1e-06 8e-07 5e-07 9.5e-07 1.95e-06 1.45e-06 1.1e-06 1.05e-06 1.35e-06 1.35e-06 1.25e-06 1.4e-06
9 2.5e-06 1.45e-06 1.05e-06 1.1e-06 1.5e-06 2.3e-06 9.5e-07 1.2e-06 1.25e-06 1.5e-06 2.6e-06 1.3e-06 1.45e-06 1.3e-06 1.5e-06 9.5e-07 1.4e-06 1.4e-06 1.7e-06 1.35e-06 1.4e-06 2.3e-06 1.3e-06 1.2e-06 1.3e-06 1.15e-06 1e-06 1.2e-06 1.4e-06 1.65e-06 1.05e-06 1.65e-06 1.05e-06 1.55e-06 1.4e-06 1.6e-06 1.35e-06 8e-07 1.15e-06 1.4e-06 2.5e-06 1.55e-06 1.7e-06 1.4e-06 1.4e-06 1.8e-06 1.75e-06 1.05e-06
10 2.35e-06 2.15e-06 2.75e-06 2.6e-06 2.3e-06 2.2e-06 2.5e-06 2.3e-06 2.35e-06 2.6e-06 3.9e-06 2.6e-06 2.55e-06 2.3e-06 2.35e-06 2.3e-06 2.75e-06 2.15e-06 2.15e-06 2.25e-06 2.15e-06 2.4e-06 2.1e-06 2.2e-06 2.25e-06 2.25e-06 2.15e-06 2.55e-06 2.45e-06 2.4e-06 2.55e-06 2.35e-06 2.15e-06 2.2e-06 2.35e-06 2.1e-06 2.15e-06 2.25e-06 2.25e-06 2.15e-06 2.35e-06 2.4e-06 2.55e-06 2.15e-06 2.4e-06 2.5e-06 2.5e-06 2.8e-06
11 2.05e-06 1.35e-06 1.05e-06 1.1e-06 1.3e-06 2.2e-06 1.15e-06 7.5e-07 9e-07 1.3e-06 2.6e-06 1.4e-06 9e-07 1.3e-06 1.7e-06 1.05e-06 1.6e-06 1.35e-06 1.8e-06 1.2e-06 1.6e-06 2.35e-06 1.35e-06 1.15e-06 8.5e-07 7e-07 1.25e-06 1.3e-06 1e-06 1.7e-06 1.05e-06 1.6e-06 1.15e-06 1.6e-06 1.35e-06 1.65e-06 1.35e-06 1.1e-06 8e-07 1.25e-06 2.2e-06 1.75e-06 1.25e-06 1.3e-06 1.6e-06 1.65e-06 1.55e-06 1.4e-06
