 slim_762111963 slim_762111966 slim_762111946 slim_762111957 slim_762111942 slim_762111956 slim_762111967 slim_762111970 slim_762111978 slim_762111980 slim_762111945 slim_762111976 slim_762111949 slim_762111965 slim_762111961 slim_762111955 slim_762111944 slim_762111954 slim_762111977 slim_762111953 slim_762111968 slim_762111973 slim_762111941 slim_762111974 slim_762111964 slim_762111972 slim_762111943 slim_762111948 slim_762111979 slim_762111975 slim_762111959 slim_762111952 slim_762111960 slim_762111951 slim_762111971 slim_762111969 slim_762111962 slim_762111950 slim_762111958 slim_762111947
10 1.5e-06 9e-07 1.8e-06 2.05e-06 1.4e-06 1.75e-06 1.4e-06 1.4e-06 1.65e-06 1.5e-06 1.3e-06 1.95e-06 1.55e-06 1.1e-06 1.6e-06 1.7e-06 1.8e-06 1.35e-06 1.55e-06 1.6e-06 1.5e-06 1.1e-06 1.55e-06 1.95e-06 1.1e-06 1.9e-06 1.55e-06 1.6e-06 1.5e-06 1.85e-06 2.05e-06 1.85e-06 2.15e-06 1.35e-06 2e-06 1.75e-06 1.9e-06 1.75e-06 2e-06 1.85e-06
11 1.9e-06 1.7e-06 1.95e-06 1.95e-06 1.75e-06 1.65e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06 1.95e-06 2.6e-06 1.85e-06 1.85e-06 1.7e-06 1.6e-06 1.75e-06 1.8e-06 1.75e-06 2.15e-06 1.7e-06 1.85e-06 2.1e-06 2e-06 1.35e-06 1.75e-06 1.95e-06 1.65e-06 1.7e-06 1.75e-06 1.85e-06 1.95e-06 2.2e-06 2.05e-06 2.1e-06 2.15e-06 2.3e-06 1.8e-06 2.05e-06 1.95e-06
12 1.55e-06 1.15e-06 1.8e-06 1.5e-06 1e-06 1.65e-06 1.55e-06 1.6e-06 9.5e-07 9e-07 1.55e-06 1.85e-06 1.7e-06 1.35e-06 1.65e-06 1.35e-06 1.75e-06 1.6e-06 1e-06 2.15e-06 1.55e-06 1.35e-06 1.7e-06 2.05e-06 1.2e-06 1.85e-06 1.55e-06 1.65e-06 1.5e-06 1.8e-06 2.15e-06 1.95e-06 1.95e-06 1.45e-06 1.35e-06 2e-06 2.15e-06 1.65e-06 2.1e-06 1.8e-06
13 1.4e-06 8e-07 1.45e-06 1.9e-06 1.15e-06 1.75e-06 1.5e-06 1.55e-06 1.35e-06 1.2e-06 1.1e-06 1.85e-06 1.35e-06 1.2e-06 1.65e-06 1.45e-06 1.8e-06 1.45e-06 1.25e-06 2e-06 1.55e-06 6e-07 1.35e-06 2.3e-06 9.5e-07 1.85e-06 1.4e-06 1.65e-06 1.5e-06 1.85e-06 2.3e-06 2.2e-06 2.45e-06 1.15e-06 1.6e-06 1.8e-06 2.15e-06 1.8e-06 2.35e-06 1.9e-06
14 1.75e-06 1.45e-06 1.7e-06 1.8e-06 1.65e-06 1.15e-06 1.1e-06 1.3e-06 1.65e-06 1.6e-06 1.6e-06 1.7e-06 1.65e-06 1.65e-06 2.1e-06 1.45e-06 1.35e-06 1.3e-06 1.6e-06 1.6e-06 1.25e-06 1.65e-06 1.85e-06 1.05e-06 1.2e-06 1.65e-06 1.7e-06 1.35e-06 1.15e-06 1.75e-06 1.45e-06 1.2e-06 1.55e-06 1.8e-06 2.05e-06 1.85e-06 1.65e-06 1.5e-06 1.1e-06 1.3e-06
15 1.2e-06 1.25e-06 2e-06 2.05e-06 1.4e-06 1.2e-06 1.55e-06 1.7e-06 1.25e-06 1.2e-06 1.7e-06 1.6e-06 1.35e-06 1.45e-06 1.45e-06 1.1e-06 1.2e-06 1.6e-06 1.35e-06 2.2e-06 1.3e-06 1.45e-06 1.85e-06 2.05e-06 9e-07 1.75e-06 1.25e-06 1.3e-06 1.3e-06 1.75e-06 2.3e-06 1.9e-06 2.4e-06 1.65e-06 1.8e-06 2.25e-06 2.25e-06 1.15e-06 2.1e-06 1.55e-06
16 1.5e-06 1.6e-06 2e-06 2.1e-06 1.7e-06 1.2e-06 1.4e-06 1.55e-06 1.65e-06 1.5e-06 1.8e-06 1.75e-06 1.75e-06 1.8e-06 1.35e-06 1.2e-06 2e-06 1.35e-06 1.75e-06 1.7e-06 1.4e-06 1.8e-06 2.05e-06 1.4e-06 1.35e-06 1.7e-06 1.85e-06 1.4e-06 1.05e-06 1.7e-06 1.7e-06 1.45e-06 1.9e-06 2e-06 2.2e-06 2.15e-06 1.95e-06 1.25e-06 1.45e-06 1.45e-06
17 1.6e-06 1.1e-06 1.8e-06 1.95e-06 1.5e-06 1.25e-06 1.2e-06 1.15e-06 1.65e-06 1.5e-06 1.35e-06 1.8e-06 1.6e-06 1.45e-06 1.3e-06 1.6e-06 1.35e-06 2e-06 1.6e-06 1.55e-06 1.4e-06 1.45e-06 1.75e-06 1.3e-06 1.25e-06 1.7e-06 1.65e-06 1.5e-06 1.1e-06 1.75e-06 1.6e-06 1.45e-06 1.75e-06 1.6e-06 2.05e-06 1.8e-06 1.7e-06 1.65e-06 1.35e-06 1.45e-06
18 1.55e-06 1.05e-06 1.65e-06 1.4e-06 8.5e-07 1.6e-06 1.5e-06 1.65e-06 9.5e-07 9e-07 1.55e-06 1.75e-06 1e-06 1.25e-06 1.6e-06 1.35e-06 1.75e-06 1.6e-06 1.6e-06 2.1e-06 1.5e-06 1.25e-06 1.55e-06 2.1e-06 1.05e-06 1.85e-06 1.5e-06 1.6e-06 1.5e-06 1.85e-06 2.2e-06 2.05e-06 2e-06 1.45e-06 1.25e-06 1.9e-06 2.15e-06 1.75e-06 2.15e-06 1.8e-06
19 2.25e-06 1.9e-06 1.65e-06 1.9e-06 2.05e-06 1.6e-06 1.55e-06 1.65e-06 2.2e-06 2.05e-06 1.6e-06 2.15e-06 2.15e-06 2e-06 1.6e-06 2.2e-06 1.7e-06 1.55e-06 2.1e-06 2.2e-06 1.8e-06 2e-06 2.1e-06 1.3e-06 1.95e-06 1.9e-06 2.35e-06 1.9e-06 1.45e-06 2e-06 1.5e-06 1.45e-06 1.7e-06 2.2e-06 2.5e-06 1.85e-06 1.95e-06 1.95e-06 1.35e-06 1.75e-06
20 1.6e-06 1.3e-06 1.8e-06 1.85e-06 1.5e-06 1.3e-06 1.2e-06 1.4e-06 1.55e-06 1.5e-06 1.5e-06 1.7e-06 1.55e-06 1.55e-06 1.25e-06 1.3e-06 1.4e-06 1.4e-06 1.5e-06 1.8e-06 2e-06 1.55e-06 1.8e-06 1.4e-06 1.05e-06 1.75e-06 1.6e-06 1.1e-06 1.3e-06 1.75e-06 1.75e-06 1.5e-06 1.8e-06 1.7e-06 1.95e-06 1.95e-06 1.8e-06 1.5e-06 1.45e-06 1.45e-06
21 1.4e-06 8e-07 1.45e-06 1.9e-06 1.15e-06 1.75e-06 1.5e-06 1.55e-06 1.35e-06 1.2e-06 1.1e-06 1.85e-06 1.35e-06 6e-07 1.65e-06 1.45e-06 1.8e-06 1.45e-06 1.25e-06 2e-06 1.55e-06 1.2e-06 1.35e-06 2.3e-06 9.5e-07 1.85e-06 1.4e-06 1.65e-06 1.5e-06 1.85e-06 2.3e-06 2.2e-06 2.45e-06 1.15e-06 1.6e-06 1.8e-06 2.15e-06 1.8e-06 2.35e-06 1.9e-06
22 1.65e-06 1.2e-06 1.7e-06 2e-06 1.45e-06 2e-06 1.7e-06 1.8e-06 1.7e-06 1.55e-06 1.55e-06 2.1e-06 1.7e-06 1.35e-06 1.85e-06 1.85e-06 2.05e-06 1.75e-06 1.55e-06 2.1e-06 1.8e-06 1.35e-06 2e-06 2.3e-06 1.35e-06 2.05e-06 1.85e-06 1.9e-06 1.75e-06 2.05e-06 2.3e-06 2.25e-06 2.45e-06 1.55e-06 1.95e-06 1.8e-06 1.65e-06 2.05e-06 2.35e-06 2.1e-06
23 2.35e-06 2.1e-06 1.75e-06 1.7e-06 2.25e-06 1.05e-06 9.5e-07 1.1e-06 2.1e-06 2.15e-06 1.95e-06 2e-06 2.05e-06 2.3e-06 1.05e-06 2.05e-06 1.4e-06 1.3e-06 2.1e-06 1.3e-06 1.4e-06 2.3e-06 2.3e-06 0.0 2.15e-06 1.75e-06 2.25e-06 1.5e-06 1.1e-06 1.9e-06 7e-07 4e-07 7e-07 2.4e-06 2.55e-06 1.8e-06 1.25e-06 1.6e-06 5e-08 1.1e-06
24 1.1e-06 6.5e-07 1.7e-06 1.85e-06 9e-07 1.3e-06 1.2e-06 1.45e-06 1.15e-06 1e-06 1.1e-06 1.35e-06 1.2e-06 9.5e-07 1.2e-06 9e-07 1.35e-06 1.25e-06 1.05e-06 1.95e-06 1.05e-06 9.5e-07 1.35e-06 2.15e-06 1e-07 1.6e-06 1.1e-06 1.15e-06 1.25e-06 1.55e-06 2.25e-06 2.05e-06 2.35e-06 1.15e-06 1.5e-06 1.85e-06 2e-06 1.45e-06 2.2e-06 1.55e-06
25 2e-06 1.75e-06 1.9e-06 2.05e-06 1.8e-06 1.6e-06 1.65e-06 1.8e-06 1.85e-06 1.7e-06 1.9e-06 1.75e-06 1.85e-06 1.85e-06 1.65e-06 1.75e-06 1.7e-06 1.7e-06 1.85e-06 1.9e-06 1.75e-06 1.85e-06 2.05e-06 1.75e-06 1.6e-06 2.5e-06 2.05e-06 1.85e-06 1.5e-06 1.55e-06 1.5e-06 1.75e-06 2.05e-06 2e-06 2.2e-06 2.15e-06 2.15e-06 1.8e-06 1.8e-06 1.55e-06
26 1.6e-06 1.15e-06 2.1e-06 2.2e-06 1.5e-06 1.55e-06 1.65e-06 1.7e-06 1.55e-06 1.5e-06 1.55e-06 1.95e-06 1.55e-06 1.4e-06 1.7e-06 1.25e-06 1.85e-06 1.65e-06 1.5e-06 2.35e-06 1.6e-06 1.4e-06 1.85e-06 2.25e-06 1.1e-06 2.05e-06 1.9e-06 1.7e-06 1.65e-06 2.1e-06 2.5e-06 2.2e-06 2.55e-06 1.45e-06 1.8e-06 2.2e-06 2.3e-06 1.85e-06 2.3e-06 1.85e-06
27 1.6e-06 1.4e-06 1.9e-06 1.95e-06 1.6e-06 1.4e-06 1.3e-06 1.5e-06 1.65e-06 1.6e-06 1.6e-06 1.65e-06 1.65e-06 1.65e-06 1.35e-06 1.3e-06 1.4e-06 1.5e-06 1.6e-06 1.9e-06 1.1e-06 1.65e-06 1.9e-06 1.5e-06 1.15e-06 1.85e-06 1.7e-06 2e-06 1.4e-06 1.85e-06 1.85e-06 1.6e-06 1.9e-06 1.8e-06 2.05e-06 2.05e-06 1.9e-06 1.5e-06 1.55e-06 1.55e-06
28 1.5e-06 1.3e-06 1.7e-06 1.85e-06 1.45e-06 1.05e-06 1.1e-06 1.25e-06 1.4e-06 1.25e-06 1.5e-06 1.7e-06 1.5e-06 1.5e-06 1.15e-06 1.3e-06 1.05e-06 1.1e-06 1.5e-06 1.45e-06 1.3e-06 1.5e-06 1.75e-06 1.1e-06 1.25e-06 1.5e-06 1.65e-06 1.4e-06 1.6e-06 1.55e-06 1.4e-06 1.15e-06 1.6e-06 1.7e-06 1.95e-06 1.85e-06 1.65e-06 1.25e-06 1.15e-06 1.25e-06
29 1.9e-06 1.7e-06 1.95e-06 2.05e-06 1.75e-06 1.75e-06 1.7e-06 1.85e-06 1.8e-06 1.65e-06 1.85e-06 1.75e-06 1.8e-06 1.85e-06 1.75e-06 1.75e-06 1.7e-06 1.75e-06 1.85e-06 2e-06 1.75e-06 1.85e-06 2.05e-06 1.9e-06 1.55e-06 1.55e-06 2.1e-06 1.85e-06 1.55e-06 2.6e-06 1.6e-06 1.8e-06 2.1e-06 2e-06 2.2e-06 2.15e-06 2.2e-06 1.7e-06 1.95e-06 1.9e-06
30 2.45e-06 2.2e-06 1.75e-06 1.8e-06 2.25e-06 1.5e-06 1.35e-06 1.5e-06 2.2e-06 2.15e-06 2.05e-06 1.85e-06 2.15e-06 2.3e-06 1.45e-06 2.3e-06 1.7e-06 1.6e-06 2.2e-06 1.5e-06 1.75e-06 2.3e-06 2.3e-06 7e-07 2.25e-06 1.5e-06 2.5e-06 1.85e-06 1.4e-06 1.6e-06 1.4e-06 9e-07 1.15e-06 2.4e-06 2.55e-06 1.9e-06 1.65e-06 1.8e-06 7.5e-07 1.55e-06
31 2.2e-06 2e-06 1.7e-06 1.7e-06 2.2e-06 1.25e-06 1.1e-06 1.25e-06 1.95e-06 2e-06 1.85e-06 1.95e-06 1.95e-06 2.2e-06 1.2e-06 1.9e-06 1.45e-06 1.45e-06 2.05e-06 1.45e-06 1.5e-06 2.2e-06 2.25e-06 4e-07 2.05e-06 1.75e-06 2.2e-06 1.6e-06 1.15e-06 1.8e-06 9e-07 8e-07 9.5e-07 2.3e-06 2.5e-06 1.8e-06 1.45e-06 1.25e-06 4.5e-07 1.3e-06
32 2.6e-06 2.3e-06 1.9e-06 1.55e-06 2.1e-06 1.6e-06 1.4e-06 1.55e-06 1.95e-06 2.05e-06 2.15e-06 2.2e-06 1.95e-06 2.45e-06 1.55e-06 2.4e-06 1.9e-06 1.75e-06 2e-06 1.7e-06 1.8e-06 2.45e-06 2.45e-06 7e-07 2.35e-06 2.05e-06 2.55e-06 1.9e-06 1.6e-06 2.1e-06 1.15e-06 9.5e-07 1.4e-06 2.55e-06 2.3e-06 2e-06 1.7e-06 1.95e-06 7.5e-07 1.65e-06
33 1.6e-06 9.5e-07 1.8e-06 2.1e-06 1.35e-06 1.95e-06 1.65e-06 1.65e-06 1.55e-06 1.4e-06 1.35e-06 2.05e-06 1.45e-06 1.15e-06 1.8e-06 1.65e-06 2e-06 1.6e-06 1.45e-06 2.2e-06 1.7e-06 1.15e-06 1.55e-06 2.4e-06 1.15e-06 2e-06 1.45e-06 1.8e-06 1.7e-06 2e-06 2.4e-06 2.3e-06 2.55e-06 1.6e-06 1.4e-06 2e-06 2.25e-06 1.95e-06 2.45e-06 2.05e-06
34 2e-06 1.55e-06 1.95e-06 1.7e-06 1.25e-06 2.05e-06 1.95e-06 2.1e-06 1.25e-06 1.25e-06 2e-06 2.1e-06 1.35e-06 1.6e-06 2.05e-06 1.8e-06 2.2e-06 2.05e-06 1.25e-06 2.5e-06 1.95e-06 1.6e-06 1.95e-06 2.55e-06 1.5e-06 2.2e-06 1.8e-06 2.05e-06 1.95e-06 2.2e-06 2.55e-06 2.5e-06 2.3e-06 1.4e-06 2.1e-06 2.3e-06 2.6e-06 2.2e-06 2.6e-06 2.25e-06
35 1.85e-06 1.65e-06 1.5e-06 1.75e-06 1.9e-06 2e-06 1.7e-06 1.75e-06 2.05e-06 2e-06 1.75e-06 2.15e-06 2e-06 1.8e-06 1.85e-06 2.25e-06 2.15e-06 1.8e-06 1.9e-06 1.85e-06 1.95e-06 1.8e-06 1.8e-06 1.8e-06 1.85e-06 2.15e-06 2.2e-06 2.05e-06 1.85e-06 2.15e-06 1.9e-06 1.8e-06 2e-06 2e-06 2.3e-06 2.6e-06 1.95e-06 2.1e-06 1.85e-06 2.1e-06
36 2.15e-06 1.9e-06 2.1e-06 2.15e-06 2.15e-06 1.75e-06 1.5e-06 1.6e-06 2.2e-06 2.15e-06 1.9e-06 2.3e-06 2.15e-06 2.15e-06 1.65e-06 2.25e-06 1.95e-06 1.7e-06 2.15e-06 1.95e-06 1.8e-06 2.15e-06 1.65e-06 1.25e-06 2e-06 2.15e-06 2.3e-06 1.9e-06 1.65e-06 2.2e-06 1.65e-06 1.45e-06 1.7e-06 2.25e-06 2.6e-06 1.95e-06 2.5e-06 2.05e-06 1.3e-06 1.8e-06
37 1.5e-06 1.6e-06 1.9e-06 2e-06 1.8e-06 1.5e-06 1.5e-06 1.65e-06 1.55e-06 1.5e-06 1.75e-06 1.8e-06 1.65e-06 1.8e-06 1.5e-06 1.15e-06 1.25e-06 1.65e-06 1.75e-06 1.95e-06 1.5e-06 1.8e-06 2.05e-06 1.6e-06 1.45e-06 1.8e-06 1.85e-06 1.5e-06 1.25e-06 1.7e-06 1.8e-06 1.25e-06 1.95e-06 1.95e-06 2.2e-06 2.1e-06 2.05e-06 1.8e-06 1.65e-06 1.65e-06
38 2.4e-06 2.15e-06 1.8e-06 1.75e-06 2.3e-06 1.1e-06 1e-06 1.15e-06 2.15e-06 2.2e-06 2e-06 2.05e-06 2.1e-06 2.35e-06 1.1e-06 2.1e-06 1.45e-06 1.35e-06 2.15e-06 1.35e-06 1.45e-06 2.35e-06 2.35e-06 5e-08 2.2e-06 1.8e-06 2.3e-06 1.55e-06 1.15e-06 1.95e-06 7.5e-07 4.5e-07 7.5e-07 2.45e-06 2.6e-06 1.85e-06 1.3e-06 1.65e-06 1e-07 1.15e-06
39 1.95e-06 1.7e-06 1.95e-06 2e-06 1.85e-06 1.2e-06 1.3e-06 1.45e-06 1.8e-06 1.75e-06 1.85e-06 1.95e-06 1.8e-06 1.9e-06 1.3e-06 1.55e-06 1.45e-06 1.45e-06 1.8e-06 1.75e-06 1.45e-06 1.9e-06 2.1e-06 1.1e-06 1.55e-06 1.55e-06 1.85e-06 1.55e-06 1.25e-06 1.9e-06 1.55e-06 1.3e-06 1.65e-06 2.05e-06 2.25e-06 2.1e-06 1.8e-06 1.65e-06 1.15e-06 2.2e-06
