 slim_762347271 slim_762347266 slim_762347281 slim_762347265 slim_762347256 slim_762347261 slim_762347276 slim_762347288 slim_762347273 slim_762347272 slim_762347295 slim_762347257 slim_762347267 slim_762347278 slim_762347286 slim_762347279 slim_762347259 slim_762347291 slim_762347292 slim_762347248 slim_762347250 slim_762347260 slim_762347255 slim_762347252 slim_762347290 slim_762347299 slim_762347270 slim_762347296 slim_762347269 slim_762347283 slim_762347280 slim_762347284 slim_762347298 slim_762347251 slim_762347268 slim_762347274 slim_762347285 slim_762347249 slim_762347282 slim_762347293 slim_762347297 slim_762347294 slim_762347287 slim_762347254 slim_762347262 slim_762347263 slim_762347277 slim_762347253 slim_762347258 slim_762347264 slim_762347275 slim_762347289
0 2.1e-06 1.55e-06 1.5e-06 1.4e-06 2.05e-06 1.7e-06 1.6e-06 1.6e-06 1.4e-06 1.2e-06 1.2e-06 1.4e-06 1.85e-06 1.55e-06 1.65e-06 1.45e-06 1.65e-06 1.85e-06 1.55e-06 1.2e-06 1.4e-06 1.75e-06 1.7e-06 1.8e-06 1.5e-06 1.35e-06 2.3e-06 1.7e-06 2.1e-06 1.9e-06 1.55e-06 1.65e-06 1.35e-06 1.85e-06 1.9e-06 1.25e-06 1.95e-06 1.7e-06 1.85e-06 1.85e-06 2.05e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06 1.65e-06 1.75e-06 1.4e-06 1.85e-06 2.2e-06 1.8e-06 1.7e-06
1 1.55e-06 1.4e-06 1.15e-06 1.35e-06 1.15e-06 9.5e-07 1.1e-06 8e-07 1.25e-06 1.6e-06 1.25e-06 8.5e-07 2e-06 1.45e-06 9.5e-07 1.2e-06 1e-06 1.6e-06 9.5e-07 1.25e-06 1.35e-06 1.1e-06 9e-07 1.2e-06 9.5e-07 1.25e-06 1.55e-06 1.3e-06 1.35e-06 1.1e-06 7.5e-07 1.1e-06 1.6e-06 1.35e-06 1.25e-06 1.5e-06 1.35e-06 9.5e-07 1.2e-06 8.5e-07 1.6e-06 1.4e-06 9.5e-07 9e-07 7e-07 9.5e-07 1.1e-06 1e-06 1.05e-06 1.95e-06 1.2e-06 1.4e-06
2 1.5e-06 1.15e-06 1.4e-06 1.85e-06 1.65e-06 1.3e-06 1.45e-06 1.3e-06 1.35e-06 1.9e-06 1.6e-06 9e-07 2.2e-06 1.9e-06 9.5e-07 1.45e-06 8.5e-07 1.85e-06 1.3e-06 1.6e-06 1.4e-06 1.05e-06 1.4e-06 1.55e-06 1.35e-06 1.6e-06 2.1e-06 1.65e-06 1.8e-06 1.15e-06 1.25e-06 1.2e-06 1.75e-06 1.6e-06 1.55e-06 1.5e-06 1.8e-06 1.3e-06 1.6e-06 1.35e-06 1.85e-06 1.75e-06 1.35e-06 1.2e-06 1.2e-06 1.25e-06 9e-07 1.35e-06 1.55e-06 2.2e-06 1.3e-06 1.75e-06
3 1.4e-06 1.35e-06 1.85e-06 1e-07 1.75e-06 1.45e-06 1.3e-06 1.25e-06 1.55e-06 7.5e-07 7.5e-07 1.6e-06 1.65e-06 9e-07 1.65e-06 1.55e-06 1.75e-06 1.85e-06 1.45e-06 7.5e-07 1.25e-06 1.75e-06 1.2e-06 1.65e-06 1.1e-06 9.5e-07 1.85e-06 1.7e-06 1.85e-06 1.85e-06 1.2e-06 1.55e-06 1.3e-06 1.4e-06 1.5e-06 1.45e-06 1.65e-06 1.45e-06 1.65e-06 1.4e-06 2.1e-06 1.1e-06 1.6e-06 1.45e-06 1.4e-06 1.6e-06 1.75e-06 1.25e-06 1.3e-06 2.15e-06 1.65e-06 1.55e-06
4 2.05e-06 1.15e-06 1.65e-06 1.75e-06 1.2e-06 1.1e-06 1.3e-06 9e-07 1.75e-06 1.9e-06 1.5e-06 1.1e-06 2.15e-06 1.5e-06 1.15e-06 2e-06 1.2e-06 1.65e-06 9.5e-07 1.5e-06 1.7e-06 1.2e-06 9.5e-07 1.35e-06 1.05e-06 1.4e-06 7.5e-07 1.7e-06 9e-07 1.25e-06 8.5e-07 1.3e-06 2.05e-06 1.55e-06 1.6e-06 1.85e-06 9e-07 1.1e-06 9.5e-07 8.5e-07 1.55e-06 1.65e-06 7.5e-07 9e-07 1.1e-06 1.05e-06 1.5e-06 1.15e-06 1.2e-06 2.05e-06 1.5e-06 1.4e-06
5 1.7e-06 9.5e-07 1.3e-06 1.45e-06 1.1e-06 1.4e-06 8e-07 8e-07 1.35e-06 1.7e-06 1.35e-06 1e-06 1.95e-06 1.5e-06 1e-06 1.4e-06 1.05e-06 1.65e-06 9e-07 1.35e-06 1.4e-06 1.05e-06 9e-07 1.2e-06 8.5e-07 1.2e-06 1.45e-06 1.5e-06 1.25e-06 1.1e-06 7.5e-07 1e-06 1.6e-06 1.45e-06 1.25e-06 1.55e-06 1.15e-06 7e-07 1.1e-06 9e-07 1.5e-06 1.5e-06 8.5e-07 9e-07 9e-07 9e-07 1.1e-06 1e-06 1.15e-06 1.9e-06 1.25e-06 1.3e-06
6 1.6e-06 1.1e-06 1.45e-06 1.3e-06 1.3e-06 8e-07 9e-07 9e-07 1.25e-06 1.55e-06 1.2e-06 1.25e-06 1.8e-06 1.45e-06 1.25e-06 1.3e-06 1.3e-06 1.55e-06 9e-07 1.2e-06 1.4e-06 1.2e-06 1e-06 1.2e-06 7e-07 9.5e-07 1.45e-06 1.35e-06 1.25e-06 1.35e-06 8.5e-07 9e-07 1.45e-06 1.6e-06 1.35e-06 1.55e-06 9.5e-07 8e-07 1.05e-06 1.2e-06 1.6e-06 1.45e-06 1e-06 1.05e-06 1.05e-06 1e-06 1.25e-06 9e-07 1.3e-06 1.85e-06 1.35e-06 1.05e-06
7 1.6e-06 8e-07 1.3e-06 1.25e-06 9e-07 8e-07 9e-07 1e-06 1.2e-06 1.5e-06 1.15e-06 8.5e-07 2e-06 1.3e-06 9.5e-07 1.45e-06 1e-06 1.5e-06 7.5e-07 1.15e-06 1.35e-06 1e-06 7e-07 1e-06 7e-07 1.05e-06 1.25e-06 1.45e-06 1.1e-06 1.05e-06 5e-07 1e-06 1.6e-06 1.2e-06 1.2e-06 1.5e-06 1.05e-06 8e-07 9.5e-07 7e-07 1.55e-06 1.25e-06 7e-07 7e-07 7.5e-07 7.5e-07 1.2e-06 8.5e-07 9e-07 1.9e-06 1.15e-06 1.25e-06
8 1.4e-06 1.25e-06 1.35e-06 1.55e-06 1.75e-06 1.35e-06 1.25e-06 1.2e-06 1.8e-06 1.8e-06 1.5e-06 1.2e-06 2.1e-06 1.8e-06 1.45e-06 1.4e-06 1.5e-06 1.5e-06 1.4e-06 1.5e-06 1.65e-06 1.55e-06 1.4e-06 1.5e-06 1.2e-06 1.45e-06 1.95e-06 1.3e-06 1.8e-06 1.65e-06 1.15e-06 1.4e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 1.65e-06 1.35e-06 1.55e-06 1.55e-06 1.95e-06 1.6e-06 1.5e-06 1.4e-06 1.25e-06 1.4e-06 1.5e-06 1.35e-06 1.5e-06 2.05e-06 1.5e-06 1.3e-06
9 1.2e-06 1.6e-06 1.9e-06 7.5e-07 1.9e-06 1.7e-06 1.55e-06 1.5e-06 1.8e-06 6e-07 6e-07 1.65e-06 1.5e-06 1e-06 1.8e-06 1.55e-06 1.8e-06 2.1e-06 1.4e-06 5e-07 1.15e-06 1.8e-06 1.55e-06 1.8e-06 1.35e-06 8e-07 2.1e-06 2.05e-06 2e-06 2e-06 1.45e-06 1.7e-06 9e-07 1.65e-06 1.95e-06 1.25e-06 1.8e-06 1.7e-06 1.8e-06 1.75e-06 2.1e-06 1.1e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 2e-06 1.2e-06 1.75e-06 2.25e-06 1.9e-06 1.9e-06
