 slim_761980662 slim_761980651 slim_761980654 slim_761980656 slim_761980641 slim_761980660 slim_761980665 slim_761980650 slim_761980652 slim_761980634 slim_761980659 slim_761980647 slim_761980644 slim_761980653 slim_761980645 slim_761980661 slim_761980646 slim_761980658 slim_761980632 slim_761980648 slim_761980664 slim_761980637 slim_761980633 slim_761980635 slim_761980649 slim_761980636 slim_761980640 slim_761980631 slim_761980666 slim_761980663 slim_761980639 slim_761980638 slim_761980657 slim_761980642 slim_761980643 slim_761980655
10 7.29e-05 2.24e-05 3.61e-05 1.185e-05 5.83e-05 7.945e-05 7.535e-05 4.115e-05 7.525e-05 5.205e-05 1.85e-05 2.48e-05 7.65e-05 2.24e-05 5.35e-05 7.715e-05 4.445e-05 9.45e-06 4.16e-05 1.22e-05 7.625e-05 4.09e-05 9.8e-06 6e-05 4.645e-05 3.18e-05 4.135e-05 9.35e-06 9.3e-06 3.385e-05 2.39e-05 5.27e-05 6.205e-05 2.81e-05 9.4e-06 3.425e-05
11 6.72e-05 2.27e-05 4.15e-05 1.385e-05 6.615e-05 7.64e-05 5.515e-05 4.155e-05 6.245e-05 4.65e-05 2.48e-05 2.31e-05 6.55e-05 2.27e-05 5.455e-05 7.96e-05 4.87e-05 1.59e-05 3.235e-05 2.205e-05 6.505e-05 5.24e-05 1.565e-05 5.515e-05 3.23e-05 1.87e-05 4.14e-05 1.585e-05 3.365e-05 1.96e-05 2.07e-05 3.835e-05 5.625e-05 3.385e-05 1.59e-05 4.345e-05
12 9.4e-06 6.38e-05 7.155e-05 7.85e-05 9.14e-05 4.775e-05 1.745e-05 4.47e-05 1.51e-05 4.84e-05 7.65e-05 6.55e-05 1.87e-05 6.38e-05 5.86e-05 4.37e-05 7.675e-05 8.015e-05 4.83e-05 7.475e-05 1.485e-05 7.955e-05 7.97e-05 6.68e-05 7.715e-05 7.23e-05 4.535e-05 7.995e-05 7.295e-05 7.005e-05 6.41e-05 5.17e-05 6.685e-05 9.83e-05 8e-05 7.3e-05
13 6.02e-05 2.235e-05 4.7e-05 2.29e-05 6.935e-05 7.79e-05 6.255e-05 4.14e-05 6.255e-05 4.86e-05 2.24e-05 2.27e-05 6.38e-05 4.47e-05 5.445e-05 7.56e-05 5.38e-05 2.26e-05 4.14e-05 2.29e-05 6.36e-05 5.115e-05 2.265e-05 6.02e-05 4.315e-05 2.975e-05 4.145e-05 2.255e-05 2.24e-05 2.94e-05 2.54e-05 4.835e-05 6.195e-05 4.09e-05 2.26e-05 4.685e-05
14 5.48e-05 5.445e-05 5.9e-05 5.375e-05 6.385e-05 6.43e-05 6e-05 5.415e-05 5.975e-05 6.13e-05 5.35e-05 5.455e-05 5.86e-05 5.445e-05 0.0001067 5.94e-05 6.61e-05 5.35e-05 5.46e-05 5.38e-05 6e-05 5.775e-05 5.375e-05 5.975e-05 6.155e-05 6.145e-05 5.445e-05 5.345e-05 5.365e-05 6.22e-05 5.44e-05 6.21e-05 6.425e-05 5.875e-05 5.35e-05 5.915e-05
15 3.745e-05 7.56e-05 7.23e-05 8.125e-05 5.905e-05 4.74e-05 5.205e-05 5.945e-05 4.745e-05 6.405e-05 7.715e-05 7.96e-05 4.37e-05 7.56e-05 5.94e-05 7.49e-05 7.725e-05 8.135e-05 6.39e-05 7.7e-05 4.77e-05 6.635e-05 8.13e-05 7.03e-05 8.38e-05 8.58e-05 6.005e-05 8.135e-05 7.325e-05 8.45e-05 7.415e-05 6.865e-05 6.9e-05 8.105e-05 8.14e-05 7.24e-05
16 8.225e-05 5.38e-05 3.88e-05 3.96e-05 5.865e-05 6.955e-05 6.95e-05 6.07e-05 7.46e-05 6.06e-05 4.445e-05 4.87e-05 7.675e-05 5.38e-05 6.61e-05 7.725e-05 7.58e-05 3.925e-05 5.56e-05 4.48e-05 7.495e-05 5.57e-05 3.92e-05 5.39e-05 5.43e-05 4.675e-05 6.095e-05 3.91e-05 4.96e-05 4.965e-05 5.105e-05 5.7e-05 6.165e-05 4.795e-05 3.915e-05 3.86e-05
17 8.185e-05 2.26e-05 3.08e-05 2.75e-06 5.355e-05 7.83e-05 7.005e-05 4.12e-05 7.725e-05 5.205e-05 9.45e-06 1.59e-05 8.015e-05 2.26e-05 5.35e-05 8.135e-05 3.925e-05 8e-07 3.275e-05 1.195e-05 7.98e-05 4.07e-05 9e-07 5.475e-05 3.755e-05 2.29e-05 4.105e-05 5e-07 1.83e-05 2.6e-05 1.925e-05 4.48e-05 5.67e-05 1.9e-05 5.5e-07 2.89e-05
18 4.985e-05 4.14e-05 4.88e-05 3.29e-05 6.785e-05 6.38e-05 4.075e-05 4.12e-05 4.82e-05 4.83e-05 4.16e-05 3.235e-05 4.83e-05 4.14e-05 5.46e-05 6.39e-05 5.56e-05 3.275e-05 6.34e-05 4.135e-05 5.11e-05 5.82e-05 3.22e-05 5.84e-05 4.925e-05 3.935e-05 4.11e-05 3.25e-05 5.03e-05 4.005e-05 3.66e-05 4.025e-05 5.94e-05 5.11e-05 3.255e-05 4.845e-05
19 7.125e-05 2.29e-05 3.57e-05 1.135e-05 5.945e-05 7.865e-05 7.285e-05 4.17e-05 7.295e-05 4.965e-05 1.22e-05 2.205e-05 7.475e-05 2.29e-05 5.38e-05 7.7e-05 4.48e-05 1.195e-05 4.135e-05 2.14e-05 7.37e-05 4.18e-05 1.195e-05 6.045e-05 4.41e-05 2.915e-05 4.145e-05 1.21e-05 1.25e-05 3.17e-05 2.42e-05 5e-05 6.105e-05 2.97e-05 1.215e-05 3.625e-05
20 1.485e-05 6.36e-05 6.92e-05 7.76e-05 9.14e-05 4.745e-05 1.86e-05 4.745e-05 1.625e-05 5.06e-05 7.625e-05 6.505e-05 1.485e-05 6.36e-05 6e-05 4.77e-05 7.495e-05 7.98e-05 5.11e-05 7.37e-05 2.88e-05 7.74e-05 7.98e-05 6.41e-05 7.575e-05 7.185e-05 4.77e-05 8e-05 7.3e-05 7.02e-05 6.575e-05 5.395e-05 6.4e-05 9.665e-05 8.005e-05 7.125e-05
21 7.605e-05 5.115e-05 4.7e-05 4.225e-05 5.04e-05 6.745e-05 7.71e-05 5.84e-05 7.72e-05 6.83e-05 4.09e-05 5.24e-05 7.955e-05 5.115e-05 5.775e-05 6.635e-05 5.57e-05 4.07e-05 5.82e-05 4.18e-05 7.74e-05 7.98e-05 4.07e-05 5.95e-05 6.455e-05 5.93e-05 5.83e-05 4.07e-05 4.1e-05 6.16e-05 5.17e-05 6.865e-05 6.13e-05 4.255e-05 4.075e-05 4.55e-05
22 8.14e-05 2.265e-05 3.085e-05 3.15e-06 5.39e-05 7.845e-05 6.98e-05 4.095e-05 7.7e-05 5.185e-05 9.8e-06 1.565e-05 7.97e-05 2.265e-05 5.375e-05 8.13e-05 3.92e-05 9e-07 3.22e-05 1.195e-05 7.98e-05 4.07e-05 1.1e-06 5.485e-05 3.76e-05 2.265e-05 4.12e-05 5.5e-07 1.855e-05 2.555e-05 1.895e-05 4.455e-05 5.685e-05 1.96e-05 6e-07 2.875e-05
23 7.23e-05 6.02e-05 4.75e-05 5.515e-05 5.92e-05 6.255e-05 5.94e-05 6.35e-05 6.46e-05 7.04e-05 6e-05 5.515e-05 6.68e-05 6.02e-05 5.975e-05 7.03e-05 5.39e-05 5.475e-05 5.84e-05 6.045e-05 6.41e-05 5.95e-05 5.485e-05 7.93e-05 5.405e-05 6.175e-05 6.36e-05 5.465e-05 6.525e-05 6.26e-05 5.895e-05 6.62e-05 5.69e-05 5.595e-05 5.47e-05 4.735e-05
24 7.885e-05 4.315e-05 5.57e-05 3.565e-05 6.595e-05 8.055e-05 6.675e-05 5.825e-05 7.405e-05 5.475e-05 4.645e-05 3.23e-05 7.715e-05 4.315e-05 6.155e-05 8.38e-05 5.43e-05 3.755e-05 4.925e-05 4.41e-05 7.575e-05 6.455e-05 3.76e-05 5.405e-05 6.06e-05 3.075e-05 5.8e-05 3.76e-05 5.53e-05 3.19e-05 4.13e-05 4.68e-05 6.12e-05 4.38e-05 3.765e-05 5.765e-05
25 7.4e-05 2.975e-05 4.815e-05 2.09e-05 7.03e-05 8.26e-05 6.205e-05 4.845e-05 6.925e-05 4.49e-05 3.18e-05 1.87e-05 7.23e-05 2.975e-05 6.145e-05 8.58e-05 4.675e-05 2.29e-05 3.935e-05 2.915e-05 7.185e-05 5.93e-05 2.265e-05 6.175e-05 3.075e-05 3.09e-05 4.84e-05 2.285e-05 4.065e-05 1.815e-05 2.615e-05 3.685e-05 6.1e-05 3.87e-05 2.29e-05 5.005e-05
26 4.17e-05 4.145e-05 5.405e-05 4.13e-05 7.23e-05 6.495e-05 4.625e-05 4.145e-05 4.665e-05 4.86e-05 4.135e-05 4.14e-05 4.535e-05 4.145e-05 5.445e-05 6.005e-05 6.095e-05 4.105e-05 4.11e-05 4.145e-05 4.77e-05 5.83e-05 4.12e-05 6.36e-05 5.8e-05 4.84e-05 8.19e-05 4.115e-05 4.145e-05 4.83e-05 4.17e-05 4.83e-05 6.455e-05 5.93e-05 4.12e-05 5.39e-05
27 8.165e-05 2.255e-05 3.08e-05 3.05e-06 5.375e-05 7.85e-05 7.005e-05 4.085e-05 7.725e-05 5.205e-05 9.35e-06 1.585e-05 7.995e-05 2.255e-05 5.345e-05 8.135e-05 3.91e-05 5e-07 3.25e-05 1.21e-05 8e-05 4.07e-05 5.5e-07 5.465e-05 3.76e-05 2.285e-05 4.115e-05 2e-07 1.81e-05 2.58e-05 1.895e-05 4.48e-05 5.69e-05 1.935e-05 1.5e-07 2.885e-05
28 6.415e-05 2.24e-05 4.15e-05 2.085e-05 6.325e-05 8.09e-05 8.065e-05 4.115e-05 7.345e-05 5.215e-05 9.3e-06 3.365e-05 7.295e-05 2.24e-05 5.365e-05 7.325e-05 4.96e-05 1.83e-05 5.03e-05 1.25e-05 7.3e-05 4.1e-05 1.855e-05 6.525e-05 5.53e-05 4.065e-05 4.145e-05 1.81e-05 6e-07 4.15e-05 2.865e-05 6.05e-05 6.75e-05 3.705e-05 1.815e-05 3.945e-05
29 7.075e-05 2.94e-05 5.145e-05 2.435e-05 7.24e-05 8.265e-05 6.105e-05 4.83e-05 6.735e-05 4.505e-05 3.385e-05 1.96e-05 7.005e-05 2.94e-05 6.22e-05 8.45e-05 4.965e-05 2.6e-05 4.005e-05 3.17e-05 7.02e-05 6.16e-05 2.555e-05 6.26e-05 3.19e-05 1.815e-05 4.83e-05 2.58e-05 4.15e-05 3.36e-05 2.835e-05 3.605e-05 6.25e-05 4.21e-05 2.585e-05 5.29e-05
30 6.34e-05 2.54e-05 4.42e-05 1.96e-05 6.465e-05 7.53e-05 6.01e-05 4.12e-05 6.3e-05 4.855e-05 2.39e-05 2.07e-05 6.41e-05 2.54e-05 5.44e-05 7.415e-05 5.105e-05 1.925e-05 3.66e-05 2.42e-05 6.575e-05 5.17e-05 1.895e-05 5.895e-05 4.13e-05 2.615e-05 4.17e-05 1.895e-05 2.865e-05 2.835e-05 3.73e-05 4.485e-05 6.075e-05 3.77e-05 1.9e-05 4.4e-05
31 5.225e-05 4.835e-05 5.845e-05 4.28e-05 7.495e-05 6.92e-05 4.49e-05 4.855e-05 5.125e-05 4.495e-05 5.27e-05 3.835e-05 5.17e-05 4.835e-05 6.21e-05 6.865e-05 5.7e-05 4.48e-05 4.025e-05 5e-05 5.395e-05 6.865e-05 4.455e-05 6.62e-05 4.68e-05 3.685e-05 4.83e-05 4.48e-05 6.05e-05 3.605e-05 4.485e-05 7.2e-05 6.48e-05 6.055e-05 4.485e-05 6.025e-05
32 7.235e-05 6.195e-05 5.635e-05 5.625e-05 6.055e-05 6.05e-05 5.88e-05 6.465e-05 6.39e-05 6.89e-05 6.205e-05 5.625e-05 6.685e-05 6.195e-05 6.425e-05 6.9e-05 6.165e-05 5.67e-05 5.94e-05 6.105e-05 6.4e-05 6.13e-05 5.685e-05 5.69e-05 6.12e-05 6.1e-05 6.455e-05 5.69e-05 6.75e-05 6.25e-05 6.075e-05 6.48e-05 0.0001108 5.605e-05 5.695e-05 5.68e-05
33 0.0001 4.09e-05 4.13e-05 2.08e-05 4.045e-05 7.765e-05 8.785e-05 5.97e-05 9.505e-05 6.775e-05 2.81e-05 3.385e-05 9.83e-05 4.09e-05 5.875e-05 8.105e-05 4.795e-05 1.9e-05 5.11e-05 2.97e-05 9.665e-05 4.255e-05 1.96e-05 5.595e-05 4.38e-05 3.87e-05 5.93e-05 1.935e-05 3.705e-05 4.21e-05 3.77e-05 6.055e-05 5.605e-05 3.75e-05 1.94e-05 3.975e-05
34 8.17e-05 2.26e-05 3.085e-05 3.1e-06 5.38e-05 7.855e-05 7.01e-05 4.09e-05 7.73e-05 5.21e-05 9.4e-06 1.59e-05 8e-05 2.26e-05 5.35e-05 8.14e-05 3.915e-05 5.5e-07 3.255e-05 1.215e-05 8.005e-05 4.075e-05 6e-07 5.47e-05 3.765e-05 2.29e-05 4.12e-05 1.5e-07 1.815e-05 2.585e-05 1.9e-05 4.485e-05 5.695e-05 1.94e-05 3e-07 2.89e-05
35 7.85e-05 4.685e-05 3.07e-05 3.1e-05 5.27e-05 6.47e-05 6.575e-05 5.37e-05 7.085e-05 6.385e-05 3.425e-05 4.345e-05 7.3e-05 4.685e-05 5.915e-05 7.24e-05 3.86e-05 2.89e-05 4.845e-05 3.625e-05 7.125e-05 4.55e-05 2.875e-05 4.735e-05 5.765e-05 5.005e-05 5.39e-05 2.885e-05 3.945e-05 5.29e-05 4.4e-05 6.025e-05 5.68e-05 3.975e-05 2.89e-05 5.69e-05
