 slim_761945948 slim_761945939 slim_761945935 slim_761945920 slim_761945921 slim_761945933 slim_761945943 slim_761945937 slim_761945954 slim_761945949 slim_761945950 slim_761945957 slim_761945953 slim_761945928 slim_761945922 slim_761945956 slim_761945931 slim_761945923 slim_761945961 slim_761945929 slim_761945932 slim_761945942 slim_761945936 slim_761945945 slim_761945941 slim_761945955 slim_761945925 slim_761945952 slim_761945924 slim_761945944 slim_761945930 slim_761945946 slim_761945940 slim_761945959 slim_761945947 slim_761945934 slim_761945960 slim_761945927 slim_761945926 slim_761945938 slim_761945919 slim_761945958 slim_761945951
0 4.67e-05 2.44e-05 2.4e-05 2.66e-05 2.475e-05 2.48e-05 2.475e-05 3.825e-05 3.845e-05 3.05e-05 2.605e-05 3.43e-05 2.89e-05 4.855e-05 2.535e-05 2.6e-05 3.895e-05 2.63e-05 2.415e-05 3.415e-05 2.45e-05 2.515e-05 2.4e-05 2.585e-05 4.97e-05 4.99e-05 2.63e-05 2.395e-05 2.585e-05 2.54e-05 3.57e-05 2.37e-05 2.685e-05 4.995e-05 2.585e-05 2.595e-05 4.855e-05 2.365e-05 2.55e-05 3.975e-05 2.6e-05 2.58e-05 2.455e-05
1 2.44e-05 1.96e-05 9.85e-06 1.395e-05 2.12e-05 1.055e-05 3.84e-05 3.82e-05 3.94e-05 1.84e-05 1.445e-05 2.375e-05 1.795e-05 4.91e-05 1.425e-05 1.345e-05 3.815e-05 1.365e-05 2.175e-05 2.26e-05 9.9e-06 1.045e-05 9.85e-06 2.8e-05 4.6e-05 5.175e-05 1.365e-05 9.8e-06 1.365e-05 1.645e-05 2.595e-05 2.39e-05 1.46e-05 4.64e-05 1.365e-05 2.795e-05 4.26e-05 2.49e-05 1.5e-05 3.005e-05 1.425e-05 1.37e-05 1.285e-05
2 2.4e-05 9.85e-06 1e-07 2.35e-05 3.025e-05 1.05e-05 4.775e-05 3.255e-05 4.29e-05 1.81e-05 2.355e-05 3.07e-05 2.67e-05 5.275e-05 1.375e-05 1.33e-05 4.255e-05 2.315e-05 3.015e-05 2.035e-05 9.95e-06 2.02e-05 5e-08 3.69e-05 4.03e-05 5.54e-05 2.315e-05 5e-08 1.335e-05 2.505e-05 2.375e-05 2.335e-05 1.445e-05 5.015e-05 1.335e-05 3.675e-05 4.67e-05 3.34e-05 2.355e-05 3.72e-05 1.385e-05 1.345e-05 2.2e-05
3 2.66e-05 1.395e-05 2.35e-05 6.3e-06 1.39e-05 1.345e-05 2.745e-05 4.515e-05 3.6e-05 1.93e-05 4.2e-06 1.56e-05 9.3e-06 4.44e-05 1.45e-05 1.34e-05 3.535e-05 4.35e-06 1.505e-05 2.48e-05 1.405e-05 3.85e-06 2.35e-05 1.625e-05 4.785e-05 4.415e-05 4.3e-06 2.345e-05 1.385e-05 5.65e-06 2.425e-05 2.625e-05 1.46e-05 3.87e-05 1.385e-05 1.635e-05 3.885e-05 1.71e-05 5.15e-06 1.9e-05 1.355e-05 1.38e-05 4.45e-06
4 2.475e-05 2.12e-05 3.025e-05 1.39e-05 2.18e-05 2.07e-05 1.88e-05 4.35e-05 3.415e-05 2.895e-05 1.4e-05 2.46e-05 1.735e-05 4.38e-05 2.385e-05 2.365e-05 3.45e-05 1.485e-05 1.115e-05 3.4e-05 2.13e-05 1.16e-05 3.025e-05 1.81e-05 5.575e-05 4.675e-05 1.485e-05 3.02e-05 2.385e-05 1.63e-05 3.625e-05 2.48e-05 2.475e-05 4.705e-05 2.385e-05 1.79e-05 4.445e-05 1.525e-05 1.425e-05 3.12e-05 2.3e-05 2.375e-05 1.305e-05
5 2.48e-05 1.055e-05 1.05e-05 1.345e-05 2.07e-05 2.09e-05 3.795e-05 3.83e-05 3.895e-05 1.88e-05 1.395e-05 2.33e-05 1.75e-05 4.865e-05 1.43e-05 1.345e-05 3.835e-05 1.385e-05 2.13e-05 2.27e-05 1.055e-05 1.06e-05 1.05e-05 2.755e-05 4.555e-05 5.13e-05 1.385e-05 1.045e-05 1.375e-05 1.63e-05 2.55e-05 2.43e-05 1.47e-05 4.595e-05 1.375e-05 2.75e-05 4.28e-05 2.475e-05 1.455e-05 2.96e-05 1.38e-05 1.38e-05 1.265e-05
6 2.475e-05 3.84e-05 4.775e-05 2.745e-05 1.88e-05 3.795e-05 0.0 4.4e-05 3.445e-05 4.305e-05 2.8e-05 3.875e-05 3.125e-05 4.43e-05 3.775e-05 3.745e-05 3.44e-05 2.81e-05 1.94e-05 4.835e-05 3.85e-05 2.855e-05 4.775e-05 1.405e-05 5.865e-05 4.395e-05 2.81e-05 4.77e-05 3.74e-05 2.72e-05 4.75e-05 2.47e-05 3.82e-05 4.91e-05 3.74e-05 1.47e-05 5.015e-05 1.525e-05 2.83e-05 4.225e-05 3.73e-05 3.74e-05 2.695e-05
7 3.825e-05 3.82e-05 3.255e-05 4.515e-05 4.35e-05 3.83e-05 4.4e-05 6.5e-05 3.805e-05 4.43e-05 4.495e-05 4.95e-05 4.815e-05 4.82e-05 3.975e-05 3.96e-05 3.845e-05 4.53e-05 4.335e-05 4.4e-05 3.83e-05 4.39e-05 3.255e-05 4.495e-05 4.39e-05 4.935e-05 4.53e-05 3.25e-05 3.96e-05 4.5e-05 4.525e-05 3.79e-05 4.035e-05 4.965e-05 3.96e-05 4.47e-05 4.83e-05 4.325e-05 4.48e-05 5.46e-05 3.95e-05 3.95e-05 4.37e-05
8 3.845e-05 3.94e-05 4.29e-05 3.6e-05 3.415e-05 3.895e-05 3.445e-05 3.805e-05 6.65e-05 4.485e-05 3.545e-05 4.1e-05 3.855e-05 4.385e-05 3.985e-05 4.015e-05 3.49e-05 3.67e-05 3.38e-05 4.585e-05 3.95e-05 3.54e-05 4.29e-05 3.55e-05 4.89e-05 4.505e-05 3.67e-05 4.285e-05 4.015e-05 3.515e-05 4.655e-05 3.855e-05 4.085e-05 4.54e-05 4.015e-05 3.52e-05 4.47e-05 3.4e-05 3.465e-05 4.665e-05 3.94e-05 3.995e-05 3.43e-05
9 3.05e-05 1.84e-05 1.81e-05 1.93e-05 2.895e-05 1.88e-05 4.305e-05 4.43e-05 4.485e-05 3.59e-05 1.94e-05 2.38e-05 2.36e-05 4.95e-05 1.915e-05 1.88e-05 4.46e-05 1.915e-05 2.9e-05 2.33e-05 1.85e-05 1.905e-05 1.81e-05 3.125e-05 4.395e-05 4.965e-05 1.915e-05 1.805e-05 1.88e-05 1.925e-05 2.365e-05 3.025e-05 1.875e-05 4.425e-05 1.88e-05 3.125e-05 4.39e-05 3.075e-05 1.93e-05 2.36e-05 1.895e-05 1.885e-05 1.895e-05
