 slim_337504670 slim_337504277 slim_337504649 slim_337504717 slim_337504569 slim_337504599 slim_337504323 slim_337504680 slim_337504433 slim_337504616 slim_337504581 slim_337504550 slim_337504709 slim_337504536 slim_337504710 slim_337504706 slim_337504540 slim_337504690 slim_337504558 slim_337504718 slim_337504722 slim_337504666 slim_337504572 slim_337504687 slim_337504689 slim_337504619 slim_337504469 slim_337504663 slim_337504713 slim_337504720 slim_337504554 slim_337504660 slim_337504698 slim_337504419 slim_337504723 slim_337504726 slim_337504436 slim_337504577 slim_337504602 slim_337504661 slim_337504691 slim_337504456 slim_337504610 slim_337504410 slim_337504658 slim_337504651 slim_337504639 slim_337504228 slim_337504614 slim_337504648 slim_337504674 slim_337504373 slim_337504609 slim_337504716 slim_337504688 slim_337504707 slim_337504656 slim_337504699 slim_337504356 slim_337504545 slim_337504714 slim_337504700 slim_337504662 slim_337504653 slim_337504620 slim_337504719 slim_337504727 slim_337504075 slim_337504681 slim_337504652 slim_337504715 slim_337504637 slim_337504576 slim_337504724 slim_337504729 slim_337504625 slim_337504587 slim_337504623 slim_337504669 slim_337504695 slim_337504730 slim_337504654 slim_337504725 slim_337504685 slim_337504721 slim_337504712
0 4e-07 0.00042225 0.0003124 0.0003819 0.00030405 0.000382 0.0001368 0.00036305 0.00038735 0.00034985 0.0002691 0.00038175 0.0003879 0.00025935 0.0002782 0.0003823 0.00014845 0.00033455 0.0004887 0.0003476 0.0003651 0.00031755 0.000397 0.00051235 0.0003871 0.00036205 0.00025075 0.00031815 0.0003195 0.0002851 0.00038175 0.00033635 0.0002854 0.00033425 0.0001181 0.00022445 0.00039445 0.0002854 0.00022755 0.00047595 0.00031555 0.0001398 0.0002108 0.00023335 0.00030175 0.00033445 0.0002863 0.0002505 0.00021445 0.0001876 0.00042695 0.00028725 0.00022295 0.0003065 0.00030235 0.00040205 0.00039655 0.00038185 0.000102 0.00028005 0.0004522 0.0002934 0.00030815 0.0002593 0.00025055 0.0002644 0.00018625 0.00026815 0.0002737 0.00025495 0.00022155 0.000476 0.000327 0.0003099 0.0001315 0.00038155 0.00031705 0.0002089 0.00030415 0.00019515 0.0003319 0.00010175 0.00042715 0.0002585 0.0003371 0.0003028
1 0.00042225 0.0006915 0.00045345 0.000509 0.000454 0.00051945 0.0004209 0.00051835 0.0005145 0.00043165 0.00047645 0.00050695 0.00046835 0.00044345 0.00048655 0.00051975 0.00046625 0.0004899 0.00046885 0.0005058 0.0005162 0.0005019 0.0004533 0.0004627 0.00051415 0.0005619 0.00046115 0.00054315 0.0005063 0.0004745 0.00050695 0.0004949 0.00046545 0.0004878 0.00044165 0.0004062 0.0004421 0.00046545 0.00040945 0.00051625 0.0004992 0.00041945 0.0004178 0.0003915 0.0004537 0.000488 0.00045155 0.00046095 0.00047395 0.0004436 0.00053025 0.00047695 0.0003943 0.0004651 0.00046955 0.00049115 0.00049625 0.00050705 0.00038425 0.0004858 0.00038835 0.00048425 0.00046125 0.0004434 0.0004283 0.0005248 0.0004752 0.0005317 0.00042005 0.00044075 0.000442 0.0004904 0.0004832 0.0005289 0.0004297 0.00050675 0.00047165 0.0004441 0.0004541 0.00043285 0.0004786 0.00038455 0.00053045 0.00043425 0.00049645 0.0005015
2 0.0003124 0.00045345 0.0003224 0.00034795 0.0001897 0.0004175 0.00025075 0.0003376 0.00043195 0.0003763 0.0001894 0.00033775 0.00028485 0.0002975 0.00037215 0.0004178 0.0002507 0.0003203 0.00033815 0.0002158 0.0002264 0.00032235 0.00038705 0.0003507 0.0004317 0.0003904 0.00034795 0.00037015 0.00028775 0.00030045 0.00033775 0.00032115 0.0001896 0.00018965 0.00036175 0.00039365 0.0002684 0.0001896 0.0003299 0.00040005 0.0001895 0.00025065 0.00031405 0.00030465 0.00022045 0.00018985 0.0003371 0.0003477 0.0003989 0.000251 0.00030995 0.0003282 0.000286 0.00030825 0.00030665 0.0003242 0.0003098 0.00033785 0.00034725 0.0003711 0.00034325 0.0003956 0.0002881 0.00029745 0.0002858 0.0002558 0.00026325 0.0003541 0.0001896 0.00030055 0.00027865 0.00040275 0.0001897 0.00025165 0.0002698 0.00033755 0.0002155 0.00023675 0.0001898 0.00021935 0.00020155 0.00034755 0.00031015 0.00041875 0.0004456 0.0002327
3 0.0003819 0.000509 0.00034795 0.0005564 0.0003752 0.0005021 0.00037665 0.0003394 0.00051865 0.0004326 0.00036775 0.00034425 0.0004054 0.0004388 0.00044595 0.0005024 0.0003751 0.00044285 0.00046555 0.00032855 0.00036565 0.0004376 0.00041675 0.0004598 0.00051835 0.00043225 0.00043005 0.00043155 0.00041795 0.00044495 0.00034425 0.00044715 0.0003704 0.0003784 0.00044665 0.00048805 0.0003689 0.0003704 0.0003708 0.0004709 0.0003735 0.00037655 0.00044305 0.0004134 0.0003895 0.00037855 0.0004231 0.0004298 0.0003461 0.00038485 0.00043875 0.00045625 0.00041895 0.00042295 0.0004117 0.00045185 0.0004354 0.00034435 0.00042625 0.000445 0.0004436 0.0004863 0.0004198 0.00043875 0.0004197 0.00035575 0.00038465 0.00039995 0.0003719 0.00044185 0.00042045 0.000443 0.00037845 0.0003839 0.00036905 0.00034435 0.00032505 0.00033615 0.0003753 0.000352 0.0003949 0.00042655 0.00043895 0.00048385 0.0004079 0.0003606
4 0.00030405 0.000454 0.0001897 0.0003752 0.0002863 0.00043675 0.00022355 0.0003376 0.0004048 0.0003611 0.0001789 0.00031855 0.0002964 0.0002702 0.0003714 0.00043705 0.0002425 0.00032055 0.0002927 0.00021585 0.0002545 0.0002951 0.0003992 0.00031645 0.00040465 0.00036325 0.00035605 0.0003899 0.000307 0.00027315 0.00031855 0.00030535 0.0001624 0.00014335 0.0003535 0.0004012 0.00023405 0.00016255 0.0003146 0.00037425 0.00016225 0.00022095 0.000287 0.0003363 0.00021745 0.0001434 0.00037185 0.0003558 0.00039875 0.00020475 0.00031005 0.00034415 0.00029115 0.0003083 0.00034995 0.00027785 0.0003101 0.00031865 0.0003547 0.00037135 0.0003555 0.0004148 0.0002882 0.00027015 0.0002934 0.0002289 0.0002359 0.0003733 0.00014335 0.0002733 0.00025125 0.00038515 0.0001433 0.00022495 0.00028565 0.00031835 0.00021575 0.00023635 0.00014335 0.00019225 0.0001553 0.000355 0.00031025 0.0004263 0.00044555 0.0001863
5 0.000382 0.00051945 0.0004175 0.0005021 0.00043675 0.0005006 0.00042825 0.0005155 0.0002699 0.00044775 0.0004015 0.00053435 0.00034595 0.0003631 0.00033525 0.0002508 0.00037115 0.00039325 0.0004719 0.0003878 0.00042415 0.00033885 0.0004647 0.00049 0.0002698 0.0003729 0.0004812 0.00036005 0.00031225 0.00032645 0.00053435 0.00037305 0.00041795 0.00039835 0.0003182 0.000389 0.0005213 0.00041795 0.00051325 0.00049345 0.0003795 0.00043005 0.0003497 0.0005002 0.0004852 0.00039855 0.000489 0.00048095 0.00052595 0.00040875 0.0003244 0.00037295 0.0004849 0.00038005 0.0003686 0.00038205 0.0003626 0.00053445 0.0004545 0.00033465 0.0004746 0.00025715 0.00036965 0.00036285 0.0004439 0.00042785 0.0004108 0.0003604 0.000475 0.0003649 0.00043045 0.0004501 0.00039375 0.0004136 0.0004277 0.00053415 0.00042585 0.00042865 0.00043685 0.00042075 0.00044975 0.0004548 0.0003246 0.00040655 0.00046075 0.0004469
6 0.0001368 0.0004209 0.00025075 0.00037665 0.00022355 0.00042825 0.0002732 0.00038645 0.0004148 0.00032845 0.0002236 0.0003866 0.0003253 0.00023765 0.0003273 0.00042855 0.00022305 0.00031225 0.00040745 0.0003065 0.00034975 0.0003275 0.0003637 0.0004312 0.0004149 0.00037355 0.00030075 0.00036025 0.00035515 0.00032265 0.0003866 0.00032175 0.00022345 0.00030995 0.000236 0.00031375 0.00031425 0.0002234 0.0002278 0.00042685 0.0003098 0.00013685 0.0002424 0.00024155 0.00021025 0.00031015 0.00032605 0.0003005 0.0002998 0.0002243 0.0004144 0.0003108 0.0002137 0.0002729 0.00029715 0.00031475 0.00032775 0.0003867 0.000213 0.0003285 0.0003586 0.0003693 0.00026905 0.0002376 0.0002996 0.00028295 0.00022415 0.0003281 0.00013695 0.0002363 0.0002643 0.0004052 0.0002915 0.00029245 0.00016525 0.0003864 0.0002197 0.00018015 0.00022365 0.0001629 0.0002627 0.0002131 0.0004146 0.0003359 0.00040075 0.0002839
7 0.00036305 0.00051835 0.0003376 0.0003394 0.0003376 0.0005155 0.00038645 0.0005077 0.0005183 0.00043095 0.0003296 0.0002593 0.00047335 0.0004313 0.00047615 0.0005158 0.00030835 0.0004134 0.00039285 0.0003448 0.0002937 0.0003837 0.00044185 0.00039265 0.0005181 0.00041945 0.00038675 0.000384 0.00036065 0.00036275 0.0002593 0.00039635 0.0003323 0.0002647 0.00041185 0.0004656 0.00033715 0.0003323 0.00038645 0.00039055 0.00025935 0.00038635 0.00040695 0.00045055 0.00038735 0.0002649 0.0003987 0.0003865 0.00030855 0.0003187 0.00042205 0.00040815 0.0004423 0.0004422 0.0004446 0.00049755 0.00049475 0.0002594 0.00042105 0.0004758 0.00048165 0.0004596 0.00043905 0.00043125 0.00036665 0.00025965 0.00032195 0.0003608 0.00041035 0.0004357 0.0003542 0.0004944 0.0002808 0.0002964 0.0003925 0.0002594 0.00041735 0.0003672 0.0003377 0.00036155 0.0003086 0.00042135 0.00042225 0.00047415 0.00035305 0.00026475
8 0.00038735 0.0005145 0.00043195 0.00051865 0.0004048 0.0002699 0.0004148 0.0005183 0.0005117 0.0004402 0.00040465 0.0005186 0.00035745 0.00034945 0.00033485 0.00026995 0.0003766 0.00039365 0.00044055 0.00038855 0.0004385 0.00032585 0.00047125 0.0004643 0.00025655 0.00035925 0.00048925 0.00037965 0.00033155 0.00031325 0.0005186 0.0003708 0.00040455 0.0003668 0.00032345 0.0003965 0.00049555 0.0004046 0.00050595 0.00048095 0.0003665 0.0004143 0.00033615 0.00051855 0.00048245 0.000367 0.00051045 0.000489 0.00052865 0.0003772 0.00032525 0.0003893 0.00049025 0.0003804 0.0003985 0.00034985 0.0003631 0.0005187 0.00046215 0.0003354 0.00048125 0.00027665 0.00037 0.00034965 0.00045165 0.00041485 0.0003977 0.0003797 0.0004427 0.0003513 0.00041735 0.0004404 0.0003622 0.0004009 0.00044375 0.0005184 0.00042625 0.0004287 0.0004049 0.0004074 0.00041785 0.00046245 0.00032545 0.0004143 0.0004633 0.00041535
9 0.00034985 0.00043165 0.0003763 0.0004326 0.0003611 0.00044775 0.00032845 0.00043095 0.0004402 0.0006131 0.0003607 0.00043115 0.000391 0.00030725 0.00046935 0.0004478 0.0003818 0.0004027 0.00038975 0.0004282 0.00043015 0.0004022 0.0003743 0.0003897 0.0004401 0.00049775 0.0004377 0.0004203 0.0004283 0.0003638 0.00043115 0.0003694 0.00036095 0.0004145 0.0003314 0.00039165 0.0003606 0.00036095 0.00032835 0.0004003 0.0004143 0.00032835 0.00032645 0.00040905 0.0003524 0.0004147 0.00045385 0.00043745 0.0003986 0.0003822 0.0005016 0.0003522 0.00039215 0.00037485 0.000392 0.0004408 0.000448 0.00043125 0.00041325 0.00046905 0.00035485 0.0003748 0.00037525 0.00030745 0.0004454 0.00041825 0.00038285 0.00043205 0.00030755 0.00031045 0.00042245 0.00044 0.000396 0.00038805 0.0003457 0.00043095 0.00037445 0.00034175 0.0003612 0.0003465 0.00038875 0.00041355 0.0005018 0.00045195 0.00037735 0.000424
10 0.0002691 0.00047645 0.0001894 0.00036775 0.0001789 0.0004015 0.0002236 0.0003296 0.00040465 0.0003607 0.0002902 0.0003465 0.00027405 0.0002702 0.0003715 0.0004018 0.000207 0.00032055 0.0003277 0.00021625 0.00025425 0.00029505 0.000399 0.0003516 0.0004046 0.00036295 0.0003434 0.00035455 0.00027145 0.00027335 0.0003465 0.00028275 0.00016205 0.00017905 0.0003183 0.00038865 0.0002693 0.00016205 0.00031445 0.00037355 0.00016215 0.0002254 0.00028675 0.00033005 0.00022355 0.00017925 0.00035955 0.00034315 0.0003913 0.0002404 0.00031045 0.000315 0.0002806 0.0003085 0.000321 0.0003134 0.0003101 0.0003466 0.0003424 0.00037155 0.00035525 0.00037955 0.00028835 0.00027015 0.00028055 0.00022875 0.0002363 0.0003379 0.0001786 0.00027325 0.0002517 0.000387 0.0001791 0.000225 0.00025675 0.0003463 0.00021575 0.0002363 0.000179 0.0001917 0.00019075 0.0003427 0.00031065 0.00041355 0.00043785 0.0002221
