 slim_762116137 slim_762116158 slim_762116170 slim_762116146 slim_762116135 slim_762116151 slim_762116163 slim_762116165 slim_762116167 slim_762116159 slim_762116157 slim_762116133 slim_762116144 slim_762116166 slim_762116143 slim_762116155 slim_762116161 slim_762116148 slim_762116136 slim_762116134 slim_762116141 slim_762116142 slim_762116153 slim_762116156 slim_762116169 slim_762116164 slim_762116132 slim_762116140 slim_762116160 slim_762116138 slim_762116145 slim_762116149 slim_762116152 slim_762116150 slim_762116147 slim_762116154 slim_762116168 slim_762116139 slim_762116162
0 2.2e-06 2e-06 1.8e-06 1.45e-06 2.35e-06 1.4e-06 2.4e-06 1.85e-06 2.45e-06 2.75e-06 1.9e-06 2.15e-06 1.8e-06 2.5e-06 2.2e-06 1.95e-06 2.7e-06 2.25e-06 2.4e-06 1.7e-06 1.6e-06 2.95e-06 1.9e-06 1.25e-06 1.85e-06 1.8e-06 1.95e-06 2.1e-06 2.15e-06 2.2e-06 1.95e-06 2.05e-06 1.8e-06 2.45e-06 1.4e-06 2.1e-06 2e-06 2.7e-06 2.45e-06
1 2e-06 2.6e-06 2.25e-06 1.65e-06 3e-06 1.6e-06 1.7e-06 1.8e-06 3.1e-06 1.7e-06 1.55e-06 1.8e-06 2.25e-06 2.1e-06 2.9e-06 2.35e-06 1.95e-06 2.5e-06 3.05e-06 1.9e-06 2.1e-06 2.05e-06 1.95e-06 1.5e-06 1.95e-06 2e-06 2.15e-06 2.35e-06 1.6e-06 1.5e-06 2.3e-06 2.1e-06 2e-06 2.6e-06 1.6e-06 2.45e-06 2.05e-06 2.6e-06 2.5e-06
2 1.8e-06 2.25e-06 2.7e-06 1.6e-06 1.65e-06 1.5e-06 2.6e-06 2.25e-06 1.75e-06 3.1e-06 2.25e-06 2.5e-06 1.5e-06 2.3e-06 1.4e-06 1.75e-06 2.5e-06 2.25e-06 1.7e-06 1.8e-06 1.4e-06 2.95e-06 2.25e-06 1.5e-06 1.6e-06 2.05e-06 2.1e-06 2.45e-06 2.35e-06 2.35e-06 1.85e-06 2.65e-06 2e-06 2.45e-06 1.55e-06 1.9e-06 2.3e-06 2.9e-06 2.2e-06
3 1.45e-06 1.65e-06 1.6e-06 3e-07 2.85e-06 3e-07 2.3e-06 1.65e-06 2.95e-06 2.85e-06 1.15e-06 1.9e-06 1.5e-06 2.8e-06 2.75e-06 1.55e-06 2.75e-06 2.4e-06 2.9e-06 1.1e-06 1.55e-06 3.05e-06 1.7e-06 3e-07 1.2e-06 1.5e-06 1.7e-06 2.1e-06 1.65e-06 1.75e-06 1.9e-06 2.8e-06 1.1e-06 2.95e-06 1.5e-07 2.2e-06 1.5e-06 3e-06 2.8e-06
4 2.35e-06 3e-06 1.65e-06 2.85e-06 1e-06 2.8e-06 3.05e-06 3e-06 6e-07 3.45e-06 3.35e-06 3.25e-06 1.7e-06 2.1e-06 5.5e-07 1.7e-06 2.4e-06 1.95e-06 5.5e-07 2.75e-06 1.55e-06 2.95e-06 2.95e-06 2.7e-06 1.85e-06 2.75e-06 2.65e-06 2.95e-06 3.05e-06 3.2e-06 1.7e-06 2.7e-06 2.9e-06 1.95e-06 2.8e-06 1.8e-06 3.15e-06 2.9e-06 1.9e-06
5 1.4e-06 1.6e-06 1.5e-06 3e-07 2.8e-06 4e-07 2.25e-06 1.6e-06 2.9e-06 2.8e-06 1.15e-06 1.85e-06 1.5e-06 2.75e-06 2.7e-06 1.6e-06 2.7e-06 2.35e-06 2.85e-06 1e-06 1.5e-06 3e-06 1.65e-06 3.5e-07 1.2e-06 1.45e-06 1.65e-06 2.05e-06 1.7e-06 1.6e-06 1.85e-06 2.75e-06 1.1e-06 2.9e-06 2e-07 2.15e-06 1.5e-06 2.95e-06 2.75e-06
6 2.4e-06 1.7e-06 2.6e-06 2.3e-06 3.05e-06 2.25e-06 2.9e-06 2.15e-06 3.15e-06 1.85e-06 2.15e-06 1.75e-06 2.6e-06 2.2e-06 2.95e-06 2.7e-06 2.05e-06 2.75e-06 3.1e-06 1.9e-06 2.45e-06 2.15e-06 1.85e-06 2.15e-06 2.3e-06 2.45e-06 1.5e-06 2.3e-06 2e-06 1.9e-06 2.6e-06 2.25e-06 2.55e-06 2.7e-06 2.25e-06 2.15e-06 2.1e-06 2.7e-06 2.6e-06
7 1.85e-06 1.8e-06 2.25e-06 1.65e-06 3e-06 1.6e-06 2.15e-06 1.6e-06 3.1e-06 1.95e-06 1.95e-06 2.15e-06 2.25e-06 2.55e-06 2.9e-06 2.35e-06 2.25e-06 2.2e-06 3.05e-06 1.85e-06 2.1e-06 2.25e-06 1.6e-06 1.5e-06 1.95e-06 1.9e-06 2.05e-06 2.15e-06 2.05e-06 2e-06 1.9e-06 2.4e-06 1.95e-06 2.85e-06 1.6e-06 2.15e-06 1.7e-06 1.85e-06 2.3e-06
8 2.45e-06 3.1e-06 1.75e-06 2.95e-06 6e-07 2.9e-06 3.15e-06 3.1e-06 1.2e-06 3.55e-06 3.45e-06 3.35e-06 1.8e-06 2.2e-06 6.5e-07 1.8e-06 2.5e-06 2e-06 6e-07 2.85e-06 1.65e-06 3.05e-06 3.05e-06 2.8e-06 1.95e-06 2.85e-06 2.75e-06 3.05e-06 3.15e-06 3.3e-06 1.8e-06 2.8e-06 3e-06 2.05e-06 2.9e-06 1.9e-06 3.25e-06 3e-06 2e-06
9 2.75e-06 1.7e-06 3.1e-06 2.85e-06 3.45e-06 2.8e-06 1.85e-06 1.95e-06 3.55e-06 1.8e-06 2.4e-06 2.4e-06 3.1e-06 2.15e-06 3.4e-06 3.15e-06 1.85e-06 2.7e-06 3.5e-06 2.85e-06 2.95e-06 1.6e-06 2.3e-06 2.7e-06 2.75e-06 2.85e-06 2.85e-06 2.9e-06 2e-06 1.9e-06 2.85e-06 2.05e-06 3e-06 2.9e-06 2.8e-06 2.9e-06 2.65e-06 2.35e-06 2.15e-06
