 slim_337525274 slim_337525301 slim_337525306 slim_337525295 slim_337525253 slim_337525298 slim_337525300 slim_337525087 slim_337525165 slim_337525302 slim_337525214 slim_337525176 slim_337525282 slim_337525154 slim_337525169 slim_337525186 slim_337525262 slim_337525273 slim_337525212 slim_337525007 slim_337525292 slim_337525288 slim_337525036 slim_337524885 slim_337525283 slim_337525190 slim_337525247 slim_337524872 slim_337525251 slim_337525119 slim_337525199 slim_337525303 slim_337525128 slim_337525269 slim_337525271 slim_337525235 slim_337525232 slim_337525277 slim_337525234 slim_337525241 slim_337525225 slim_337525218 slim_337525266 slim_337525220 slim_337525281 slim_337525280 slim_337525139 slim_337525209 slim_337525270 slim_337525073 slim_337525268 slim_337524847 slim_337525236 slim_337525038 slim_337524922 slim_337525163 slim_337525307 slim_337525172 slim_337525233 slim_337525257 slim_337524997 slim_337525230 slim_337525285 slim_337525100 slim_337525109 slim_337525294 slim_337525267 slim_337525089 slim_337525293 slim_337525062 slim_337525231 slim_337525297 slim_337525276 slim_337525152 slim_337525137 slim_337524682 slim_337525120 slim_337525246 slim_337525146 slim_337525279 slim_337525299 slim_337525075 slim_337525205 slim_337525256 slim_337525210 slim_337525278 slim_337525018 slim_337525178 slim_337525181 slim_337525070
0 9.31e-05 0.00015075 9.965e-05 0.000165 0.00021465 8.63e-05 0.0001082 0.0001461 0.0001808 0.00013035 0.0001845 0.00021435 0.0001003 0.00010015 8.625e-05 0.00013145 6.66e-05 8.65e-05 0.00013115 0.00015075 0.00021365 0.0001502 0.000123 8.61e-05 0.0001509 8.69e-05 8.095e-05 6.245e-05 0.00015995 0.00016375 0.00021555 8.035e-05 0.0001509 0.00015015 0.0001375 8.205e-05 6.65e-05 0.00015085 8.645e-05 0.00015 0.00014635 0.00013055 0.0001446 0.0001163 0.00016475 0.0001462 0.0002154 0.0001499 0.00021075 0.00014985 0.00013105 7.69e-05 9.49e-05 0.0001302 0.00015075 0.00015455 9.525e-05 0.0001509 0.00013055 0.0001648 0.00013105 0.000128 9.01e-05 0.0002183 0.00013055 8.625e-05 7.985e-05 0.0001463 8.62e-05 0.0001508 0.00016485 0.0001498 0.0002102 0.00021555 0.0002033 0.0001508 0.00021395 7.685e-05 0.0001451 0.000151 0.0001649 0.0001507 8.125e-05 0.00015005 0.00010025 6.25e-05 0.0001507 8.62e-05 0.0001451 0.0002059
1 0.00015075 0.0001553 7.88e-05 0.00012425 8.105e-05 7.79e-05 0.00010535 0.00014495 9.27e-05 0.00010545 7.96e-05 7.85e-05 0.0001241 0.0001236 7.855e-05 0.0001055 0.0001056 7.88e-05 0.00010535 7.795e-05 7.88e-05 7.875e-05 0.0001445 7.82e-05 7.81e-05 8.09e-05 0.00015085 0.00017115 0.0001905 0.00012425 7.855e-05 0.0001694 7.865e-05 7.855e-05 7.89e-05 0.0001448 0.00010545 7.82e-05 7.89e-05 7.9e-05 0.00012675 0.00010565 0.0001449 0.0001056 0.0001259 0.0001256 7.815e-05 7.795e-05 0.0001274 7.835e-05 0.00010525 0.00020835 0.00019 0.0001056 7.83e-05 0.00015185 0.0001901 7.86e-05 0.0001056 0.0001239 0.0001238 7.84e-05 0.0001523 0.0001523 0.0001055 8.025e-05 0.00010565 0.0001257 7.96e-05 8.055e-05 0.0001239 7.88e-05 0.0001257 8.065e-05 0.00011215 7.835e-05 7.845e-05 0.00020905 0.00014455 8.065e-05 0.00012395 8e-05 0.0001456 7.84e-05 0.000124 0.0001712 8e-05 7.86e-05 0.000143 0.00019205
2 9.965e-05 7.88e-05 4.91e-05 0.00014695 0.00013135 2.55e-05 8.135e-05 0.0001453 0.0001211 0.0001035 0.0001008 0.00012915 9.285e-05 9.32e-05 2.585e-05 0.0001064 5.225e-05 2.61e-05 0.00010615 7.89e-05 0.00012655 7.625e-05 0.0001203 2.51e-05 7.9e-05 2.815e-05 0.00012035 0.00012065 0.00021245 0.00014335 0.00013255 0.0001404 7.92e-05 7.66e-05 7.695e-05 9.37e-05 5.275e-05 7.895e-05 2.565e-05 7.52e-05 0.0001266 0.0001027 0.0001418 8.875e-05 0.00014865 0.0001254 0.00013255 7.615e-05 0.0001796 7.61e-05 0.0001058 0.0001576 0.00015925 0.0001029 7.84e-05 0.00015265 0.00015935 7.88e-05 0.0001027 0.00014685 0.0001244 5.43e-05 9.91e-05 0.0002049 0.0001036 2.735e-05 5.215e-05 0.0001255 2.665e-05 8.105e-05 0.0001468 7.58e-05 0.00017625 0.0001345 0.0001654 7.915e-05 0.00012725 0.00015595 0.0001424 8.125e-05 0.00014685 8.075e-05 9.275e-05 7.635e-05 9.335e-05 0.0001207 8.075e-05 2.56e-05 0.0001399 0.00024435
3 0.000165 0.00012425 0.00014695 0.0001553 8.145e-05 0.0001701 0.0001408 0.00014485 8.845e-05 0.00014095 8.805e-05 8.075e-05 0.0001239 0.0001238 0.00017005 0.00013185 0.00017765 0.0001703 0.00013175 0.00012415 8.985e-05 0.0001335 0.00015415 0.0001699 0.0001243 0.00017055 0.0001313 0.0001941 9.99e-05 8.035e-05 7.82e-05 0.0001115 0.00012395 0.00013345 0.0001497 0.00018705 0.00017755 0.0001239 0.00017025 0.00012665 0.00014685 0.0001339 0.00014715 0.0001338 7.855e-05 0.0001463 7.845e-05 0.0001332 0.0001014 0.00013305 0.0001316 0.00020755 0.0001445 0.00013385 0.00012415 0.00015425 0.00014475 0.0001243 0.0001339 7.81e-05 0.0001239 0.0001331 0.0002002 0.00010865 0.00014095 0.00017015 0.0001544 0.0001464 0.0001703 0.00012475 7.815e-05 0.0001265 0.0001098 7.855e-05 7.89e-05 0.0001242 9.675e-05 0.0002121 0.0001542 0.0001249 7.815e-05 0.0001246 0.00019125 0.0001331 0.00012365 0.00019415 0.0001246 0.0001699 0.00014745 0.0001223
4 0.00021465 8.105e-05 0.00013135 8.145e-05 1.31e-05 0.000155 0.0001362 0.0001462 4.885e-05 0.00011475 4.535e-05 7.05e-06 0.00015535 0.0001552 0.00015495 0.0001077 0.0001813 0.0001552 0.00010745 8.12e-05 1.435e-05 8.865e-05 0.00017495 0.00015485 8.13e-05 0.00015495 0.00018135 0.0002434 0.0001468 8.105e-05 7.35e-06 0.0001889 8.1e-05 8.855e-05 0.000105 0.0002177 0.00018115 8.095e-05 0.0001552 8.095e-05 0.00012735 0.00010685 0.00014585 0.0001205 8.105e-05 0.0001268 7.6e-06 8.83e-05 5.455e-05 8.825e-05 0.0001073 0.0002805 0.00022015 0.0001068 8.12e-05 0.0001537 0.00022025 8.135e-05 0.00010685 8.165e-05 0.0001253 0.00010995 0.0002276 7.97e-05 0.00011475 0.00015645 0.00015745 0.0001269 0.0001553 8.06e-05 8.16e-05 8.075e-05 6.05e-05 6.9e-06 3.99e-05 8.125e-05 2.205e-05 0.0002835 0.00015345 8.095e-05 8.165e-05 8.065e-05 0.0002203 8.84e-05 0.00015525 0.00024345 8.065e-05 0.0001549 0.0001442 0.0001183
5 8.63e-05 7.79e-05 2.55e-05 0.0001701 0.000155 5e-07 7.365e-05 0.000145 0.0001371 9.585e-05 0.0001166 0.0001527 9.31e-05 9.23e-05 1.85e-06 0.0001059 2.88e-05 2.1e-06 0.0001057 7.79e-05 0.00014305 6.915e-05 0.00011285 1.15e-06 7.805e-05 4.55e-06 0.00012 9.905e-05 0.0002357 0.00016725 0.0001556 0.0001507 7.87e-05 6.895e-05 5.325e-05 7.265e-05 2.875e-05 7.795e-05 2.2e-06 7.61e-05 0.0001262 0.0001029 0.00014185 8.915e-05 0.00017175 0.000125 0.0001554 6.8e-05 0.0002029 6.875e-05 0.00010555 0.0001362 0.0001591 0.0001031 7.85e-05 0.0001522 0.0001592 7.89e-05 0.0001029 0.00017 0.0001241 4.69e-05 7.565e-05 0.000228 9.595e-05 3.65e-06 5.25e-05 0.0001251 2.95e-06 8.05e-05 0.00017 7.6e-05 0.0001922 0.00015745 0.00018855 7.865e-05 0.00013595 0.00013235 0.00013495 8.07e-05 0.00017005 7.97e-05 6.895e-05 6.895e-05 9.325e-05 9.91e-05 7.97e-05 1.9e-06 0.00013995 0.00026755
6 0.0001082 0.00010535 8.135e-05 0.0001408 0.0001362 7.365e-05 0.0001454 0.000146 0.0001071 9.51e-05 0.00010605 0.0001347 0.00010885 0.0001087 7.34e-05 0.0001055 7.34e-05 7.375e-05 0.0001052 0.0001054 0.00012465 9.555e-05 0.0001135 7.35e-05 0.00010555 7.53e-05 0.0001089 0.0001183 0.0001809 0.000138 0.00013745 0.0001438 0.00010545 9.54e-05 9.605e-05 0.00011855 7.305e-05 0.00010545 7.38e-05 0.00010305 0.000127 0.000103 0.00014315 8.88e-05 0.00014175 0.00012625 0.00013735 9.52e-05 0.00015945 9.515e-05 0.00010515 0.0001565 0.00014895 0.00010265 0.0001054 0.0001526 0.00014905 0.0001056 0.000103 0.0001407 0.0001314 7.325e-05 0.0001209 0.0001837 9.525e-05 7.51e-05 8.095e-05 0.0001263 7.41e-05 0.0001067 0.0001407 0.00010275 0.00014825 0.0001386 0.0001589 0.0001054 0.0001172 0.0001526 0.00013565 0.0001067 0.00014075 0.0001065 0.0001144 9.535e-05 0.0001088 0.00011835 0.0001065 7.345e-05 0.00014135 0.0001984
7 0.0001461 0.00014495 0.0001453 0.00014485 0.0001462 0.000145 0.000146 0.0002881 0.00014555 0.00014615 0.0001456 0.0001453 0.00014525 0.00014515 0.00014495 0.0001463 0.0001462 0.0001452 0.0001462 0.00014485 0.00014525 0.000145 0.0001444 0.00014475 0.000145 0.00014605 0.00014635 0.0001461 0.00014595 0.0001455 0.00014465 0.00014525 0.0001446 0.000145 0.0001452 0.00014525 0.00014615 0.00014455 0.0001451 0.0001454 0.00014645 0.0001464 0.00014505 0.0001462 0.0001458 0.00014585 0.00014495 0.00014475 0.00014645 0.00014465 0.00014595 0.0001447 0.00014495 0.00014635 0.00014485 0.0001542 0.0001448 0.00014495 0.0001464 0.0001452 0.00014485 0.00014465 0.0001543 0.000154 0.00014625 0.0001449 0.0001465 0.00014595 0.0001453 0.0001456 0.00014525 0.00014525 0.000146 0.00014515 0.00014515 0.0001449 0.00014495 0.00014465 0.0001445 0.00014575 0.0001453 0.00014545 0.00014495 0.0001447 0.00014505 0.00014615 0.00014545 0.00014485 0.0001451 0.00014655
8 0.0001808 9.27e-05 0.0001211 8.845e-05 4.885e-05 0.0001371 0.0001071 0.00014555 9.33e-05 0.0001075 5.68e-05 4.79e-05 0.00013255 0.0001324 0.00013705 0.00010825 0.0001524 0.0001373 0.00010805 9.275e-05 4.735e-05 9.24e-05 0.00014435 0.00013695 9.29e-05 0.0001378 0.00014755 0.00020425 0.00014035 8.755e-05 4.875e-05 0.00016115 9.29e-05 9.23e-05 0.0001088 0.00018955 0.00015225 9.285e-05 0.0001373 9.235e-05 0.00012585 0.00010725 0.0001446 0.00010725 8.88e-05 0.0001253 4.86e-05 9.205e-05 8.08e-05 9.2e-05 0.0001079 0.00024125 0.0001848 0.0001072 9.275e-05 0.00015405 0.0001849 9.295e-05 0.00010725 8.83e-05 0.0001245 9.185e-05 0.00019845 0.0001093 0.0001075 0.00013735 0.0001362 0.0001254 0.0001374 9.35e-05 8.83e-05 9.215e-05 8.065e-05 4.935e-05 6.755e-05 9.28e-05 4.745e-05 0.00024195 0.00014465 9.36e-05 8.835e-05 9.33e-05 0.00018985 9.21e-05 0.0001324 0.0002043 9.33e-05 0.000137 0.0001444 0.00013315
9 0.00013035 0.00010545 0.0001035 0.00014095 0.00011475 9.585e-05 9.51e-05 0.00014615 0.0001075 0.0001898 0.0001061 0.0001132 0.000131 0.00013085 9.58e-05 0.00010565 9.545e-05 9.605e-05 0.00010535 0.00010555 0.00010315 9.555e-05 0.00013565 9.56e-05 0.0001057 9.745e-05 0.00013105 0.0001405 0.0001812 0.0001385 0.0001156 0.0001659 0.0001057 9.54e-05 9.62e-05 0.00014065 9.545e-05 0.00010565 9.595e-05 0.0001036 0.00012735 0.00010355 0.0001437 0.00010295 0.0001419 0.00012665 0.00011545 9.53e-05 0.00013795 9.52e-05 0.00010525 0.00017865 0.00017105 0.00010295 0.00010555 0.00015275 0.00017115 0.00010565 0.00010355 0.0001408 0.0001315 9.545e-05 0.000143 0.00016205 9.53e-05 9.725e-05 0.0001031 0.00012675 9.63e-05 0.0001068 0.0001408 0.0001034 0.00012635 0.0001168 0.0001372 0.0001056 9.52e-05 0.0001747 0.00013565 0.000107 0.00014085 0.0001067 0.00013655 9.54e-05 0.00013095 0.00014055 0.0001067 9.575e-05 0.0001419 0.0001769
