 slim_762207373 slim_762207339 slim_762207344 slim_762207328 slim_762207352 slim_762207363 slim_762207375 slim_762207378 slim_762207351 slim_762207349 slim_762207326 slim_762207396 slim_762207337 slim_762207338 slim_762207374 slim_762207333 slim_762207387 slim_762207368 slim_762207354 slim_762207392 slim_762207397 slim_762207380 slim_762207381 slim_762207393 slim_762207395 slim_762207353 slim_762207340 slim_762207329 slim_762207385 slim_762207359 slim_762207362 slim_762207390 slim_762207346 slim_762207384 slim_762207331 slim_762207399 slim_762207356 slim_762207389 slim_762207334 slim_762207345 slim_762207361 slim_762207394 slim_762207336 slim_762207386 slim_762207348 slim_762207388 slim_762207332 slim_762207350 slim_762207377 slim_762207379 slim_762207369 slim_762207357 slim_762207382 slim_762207371 slim_762207330 slim_762207366 slim_762207341 slim_762207391 slim_762207364 slim_762207342 slim_762207365 slim_762207355 slim_762207347 slim_762207400 slim_762207398 slim_762207367 slim_762207327 slim_762207358 slim_762207370 slim_762207383 slim_762207335 slim_762207343 slim_762207372 slim_762207360 slim_762207376
0 7e-07 1.8e-06 1.1e-06 4.5e-07 1.05e-06 9.5e-07 9.5e-07 1.55e-06 1.4e-06 1.4e-06 9.5e-07 1.6e-06 1.95e-06 1.2e-06 7.5e-07 9.5e-07 1.4e-06 1.25e-06 1.55e-06 8e-07 9.5e-07 9e-07 1.55e-06 1.25e-06 1.2e-06 1.6e-06 1.7e-06 1.8e-06 1.35e-06 1.3e-06 1.45e-06 1.2e-06 1e-06 1.35e-06 1.3e-06 1.7e-06 1.75e-06 7.5e-07 9.5e-07 1e-06 1.65e-06 1.35e-06 2.25e-06 1.85e-06 1.95e-06 1.75e-06 1.6e-06 1.6e-06 1.55e-06 2.2e-06 1.65e-06 1.8e-06 2.2e-06 1.7e-06 1.65e-06 1.65e-06 7e-07 1.8e-06 9.5e-07 1.25e-06 1.2e-06 1.6e-06 1.95e-06 1.6e-06 2.1e-06 1.45e-06 7.5e-07 1.35e-06 1.05e-06 1.3e-06 1.2e-06 1.65e-06 2.35e-06 2.55e-06 2e-06
1 1.8e-06 1.9e-06 1.15e-06 1.75e-06 1.65e-06 1.6e-06 2.2e-06 1.95e-06 1.2e-06 2.4e-06 2.1e-06 2e-06 1e-06 1.4e-06 1.6e-06 1.8e-06 1.6e-06 1.35e-06 1.25e-06 1.65e-06 1.5e-06 1.45e-06 2.2e-06 2.35e-06 1.6e-06 1.55e-06 1.15e-06 1.05e-06 2.15e-06 1.9e-06 1.4e-06 1.7e-06 2.15e-06 1.5e-06 1.6e-06 2.45e-06 1.25e-06 1.8e-06 1.3e-06 1.5e-06 1.95e-06 1.35e-06 2.65e-06 1.8e-06 1.8e-06 1.85e-06 2.6e-06 1.8e-06 2.05e-06 2.2e-06 1.1e-06 2.05e-06 2.1e-06 1.2e-06 2e-06 1e-06 1.95e-06 1.1e-06 1.5e-06 1.2e-06 1e-06 2.35e-06 1.1e-06 1.35e-06 2.35e-06 1.65e-06 1.9e-06 2.35e-06 1.45e-06 1.3e-06 1.4e-06 1.6e-06 1.75e-06 2.3e-06 2.5e-06
2 1.1e-06 1.15e-06 8e-07 1.2e-06 9e-07 1.05e-06 1.35e-06 1.4e-06 7e-07 1.7e-06 1.4e-06 1.45e-06 1.25e-06 1.2e-06 7e-07 1.35e-06 1.3e-06 1.3e-06 8e-07 1.25e-06 1.1e-06 1.05e-06 1.8e-06 1.65e-06 1.2e-06 1.2e-06 1.35e-06 1.1e-06 1.45e-06 1e-06 1.35e-06 9.5e-07 1.45e-06 1.1e-06 1.15e-06 1.7e-06 1e-06 1.25e-06 1e-06 1e-06 1.7e-06 7.5e-07 2.25e-06 1.6e-06 1.35e-06 1.45e-06 1.75e-06 1.35e-06 1.65e-06 1.9e-06 1e-06 1.6e-06 2.15e-06 1.1e-06 1.45e-06 9.5e-07 1.25e-06 1.1e-06 8e-07 1.05e-06 6e-07 1.6e-06 1.2e-06 1.3e-06 1.8e-06 1.05e-06 1.35e-06 1.65e-06 1.25e-06 7e-07 1.2e-06 1.25e-06 1.75e-06 2.1e-06 1.85e-06
3 4.5e-07 1.75e-06 1.2e-06 2e-07 1.15e-06 1.05e-06 1.25e-06 1.6e-06 1.5e-06 1.5e-06 9e-07 1.65e-06 1.9e-06 1e-06 1.05e-06 8.5e-07 1.45e-06 1.05e-06 1.65e-06 8e-07 7e-07 7e-07 1.75e-06 1.4e-06 1.1e-06 1.7e-06 1.65e-06 1.75e-06 1.4e-06 1.55e-06 1.35e-06 1.3e-06 1e-06 1.25e-06 1.4e-06 1.95e-06 1.85e-06 6e-07 8e-07 1e-06 1.75e-06 1.4e-06 2.45e-06 1.95e-06 2.15e-06 1.85e-06 1.85e-06 1.7e-06 1.8e-06 2.4e-06 1.6e-06 1.8e-06 2.35e-06 1.6e-06 1.75e-06 1.6e-06 8.5e-07 1.75e-06 1.05e-06 1.2e-06 1.15e-06 1.85e-06 1.9e-06 1.5e-06 2.3e-06 1.55e-06 5.5e-07 1.45e-06 9e-07 1.35e-06 1.35e-06 1.75e-06 2.4e-06 2.7e-06 2.2e-06
4 1.05e-06 1.65e-06 9e-07 1.15e-06 1.3e-06 1.15e-06 1.25e-06 1.45e-06 1.2e-06 1.25e-06 1.3e-06 1.4e-06 1.6e-06 1.4e-06 8e-07 1.05e-06 1.1e-06 1.4e-06 1.15e-06 1e-06 1.2e-06 1.15e-06 1.65e-06 1.35e-06 9.5e-07 1.8e-06 1.7e-06 1.7e-06 1.4e-06 1.05e-06 1.45e-06 7.5e-07 1.35e-06 1.3e-06 1.3e-06 1.85e-06 1.35e-06 9e-07 1.35e-06 1.1e-06 1.9e-06 1e-06 2.55e-06 1.65e-06 1.6e-06 1.6e-06 1.5e-06 1.65e-06 1.75e-06 2.25e-06 1.4e-06 1.75e-06 2.2e-06 1.45e-06 1.55e-06 1.55e-06 8.5e-07 1.7e-06 1.05e-06 1.4e-06 1.15e-06 1.75e-06 1.65e-06 1.45e-06 2.15e-06 1.65e-06 9.5e-07 1.2e-06 1.35e-06 9.5e-07 1.3e-06 1.85e-06 2.1e-06 2.35e-06 1.9e-06
5 9.5e-07 1.6e-06 1.05e-06 1.05e-06 1.15e-06 1.7e-06 1.35e-06 1.4e-06 1.35e-06 1.7e-06 1.4e-06 1.45e-06 1.7e-06 1.45e-06 9.5e-07 1.15e-06 1.5e-06 1.35e-06 1.45e-06 9e-07 9.5e-07 9e-07 1.8e-06 1.55e-06 1.05e-06 1.65e-06 1.65e-06 1.75e-06 1.6e-06 1.4e-06 1.35e-06 1.25e-06 1.45e-06 1.2e-06 1.5e-06 1.9e-06 1.65e-06 1.15e-06 1.25e-06 1.25e-06 1.9e-06 1e-06 2.45e-06 1.8e-06 1.8e-06 1.85e-06 1.9e-06 1.75e-06 1.7e-06 2.15e-06 1.35e-06 1.65e-06 2.2e-06 1.35e-06 1.55e-06 1.6e-06 1.1e-06 1.75e-06 1.15e-06 1.2e-06 9.5e-07 1.8e-06 1.85e-06 1.5e-06 2.05e-06 1.5e-06 1.2e-06 1.65e-06 1.4e-06 9.5e-07 1.25e-06 1.7e-06 2.2e-06 2.35e-06 2.05e-06
6 9.5e-07 2.2e-06 1.35e-06 1.25e-06 1.25e-06 1.35e-06 1.3e-06 1.4e-06 1.65e-06 1.15e-06 9.5e-07 1.4e-06 2.25e-06 1.75e-06 9e-07 1.45e-06 1.65e-06 1.8e-06 1.7e-06 1.3e-06 1.6e-06 1.55e-06 1.25e-06 1.05e-06 1.65e-06 1.85e-06 2.1e-06 2.2e-06 1.2e-06 9e-07 1.9e-06 1.4e-06 9.5e-07 1.85e-06 1.45e-06 1.25e-06 1.9e-06 1.35e-06 1.6e-06 1.4e-06 1.85e-06 1.6e-06 1.95e-06 1.55e-06 1.7e-06 1.45e-06 7.5e-07 1.45e-06 1.45e-06 1.95e-06 2e-06 1.65e-06 2.05e-06 2.1e-06 1.4e-06 2.05e-06 1.05e-06 2.2e-06 1.1e-06 1.75e-06 1.65e-06 1.2e-06 2.25e-06 2.05e-06 1.85e-06 1.7e-06 1.35e-06 1.1e-06 1.65e-06 1.55e-06 1.5e-06 1.9e-06 2.25e-06 2.05e-06 1.3e-06
7 1.55e-06 1.95e-06 1.4e-06 1.6e-06 1.45e-06 1.4e-06 1.4e-06 2.4e-06 1.7e-06 1.6e-06 1.4e-06 1.35e-06 1.95e-06 1.85e-06 1.4e-06 1.6e-06 1.8e-06 1.75e-06 1.7e-06 1.45e-06 1.4e-06 1.35e-06 1.7e-06 1.55e-06 1.4e-06 2e-06 2e-06 2.1e-06 1.55e-06 1.25e-06 1.7e-06 1.55e-06 1.45e-06 1.65e-06 1.75e-06 1.75e-06 1.9e-06 1.6e-06 1.75e-06 1.65e-06 2.2e-06 1.25e-06 2.4e-06 1.65e-06 1.75e-06 1.7e-06 1.35e-06 1.7e-06 1.85e-06 2.1e-06 1.7e-06 1.55e-06 2.2e-06 1.65e-06 1.5e-06 1.95e-06 1.6e-06 2.1e-06 1.4e-06 1.7e-06 1.4e-06 1.6e-06 2.1e-06 1.85e-06 2e-06 1.85e-06 1.65e-06 1.55e-06 1.85e-06 1.25e-06 1.7e-06 2.05e-06 2.15e-06 2e-06 1.6e-06
8 1.4e-06 1.2e-06 7e-07 1.5e-06 1.2e-06 1.35e-06 1.65e-06 1.7e-06 1.4e-06 2e-06 1.7e-06 1.75e-06 1.55e-06 1.5e-06 1e-06 1.65e-06 1.6e-06 1.6e-06 1.1e-06 1.55e-06 1.4e-06 1.35e-06 2.1e-06 1.95e-06 1.5e-06 1.2e-06 1.4e-06 1.15e-06 1.75e-06 1.3e-06 1.65e-06 1.25e-06 1.75e-06 1.4e-06 1.2e-06 1.95e-06 1.15e-06 1.55e-06 1.05e-06 1.3e-06 1.95e-06 1.05e-06 2.4e-06 1.9e-06 1.65e-06 1.75e-06 2.05e-06 1.4e-06 1.95e-06 2.15e-06 1.3e-06 1.85e-06 2.45e-06 1.4e-06 1.75e-06 1.1e-06 1.55e-06 1.15e-06 1.1e-06 1.1e-06 9e-07 1.85e-06 1.5e-06 1.6e-06 2.05e-06 1.3e-06 1.65e-06 1.95e-06 1.55e-06 1e-06 1.5e-06 1.25e-06 1.9e-06 2.4e-06 2.15e-06
9 1.4e-06 2.4e-06 1.7e-06 1.5e-06 1.25e-06 1.7e-06 1.15e-06 1.6e-06 2e-06 2e-06 1.25e-06 1.5e-06 2.35e-06 1.95e-06 1.4e-06 1.45e-06 1.6e-06 1.95e-06 1.95e-06 1.4e-06 1.75e-06 1.7e-06 1.6e-06 1.2e-06 1.5e-06 2.35e-06 2.3e-06 2.45e-06 1.45e-06 1.25e-06 2e-06 1.35e-06 1.2e-06 2e-06 1.7e-06 1.75e-06 2.15e-06 1.25e-06 1.9e-06 1.7e-06 2.25e-06 1.8e-06 2.5e-06 1.75e-06 2.05e-06 1.7e-06 1e-06 1.8e-06 1.95e-06 2.45e-06 2.15e-06 1.85e-06 2.4e-06 2.2e-06 1.6e-06 2.3e-06 1.2e-06 2.45e-06 1.45e-06 2e-06 1.9e-06 1.7e-06 2.4e-06 2.15e-06 2.35e-06 2.2e-06 1.25e-06 1.05e-06 1.85e-06 1.75e-06 1.85e-06 2.4e-06 2.5e-06 2.4e-06 1.65e-06
