 slim_762023868 slim_762023860 slim_762023849 slim_762023865 slim_762023867 slim_762023847 slim_762023820 slim_762023826 slim_762023857 slim_762023824 slim_762023844 slim_762023836 slim_762023859 slim_762023827 slim_762023846 slim_762023823 slim_762023828 slim_762023866 slim_762023829 slim_762023842 slim_762023831 slim_762023834 slim_762023861 slim_762023858 slim_762023848 slim_762023822 slim_762023863 slim_762023833 slim_762023843 slim_762023838 slim_762023841 slim_762023821 slim_762023837 slim_762023856 slim_762023840 slim_762023825 slim_762023832 slim_762023852 slim_762023839 slim_762023855 slim_762023850 slim_762023830 slim_762023864 slim_762023853 slim_762023851 slim_762023854 slim_762023845 slim_762023835 slim_762023862
0 1.7e-06 2.45e-06 2.15e-06 2.6e-06 2.3e-06 2.35e-06 2.3e-06 2e-06 2.4e-06 2.45e-06 2.4e-06 2.2e-06 2.4e-06 2.35e-06 2.35e-06 2e-06 2.4e-06 2.05e-06 2.4e-06 1.7e-06 2.25e-06 1.55e-06 2.35e-06 2.05e-06 2.4e-06 2.45e-06 2.1e-06 1.35e-06 1.6e-06 2.2e-06 1.5e-06 2.3e-06 1.9e-06 2.5e-06 1.65e-06 2.35e-06 2.35e-06 2.35e-06 2.1e-06 2.4e-06 2.25e-06 2.2e-06 2.3e-06 1.6e-06 2.3e-06 2.2e-06 2.3e-06 2.3e-06 2e-06
1 2.45e-06 6e-07 1.45e-06 2.3e-06 1.65e-06 3.5e-07 2.5e-06 1.45e-06 1.3e-06 2.5e-06 2.7e-06 1.5e-06 2.05e-06 1e-06 1.6e-06 2.4e-06 1e-06 1.85e-06 2.7e-06 2.25e-06 2.3e-06 1.2e-06 1e-06 2.55e-06 4e-07 2.8e-06 1.15e-06 2.45e-06 2.45e-06 1.75e-06 2.5e-06 1.65e-06 1.4e-06 1.8e-06 2.3e-06 3.5e-07 6.5e-07 1.3e-06 2.5e-06 7e-07 2.55e-06 1.9e-06 1.75e-06 1.3e-06 2.35e-06 1.45e-06 2.6e-06 6.5e-07 1.85e-06
2 2.15e-06 1.45e-06 2.4e-06 2.15e-06 1.9e-06 1.3e-06 1.95e-06 1.5e-06 1.8e-06 2.4e-06 2.4e-06 1.25e-06 1.9e-06 1.35e-06 1.95e-06 1.9e-06 1.4e-06 1.75e-06 1.85e-06 2.15e-06 2.1e-06 1.55e-06 1.55e-06 1.9e-06 1.35e-06 2.1e-06 1.45e-06 1.75e-06 2.2e-06 1.8e-06 2.2e-06 1.4e-06 1.8e-06 2e-06 2.1e-06 1.3e-06 1.5e-06 1.7e-06 1.55e-06 1.55e-06 1.8e-06 1.8e-06 2e-06 1.7e-06 2.2e-06 1.25e-06 2.35e-06 1.45e-06 1.6e-06
3 2.6e-06 2.3e-06 2.15e-06 1.8e-06 1.5e-06 2.2e-06 1.65e-06 2.3e-06 1.75e-06 1.35e-06 1.55e-06 2.2e-06 1.85e-06 2.3e-06 2.2e-06 2.3e-06 2.35e-06 2.4e-06 1.7e-06 2.1e-06 1.65e-06 2.2e-06 1.75e-06 1.8e-06 2.25e-06 2.1e-06 1.6e-06 2.4e-06 2.05e-06 1.45e-06 2.1e-06 2.3e-06 2.25e-06 1.65e-06 1.8e-06 2.2e-06 2.3e-06 2.2e-06 1.65e-06 2.3e-06 1.75e-06 1.6e-06 1.95e-06 2.35e-06 1.15e-06 2.2e-06 1.7e-06 2.25e-06 1.05e-06
4 2.3e-06 1.65e-06 1.9e-06 1.5e-06 1.8e-06 1.5e-06 1.6e-06 2e-06 1.35e-06 1e-06 1.85e-06 1.95e-06 1.75e-06 1.95e-06 1.75e-06 2.3e-06 2e-06 2.2e-06 2.2e-06 1.75e-06 1.65e-06 1.7e-06 1.5e-06 1.9e-06 1.55e-06 1.9e-06 1.35e-06 2.35e-06 1.85e-06 1.55e-06 1.9e-06 2e-06 1.65e-06 1.6e-06 1.5e-06 1.5e-06 1.65e-06 1.8e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.85e-06 1.15e-06 1.95e-06 1.8e-06 1.6e-06 1.25e-06
5 2.35e-06 3.5e-07 1.3e-06 2.2e-06 1.5e-06 2e-07 2.4e-06 1.3e-06 1.15e-06 2.4e-06 2.6e-06 1.35e-06 1.95e-06 8.5e-07 1.45e-06 2.3e-06 8.5e-07 1.8e-06 2.6e-06 2.15e-06 2.2e-06 1.05e-06 9.5e-07 2.45e-06 2e-07 2.7e-06 1e-06 2.35e-06 2.35e-06 1.65e-06 2.4e-06 1.5e-06 1.25e-06 1.75e-06 2.2e-06 1.5e-07 5.5e-07 1.15e-06 2.4e-06 6e-07 2.45e-06 1.8e-06 1.7e-06 1.15e-06 2.25e-06 1.3e-06 2.5e-06 5.5e-07 1.75e-06
6 2.3e-06 2.5e-06 1.95e-06 1.65e-06 1.6e-06 2.4e-06 2.2e-06 2.2e-06 1.75e-06 1.4e-06 1.9e-06 2e-06 1.85e-06 2.35e-06 2.25e-06 2.2e-06 2.4e-06 2.05e-06 1.8e-06 2.05e-06 1.85e-06 2.1e-06 2.1e-06 1.6e-06 2.45e-06 1.8e-06 1.75e-06 2e-06 1.85e-06 1.85e-06 2.1e-06 2.15e-06 2.2e-06 1.65e-06 1.7e-06 2.4e-06 2.25e-06 2.4e-06 1.5e-06 2.25e-06 1.5e-06 1.95e-06 1.9e-06 2.25e-06 1.4e-06 2e-06 1.85e-06 2.2e-06 1.35e-06
7 2e-06 1.45e-06 1.5e-06 2.3e-06 2e-06 1.3e-06 2.2e-06 2.5e-06 1.9e-06 2.55e-06 2.6e-06 1.55e-06 2e-06 1.4e-06 2e-06 1.65e-06 1.4e-06 1.6e-06 2.25e-06 2.1e-06 2.2e-06 1.55e-06 1.55e-06 1.75e-06 1.35e-06 2.45e-06 1.5e-06 1.7e-06 2.25e-06 1.9e-06 2.2e-06 1.65e-06 1.75e-06 2.15e-06 2.2e-06 1.3e-06 1.55e-06 1.7e-06 1.95e-06 1.6e-06 2.15e-06 1.8e-06 2.2e-06 1.65e-06 2.2e-06 1.5e-06 2.5e-06 1.55e-06 1.7e-06
8 2.4e-06 1.3e-06 1.8e-06 1.75e-06 1.35e-06 1.15e-06 1.75e-06 1.9e-06 2.1e-06 1.6e-06 2.2e-06 1.8e-06 1.9e-06 1.65e-06 1.8e-06 2.45e-06 1.75e-06 2e-06 2.4e-06 1.95e-06 2.05e-06 1.5e-06 1.5e-06 2.2e-06 1.2e-06 2.3e-06 1.35e-06 2.4e-06 2.05e-06 1.7e-06 2.25e-06 2.05e-06 1.6e-06 1.45e-06 1.8e-06 1.15e-06 1.25e-06 1.7e-06 2.2e-06 1.25e-06 2.05e-06 1.9e-06 1.6e-06 1.65e-06 1.55e-06 1.85e-06 2.15e-06 1.2e-06 1.6e-06
9 2.45e-06 2.5e-06 2.4e-06 1.35e-06 1e-06 2.4e-06 1.4e-06 2.55e-06 1.6e-06 4e-07 1.7e-06 2.45e-06 1.6e-06 2.65e-06 2.1e-06 2.5e-06 2.7e-06 2.45e-06 2.2e-06 1.6e-06 1.7e-06 2.25e-06 2.1e-06 1.8e-06 2.45e-06 1.4e-06 1.75e-06 2.55e-06 1.7e-06 1.5e-06 1.8e-06 2.35e-06 1.9e-06 1.45e-06 1.25e-06 2.4e-06 2.3e-06 2.35e-06 1.9e-06 2.3e-06 1.4e-06 1.9e-06 1.65e-06 2.4e-06 6e-07 2.45e-06 1.7e-06 2.25e-06 1.35e-06
10 2.4e-06 2.7e-06 2.4e-06 1.55e-06 1.85e-06 2.6e-06 1.9e-06 2.6e-06 2.2e-06 1.7e-06 2e-06 2.45e-06 2.25e-06 2.7e-06 1.8e-06 2.55e-06 2.75e-06 2.55e-06 1.8e-06 2.25e-06 1.3e-06 2.3e-06 2.2e-06 2.15e-06 2.65e-06 2.25e-06 1.85e-06 2.4e-06 1.65e-06 1.7e-06 1.95e-06 2.5e-06 2.5e-06 2.1e-06 1.85e-06 2.6e-06 2.5e-06 2.55e-06 1.8e-06 2.55e-06 2e-06 2e-06 1.95e-06 2.45e-06 1.75e-06 2.45e-06 1.1e-06 2.45e-06 1.35e-06
11 2.2e-06 1.5e-06 1.25e-06 2.2e-06 1.95e-06 1.35e-06 2e-06 1.55e-06 1.8e-06 2.45e-06 2.45e-06 2.5e-06 1.95e-06 1.35e-06 2e-06 1.95e-06 1.45e-06 1.8e-06 1.9e-06 2.2e-06 2.15e-06 1.6e-06 1.6e-06 1.95e-06 1.4e-06 2.15e-06 1.5e-06 1.8e-06 2.25e-06 1.85e-06 2.25e-06 1.45e-06 1.85e-06 2.05e-06 2.15e-06 1.35e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06 1.85e-06 1.85e-06 2.05e-06 1.75e-06 2.25e-06 1.3e-06 2.4e-06 1.5e-06 1.65e-06
12 2.4e-06 2.05e-06 1.9e-06 1.85e-06 1.75e-06 1.95e-06 1.85e-06 2e-06 1.9e-06 1.6e-06 2.25e-06 1.95e-06 2.9e-06 1.7e-06 2.15e-06 2.2e-06 1.75e-06 2.1e-06 2.2e-06 2.1e-06 1.95e-06 2.05e-06 1.85e-06 1.85e-06 2e-06 1.95e-06 1.7e-06 2.25e-06 2.15e-06 1.7e-06 2.15e-06 1.95e-06 2e-06 1.85e-06 1.95e-06 1.95e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 1.75e-06 1.9e-06 2.05e-06 2.2e-06 1.55e-06 1.95e-06 2.2e-06 2e-06 1.5e-06
13 2.35e-06 1e-06 1.35e-06 2.3e-06 1.95e-06 8.5e-07 2.35e-06 1.4e-06 1.65e-06 2.65e-06 2.7e-06 1.35e-06 1.7e-06 1.5e-06 1.85e-06 2.1e-06 8.5e-07 1.8e-06 2.4e-06 2.35e-06 2.2e-06 1.45e-06 1.3e-06 2.15e-06 9e-07 2.6e-06 1.35e-06 2.15e-06 2.45e-06 1.8e-06 2.45e-06 1.55e-06 1.7e-06 2.05e-06 2.4e-06 8.5e-07 1.2e-06 1.55e-06 2.1e-06 1.25e-06 2.3e-06 1.85e-06 2.1e-06 1.6e-06 2.4e-06 1.4e-06 2.6e-06 1.15e-06 1.7e-06
14 2.35e-06 1.6e-06 1.95e-06 2.2e-06 1.75e-06 1.45e-06 2.25e-06 2e-06 1.8e-06 2.1e-06 1.8e-06 2e-06 2.15e-06 1.85e-06 2.8e-06 2.5e-06 1.85e-06 2.25e-06 2.5e-06 2.25e-06 1.55e-06 1.75e-06 1.65e-06 2.4e-06 1.5e-06 2.5e-06 1.5e-06 2.45e-06 1.9e-06 1.75e-06 2.15e-06 2.05e-06 1.9e-06 2.05e-06 2.1e-06 1.45e-06 1.6e-06 1.95e-06 2.25e-06 1.65e-06 2.3e-06 2e-06 1.9e-06 1.85e-06 2.1e-06 1.95e-06 1.7e-06 1.6e-06 1.65e-06
15 2e-06 2.4e-06 1.9e-06 2.3e-06 2.3e-06 2.3e-06 2.2e-06 1.65e-06 2.45e-06 2.5e-06 2.55e-06 1.95e-06 2.2e-06 2.1e-06 2.5e-06 2e-06 2.15e-06 1.8e-06 2.15e-06 1.95e-06 2.2e-06 2.1e-06 2.1e-06 1.55e-06 2.35e-06 2.4e-06 1.95e-06 1.65e-06 2.3e-06 2.05e-06 2.05e-06 2.05e-06 2.25e-06 2.4e-06 2.25e-06 2.3e-06 2.4e-06 1.7e-06 1.8e-06 2.45e-06 2.05e-06 1.3e-06 2.45e-06 2.25e-06 2.05e-06 1.95e-06 2.45e-06 2.35e-06 1.65e-06
16 2.4e-06 1e-06 1.4e-06 2.35e-06 2e-06 8.5e-07 2.4e-06 1.4e-06 1.75e-06 2.7e-06 2.75e-06 1.45e-06 1.75e-06 8.5e-07 1.85e-06 2.15e-06 1.6e-06 1.85e-06 2.45e-06 2.4e-06 2.25e-06 1.5e-06 1.3e-06 2.2e-06 9e-07 2.65e-06 1.35e-06 2.2e-06 2.5e-06 1.8e-06 2.5e-06 1.55e-06 1.7e-06 2.1e-06 2.45e-06 8.5e-07 1.2e-06 1.6e-06 2.15e-06 1.25e-06 2.35e-06 1.9e-06 2.15e-06 1.6e-06 2.45e-06 1.4e-06 2.65e-06 1.2e-06 1.75e-06
17 2.05e-06 1.85e-06 1.75e-06 2.4e-06 2.2e-06 1.8e-06 2.05e-06 1.6e-06 2e-06 2.45e-06 2.55e-06 1.8e-06 2.1e-06 1.8e-06 2.25e-06 1.8e-06 1.85e-06 2.8e-06 2.25e-06 2.15e-06 2.35e-06 1.75e-06 2e-06 1.8e-06 1.85e-06 2.4e-06 1.75e-06 1.75e-06 2.2e-06 2.1e-06 2.25e-06 1.95e-06 1.95e-06 1.8e-06 2.15e-06 1.8e-06 1.65e-06 2e-06 1.95e-06 1.6e-06 2.1e-06 2.05e-06 1.9e-06 1.9e-06 2.2e-06 1.8e-06 2.45e-06 1.6e-06 1.85e-06
18 2.4e-06 2.7e-06 1.85e-06 1.7e-06 2.2e-06 2.6e-06 1.8e-06 2.25e-06 2.4e-06 2.2e-06 1.8e-06 1.9e-06 2.2e-06 2.4e-06 2.5e-06 2.15e-06 2.45e-06 2.25e-06 2.4e-06 2.35e-06 2.05e-06 2.3e-06 2.25e-06 1.85e-06 2.65e-06 2.05e-06 1.95e-06 1.9e-06 2.15e-06 1.9e-06 2.2e-06 2e-06 2.55e-06 2.25e-06 2.05e-06 2.6e-06 2.55e-06 2.5e-06 1.25e-06 2.6e-06 1.7e-06 2e-06 2.25e-06 2.45e-06 2.05e-06 1.9e-06 1.95e-06 2.5e-06 1.5e-06
19 1.7e-06 2.25e-06 2.15e-06 2.1e-06 1.75e-06 2.15e-06 2.05e-06 2.1e-06 1.95e-06 1.6e-06 2.25e-06 2.2e-06 2.1e-06 2.35e-06 2.25e-06 1.95e-06 2.4e-06 2.15e-06 2.35e-06 2.5e-06 2.15e-06 1.7e-06 2.15e-06 2e-06 2.2e-06 2.1e-06 1.9e-06 1.8e-06 1.65e-06 1.9e-06 1.85e-06 2.25e-06 1.75e-06 2.05e-06 1.4e-06 2.15e-06 2.15e-06 2e-06 2.05e-06 2.2e-06 1.95e-06 1.85e-06 2.05e-06 1.85e-06 1.6e-06 2.2e-06 2.2e-06 2.1e-06 1.8e-06
20 2.25e-06 2.3e-06 2.1e-06 1.65e-06 1.65e-06 2.2e-06 1.85e-06 2.2e-06 2.05e-06 1.7e-06 1.3e-06 2.15e-06 1.95e-06 2.2e-06 1.55e-06 2.2e-06 2.25e-06 2.35e-06 2.05e-06 2.15e-06 1.8e-06 2.1e-06 1.7e-06 1.9e-06 2.25e-06 2.15e-06 1.55e-06 2.25e-06 1.65e-06 1.5e-06 1.85e-06 2.2e-06 2.25e-06 2.05e-06 1.9e-06 2.2e-06 2.3e-06 2.2e-06 1.7e-06 2.35e-06 1.9e-06 1.55e-06 2e-06 2.25e-06 1.6e-06 2.15e-06 1.2e-06 2.25e-06 9.5e-07
21 1.55e-06 1.2e-06 1.55e-06 2.2e-06 1.7e-06 1.05e-06 2.1e-06 1.55e-06 1.5e-06 2.25e-06 2.3e-06 1.6e-06 2.05e-06 1.45e-06 1.75e-06 2.1e-06 1.5e-06 1.75e-06 2.3e-06 1.7e-06 2.1e-06 1.9e-06 1.5e-06 2.15e-06 1.1e-06 2.45e-06 1.35e-06 1.6e-06 1.7e-06 1.8e-06 2e-06 1.8e-06 1.35e-06 1.85e-06 1.6e-06 1.05e-06 1.2e-06 1.6e-06 2.05e-06 1.25e-06 2.2e-06 1.9e-06 1.75e-06 1.1e-06 2.15e-06 1.6e-06 2.2e-06 1.15e-06 1.7e-06
