 slim_762500496 slim_762500470 slim_762500489 slim_762500474 slim_762500471 slim_762500455 slim_762500458 slim_762500481 slim_762500492 slim_762500500 slim_762500484 slim_762500486 slim_762500478 slim_762500487 slim_762500469 slim_762500480 slim_762500466 slim_762500485 slim_762500497 slim_762500490 slim_762500467 slim_762500459 slim_762500457 slim_762500476 slim_762500475 slim_762500462 slim_762500479 slim_762500494 slim_762500491 slim_762500482 slim_762500488 slim_762500477 slim_762500499 slim_762500464 slim_762500483 slim_762500495 slim_762500472 slim_762500468 slim_762500473 slim_762500461 slim_762500498 slim_762500465 slim_762500460 slim_762500454 slim_762500463 slim_762500456 slim_762500493
0 2.5e-06 1.85e-06 1.65e-06 1.45e-06 1.4e-06 1.45e-06 1.35e-06 1.45e-06 1.4e-06 1.4e-06 1.4e-06 1.75e-06 1.9e-06 1.55e-06 1.45e-06 2.3e-06 1.45e-06 1.35e-06 1.4e-06 1.35e-06 1.55e-06 1.5e-06 1.45e-06 1.35e-06 1.35e-06 1.35e-06 1.35e-06 2e-06 1.85e-06 1.4e-06 1.65e-06 1.35e-06 1.45e-06 1.9e-06 1.9e-06 1.35e-06 1.3e-06 1.4e-06 1.85e-06 1.45e-06 1.3e-06 1.4e-06 1.5e-06 1.4e-06 1.8e-06 1.55e-06 1.9e-06
1 1.85e-06 1.3e-06 1.1e-06 1.15e-06 8.5e-07 9e-07 7.5e-07 1e-06 8e-07 1.2e-06 9e-07 1.05e-06 8e-07 1.5e-06 9.5e-07 1.5e-06 8e-07 1.1e-06 9e-07 7.5e-07 1e-06 8.5e-07 8e-07 1.45e-06 8e-07 1.05e-06 1.25e-06 1.25e-06 1.15e-06 9e-07 1.1e-06 9e-07 9.5e-07 7.5e-07 1.1e-06 8e-07 8e-07 1.45e-06 1.15e-06 1.15e-06 7.5e-07 1e-06 1.4e-06 1.5e-06 8e-07 1e-06 1.1e-06
2 1.65e-06 1.1e-06 1.1e-06 9.5e-07 6.5e-07 7e-07 6e-07 7e-07 7e-07 9.5e-07 7e-07 8.5e-07 1.05e-06 1.3e-06 6.5e-07 1.05e-06 7e-07 9e-07 6.5e-07 6.5e-07 8e-07 7.5e-07 7e-07 1.25e-06 6e-07 8.5e-07 9e-07 9.5e-07 9.5e-07 6.5e-07 6e-07 6e-07 6.5e-07 1.1e-06 9e-07 6e-07 6e-07 1.25e-06 8.5e-07 1e-06 6.5e-07 8.5e-07 1.25e-06 1.35e-06 1e-06 8e-07 9e-07
3 1.45e-06 1.15e-06 9.5e-07 1e-06 7e-07 7.5e-07 6e-07 7.5e-07 6e-07 1.05e-06 6e-07 1.1e-06 1.2e-06 1.3e-06 8e-07 1.65e-06 7.5e-07 9.5e-07 6e-07 5.5e-07 7.5e-07 8e-07 7.5e-07 1.1e-06 6.5e-07 7.5e-07 1e-06 1.35e-06 1.2e-06 6.5e-07 9e-07 6e-07 8e-07 1.25e-06 1.2e-06 6.5e-07 5e-07 1.25e-06 1.1e-06 8.5e-07 5.5e-07 8e-07 9e-07 1.15e-06 1.1e-06 7.5e-07 1.2e-06
4 1.4e-06 8.5e-07 6.5e-07 7e-07 6e-07 4e-07 3.5e-07 4.5e-07 4e-07 6.5e-07 4.5e-07 6.5e-07 9.5e-07 1e-06 3.5e-07 1.2e-06 3e-07 6.5e-07 4.5e-07 3.5e-07 5e-07 3.5e-07 3.5e-07 1e-06 3e-07 6.5e-07 6.5e-07 8.5e-07 7.5e-07 4.5e-07 6.5e-07 3.5e-07 3.5e-07 8.5e-07 8e-07 3e-07 3.5e-07 9.5e-07 8e-07 7.5e-07 3.5e-07 5.5e-07 1e-06 1.1e-06 9e-07 5e-07 8e-07
5 1.45e-06 9e-07 7e-07 7.5e-07 4e-07 7e-07 4e-07 5e-07 4.5e-07 7e-07 5e-07 7e-07 1e-06 1.05e-06 4e-07 1.25e-06 4e-07 7e-07 5e-07 4e-07 5.5e-07 4.5e-07 4e-07 1.05e-06 3.5e-07 7e-07 7e-07 9e-07 8e-07 5e-07 7e-07 4e-07 4e-07 9e-07 8.5e-07 3.5e-07 4e-07 1e-06 8.5e-07 8e-07 4e-07 6e-07 1.05e-06 1.15e-06 9.5e-07 5.5e-07 8.5e-07
6 1.35e-06 7.5e-07 6e-07 6e-07 3.5e-07 4e-07 2e-07 4.5e-07 3e-07 8e-07 3.5e-07 8.5e-07 9.5e-07 1.15e-06 5.5e-07 1.4e-06 3.5e-07 5e-07 3e-07 2.5e-07 5e-07 4e-07 3.5e-07 1.05e-06 3e-07 5e-07 8e-07 9.5e-07 9.5e-07 2e-07 7.5e-07 4.5e-07 5e-07 9.5e-07 9e-07 3e-07 2.5e-07 1e-06 9e-07 6.5e-07 1.5e-07 6e-07 1e-06 1e-06 7.5e-07 6e-07 8e-07
7 1.45e-06 1e-06 7e-07 7.5e-07 4.5e-07 5e-07 4.5e-07 7e-07 5e-07 7e-07 4.5e-07 7e-07 1.05e-06 1.1e-06 4.5e-07 1.25e-06 5e-07 7.5e-07 5e-07 4.5e-07 6e-07 5.5e-07 5e-07 1.05e-06 4e-07 7e-07 6.5e-07 1e-06 8e-07 4.5e-07 7e-07 4e-07 4e-07 1e-06 9.5e-07 4e-07 4e-07 1.05e-06 9e-07 7.5e-07 4.5e-07 6.5e-07 1.05e-06 1.15e-06 9.5e-07 6e-07 9.5e-07
8 1.4e-06 8e-07 7e-07 6e-07 4e-07 4.5e-07 3e-07 5e-07 5e-07 7.5e-07 3e-07 8e-07 9e-07 1.1e-06 5e-07 1.35e-06 4e-07 6.5e-07 4e-07 2.5e-07 5e-07 4.5e-07 4e-07 9e-07 3.5e-07 6e-07 7.5e-07 1e-06 9e-07 4e-07 7e-07 4e-07 5e-07 9e-07 8.5e-07 3.5e-07 3e-07 1.05e-06 8.5e-07 7e-07 3e-07 6e-07 9.5e-07 1.05e-06 8.5e-07 5e-07 8.5e-07
9 1.4e-06 1.2e-06 9.5e-07 1.05e-06 6.5e-07 7e-07 8e-07 7e-07 7.5e-07 9e-07 8e-07 7.5e-07 1.2e-06 9e-07 5e-07 1.35e-06 6.5e-07 7e-07 8e-07 7e-07 8e-07 7e-07 6.5e-07 9e-07 6e-07 1e-06 4.5e-07 1.1e-06 8.5e-07 9e-07 8.5e-07 5.5e-07 5e-07 1.05e-06 1e-06 6e-07 7e-07 9e-07 1e-06 1.05e-06 8e-07 8e-07 1.25e-06 1.4e-06 1.25e-06 7e-07 1.1e-06
10 1.4e-06 9e-07 7e-07 6e-07 4.5e-07 5e-07 3.5e-07 4.5e-07 3e-07 8e-07 5e-07 8.5e-07 9.5e-07 1.15e-06 5.5e-07 1.35e-06 5e-07 7e-07 4e-07 3e-07 5.5e-07 5.5e-07 5e-07 9e-07 4e-07 6e-07 7.5e-07 1.1e-06 9.5e-07 3.5e-07 7e-07 4e-07 5.5e-07 1e-06 9.5e-07 4e-07 3e-07 1.1e-06 9e-07 7e-07 3.5e-07 6.5e-07 9.5e-07 1.05e-06 8.5e-07 5.5e-07 9.5e-07
11 1.75e-06 1.05e-06 8.5e-07 1.1e-06 6.5e-07 7e-07 8.5e-07 7e-07 8e-07 7.5e-07 8.5e-07 8e-07 1.05e-06 1.15e-06 4.5e-07 9e-07 6.5e-07 1.05e-06 8.5e-07 7.5e-07 8e-07 7e-07 6.5e-07 1.25e-06 6e-07 1.05e-06 7.5e-07 8.5e-07 5e-07 9.5e-07 7.5e-07 5.5e-07 4.5e-07 8.5e-07 8e-07 6e-07 7.5e-07 1.2e-06 8e-07 1.1e-06 8.5e-07 8e-07 1.3e-06 1.5e-06 1.1e-06 7e-07 9e-07
12 1.9e-06 8e-07 1.05e-06 1.2e-06 9.5e-07 1e-06 9.5e-07 1.05e-06 9e-07 1.2e-06 9.5e-07 1.05e-06 1.4e-06 1.5e-06 9.5e-07 1.3e-06 9.5e-07 1.25e-06 9.5e-07 8.5e-07 1.1e-06 1e-06 9.5e-07 1.4e-06 9e-07 1.1e-06 1.2e-06 1.3e-06 1.15e-06 1.05e-06 9.5e-07 8.5e-07 1e-06 8e-07 1.05e-06 9e-07 8.5e-07 1.55e-06 1.05e-06 1.2e-06 9.5e-07 1.05e-06 1.35e-06 1.55e-06 8.5e-07 1e-06 1.15e-06
13 1.55e-06 1.5e-06 1.3e-06 1.3e-06 1e-06 1.05e-06 1.15e-06 1.1e-06 1.1e-06 9e-07 1.15e-06 1.15e-06 1.5e-06 1.6e-06 8e-07 1.7e-06 1e-06 1.1e-06 1.15e-06 1.05e-06 1.15e-06 1e-06 9.5e-07 1.05e-06 9.5e-07 1.05e-06 9e-07 1.45e-06 1.25e-06 1.25e-06 1.2e-06 9e-07 9e-07 1.35e-06 1.35e-06 9.5e-07 1.05e-06 1.05e-06 1.35e-06 1.15e-06 1.1e-06 1e-06 1.2e-06 1.5e-06 1.55e-06 1.05e-06 1.45e-06
14 1.45e-06 9.5e-07 6.5e-07 8e-07 3.5e-07 4e-07 5.5e-07 4.5e-07 5e-07 5e-07 5.5e-07 4.5e-07 9.5e-07 8e-07 2e-07 1e-06 3.5e-07 7.5e-07 5.5e-07 4.5e-07 5e-07 3.5e-07 3e-07 9.5e-07 3e-07 7.5e-07 5e-07 7.5e-07 5.5e-07 6.5e-07 5.5e-07 2.5e-07 2e-07 7.5e-07 7e-07 3e-07 4.5e-07 9e-07 7e-07 8.5e-07 5.5e-07 5e-07 1e-06 1.2e-06 1e-06 4e-07 8e-07
15 2.3e-06 1.5e-06 1.05e-06 1.65e-06 1.2e-06 1.25e-06 1.4e-06 1.25e-06 1.35e-06 1.35e-06 1.35e-06 9e-07 1.3e-06 1.7e-06 1e-06 5e-07 1.2e-06 1.6e-06 1.4e-06 1.3e-06 1.35e-06 1.25e-06 1.2e-06 1.8e-06 1.15e-06 1.6e-06 1.35e-06 8e-07 1e-06 1.45e-06 9.5e-07 1.1e-06 1.05e-06 1.3e-06 7.5e-07 1.15e-06 1.3e-06 1.75e-06 7.5e-07 1.7e-06 1.4e-06 1.35e-06 1.85e-06 2.05e-06 1.55e-06 1.25e-06 8.5e-07
16 1.45e-06 8e-07 7e-07 7.5e-07 3e-07 4e-07 3.5e-07 5e-07 4e-07 6.5e-07 5e-07 6.5e-07 9.5e-07 1e-06 3.5e-07 1.2e-06 5e-07 6.5e-07 5e-07 3.5e-07 5e-07 3e-07 3e-07 1.05e-06 3e-07 7e-07 7e-07 8e-07 7.5e-07 5e-07 7e-07 4e-07 3.5e-07 8e-07 7.5e-07 3e-07 4e-07 9.5e-07 8e-07 8e-07 3.5e-07 5.5e-07 1.05e-06 1.15e-06 9.5e-07 5e-07 7.5e-07
