 slim_761981293 slim_761981239 slim_761981289 slim_761981284 slim_761981229 slim_761981234 slim_761981248 slim_761981266 slim_761981283 slim_761981267 slim_761981245 slim_761981261 slim_761981280 slim_761981260 slim_761981277 slim_761981274 slim_761981243 slim_761981250 slim_761981258 slim_761981230 slim_761981273 slim_761981275 slim_761981287 slim_761981255 slim_761981235 slim_761981247 slim_761981290 slim_761981286 slim_761981240 slim_761981276 slim_761981288 slim_761981246 slim_761981278 slim_761981221 slim_761981238 slim_761981270 slim_761981269 slim_761981279 slim_761981242 slim_761981223 slim_761981249 slim_761981228 slim_761981272 slim_761981254 slim_761981268 slim_761981264 slim_761981226 slim_761981232 slim_761981224 slim_761981256 slim_761981292 slim_761981271 slim_761981291 slim_761981282 slim_761981252 slim_761981237 slim_761981231 slim_761981244 slim_761981251 slim_761981253 slim_761981220 slim_761981257 slim_761981225 slim_761981285 slim_761981265 slim_761981241 slim_761981227 slim_761981259 slim_761981222 slim_761981219 slim_761981263 slim_761981262 slim_761981236 slim_761981281 slim_761981233
0 8.22e-05 0.0001108 0.0001478 0.00010715 8.375e-05 0.0001142 6.74e-05 8.74e-05 0.0001007 0.00011025 9.94e-05 0.00013715 0.00012265 0.0001114 0.000114 0.0001479 9.34e-05 0.00011235 0.0001062 9.665e-05 9.705e-05 0.00011075 0.000109 7.635e-05 0.00012315 0.0001294 0.0001091 0.000109 0.00010805 0.0001234 6.735e-05 0.0001195 0.00012365 0.00013785 0.0001036 0.0001241 0.0001492 0.00012055 0.000116 0.0001109 9.365e-05 0.0001177 9.88e-05 0.00013495 9.82e-05 0.00013575 8.385e-05 0.0001083 9.855e-05 0.0001032 7.515e-05 0.0001235 0.0001116 7.965e-05 0.0001357 9.89e-05 8.29e-05 8.75e-05 6.76e-05 0.0001132 0.0001108 0.0001371 8.6e-05 0.000147 0.00011705 0.00011075 0.0001241 0.0001176 9.61e-05 7.255e-05 0.00012375 0.0001346 0.0001176 9.26e-05 9.205e-05
1 0.0001108 6.29e-05 0.00010335 8.145e-05 7.01e-05 5.84e-05 6.395e-05 4.865e-05 9.335e-05 9.89e-05 6.535e-05 0.00011585 0.0001299 8.135e-05 0.0001029 8.94e-05 3.165e-05 7.265e-05 8.57e-05 4.61e-05 4.63e-05 4.74e-05 9.66e-05 8.19e-05 4.64e-05 0.0001077 0.00010265 9.66e-05 0.00013515 8.295e-05 6.41e-05 6.565e-05 5.585e-05 5.55e-05 4.745e-05 4.74e-05 9.07e-05 7.64e-05 9.185e-05 3.155e-05 3.17e-05 7.04e-05 9.22e-05 7.025e-05 7.98e-05 7.48e-05 5.65e-05 6.415e-05 0.00013005 0.00010765 6.89e-05 0.00013515 3.845e-05 5.85e-05 7.475e-05 8.11e-05 4.515e-05 4.89e-05 6.43e-05 9.835e-05 3.145e-05 0.0001118 9.67e-05 7.88e-05 6.335e-05 3.16e-05 4.74e-05 7.03e-05 5.725e-05 0.0001243 9.065e-05 6.755e-05 6.98e-05 0.00010905 6.45e-05
2 0.0001478 0.00010335 7.04e-05 7.82e-05 0.00013395 0.00012045 0.00012775 0.000131 0.00013435 0.00010015 8.765e-05 4.775e-05 0.0001045 0.0001029 6.41e-05 6.265e-05 0.0001162 8.825e-05 9.66e-05 9.125e-05 9.155e-05 0.0001014 9.535e-05 9.96e-05 0.00010305 0.0001206 8.335e-05 9.535e-05 0.000125 8.35e-05 0.0001276 9e-05 8.09e-05 6.555e-05 0.00011685 0.00010425 6.395e-05 7.775e-05 0.0001196 0.00010335 0.00011635 7.63e-05 0.0001325 6.33e-05 0.0001158 6.29e-05 0.0001077 7.2e-05 0.0001303 0.00010885 0.0001264 9.205e-05 0.00010385 0.00014055 6.285e-05 0.00011945 0.00012725 0.00013085 0.0001277 6.45e-05 0.00010335 4.14e-05 0.00014055 7.505e-05 0.0001179 0.0001033 0.00010425 7.63e-05 0.00012665 0.00014395 6.885e-05 7.025e-05 8.815e-05 0.00014725 0.00010735
3 0.00010715 8.145e-05 7.82e-05 0.0001123 0.00010075 9.975e-05 8.36e-05 0.00010015 0.00011235 0.00010055 7.195e-05 9.23e-05 0.000101 8.51e-05 8.59e-05 9.29e-05 8.61e-05 8.52e-05 0.00010725 7.11e-05 7.135e-05 9.53e-05 6.795e-05 7.035e-05 8.56e-05 0.00011135 8.335e-05 6.805e-05 0.0001278 8.735e-05 8.35e-05 7.305e-05 7.085e-05 6.655e-05 9.425e-05 8.695e-05 9.42e-05 9.525e-05 0.0001058 8.145e-05 8.61e-05 8.66e-05 0.00011035 8.185e-05 8.445e-05 8.86e-05 7.685e-05 5.64e-05 0.00012855 9.675e-05 8.725e-05 0.0001176 8.88e-05 0.00010295 8.855e-05 0.00011515 8.83e-05 9.99e-05 8.345e-05 7.915e-05 8.145e-05 0.00010035 0.00011215 7.085e-05 9.985e-05 8.145e-05 8.695e-05 8.66e-05 9.71e-05 0.0001079 7.04e-05 9.385e-05 7.645e-05 0.0001245 8.645e-05
4 8.375e-05 7.01e-05 0.00013395 0.00010075 0.00011 7.18e-05 6.82e-05 5.64e-05 8.06e-05 0.00010675 8.71e-05 0.0001357 0.0001167 8.935e-05 0.00011805 0.00011925 5.52e-05 9.175e-05 9.425e-05 7.25e-05 7.29e-05 8.58e-05 0.00010945 8.92e-05 7.535e-05 9.96e-05 0.00011515 0.00010945 0.0001034 0.0001084 6.815e-05 9.035e-05 8.81e-05 0.0001005 7.01e-05 7.63e-05 0.00012055 0.0001016 9.33e-05 7.02e-05 5.54e-05 9.405e-05 7.855e-05 0.0001088 8.94e-05 0.0001142 7.06e-05 9.345e-05 9.84e-05 9.705e-05 7.405e-05 0.00012245 7.795e-05 5.625e-05 0.00011415 8.605e-05 5.635e-05 5.645e-05 6.835e-05 0.00011265 7.01e-05 0.0001371 6.765e-05 0.0001082 7.645e-05 7.005e-05 7.63e-05 9.395e-05 7.03e-05 9.135e-05 0.00011245 0.0001077 9.36e-05 7.96e-05 7.51e-05
5 0.0001142 5.84e-05 0.00012045 9.975e-05 7.18e-05 8.84e-05 7.605e-05 4.435e-05 8.61e-05 0.00010385 8.205e-05 0.00013295 0.00011935 7.335e-05 0.00012175 9.64e-05 4.44e-05 8.555e-05 8.55e-05 6.875e-05 6.895e-05 7.42e-05 0.00010575 0.00010405 4.91e-05 8.96e-05 0.00011915 0.00010575 0.0001195 9.195e-05 7.6e-05 7.45e-05 6.87e-05 8.265e-05 5.835e-05 4.9e-05 9.65e-05 9.305e-05 9.9e-05 5.84e-05 4.45e-05 8.69e-05 8.51e-05 0.00010085 8.065e-05 0.00010585 7.085e-05 9.31e-05 0.00011025 0.0001094 8.085e-05 0.0001324 6.635e-05 5.415e-05 0.0001058 7.96e-05 5.245e-05 4.435e-05 7.615e-05 0.00011675 5.84e-05 0.00013295 7.505e-05 7.805e-05 4.9e-05 5.845e-05 4.9e-05 8.69e-05 6.845e-05 0.0001166 0.00010985 9.935e-05 7.88e-05 8.495e-05 6.88e-05
6 6.74e-05 6.395e-05 0.00012775 8.36e-05 6.82e-05 7.605e-05 7.86e-05 4.905e-05 9.265e-05 0.0001003 5.865e-05 0.0001298 0.00013435 8.775e-05 0.0001005 0.0001198 3.945e-05 8.12e-05 9.155e-05 5.1e-05 5.125e-05 7.98e-05 9.615e-05 5.73e-05 7.13e-05 0.0001233 0.00010015 9.615e-05 0.000135 9.97e-05 3.94e-05 8.035e-05 7.805e-05 9.925e-05 7.25e-05 7.235e-05 0.0001211 9.05e-05 0.00011495 6.405e-05 3.955e-05 8.22e-05 9.055e-05 0.0001067 7.235e-05 0.0001127 4.575e-05 7.52e-05 0.00011605 0.0001032 4.805e-05 0.000139 7.18e-05 5.135e-05 0.00011265 7.63e-05 4.12e-05 4.92e-05 3.955e-05 9.45e-05 6.395e-05 0.0001305 8.78e-05 0.0001098 8.09e-05 6.405e-05 7.235e-05 8.21e-05 7.48e-05 9.03e-05 0.0001053 0.0001105 8.355e-05 0.00010005 6.2e-05
7 8.74e-05 4.865e-05 0.000131 0.00010015 5.64e-05 4.435e-05 4.905e-05 3.46e-05 7.865e-05 0.00010645 5.55e-05 0.00013745 0.0001389 7.345e-05 0.0001107 0.0001099 1.74e-05 7.665e-05 7.2e-05 4.205e-05 4.235e-05 6.445e-05 0.0001231 7.99e-05 4.925e-05 0.00010915 0.0001229 0.0001231 0.0001308 9.335e-05 4.91e-05 7.46e-05 6.915e-05 9.705e-05 4.87e-05 4.9e-05 0.00011 7.955e-05 0.0001088 4.875e-05 1.755e-05 7.34e-05 7.77e-05 0.0001046 8.075e-05 0.0001096 4.4e-05 8.375e-05 0.00011515 0.00010225 5.64e-05 0.00013835 5.67e-05 2.725e-05 0.00010955 6.5e-05 2.55e-05 1.75e-05 4.93e-05 0.0001057 4.865e-05 0.00013285 6.77e-05 0.00010515 4.91e-05 4.87e-05 4.9e-05 7.33e-05 5.885e-05 0.00010915 0.0001182 0.0001031 7.895e-05 7.745e-05 4.215e-05
8 0.0001007 9.335e-05 0.00013435 0.00011235 8.06e-05 8.61e-05 9.265e-05 7.865e-05 0.0001537 0.0001194 0.00010875 0.00014135 9.985e-05 9.875e-05 0.00013075 0.0001197 7.995e-05 0.00010905 0.0001048 9.695e-05 9.725e-05 0.0001015 0.0001208 0.00011325 8.745e-05 8.46e-05 0.0001319 0.0001208 8.755e-05 0.0001103 9.25e-05 9.855e-05 0.0001046 0.00011555 9.315e-05 8.61e-05 0.0001186 0.0001109 9.175e-05 9.335e-05 8.015e-05 0.00011135 7.845e-05 0.0001246 9.88e-05 0.0001257 9.49e-05 0.00011725 9.9e-05 9.43e-05 9.47e-05 0.00011075 9.49e-05 7.83e-05 0.00012565 9.92e-05 8.1e-05 7.855e-05 9.265e-05 0.00012965 9.335e-05 0.0001385 7.96e-05 0.0001076 8.605e-05 9.33e-05 8.61e-05 0.00011135 9.33e-05 9.1e-05 0.0001292 0.0001194 0.0001014 7.705e-05 9.455e-05
9 0.00011025 9.89e-05 0.00010015 0.00010055 0.00010675 0.00010385 0.0001003 0.00010645 0.0001194 0.0001674 0.00010535 9e-05 0.0001156 0.00010475 9.955e-05 9.665e-05 9.85e-05 9.125e-05 0.0001052 0.0001022 0.0001024 9.895e-05 9.225e-05 0.00010445 9.795e-05 0.00011785 9.23e-05 9.225e-05 0.00012035 0.0001013 0.00010025 9.895e-05 9.97e-05 0.0001 0.00010565 9.91e-05 9.795e-05 9.955e-05 0.00011765 9.89e-05 9.86e-05 9.695e-05 0.00011735 9.73e-05 0.0001009 9.77e-05 0.0001005 9.48e-05 0.0001044 0.0001222 0.00010295 0.000116 9.975e-05 0.00010855 9.765e-05 9.12e-05 9.735e-05 0.00010645 0.0001004 9.915e-05 9.89e-05 9.6e-05 0.0001185 9.62e-05 0.0001059 9.895e-05 9.91e-05 9.695e-05 0.0001079 0.000119 8.38e-05 9.865e-05 9.69e-05 0.0001252 0.00011145
