 slim_337538073 slim_337538069 slim_337538103 slim_337538067 slim_337538018 slim_337538088 slim_337538106 slim_337538019 slim_337538093 slim_337538004 slim_337538029 slim_337538056 slim_337538044 slim_337537637 slim_337538111 slim_337537688 slim_337537986 slim_337538052 slim_337538037 slim_337537901 slim_337538094 slim_337537978 slim_337538084 slim_337538082 slim_337538108 slim_337538059 slim_337537906 slim_337538014 slim_337537866 slim_337538087 slim_337537940 slim_337537782 slim_337537997 slim_337538079 slim_337538072 slim_337537957 slim_337538050 slim_337537951 slim_337538068 slim_337538070 slim_337537949 slim_337537908 slim_337537967 slim_337537987 slim_337537943 slim_337538053 slim_337538058 slim_337537740 slim_337538109 slim_337537925 slim_337537919 slim_337538089 slim_337538114 slim_337537953 slim_337538096 slim_337538041 slim_337538112 slim_337537994 slim_337538107 slim_337537913 slim_337537935 slim_337538095 slim_337538055 slim_337538102 slim_337537973 slim_337538026 slim_337538016 slim_337537991 slim_337538085 slim_337538027 slim_337538081 slim_337537812 slim_337537933 slim_337538028 slim_337537975 slim_337538062 slim_337537948 slim_337538098 slim_337538002 slim_337538078 slim_337537947 slim_337538099 slim_337538071 slim_337538080 slim_337538023 slim_337537701 slim_337538048 slim_337538042 slim_337537899 slim_337537856 slim_337537985 slim_337537992
0 0.0001807 9.205e-05 0.00011675 0.0001088 0.00013735 9.84e-05 0.00010915 0.00014385 0.0001128 0.00011545 0.000142 0.00012385 0.00011935 0.0001367 9.88e-05 0.00012765 0.0001202 0.00010065 0.00016095 0.0001091 0.00015515 0.0001094 0.00010895 0.00010075 0.0001158 0.000142 0.00010785 0.0001076 0.00014125 0.00013475 0.00011415 9.085e-05 0.0001269 0.0001139 0.00014515 0.00013335 0.00012395 0.0001225 9.88e-05 0.00013475 0.0001399 0.00012385 0.0001429 0.0001169 0.0001067 0.0001481 0.0001077 9.75e-05 9.79e-05 0.00010605 0.0001398 0.00014315 0.00012005 9.745e-05 0.0001295 9.355e-05 0.00012525 9.27e-05 0.0001305 0.0001293 0.0001159 0.0001079 0.00010775 0.00012275 0.0001292 0.00011505 0.00014035 0.000109 0.00012695 0.0001006 0.00011945 0.0001456 0.00012355 0.00011475 9.5e-05 0.0001279 9.39e-05 0.00013185 9.345e-05 0.0001507 0.0001158 0.00012115 9.345e-05 0.0001351 0.00012255 0.00011225 9.935e-05 0.00013745 0.00017405 0.00010885 0.00012355 0.0001078
1 9.205e-05 5.6e-06 2.81e-05 6.065e-05 6.69e-05 2.94e-05 2.155e-05 7.445e-05 4.63e-05 4.81e-05 7.265e-05 3.7e-05 5.21e-05 0.0001194 2.99e-05 5.765e-05 8.305e-05 3.175e-05 0.0001091 2.16e-05 0.00013525 2.19e-05 2.07e-05 3.185e-05 4.82e-05 7.225e-05 1.96e-05 1.92e-05 0.0001229 8.475e-05 4.695e-05 4.15e-06 5.615e-05 4.63e-05 0.0001441 0.00011735 3.745e-05 3.585e-05 3.005e-05 8.475e-05 0.0001186 3.735e-05 7.355e-05 5e-05 0.0001076 0.00011045 1.935e-05 2.96e-05 2.85e-05 3.755e-05 8.975e-05 7.455e-05 8.29e-05 0.00011725 6.01e-05 4.65e-06 3.84e-05 3.05e-06 6.14e-05 5.97e-05 4.84e-05 0.00010845 1.985e-05 3.59e-05 6.01e-05 4.815e-05 9.045e-05 2.075e-05 5.61e-05 3.16e-05 0.00012025 0.00014495 3.655e-05 4.79e-05 6.45e-06 0.0001115 4.55e-06 9.28e-05 4.8e-06 9.81e-05 4.865e-05 5.395e-05 4.8e-06 9.97e-05 7.215e-05 4.575e-05 0.00011985 5.12e-05 0.00017165 2.09e-05 3.7e-05 1.945e-05
2 0.00011675 2.81e-05 5.19e-05 8.21e-05 4.67e-05 5.275e-05 3.065e-05 6.055e-05 5.67e-05 5.745e-05 5.99e-05 3.425e-05 4.98e-05 0.0001283 5.305e-05 5.84e-05 9.095e-05 5.405e-05 8.605e-05 3.075e-05 0.0001224 3.285e-05 3.075e-05 5.415e-05 5.765e-05 5.96e-05 2.99e-05 2.955e-05 0.000111 8.395e-05 5.695e-05 3.02e-05 5.62e-05 5.66e-05 0.00014405 0.00011235 3.44e-05 3.31e-05 5.34e-05 8.395e-05 0.0001185 3.43e-05 6.05e-05 5.9e-05 0.0001183 0.0001062 2.96e-05 5.28e-05 5.16e-05 4.78e-05 7.725e-05 6.06e-05 9.08e-05 0.0001412 5.05e-05 2.85e-05 3.535e-05 2.62e-05 5.135e-05 5.025e-05 5.79e-05 0.00011915 2.99e-05 3.345e-05 5.035e-05 5.745e-05 7.775e-05 3.08e-05 5.625e-05 5.4e-05 0.00012805 0.0001451 3.4e-05 5.725e-05 2.91e-05 0.00011855 2.61e-05 0.00010165 2.73e-05 7.515e-05 5.785e-05 5.135e-05 2.73e-05 9.45e-05 7.48e-05 5.615e-05 0.00014265 4.42e-05 0.0001485 3.1e-05 3.4e-05 2.975e-05
3 0.0001088 6.065e-05 8.21e-05 9e-07 8.865e-05 3.59e-05 7.2e-05 9.065e-05 5.14e-05 4.595e-05 9.37e-05 9.125e-05 6.915e-05 0.0001243 3.715e-05 7.74e-05 0.0001394 3.045e-05 9.505e-05 7.2e-05 0.0001548 7.525e-05 7.55e-05 3.035e-05 4.625e-05 9.335e-05 7.63e-05 7.56e-05 0.00014355 4.78e-05 5.275e-05 6.11e-05 7.775e-05 5.305e-05 0.00011355 0.00013295 9.11e-05 9.155e-05 3.755e-05 4.78e-05 0.0001387 9.1e-05 9.27e-05 4.77e-05 0.00012395 0.0001645 7.61e-05 3.525e-05 3.51e-05 5.405e-05 7.12e-05 8.93e-05 0.00013925 8.505e-05 8.135e-05 6.005e-05 9.075e-05 6.03e-05 7.99e-05 8.125e-05 4.64e-05 0.0001235 7.595e-05 9.205e-05 8.05e-05 4.885e-05 7.13e-05 7.555e-05 7.78e-05 3.04e-05 0.0001354 0.0001143 9.09e-05 4.755e-05 6.3e-05 0.0001093 5.92e-05 0.0001493 5.955e-05 8.31e-05 4.6e-05 6.995e-05 5.955e-05 0.0001549 3.58e-05 5.085e-05 8.025e-05 0.00010035 0.0001561 7.565e-05 9.075e-05 7.62e-05
4 0.00013735 6.69e-05 4.67e-05 8.865e-05 4.84e-05 7.385e-05 5.63e-05 4.51e-05 6.135e-05 6.37e-05 4.285e-05 4.01e-05 4.19e-05 0.0001332 7.35e-05 5.75e-05 0.0001166 7.735e-05 4.65e-05 5.625e-05 0.00010575 5.45e-05 5.38e-05 7.745e-05 6.39e-05 4.295e-05 5.265e-05 5.265e-05 9.615e-05 6.745e-05 6.055e-05 6.77e-05 5.645e-05 6e-05 0.0001268 0.0001066 4.04e-05 3.915e-05 7.33e-05 6.745e-05 0.00011915 4.03e-05 4.37e-05 6.505e-05 0.0001232 0.00011215 5.26e-05 7.475e-05 7.375e-05 5.645e-05 4.605e-05 4.63e-05 0.00011645 0.00014335 3.19e-05 6.74e-05 4.14e-05 6.625e-05 3.425e-05 3.16e-05 6.39e-05 0.000124 5.295e-05 3.9e-05 3.275e-05 6.32e-05 4.675e-05 5.38e-05 5.65e-05 7.73e-05 0.00013545 0.0001268 3.985e-05 6.38e-05 6.575e-05 0.00012745 6.775e-05 0.00012465 6.755e-05 3.755e-05 6.415e-05 4.295e-05 6.755e-05 0.00010315 5.645e-05 6.09e-05 0.0001475 5.38e-05 0.00010935 5.36e-05 4.005e-05 5.275e-05
5 9.84e-05 2.94e-05 5.275e-05 3.59e-05 7.385e-05 5.49e-05 4.625e-05 8.06e-05 4.49e-05 4.745e-05 7.905e-05 6.045e-05 5.785e-05 0.0001179 2.915e-05 6.55e-05 0.00010885 3.17e-05 9.845e-05 4.63e-05 0.00014165 4.68e-05 4.465e-05 3.18e-05 4.755e-05 7.845e-05 4.365e-05 4.3e-05 0.00013035 6.705e-05 4.56e-05 3.12e-05 6.315e-05 4.495e-05 0.0001258 0.00012425 6.09e-05 5.93e-05 2.895e-05 6.705e-05 0.0001256 6.08e-05 7.995e-05 4.85e-05 0.00011275 0.0001338 4.34e-05 2.88e-05 2.785e-05 4.325e-05 7.765e-05 8.16e-05 0.0001087 9.76e-05 6.645e-05 3.015e-05 6.185e-05 2.76e-05 6.705e-05 6.605e-05 4.775e-05 0.0001136 4.39e-05 5.935e-05 6.58e-05 4.745e-05 7.835e-05 4.48e-05 6.32e-05 3.165e-05 0.00012615 0.0001255 5.985e-05 4.61e-05 3.06e-05 0.0001126 2.92e-05 0.00011675 3.025e-05 8.855e-05 4.8e-05 5.91e-05 3.025e-05 0.0001249 5.44e-05 4.435e-05 0.00010005 7.54e-05 0.000161 4.46e-05 6.045e-05 4.35e-05
6 0.00010915 2.155e-05 3.065e-05 7.2e-05 5.63e-05 4.625e-05 4.03e-05 6.11e-05 4.81e-05 4.775e-05 6.14e-05 2.425e-05 4.155e-05 0.0001213 4.655e-05 6.04e-05 8.715e-05 4.595e-05 9.835e-05 2.045e-05 0.0001235 2.335e-05 2.25e-05 4.62e-05 4.795e-05 6.13e-05 2.24e-05 2.215e-05 0.0001129 8.505e-05 4.86e-05 2.23e-05 5.945e-05 4.835e-05 0.0001467 0.00010775 2.44e-05 2.38e-05 4.66e-05 8.505e-05 0.0001214 2.43e-05 6.13e-05 4.775e-05 0.0001103 9.78e-05 2.21e-05 4.595e-05 4.565e-05 4.105e-05 7.985e-05 5.945e-05 8.7e-05 0.00013425 4.805e-05 2.145e-05 2.465e-05 2.04e-05 4.865e-05 4.78e-05 4.82e-05 0.00011045 2.215e-05 2.415e-05 4.835e-05 4.665e-05 8.025e-05 2.24e-05 5.95e-05 4.605e-05 0.00012335 0.00014725 2.415e-05 4.645e-05 2.21e-05 0.00011275 2.035e-05 9.57e-05 2.12e-05 8.785e-05 4.815e-05 4.285e-05 2.12e-05 8.91e-05 7.195e-05 4.755e-05 0.00013355 3.665e-05 0.0001604 2.245e-05 2.4e-05 2.205e-05
7 0.00014385 7.445e-05 6.055e-05 9.065e-05 4.51e-05 8.06e-05 6.11e-05 8.62e-05 6.675e-05 6.705e-05 4.4e-05 4.42e-05 4.91e-05 0.00012815 8.01e-05 5.87e-05 0.0001136 8.25e-05 4.36e-05 6.1e-05 0.0001065 5.9e-05 5.955e-05 8.26e-05 6.745e-05 4.38e-05 5.945e-05 5.915e-05 9.855e-05 6.7e-05 6.505e-05 7.395e-05 5.915e-05 6.5e-05 0.0001286 0.00010265 4.435e-05 4.395e-05 7.98e-05 6.7e-05 0.0001215 4.425e-05 4.39e-05 6.725e-05 0.00012915 0.00010595 5.935e-05 8.17e-05 8.16e-05 6.38e-05 4.785e-05 4.545e-05 0.00011345 0.0001496 4.405e-05 7.42e-05 4.46e-05 7.455e-05 4.495e-05 4.38e-05 6.75e-05 0.0001293 5.94e-05 4.41e-05 4.47e-05 6.64e-05 4.825e-05 5.96e-05 5.92e-05 8.245e-05 0.00013145 0.00012755 4.405e-05 6.7e-05 7.25e-05 0.0001213 7.47e-05 0.00012095 7.405e-05 4.605e-05 6.745e-05 4.87e-05 7.405e-05 9.83e-05 6.73e-05 6.62e-05 0.00015175 4.64e-05 0.00010605 5.915e-05 4.395e-05 5.945e-05
8 0.0001128 4.63e-05 5.67e-05 5.14e-05 6.135e-05 4.49e-05 4.81e-05 6.675e-05 8.65e-05 4.75e-05 6.43e-05 4.495e-05 4.51e-05 0.00011705 4.525e-05 6.645e-05 0.0001119 4.86e-05 8.535e-05 4.8e-05 0.00012685 4.635e-05 4.595e-05 4.87e-05 4.79e-05 6.495e-05 4.46e-05 4.49e-05 0.0001176 6.825e-05 4.47e-05 4.545e-05 6.575e-05 4.45e-05 0.00012735 0.00011215 4.485e-05 4.405e-05 4.48e-05 6.825e-05 0.00012815 4.475e-05 6.545e-05 4.79e-05 0.00011255 0.0001183 4.515e-05 4.465e-05 4.515e-05 4.645e-05 6.57e-05 6.76e-05 0.00011175 0.0001126 5.075e-05 4.68e-05 4.595e-05 4.6e-05 5.2e-05 5.075e-05 4.73e-05 0.00011355 4.495e-05 4.36e-05 5.1e-05 4.71e-05 6.625e-05 4.6e-05 6.58e-05 4.855e-05 0.0001278 0.00012705 4.455e-05 4.685e-05 4.525e-05 0.00011425 4.72e-05 0.00011835 4.695e-05 7.67e-05 4.765e-05 4.57e-05 4.695e-05 0.0001107 5.455e-05 4.345e-05 0.0001153 6.105e-05 0.00014785 4.54e-05 4.465e-05 4.525e-05
9 0.00011545 4.81e-05 5.745e-05 4.595e-05 6.37e-05 4.745e-05 4.775e-05 6.705e-05 4.75e-05 9.11e-05 6.73e-05 4.68e-05 4.74e-05 0.0001207 4.73e-05 6.78e-05 0.0001136 4.675e-05 8.745e-05 4.765e-05 0.0001294 4.76e-05 4.765e-05 4.695e-05 4.63e-05 6.74e-05 4.75e-05 4.7e-05 0.0001196 6.655e-05 4.655e-05 4.81e-05 6.775e-05 4.675e-05 0.00012945 0.00011335 4.7e-05 4.62e-05 4.74e-05 6.655e-05 0.0001297 4.69e-05 6.725e-05 4.75e-05 0.0001148 0.00012055 4.725e-05 4.775e-05 4.76e-05 4.785e-05 6.76e-05 6.735e-05 0.00011345 0.00011475 5.355e-05 4.805e-05 4.745e-05 4.79e-05 5.4e-05 5.3e-05 4.655e-05 0.00011515 4.73e-05 4.665e-05 5.37e-05 4.71e-05 6.8e-05 4.77e-05 6.78e-05 4.67e-05 0.0001293 0.00012925 4.665e-05 4.715e-05 4.755e-05 0.0001122 4.795e-05 0.0001208 4.775e-05 7.815e-05 4.635e-05 4.73e-05 4.775e-05 0.00011285 5.325e-05 4.675e-05 0.000115 6.085e-05 0.0001495 4.745e-05 4.64e-05 4.735e-05
