 slim_762066047 slim_762066056 slim_762066043 slim_762066036 slim_762066054 slim_762066068 slim_762066033 slim_762066040 slim_762066046 slim_762066063 slim_762066069 slim_762066066 slim_762066052 slim_762066050 slim_762066059 slim_762066053 slim_762066044 slim_762066037 slim_762066034 slim_762066065 slim_762066058 slim_762066061 slim_762066041 slim_762066060 slim_762066039 slim_762066045 slim_762066048 slim_762066067 slim_762066032 slim_762066055 slim_762066038 slim_762066064 slim_762066049 slim_762066031 slim_762066035 slim_762066057 slim_762066042 slim_762066051 slim_762066062
0 2.1e-06 2.1e-06 1.65e-06 1.8e-06 1.85e-06 1.75e-06 1.35e-06 2.2e-06 1.45e-06 1.6e-06 1.45e-06 2.05e-06 1.35e-06 2.05e-06 2e-06 1.1e-06 2.05e-06 2.2e-06 2.35e-06 1.75e-06 1.65e-06 1.15e-06 1.35e-06 2.25e-06 1.4e-06 2.35e-06 2.65e-06 1.9e-06 2.2e-06 1.85e-06 1.6e-06 1.9e-06 1.25e-06 1.35e-06 2.5e-06 1.8e-06 1.55e-06 1.7e-06 1.7e-06
1 2.1e-06 2.4e-06 2.15e-06 2.4e-06 1.8e-06 1.35e-06 2.2e-06 1.85e-06 2.6e-06 2.1e-06 2.7e-06 1.25e-06 2.35e-06 2.4e-06 1.75e-06 2.95e-06 2.1e-06 1.85e-06 2.35e-06 2.45e-06 2.25e-06 1.3e-06 2.05e-06 1.7e-06 2.65e-06 1.95e-06 2.2e-06 2.4e-06 2e-06 1.45e-06 2.65e-06 2.05e-06 2.55e-06 2.35e-06 2.05e-06 2.4e-06 2.45e-06 2.65e-06 2.3e-06
2 1.65e-06 2.15e-06 2.3e-06 2.1e-06 1.75e-06 1.75e-06 1.9e-06 2.1e-06 1.95e-06 1.95e-06 2e-06 2.1e-06 1.9e-06 1.95e-06 2.2e-06 1.9e-06 2.35e-06 2.25e-06 2.25e-06 2e-06 1.6e-06 1.45e-06 1.25e-06 2.05e-06 1.7e-06 2.3e-06 2.5e-06 2.25e-06 2.05e-06 1.85e-06 2.2e-06 2.05e-06 1.6e-06 1.85e-06 2.45e-06 2.1e-06 1.85e-06 2.2e-06 1.6e-06
3 1.8e-06 2.4e-06 2.1e-06 3.2e-06 2e-06 1.95e-06 2.05e-06 2.3e-06 2.1e-06 1.95e-06 1.75e-06 2.35e-06 2.05e-06 2.2e-06 2.3e-06 1.65e-06 2.2e-06 2.15e-06 2.1e-06 1.95e-06 2.05e-06 2e-06 2e-06 2.45e-06 2e-06 2.2e-06 2.25e-06 2e-06 2.05e-06 2.05e-06 2.05e-06 1.85e-06 1.9e-06 2.05e-06 2.35e-06 1.65e-06 1.8e-06 1.95e-06 2.1e-06
4 1.85e-06 1.8e-06 1.75e-06 2e-06 2.5e-06 1.3e-06 2.1e-06 1.75e-06 2.2e-06 1.95e-06 2.05e-06 1.75e-06 2.1e-06 1.9e-06 1.85e-06 2.4e-06 2.3e-06 1.8e-06 1.9e-06 1.95e-06 1.55e-06 1.35e-06 1.65e-06 1.75e-06 1.95e-06 1.95e-06 2.05e-06 2.1e-06 1.6e-06 1.4e-06 2.4e-06 1.7e-06 1.85e-06 2.1e-06 2e-06 2e-06 1.85e-06 2.45e-06 1.55e-06
5 1.75e-06 1.35e-06 1.75e-06 1.95e-06 1.3e-06 1.7e-06 1.85e-06 1.75e-06 2.25e-06 2.1e-06 2.25e-06 1.3e-06 2e-06 2e-06 1.7e-06 2.6e-06 2.15e-06 1.65e-06 1.85e-06 2e-06 1.85e-06 9.5e-07 1.7e-06 1.75e-06 2.3e-06 1.85e-06 1.65e-06 1.95e-06 1.45e-06 9.5e-07 2.6e-06 1.55e-06 2.2e-06 2e-06 1.9e-06 1.95e-06 2.05e-06 2.3e-06 1.9e-06
6 1.35e-06 2.2e-06 1.9e-06 2.05e-06 2.1e-06 1.85e-06 2.3e-06 2.5e-06 1.55e-06 2e-06 1.85e-06 2.15e-06 1.6e-06 2.3e-06 2.25e-06 1.5e-06 2.3e-06 2.45e-06 2.6e-06 2.05e-06 2.05e-06 1.25e-06 1.6e-06 2.5e-06 1.8e-06 2.6e-06 2.75e-06 2.2e-06 2.45e-06 1.95e-06 2e-06 2.15e-06 1.7e-06 1.6e-06 2.75e-06 2.05e-06 1.95e-06 1.95e-06 2.1e-06
7 2.2e-06 1.85e-06 2.1e-06 2.3e-06 1.75e-06 1.75e-06 2.5e-06 2.3e-06 2.6e-06 1.55e-06 2.1e-06 1.8e-06 2.45e-06 2.45e-06 1.95e-06 2.6e-06 2.2e-06 1.7e-06 2.05e-06 1.85e-06 1.85e-06 1.85e-06 2.1e-06 1.85e-06 2.35e-06 1.7e-06 2.5e-06 2.3e-06 1.8e-06 1.85e-06 2.2e-06 1.9e-06 2.25e-06 2.45e-06 1.85e-06 2.3e-06 1.85e-06 2.8e-06 1.85e-06
8 1.45e-06 2.6e-06 1.95e-06 2.1e-06 2.2e-06 2.25e-06 1.55e-06 2.6e-06 2.4e-06 1.85e-06 1.6e-06 2.55e-06 1.7e-06 2.35e-06 2.3e-06 1.25e-06 2.35e-06 2.5e-06 2.45e-06 2.05e-06 1.6e-06 1.7e-06 1.7e-06 2.55e-06 1.55e-06 2.75e-06 3.1e-06 2.25e-06 2.3e-06 2.35e-06 1.75e-06 2.2e-06 1.45e-06 1.7e-06 2.6e-06 2.1e-06 1.5e-06 2e-06 1.65e-06
9 1.6e-06 2.1e-06 1.95e-06 1.95e-06 1.95e-06 2.1e-06 2e-06 1.55e-06 1.85e-06 1.5e-06 9.5e-07 2.05e-06 1.85e-06 2.55e-06 1.8e-06 1.4e-06 1.85e-06 1.65e-06 2.1e-06 1.85e-06 1.5e-06 1.85e-06 1.9e-06 2e-06 1.65e-06 1.75e-06 3.05e-06 2.1e-06 1.95e-06 2.2e-06 1.2e-06 1.65e-06 1.55e-06 1.85e-06 1.95e-06 1.95e-06 1.05e-06 2.25e-06 1.55e-06
