 slim_337489876 slim_337489988 slim_337490107 slim_337490037 slim_337490076 slim_337490129 slim_337490125 slim_337490200 slim_337490244 slim_337490251 slim_337490238 slim_337490160 slim_337490261 slim_337490196 slim_337490253 slim_337490189 slim_337490201 slim_337490173 slim_337490245 slim_337490225 slim_337490207 slim_337490228 slim_337490115 slim_337490177 slim_337490220 slim_337490227 slim_337490256 slim_337490242 slim_337490178 slim_337490190 slim_337490247 slim_337490239 slim_337490263 slim_337490229 slim_337490314 slim_337490294 slim_337490351 slim_337490339 slim_337490362 slim_337490295 slim_337490275 slim_337490322 slim_337490348 slim_337490344 slim_337490274 slim_337490379 slim_337490368 slim_337490283 slim_337490302 slim_337490380 slim_337490321 slim_337490334 slim_337490373 slim_337490358 slim_337490270 slim_337490363 slim_337490365 slim_337490330 slim_337490349 slim_337490281 slim_337490300 slim_337490361 slim_337490267 slim_337490327 slim_337490353 slim_337490329 slim_337490311 slim_337490312 slim_337490284 slim_337490371 slim_337490383 slim_337490369 slim_337490337 slim_337490386 slim_337490289 slim_337490307 slim_337490336 slim_337490354 slim_337490376 slim_337490287 slim_337490331 slim_337490382 slim_337490328 slim_337490384 slim_337490346 slim_337490385 slim_337490347 slim_337490305 slim_337490377 slim_337490356 slim_337490269 slim_337490317 slim_337490309 slim_337490303 slim_337490374 slim_337490316 slim_337490360 slim_337490372 slim_337490335 slim_337490370 slim_337490282 slim_337490366 slim_337490332
0 0.0009021 0.0008975 0.000853 0.000629 0.0006409 0.00086255 0.00083965 0.00082725 0.0006856 0.00066205 0.0007377 0.0008685 0.00068055 0.0008102 0.0008488 0.0006335 0.00062825 0.00067325 0.00082535 0.00085785 0.00084505 0.0009108 0.0008784 0.0007144 0.00065355 0.00063425 0.00088215 0.00085715 0.0008766 0.0009037 0.00068825 0.00067615 0.00083345 0.0009056 0.0008586 0.000869 0.00066215 0.0008262 0.000879 0.00089515 0.0006292 0.00084175 0.00068995 0.0008561 0.00045125 0.000859 0.00090075 0.0008588 0.0008982 0.000911 0.000879 0.0008987 0.00066 0.00090675 0.0008406 0.00089555 0.0008644 0.0008324 0.00067615 0.0009097 0.0008299 0.0006647 0.0006283 0.00080625 0.00083525 0.000861 0.0008486 0.00089305 0.00065005 0.0007129 0.000859 0.0008448 0.0008914 0.00087805 0.0008998 0.00087985 0.00087705 0.00088185 0.0008456 0.00080965 0.0006908 0.0006535 0.0008846 0.00089235 0.0008597 0.0008676 0.0008886 0.00083135 0.00086045 0.0009056 0.00067175 0.00067265 0.0008392 0.00064825 0.00076 0.00082995 0.00081145 0.0009056 0.00085495 0.0006407 0.00065355 0.0006762 0.00086805
1 0.0008975 0.0009187 0.0009038 0.0009052 0.00092395 0.00078715 0.00096225 0.0008876 0.00092535 0.0008938 0.0008872 0.00068725 0.00078945 0.0008654 0.00092705 0.00091595 0.0008841 0.00089245 0.00089015 0.0008968 0.00087965 0.00045945 0.00095395 0.00090745 0.0008881 0.00088355 0.00095095 0.0008195 0.0009244 0.00086445 0.0009121 0.0006703 0.0009011 0.00057855 0.00079725 0.00080185 0.00091025 0.0009131 0.0009052 0.000797 0.0009054 0.000878 0.00091185 0.0007503 0.00091405 0.00086 0.0008467 0.0008598 0.0008209 0.0008932 0.00091875 0.0008983 0.0009354 0.00092965 0.0008432 0.0008359 0.0008902 0.00085065 0.00067035 0.0006974 0.000846 0.0009079 0.00088415 0.0008755 0.0008675 0.00068275 0.00091995 0.0006952 0.00084545 0.00094245 0.00086 0.00094435 0.00077545 0.000905 0.00089055 0.00089055 0.00089995 0.0009656 0.0009276 0.00092725 0.00089615 0.00088805 0.0008917 0.0007018 0.00088105 0.0006781 0.00084 0.0009284 0.00085515 0.00057855 0.00086785 0.00067045 0.0008912 0.00092 0.000856 0.00084605 0.0008538 0.0005786 0.0008621 0.0008116 0.0008881 0.00067035 0.0006546
2 0.000853 0.0009038 0.0009059 0.00086505 0.0007817 0.00087975 0.0009223 0.00086675 0.00085925 0.0008176 0.00083315 0.00089705 0.00088505 0.000858 0.0008361 0.0008654 0.0008469 0.0008622 0.00082295 0.0008739 0.0008109 0.00090265 0.0009026 0.0006394 0.00085325 0.0008465 0.00084435 0.00080795 0.00066695 0.0008688 0.0008753 0.00089035 0.0008807 0.0009059 0.0008972 0.0006768 0.00080125 0.0008864 0.0006967 0.0006776 0.00086525 0.0006551 0.0006512 0.00089465 0.00083675 0.00085135 0.0009119 0.00085115 0.0008988 0.00089435 0.00086085 0.00090065 0.0008412 0.00094065 0.000859 0.0009059 0.00087255 0.00081875 0.00089035 0.0009003 0.0008197 0.0006449 0.00084695 0.00087545 0.0009216 0.0006748 0.0008867 0.00093355 0.0008336 0.0008771 0.00085135 0.000923 0.00089235 0.00088025 0.0009138 0.00084055 0.0006233 0.00090315 0.00079935 0.00086625 0.00091295 0.0008532 0.0009184 0.00090005 0.00086945 0.00088975 0.0008414 0.0008529 0.0008268 0.0009059 0.0008305 0.00088315 0.0008844 0.0008127 0.0007873 0.00081975 0.00085685 0.0009059 0.00082025 0.00084495 0.00085325 0.0008904 0.0008743
3 0.000629 0.0009052 0.00086505 0.0008794 0.000643 0.00090195 0.00083915 0.00079885 0.0007029 0.0008532 0.00071785 0.0008844 0.00088515 0.00086355 0.0007747 0.0006549 0.0006575 0.00064685 0.0008799 0.00080585 0.0008878 0.0009243 0.0008853 0.00071495 0.00068135 0.0006638 0.0008973 0.0008255 0.0008651 0.00087745 0.0008547 0.0008688 0.00060265 0.0009356 0.00069595 0.00089565 0.000664 0.00084445 0.0008983 0.0009225 0.0004399 0.00088305 0.0006892 0.0008626 0.0004399 0.00088145 0.00092935 0.00088125 0.00092125 0.0009055 0.00089905 0.00089875 0.00066525 0.00089355 0.0008786 0.000914 0.00086335 0.00084595 0.0008688 0.00095165 0.0008649 0.0006654 0.00065755 0.00065755 0.0008453 0.00086535 0.0008891 0.0009146 0.0006125 0.00067325 0.00088145 0.00066945 0.0009101 0.0008589 0.00088765 0.00089565 0.00089175 0.000884 0.0008655 0.00064275 0.0008638 0.0006813 0.00087295 0.00089825 0.0006636 0.0006859 0.00084935 0.00077545 0.00087185 0.0009356 0.0006748 0.00085495 0.00067185 0.0006622 0.00084325 0.00086495 0.0008816 0.0009356 0.00087465 0.00066735 0.00068135 0.00086885 0.0009085
4 0.0006409 0.00092395 0.0007817 0.000643 0.0007636 0.0008935 0.0008755 0.00093425 0.00065535 0.00086825 0.0006655 0.00090025 0.00091505 0.00088055 0.00090835 0.0006222 0.00064305 0.00065105 0.00086195 0.00092635 0.00084585 0.000942 0.000925 0.0005825 0.00066245 0.0006187 0.00088485 0.0008521 0.0009122 0.00087205 0.00092825 0.00092875 0.00093105 0.00094375 0.00091725 0.0008991 0.0006092 0.0008764 0.00080485 0.00081605 0.00064315 0.0007998 0.00055805 0.00090435 0.00038195 0.00087855 0.00093175 0.00087835 0.00093075 0.0008901 0.00087685 0.00088495 0.00061745 0.0009224 0.0009013 0.0009259 0.0008632 0.00084295 0.00092875 0.00092975 0.00087065 0.00053865 0.00064305 0.0009043 0.0008505 0.0008794 0.0008957 0.0009373 0.00061615 0.00073585 0.00087855 0.0009041 0.0009345 0.00090435 0.0009014 0.00092365 0.0007621 0.00092525 0.0008253 0.00085255 0.000904 0.0006624 0.00089375 0.00093585 0.00087845 0.0009403 0.00086405 0.0008852 0.0008627 0.00094375 0.0006297 0.00089545 0.00090045 0.0006008 0.00084695 0.0008707 0.00087995 0.00094375 0.00085255 0.0006207 0.00066245 0.0009288 0.0009189
5 0.00086255 0.00078715 0.00087975 0.00090195 0.0008935 0.0009603 0.00089485 0.00085375 0.0008673 0.00086015 0.00083515 0.0007812 0.00067385 0.0006501 0.00089255 0.00087705 0.0008389 0.00087925 0.0008597 0.0008595 0.00089145 0.0007842 0.00088235 0.0008765 0.0008336 0.00089405 0.00088145 0.00083895 0.0008969 0.00084505 0.0008939 0.0008632 0.00092455 0.00066975 0.00071335 0.00067695 0.00085555 0.0008736 0.00092455 0.0006829 0.00090215 0.000853 0.00086675 0.0007304 0.00085805 0.00081675 0.00069535 0.00081655 0.0006756 0.00086775 0.00090135 0.00088155 0.0008546 0.0009258 0.0008457 0.00068435 0.00083315 0.00063765 0.0008632 0.0004802 0.0008065 0.0008721 0.00083895 0.00088305 0.0008669 0.00079445 0.00093025 0.00090435 0.00086625 0.0008816 0.00081675 0.0009461 0.0007249 0.00089655 0.0008053 0.00091125 0.0008672 0.0008857 0.0008574 0.00087875 0.0009054 0.00083355 0.00090755 0.0008499 0.00087975 0.00088275 0.0008483 0.00087565 0.0008122 0.00066985 0.0008366 0.00079145 0.0008879 0.00087875 0.00081455 0.00080655 0.0008751 0.00066975 0.00084815 0.0008242 0.0008336 0.00086325 0.00088205
6 0.00083965 0.00096225 0.0009223 0.00083915 0.0008755 0.00089485 0.0008502 0.0008389 0.00082745 0.000837 0.0008654 0.00089255 0.0009004 0.0008614 0.0008007 0.00086445 0.00085535 0.00084805 0.0008783 0.0008184 0.0008467 0.000974 0.0004594 0.0008763 0.00084225 0.00084955 0.00073705 0.00083315 0.0008955 0.000883 0.00085845 0.0009205 0.00085155 0.00096955 0.0009 0.00093755 0.00082545 0.00078925 0.0009311 0.0009344 0.00083935 0.00090085 0.0008605 0.00087775 0.0008282 0.0008941 0.00080055 0.0008939 0.0007042 0.0009164 0.00088005 0.0009214 0.00084785 0.00078575 0.0008884 0.00068735 0.00086595 0.000853 0.0009205 0.00094915 0.00087305 0.00087365 0.0008554 0.00086655 0.00088655 0.00093035 0.0007637 0.0009635 0.00081785 0.0007323 0.0008941 0.00077625 0.00069215 0.0007261 0.0009207 0.0008682 0.0008737 0.00057755 0.0008582 0.0008597 0.000891 0.0008422 0.0008333 0.000744 0.00087785 0.0009164 0.00085305 0.00084565 0.0008525 0.00096955 0.00089185 0.0008933 0.0008449 0.00085105 0.0008311 0.0008731 0.0008769 0.00096955 0.00087565 0.000866 0.00084225 0.00092055 0.0008837
7 0.00082725 0.0008876 0.00086675 0.00079885 0.00093425 0.00085375 0.0008389 0.000832 0.0008463 0.0008187 0.0008598 0.00085125 0.00078585 0.00065715 0.0006516 0.0008603 0.00068285 0.00088805 0.0006583 0.0006351 0.0008522 0.00088955 0.0008548 0.00089805 0.00067765 0.00086095 0.0008726 0.00084535 0.00085985 0.00087705 0.0008145 0.00082775 0.0005867 0.00087985 0.00075755 0.0008313 0.00091235 0.00083345 0.00088325 0.0008746 0.00079905 0.0006769 0.0009099 0.00081085 0.000921 0.00064385 0.00083985 0.00064365 0.000848 0.0008477 0.00087685 0.00084635 0.00081095 0.00088055 0.0006521 0.00085235 0.0008438 0.00087255 0.00082775 0.00083765 0.0006458 0.000915 0.00068275 0.00056095 0.00073035 0.00083915 0.00082045 0.00088585 0.0008773 0.000874 0.0006437 0.00075735 0.0008651 0.00082845 0.0008879 0.00083885 0.00090505 0.0008467 0.00080735 0.00076115 0.0007822 0.00067775 0.00087135 0.00088745 0.0007598 0.00079175 0.000829 0.00056365 0.00086475 0.00087985 0.00078645 0.0007938 0.00076555 0.00089635 0.00081555 0.00064585 0.00062285 0.00087985 0.0008404 0.00086025 0.0006778 0.0008278 0.00087425
8 0.0006856 0.00092535 0.00085925 0.0007029 0.00065535 0.0008673 0.00082745 0.0008463 0.0008869 0.00089865 0.0006612 0.0008814 0.00088545 0.00083505 0.00087795 0.00062845 0.0006534 0.0006919 0.0008556 0.00087175 0.00088155 0.00093905 0.0008811 0.00068225 0.00063225 0.0006687 0.0009093 0.00085755 0.0008705 0.0008519 0.000881 0.000921 0.0008899 0.00092095 0.00090285 0.00087505 0.00069885 0.00079785 0.0008608 0.0008685 0.00070305 0.00083745 0.0006487 0.00086775 0.0004859 0.0008131 0.0008962 0.0008129 0.00088465 0.0008369 0.0008864 0.000833 0.00063825 0.0009098 0.0008534 0.0008851 0.000823 0.0008403 0.000921 0.0008851 0.0008258 0.0006699 0.0006534 0.0008706 0.00084275 0.00087955 0.00087185 0.0009087 0.0006531 0.00075645 0.0008131 0.0008891 0.00089655 0.00089535 0.00091855 0.0008722 0.0008666 0.0008966 0.0008724 0.00088435 0.00086855 0.00063215 0.00084085 0.0009286 0.00086255 0.00093715 0.00084445 0.00085275 0.0008512 0.00092095 0.00068745 0.00089005 0.00089565 0.00068805 0.00081945 0.00082585 0.00083635 0.00092095 0.0006585 0.0006614 0.00063225 0.00092105 0.0009123
9 0.00066205 0.0008938 0.0008176 0.0008532 0.00086825 0.00086015 0.000837 0.0008187 0.00089865 0.0008765 0.0008879 0.0008291 0.00066585 0.00081915 0.0008315 0.0008772 0.0008487 0.00087415 0.00068915 0.00079625 0.0006053 0.000893 0.00080155 0.0008559 0.00085725 0.00082925 0.0006307 0.00085875 0.00083575 0.00087655 0.0006502 0.0006665 0.0008171 0.00089405 0.0008571 0.0008515 0.0006622 0.0008133 0.0008376 0.0008612 0.0008534 0.0008186 0.0008644 0.0008251 0.00088605 0.00085535 0.00085835 0.00085515 0.0008446 0.00087105 0.00064325 0.0008736 0.00086585 0.0008534 0.0008367 0.00085205 0.00083285 0.00085035 0.0006665 0.0008931 0.0008462 0.0008559 0.00084875 0.0008161 0.00087615 0.00085135 0.0007768 0.0008714 0.00087345 0.0008307 0.00085535 0.00083155 0.0008502 0.0008335 0.0008692 0.00080845 0.0006587 0.00079835 0.00063345 0.00081985 0.0006645 0.0008572 0.0008926 0.000855 0.0008598 0.0008512 0.00087145 0.00082375 0.0008237 0.00089405 0.00089585 0.0006658 0.0007972 0.0007264 0.0007411 0.00084625 0.0007921 0.00089405 0.0008812 0.000834 0.00085725 0.00066655 0.0008146
