 slim_762184203 slim_762184183 slim_762184185 slim_762184184 slim_762184187 slim_762184197 slim_762184192 slim_762184195 slim_762184188 slim_762184174 slim_762184199 slim_762184179 slim_762184196 slim_762184177 slim_762184180 slim_762184186 slim_762184200 slim_762184165 slim_762184176 slim_762184173 slim_762184172 slim_762184198 slim_762184170 slim_762184164 slim_762184202 slim_762184191 slim_762184162 slim_762184190 slim_762184201 slim_762184166 slim_762184189 slim_762184171 slim_762184175 slim_762184193 slim_762184182 slim_762184178 slim_762184168 slim_762184163 slim_762184167 slim_762184181 slim_762184169 slim_762184194
0 1.6e-06 2e-06 2.35e-06 1.55e-06 1.95e-06 1.55e-06 1.55e-06 1.95e-06 1.5e-06 2e-06 1.35e-06 2.25e-06 1.75e-06 2.25e-06 2.3e-06 8.5e-07 1.55e-06 2.2e-06 1.65e-06 1.3e-06 1.35e-06 2e-06 2.1e-06 1.85e-06 1.4e-06 1.55e-06 1.7e-06 1.85e-06 2.2e-06 1.35e-06 1.85e-06 1.8e-06 1.9e-06 2.15e-06 2.1e-06 2.1e-06 1.65e-06 2.05e-06 1.45e-06 2.15e-06 1.75e-06 1.95e-06
1 2e-06 4e-07 1.85e-06 8e-07 1.45e-06 1.6e-06 1.5e-06 1.85e-06 1.3e-06 1e-06 1.45e-06 1.1e-06 1.8e-06 1.6e-06 1.7e-06 1.35e-06 9.5e-07 1.1e-06 1.25e-06 7.5e-07 1.2e-06 1.3e-06 1.4e-06 9e-07 8e-07 2.2e-06 6e-07 9e-07 9.5e-07 1.45e-06 1.5e-06 1.2e-06 9e-07 9.5e-07 1.7e-06 1.75e-06 1.45e-06 1e-06 1.45e-06 1.45e-06 7.5e-07 1.05e-06
2 2.35e-06 1.85e-06 1.7e-06 1.85e-06 1.55e-06 2.05e-06 1.3e-06 1.5e-06 1.9e-06 1.9e-06 2.2e-06 1.5e-06 2.35e-06 1.2e-06 9.5e-07 1.7e-06 1.5e-06 1.45e-06 1.35e-06 1.65e-06 1.95e-06 1.35e-06 1.3e-06 1.9e-06 1.75e-06 2e-06 1.75e-06 1.75e-06 1.3e-06 1.9e-06 2e-06 1.85e-06 1.85e-06 1.25e-06 1.6e-06 1.55e-06 2.15e-06 1.6e-06 2.5e-06 1.25e-06 1.65e-06 1.25e-06
3 1.55e-06 8e-07 1.85e-06 1.3e-06 1.35e-06 1.05e-06 1.3e-06 1.55e-06 9e-07 1.05e-06 1.05e-06 1.4e-06 1.4e-06 1.65e-06 1.75e-06 9e-07 9e-07 1.25e-06 1.15e-06 7.5e-07 1.15e-06 1.25e-06 1.35e-06 1.05e-06 8e-07 2e-06 6.5e-07 9.5e-07 1.25e-06 1.15e-06 1.2e-06 9.5e-07 8.5e-07 1.25e-06 1.5e-06 1.6e-06 1.1e-06 1.2e-06 1.6e-06 1.4e-06 8e-07 1.2e-06
4 1.95e-06 1.45e-06 1.55e-06 1.35e-06 2.1e-06 1.55e-06 1.3e-06 1.4e-06 1.45e-06 1.55e-06 1.6e-06 1.5e-06 1.85e-06 1.2e-06 1.35e-06 1.3e-06 1.15e-06 1.4e-06 1.2e-06 1.25e-06 1.65e-06 1.3e-06 1.4e-06 1.45e-06 1.35e-06 2e-06 1.2e-06 1.45e-06 1.4e-06 1.45e-06 1.6e-06 1.45e-06 1.45e-06 1.35e-06 1.25e-06 1.55e-06 1.65e-06 1.25e-06 2.1e-06 1.4e-06 1.35e-06 1.4e-06
5 1.55e-06 1.6e-06 2.05e-06 1.05e-06 1.55e-06 1.2e-06 1.45e-06 1.65e-06 8e-07 1.35e-06 1.15e-06 1.9e-06 1e-06 1.75e-06 2e-06 9.5e-07 1.25e-06 1.65e-06 1.35e-06 1.15e-06 1.5e-06 1.35e-06 1.45e-06 1.1e-06 1.25e-06 2.1e-06 1.1e-06 1.25e-06 1.8e-06 8.5e-07 7.5e-07 9e-07 1.1e-06 1.75e-06 1.5e-06 1.3e-06 1.1e-06 1.55e-06 1.95e-06 1.55e-06 1.15e-06 1.65e-06
6 1.55e-06 1.5e-06 1.3e-06 1.3e-06 1.3e-06 1.45e-06 1.6e-06 1.3e-06 1.35e-06 1.6e-06 1.4e-06 1.25e-06 1.7e-06 1.2e-06 8e-07 8.5e-07 1.1e-06 1.3e-06 1e-06 1.05e-06 1.4e-06 1.2e-06 1.25e-06 1.5e-06 1.15e-06 1.55e-06 1.3e-06 1.4e-06 1.25e-06 1.25e-06 1.6e-06 1.5e-06 1.5e-06 1.2e-06 1.45e-06 1.25e-06 1.55e-06 1.4e-06 1.95e-06 1.3e-06 1.3e-06 1.35e-06
7 1.95e-06 1.85e-06 1.5e-06 1.55e-06 1.4e-06 1.65e-06 1.3e-06 1.5e-06 1.5e-06 1.85e-06 1.45e-06 1.7e-06 1.8e-06 1.25e-06 1.35e-06 1.3e-06 1.15e-06 1.6e-06 1.25e-06 1.45e-06 1.85e-06 1.4e-06 1.55e-06 1.8e-06 1.55e-06 2e-06 1.65e-06 1.75e-06 1.65e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.6e-06 1.45e-06 1.65e-06 1.6e-06 1.45e-06 2.3e-06 1.55e-06 1.65e-06 1.5e-06
8 1.5e-06 1.3e-06 1.9e-06 9e-07 1.45e-06 8e-07 1.35e-06 1.5e-06 1e-06 1.05e-06 1.05e-06 1.7e-06 1.15e-06 1.7e-06 1.9e-06 8.5e-07 1.05e-06 1.45e-06 1.25e-06 9.5e-07 1.35e-06 1.15e-06 1.25e-06 1.15e-06 1.05e-06 2.05e-06 9e-07 9.5e-07 1.6e-06 1e-06 8e-07 6e-07 8e-07 1.55e-06 1.3e-06 1.45e-06 9e-07 1.4e-06 1.8e-06 1.35e-06 8.5e-07 1.4e-06
9 2e-06 1e-06 1.9e-06 1.05e-06 1.55e-06 1.35e-06 1.6e-06 1.85e-06 1.05e-06 1.4e-06 1.6e-06 1.55e-06 1.7e-06 1.8e-06 1.9e-06 1.35e-06 1.25e-06 1.3e-06 1.45e-06 1.05e-06 1.45e-06 1.2e-06 1.3e-06 1.2e-06 1.15e-06 2.3e-06 8.5e-07 9e-07 1.4e-06 1.45e-06 1.15e-06 8e-07 8e-07 1.35e-06 1.45e-06 1.7e-06 1.3e-06 1.4e-06 1.9e-06 1.35e-06 8e-07 1.3e-06
