 slim_762140511 slim_762140519 slim_762140518 slim_762140516 slim_762140507 slim_762140535 slim_762140529 slim_762140526 slim_762140506 slim_762140498 slim_762140514 slim_762140537 slim_762140541 slim_762140540 slim_762140525 slim_762140532 slim_762140522 slim_762140520 slim_762140521 slim_762140530 slim_762140515 slim_762140528 slim_762140524 slim_762140504 slim_762140527 slim_762140508 slim_762140502 slim_762140523 slim_762140503 slim_762140509 slim_762140501 slim_762140513 slim_762140533 slim_762140542 slim_762140512 slim_762140534 slim_762140531 slim_762140517 slim_762140536 slim_762140538 slim_762140499 slim_762140505 slim_762140510 slim_762140539 slim_762140500
0 1e-06 1e-06 2.05e-06 1.15e-06 1.7e-06 1.4e-06 1.55e-06 1.15e-06 1.6e-06 1.6e-06 1.5e-06 1.05e-06 1.75e-06 1.8e-06 5e-07 1.65e-06 1.5e-06 1.8e-06 1.4e-06 1.35e-06 1.3e-06 1.5e-06 1.15e-06 1.15e-06 1.9e-06 1.15e-06 1.6e-06 1e-06 1.75e-06 5e-07 1.55e-06 1.2e-06 1.1e-06 5e-07 1.7e-06 1.1e-06 1e-06 1.55e-06 1.4e-06 1.25e-06 1.2e-06 1.45e-06 1.65e-06 1.55e-06 6.5e-07
1 1e-06 1.6e-06 1.65e-06 1.55e-06 1.75e-06 1.65e-06 1.35e-06 1.55e-06 1.5e-06 1.45e-06 9e-07 8.5e-07 1.7e-06 1.7e-06 1e-06 1.3e-06 1.4e-06 1.8e-06 1.5e-06 1.6e-06 1.5e-06 1.3e-06 1.35e-06 1.3e-06 1.7e-06 1.25e-06 1.55e-06 1.4e-06 1.7e-06 1e-06 1.55e-06 1.6e-06 1.45e-06 8e-07 1.7e-06 1.35e-06 1e-06 1.85e-06 1.45e-06 1.45e-06 1.35e-06 1.5e-06 1.35e-06 1.7e-06 1.35e-06
2 2.05e-06 1.65e-06 2.3e-06 2.15e-06 2.2e-06 1.6e-06 1.7e-06 2.05e-06 1.85e-06 1.95e-06 1.25e-06 1.7e-06 2e-06 2.1e-06 2.05e-06 1.65e-06 2.05e-06 2.25e-06 1.95e-06 2.15e-06 2.3e-06 1.6e-06 2.15e-06 2.3e-06 1.2e-06 2.05e-06 2.15e-06 2.1e-06 1.85e-06 2.05e-06 1.95e-06 2.15e-06 2e-06 2.15e-06 1.95e-06 2.2e-06 1.55e-06 1.6e-06 1.7e-06 2.15e-06 1.9e-06 2.1e-06 1.75e-06 2.05e-06 2.1e-06
3 1.15e-06 1.55e-06 2.15e-06 1.5e-06 1.75e-06 1.5e-06 1.7e-06 1.15e-06 1.7e-06 1.75e-06 1.65e-06 1.6e-06 1.6e-06 1.5e-06 1.15e-06 1.6e-06 1.75e-06 1.6e-06 1.4e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.8e-06 2.05e-06 1.6e-06 1.6e-06 1.2e-06 1.45e-06 1.15e-06 1.35e-06 1.3e-06 1.15e-06 1.55e-06 1.55e-06 1.6e-06 1.15e-06 1.7e-06 1.9e-06 1.55e-06 1.15e-06 1.65e-06 1.2e-06 1.45e-06 9e-07
4 1.7e-06 1.75e-06 2.2e-06 1.75e-06 9e-07 2e-06 1.15e-06 1.2e-06 9.5e-07 1.25e-06 1.85e-06 1.8e-06 6e-07 1.1e-06 1.7e-06 1.25e-06 1.15e-06 1.1e-06 9e-07 9.5e-07 1.05e-06 1.1e-06 1.15e-06 1.1e-06 2.05e-06 1.15e-06 8.5e-07 1.7e-06 1.05e-06 1.7e-06 8.5e-07 1.25e-06 1.15e-06 1.65e-06 5.5e-07 1.65e-06 1.8e-06 2.15e-06 1.95e-06 1.45e-06 1.65e-06 9e-07 1.8e-06 1.05e-06 1.9e-06
5 1.4e-06 1.65e-06 1.6e-06 1.5e-06 2e-06 2.2e-06 1.75e-06 1.5e-06 1.8e-06 1.9e-06 1.6e-06 1.7e-06 1.8e-06 1.95e-06 1.4e-06 1.75e-06 1.95e-06 2.1e-06 1.65e-06 1.8e-06 2e-06 1.6e-06 1.8e-06 2e-06 1.4e-06 1.75e-06 2e-06 1.5e-06 1.7e-06 1.4e-06 1.75e-06 1.65e-06 1.45e-06 1.7e-06 1.75e-06 1.8e-06 1.35e-06 1.35e-06 1.4e-06 1.8e-06 1.5e-06 1.85e-06 1.75e-06 1.7e-06 1.25e-06
6 1.55e-06 1.35e-06 1.7e-06 1.7e-06 1.15e-06 1.75e-06 1.8e-06 1.35e-06 1.2e-06 1.25e-06 1.1e-06 1.4e-06 1.05e-06 1.35e-06 1.55e-06 1.15e-06 1.3e-06 1.35e-06 1.15e-06 1.15e-06 1.3e-06 1e-06 1.4e-06 1.45e-06 1.65e-06 1.3e-06 1.3e-06 1.55e-06 1.2e-06 1.55e-06 1.2e-06 1.25e-06 1.3e-06 1.6e-06 1e-06 1.65e-06 1.3e-06 1.9e-06 1.8e-06 1.5e-06 1.45e-06 1.25e-06 1.5e-06 1.3e-06 1.65e-06
7 1.15e-06 1.55e-06 2.05e-06 1.15e-06 1.2e-06 1.5e-06 1.35e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.6e-06 1.1e-06 1.5e-06 1.15e-06 1.35e-06 1.6e-06 1.55e-06 1.05e-06 1e-06 1.4e-06 1.15e-06 1.2e-06 1.55e-06 1.9e-06 1.35e-06 1.5e-06 1.25e-06 1.25e-06 1.15e-06 1.15e-06 1.05e-06 9e-07 1.5e-06 1e-06 1.5e-06 1.2e-06 1.6e-06 1.85e-06 1.4e-06 1.2e-06 1.45e-06 1.6e-06 1.15e-06 9.5e-07
8 1.6e-06 1.5e-06 1.85e-06 1.7e-06 9.5e-07 1.8e-06 1.2e-06 1.4e-06 1.7e-06 1.3e-06 1.5e-06 1.55e-06 1e-06 1.25e-06 1.6e-06 1.3e-06 1.2e-06 1.3e-06 1.15e-06 1.3e-06 1.3e-06 1.2e-06 1.35e-06 1.25e-06 1.75e-06 1.25e-06 1.05e-06 1.65e-06 1.05e-06 1.6e-06 1.1e-06 1.4e-06 1.35e-06 1.55e-06 9.5e-07 1.55e-06 1.55e-06 1.95e-06 1.75e-06 1.45e-06 1.55e-06 1.05e-06 1.6e-06 1.25e-06 1.8e-06
9 1.6e-06 1.45e-06 1.95e-06 1.75e-06 1.25e-06 1.9e-06 1.25e-06 1.55e-06 1.3e-06 2.2e-06 1.3e-06 1.5e-06 1.25e-06 1.55e-06 1.6e-06 1.35e-06 1.35e-06 1.65e-06 1.4e-06 1.55e-06 1.5e-06 1.25e-06 1.55e-06 1.4e-06 1.9e-06 1.4e-06 1.35e-06 1.7e-06 1.35e-06 1.6e-06 1.45e-06 1.55e-06 1.45e-06 1.6e-06 1.25e-06 1.8e-06 1.45e-06 2.1e-06 1.9e-06 1.5e-06 1.6e-06 1.3e-06 1.6e-06 1.45e-06 1.75e-06
