 slim_337521131 slim_337520907 slim_337520764 slim_337521096 slim_337521091 slim_337521090 slim_337521112 slim_337521107 slim_337521080 slim_337521151 slim_337521142 slim_337520809 slim_337521022 slim_337521139 slim_337521152 slim_337521144 slim_337520903 slim_337521127 slim_337521053 slim_337521125 slim_337521056 slim_337520916 slim_337521135 slim_337520839 slim_337521113 slim_337521140 slim_337521114 slim_337520958 slim_337521134 slim_337521120 slim_337521154 slim_337521137 slim_337521123 slim_337520986 slim_337521073 slim_337521143 slim_337520984 slim_337521044 slim_337521119 slim_337521052 slim_337520692 slim_337521085 slim_337521062 slim_337521086 slim_337521051 slim_337521148 slim_337521110 slim_337521129 slim_337521010 slim_337521115 slim_337520867 slim_337521111 slim_337521087 slim_337520981 slim_337520999 slim_337521136 slim_337520892 slim_337520961 slim_337521128 slim_337521072 slim_337521057 slim_337521130 slim_337521149 slim_337520889 slim_337521145 slim_337521055 slim_337521050 slim_337521109 slim_337521138 slim_337520921 slim_337521108 slim_337521024 slim_337521021 slim_337520952 slim_337521040 slim_337521000 slim_337520847 slim_337521132 slim_337520997 slim_337521013 slim_337520855 slim_337521065 slim_337521071 slim_337521153 slim_337521088 slim_337521030
0 2e-07 7.11e-05 0.000172 0.0002181 0.00015955 0.00019095 0.00023385 5.465e-05 0.0002223 0.00010795 0.0002659 0.0002373 0.00012 0.0002338 0.0002711 0.00017595 7.265e-05 8.15e-05 0.00031665 9.84e-05 0.00013645 0.00011965 1.505e-05 0.00025895 8.56e-05 0.00020775 0.0002808 1.865e-05 8.12e-05 0.0003974 5.665e-05 0.0001625 4.625e-05 0.00014375 0.00017335 0.0003151 0.0001559 6.17e-05 7.925e-05 9.765e-05 0.0001364 0.0001524 0.0001623 0.00016045 8.87e-05 0.0001601 0.0003127 0.0001402 0.00029735 0.00025405 4.83e-05 0.00017785 0.0001631 0.00017965 0.00031275 0.00011535 0.0001376 0.0001445 0.0003476 1.965e-05 3.73e-05 7.44e-05 0.00014105 0.0001713 0.0001054 0.0001155 0.000177 0.00014235 0.0001909 0.0002398 0.000137 0.0002874 0.00010615 1.87e-05 0.0001367 0.0001626 0.00019555 7.75e-05 0.00027635 0.0003053 0.00020745 4.28e-05 0.0002146 7.925e-05 0.0001001 7.755e-05
1 7.11e-05 1.56e-05 0.00017765 0.00027775 0.00018385 0.000131 0.0002319 9.365e-05 0.00021725 0.00014005 0.000227 0.0002707 8.915e-05 0.00021235 0.00025135 0.00023395 0.0001081 0.0001207 0.00034285 0.00013825 0.00014285 8.905e-05 5.655e-05 0.00023375 8.76e-05 0.0001852 0.00021705 8.55e-05 0.00012235 0.0004531 9.385e-05 0.00017 7.86e-05 0.0001299 0.00017435 0.00034455 0.0001231 0.0001267 0.00014 0.00013705 0.0001428 0.00016275 0.0001698 0.0001242 0.0001185 0.000124 0.00030895 0.0001701 0.00027085 0.00028455 0.0001126 0.00020965 0.00022645 0.00020745 0.000309 0.0001481 0.000143 0.0001465 0.000317 8.66e-05 0.0001012 0.00011815 0.00020175 0.0001775 0.0001611 0.0001165 0.000178 0.00017545 0.00013125 0.0002706 6.8e-05 0.0002645 0.00011435 8.555e-05 0.00017035 0.0001701 0.0002253 8.3e-06 0.0002747 0.0002544 0.0001853 8.11e-05 0.000241 0.00014 0.0001362 8.35e-06
2 0.000172 0.00017765 0.0003306 0.0002828 0.0002666 0.00017205 0.0002558 0.0002125 0.0002665 0.0002418 0.00029135 0.00026585 0.00017495 0.00016875 0.0002062 0.00026645 0.0002104 0.00017185 0.00030275 0.0001672 0.00021195 0.0001746 0.0001729 0.00025965 0.0002253 0.0002093 0.0002622 0.00016985 0.00016925 0.0003987 0.00021265 0.0001714 0.0001803 0.00022935 0.00022985 0.00038585 0.000277 0.00021225 0.0002118 0.00016765 0.0002119 0.0001689 0.0001712 0.0001964 0.00022295 0.00019605 0.0003578 0.0001912 0.0002993 0.00032575 0.00017905 0.000316 0.00024505 0.00022965 0.00035785 0.0002543 0.00021205 0.0002848 0.0002526 0.0001694 0.00016745 0.0002136 0.0002737 0.0001675 0.0002259 0.00025545 0.0002335 0.0002138 0.0001719 0.0003775 0.000238 0.00028945 0.0001803 0.0001699 0.00027165 0.0001715 0.00025565 0.0001785 0.0002553 0.0001662 0.0002098 0.0001671 0.00025315 0.0002118 0.0001691 0.00017855
3 0.0002181 0.00027775 0.0002828 0.000366 0.00028855 0.0003324 0.0002473 0.0002564 0.00024085 0.00027685 0.0002837 0.00027975 0.0002874 0.00033595 0.000361 0.00022735 0.0002403 0.00025465 0.00024755 0.00023705 0.00029255 0.00028705 0.000231 0.0003874 0.00027285 0.0003376 0.0004069 0.00020195 0.0002544 0.000183 0.0002573 0.0002909 0.0002146 0.00028315 0.00030335 0.00029915 0.0003506 0.00022635 0.0002128 0.00023835 0.0002925 0.0002994 0.0002907 0.00030175 0.00023995 0.0003014 0.0003271 0.00025305 0.00041215 0.00023875 0.00019555 0.00032845 0.0001835 0.00027335 0.00032715 0.00026695 0.0002934 0.00033165 0.00030845 0.0002008 0.00018485 0.00023475 0.0002745 0.00028365 0.00025005 0.00030665 0.000307 0.00026475 0.00033205 0.00039 0.0003434 0.0004121 0.00026775 0.000202 0.0003009 0.000291 0.0002271 0.0002839 0.00026345 0.00038075 0.00033775 0.0002047 0.00020965 0.0002128 0.00023725 0.00028395
4 0.00015955 0.00018385 0.0002666 0.00028855 0.0003145 0.00027985 0.00030875 0.0001585 0.0002937 0.0002159 0.00030515 0.00034505 0.0002366 0.00033025 0.0003292 0.0002821 0.0001583 0.00022325 0.00035755 0.00022225 0.00022235 0.00023625 0.0001587 0.0003284 0.0001663 0.00026595 0.00034175 0.0001593 0.00022285 0.00041735 0.0001599 0.00028665 0.0001661 0.0001719 0.0002281 0.00032405 0.00021335 0.0001625 0.00016345 0.0002223 0.0002223 0.00026655 0.00028645 0.0002422 0.000169 0.00024185 0.00032775 0.0002288 0.0003276 0.00028785 0.00017045 0.0002126 0.0002475 0.0002316 0.0003278 0.00016235 0.00022315 0.0002067 0.0003941 0.0001594 0.00015935 0.0001636 0.00021335 0.0002669 0.0001582 0.00022225 0.00022805 0.00022725 0.0002798 0.00025365 0.00022205 0.0003214 0.0002287 0.00015935 0.0002002 0.00028675 0.00028705 0.00018655 0.00035055 0.0003738 0.0002658 0.0001591 0.0002872 0.00016345 0.0002229 0.0001866
5 0.00019095 0.000131 0.00017205 0.0003324 0.00027985 0.0002487 0.0002564 0.0002165 0.0002648 0.00026185 0.0002691 0.00028715 0.0001454 0.0001461 0.0001843 0.0003138 0.00022985 0.00017835 0.00033255 0.0001922 0.0002035 0.0001449 0.000178 0.0002334 0.000214 0.00018415 0.0002135 0.00020425 0.0001776 0.00044565 0.0002167 0.00016545 0.00020045 0.0002215 0.0002307 0.0004039 0.0002448 0.0002462 0.0002594 0.0001917 0.00020345 0.0001587 0.00016525 0.00017615 0.00024155 0.0001758 0.00035635 0.0002226 0.0002717 0.00034375 0.00023005 0.00033305 0.0002964 0.00026045 0.0003564 0.00027135 0.00020365 0.0002733 0.0002371 0.0002049 0.0002184 0.00023945 0.0003213 0.00017195 0.0002541 0.00024345 0.00023435 0.00023335 0.00012565 0.0003944 0.0001849 0.0002636 0.0001734 0.0002043 0.00029205 0.00016555 0.0002693 0.00012535 0.0002565 0.00012625 0.0001839 0.00019855 0.00028345 0.0002594 0.0001922 0.0001254
6 0.00023385 0.0002319 0.0002558 0.0002473 0.00030875 0.0002564 0.0004037 0.000259 0.0002169 0.00029315 0.0002414 0.0002633 0.0002358 0.00026 0.0002859 0.00025705 0.00025665 0.0002365 0.0002899 0.00023745 0.00026125 0.00023545 0.00023475 0.0003358 0.00025935 0.0002824 0.00033485 0.00023145 0.0002374 0.00026205 0.00025855 0.00023885 0.00023205 0.00028305 0.0003009 0.0003326 0.00031955 0.0002565 0.00025375 0.0002358 0.0002612 0.00025735 0.00023865 0.000279 0.00025535 0.00027865 0.00030455 0.00027725 0.0003604 0.000273 0.0002424 0.00034295 0.0002608 0.00029845 0.00030445 0.00028125 0.00026075 0.0003193 0.0002413 0.000233 0.0002308 0.0002579 0.00031565 0.00025505 0.0002834 0.0002934 0.00030455 0.00025895 0.00025655 0.0004043 0.00029225 0.0003621 0.00023695 0.0002315 0.00031975 0.00023895 0.0002179 0.00023275 0.00022035 0.00028055 0.00028225 0.00023015 0.00021715 0.00025375 0.0002356 0.0002328
7 5.465e-05 9.365e-05 0.0002125 0.0002564 0.0001585 0.0002165 0.000259 0.0001091 0.0002432 0.00014305 0.00028605 0.0002613 0.00014435 0.0002612 0.00026015 0.00021195 7.175e-05 0.0001218 0.00035485 0.00013895 0.00012245 0.000144 5.485e-05 0.0002821 6.53e-05 0.000195 0.0003027 7.19e-05 0.0001224 0.00042155 5.69e-05 0.00018865 8.135e-05 0.00018115 0.0001724 0.0003001 0.00014365 7.57e-05 9.22e-05 0.0001382 0.0001224 0.00019405 0.00018845 0.00019415 8.42e-05 0.0001938 0.00030125 0.0001889 0.0002809 0.00023905 0.00010085 0.00013745 0.0002155 0.00019245 0.0003013 7.485e-05 0.0001236 0.0001298 0.000374 7.29e-05 8.985e-05 7.885e-05 0.000154 0.00021185 0.0001585 0.00013315 0.00017235 0.0001421 0.0002165 0.00020295 0.00015955 0.00027465 0.00012925 7.195e-05 0.00013945 0.00018875 0.0002347 0.00010005 0.0003015 0.0003339 0.0001946 8.275e-05 0.0002529 9.22e-05 0.00013945 0.0001001
8 0.0002223 0.00021725 0.0002665 0.00024085 0.0002937 0.0002648 0.0002169 0.0002432 0.0003978 0.0002719 0.00022435 0.0002856 0.00024455 0.00029175 0.00031485 0.00025875 0.00024175 0.0002468 0.0002834 0.00024815 0.0002673 0.0002442 0.0002215 0.0003352 0.00023325 0.00028805 0.00033485 0.0002208 0.0002474 0.0002591 0.00024295 0.000271 0.00021075 0.0002707 0.00028585 0.0003212 0.0003022 0.00024325 0.00024135 0.00024665 0.00026725 0.00026725 0.0002708 0.00026665 0.0002316 0.0002663 0.00029305 0.00026735 0.0003577 0.0002615 0.0002325 0.0003254 0.00025075 0.00028595 0.0002931 0.0002637 0.000267 0.000293 0.00025565 0.0002222 0.0002209 0.00024235 0.00030325 0.0002659 0.0002726 0.00026095 0.0002895 0.0002675 0.0002649 0.00038675 0.0002776 0.00036775 0.0002364 0.00022085 0.0003047 0.0002711 0.00021065 0.0002181 0.00023495 0.00031195 0.00028795 0.00022035 0.00021085 0.00024135 0.00024665 0.00021815
9 0.00010795 0.00014005 0.0002418 0.00027685 0.0002159 0.00026185 0.00029315 0.00014305 0.0002719 0.0002075 0.0003058 0.00030515 0.00018995 0.0003061 0.0003415 0.00024145 0.000141 0.0001706 0.00037545 0.0001694 0.0002053 0.0001896 0.0001073 0.00029655 0.0001422 0.00027845 0.000318 0.0001058 0.00016895 0.00044685 0.00014235 0.00023295 0.0001051 0.0002003 0.00024105 0.0003481 0.0001994 0.00014635 0.000144 0.0001681 0.00020525 0.00024345 0.00023275 0.00022925 0.0001443 0.0002289 0.0003462 0.00020775 0.00033345 0.0003124 0.000117 0.0001808 0.00023155 0.0002444 0.00034625 0.00018115 0.00020455 0.00017815 0.0004094 0.000107 0.00010515 0.0001448 0.00014385 0.0002419 0.00018055 0.00010375 0.0002447 0.0002089 0.0002627 0.0002179 0.00018235 0.0003337 0.00016805 0.00010585 0.0001795 0.00023305 0.0002738 0.00014695 0.0003363 0.00037915 0.00027875 0.00010505 0.00027335 0.000144 0.00016965 0.000147
