 slim_762431999 slim_762431966 slim_762431986 slim_762432002 slim_762432003 slim_762431983 slim_762432001 slim_762431995 slim_762431979 slim_762431996 slim_762431991 slim_762431985 slim_762432011 slim_762431994 slim_762432005 slim_762432007 slim_762432000 slim_762432010 slim_762432006 slim_762431989 slim_762432013 slim_762431965 slim_762431993 slim_762431980 slim_762431978 slim_762431997 slim_762431981 slim_762431968 slim_762432012 slim_762432009 slim_762431992 slim_762431964 slim_762432004 slim_762431977 slim_762431975 slim_762431970 slim_762431967 slim_762431969 slim_762431982 slim_762431990 slim_762431998 slim_762431974 slim_762431984 slim_762431972 slim_762431971 slim_762431988 slim_762431973 slim_762432014 slim_762431987 slim_762431976 slim_762432008
0 1.7e-06 1.75e-06 1.7e-06 1.8e-06 1.1e-06 1.9e-06 1.95e-06 1.9e-06 2.05e-06 1.65e-06 2.1e-06 2e-06 1.65e-06 1.65e-06 2.15e-06 1.95e-06 1.15e-06 2.1e-06 1.95e-06 1.75e-06 1.8e-06 1.65e-06 1.5e-06 2.4e-06 2.35e-06 2.45e-06 2e-06 2.1e-06 1.8e-06 2.15e-06 2.05e-06 1.5e-06 2.05e-06 1.7e-06 1.4e-06 2.1e-06 2.05e-06 1.2e-06 1.8e-06 2.6e-06 2.05e-06 1.55e-06 1.75e-06 1.35e-06 1.7e-06 1.65e-06 2.25e-06 1.6e-06 1.45e-06 1.7e-06 2.15e-06
1 1.75e-06 2e-06 1.6e-06 2.1e-06 2.05e-06 1.9e-06 2.25e-06 2.65e-06 2.4e-06 1.5e-06 2.3e-06 1.65e-06 1.75e-06 1.5e-06 2.4e-06 2.65e-06 1.8e-06 2.05e-06 2.25e-06 2.6e-06 2e-06 2.3e-06 2.7e-06 2.45e-06 2.65e-06 2.7e-06 1.2e-06 3.05e-06 2.75e-06 3.05e-06 3e-06 1.7e-06 2.4e-06 1.3e-06 1.7e-06 3e-06 1.95e-06 2.15e-06 1.75e-06 3.5e-06 2.95e-06 2.75e-06 1.65e-06 1.9e-06 2.1e-06 2.55e-06 3.1e-06 1.7e-06 1.75e-06 2.15e-06 2.9e-06
2 1.7e-06 1.6e-06 2.2e-06 1.85e-06 1.5e-06 2.1e-06 2.05e-06 2.25e-06 2.7e-06 1.15e-06 2.65e-06 1.75e-06 1.45e-06 1.2e-06 2.4e-06 2.6e-06 1.85e-06 2e-06 2.55e-06 2.3e-06 2.4e-06 1.95e-06 2.3e-06 2.45e-06 2.65e-06 2.7e-06 1.2e-06 2.9e-06 2.3e-06 2.75e-06 2.7e-06 1.5e-06 2.25e-06 1.2e-06 1.6e-06 2.75e-06 2.15e-06 1.85e-06 1.85e-06 3.4e-06 2.8e-06 2.35e-06 1.3e-06 1.25e-06 2.15e-06 2.25e-06 2.9e-06 1.45e-06 1.6e-06 1.95e-06 2.65e-06
3 1.8e-06 2.1e-06 1.85e-06 2.4e-06 1.65e-06 2.65e-06 2.3e-06 2.05e-06 2.5e-06 1.8e-06 2.75e-06 2.55e-06 2.05e-06 1.8e-06 2.95e-06 2.15e-06 1.9e-06 2.65e-06 2.9e-06 2.6e-06 2.85e-06 2.35e-06 1.65e-06 2.45e-06 2.65e-06 3e-06 2.05e-06 2.65e-06 1.8e-06 2.4e-06 2.35e-06 1.95e-06 2.05e-06 1.75e-06 2.1e-06 2.7e-06 2.7e-06 2.05e-06 2.55e-06 2.9e-06 2.85e-06 1.7e-06 2e-06 1.55e-06 2.25e-06 2.55e-06 2.15e-06 2e-06 2.1e-06 2.3e-06 2.25e-06
4 1.1e-06 2.05e-06 1.5e-06 1.65e-06 1.1e-06 2.15e-06 2.15e-06 1.7e-06 2.45e-06 1.45e-06 2.5e-06 2.3e-06 1.45e-06 1.5e-06 2.5e-06 1.85e-06 1.1e-06 2.45e-06 2.4e-06 1.8e-06 2.1e-06 1.5e-06 1.1e-06 2.7e-06 2.65e-06 2.8e-06 2.3e-06 2.3e-06 1.4e-06 2.15e-06 2e-06 1.35e-06 2e-06 1.75e-06 1.25e-06 2.15e-06 2.3e-06 1.1e-06 2e-06 2.95e-06 2.3e-06 1.15e-06 1.5e-06 7e-07 1.8e-06 1.65e-06 2.25e-06 1.4e-06 1.25e-06 1.45e-06 2.2e-06
5 1.9e-06 1.9e-06 2.1e-06 2.65e-06 2.15e-06 2.4e-06 2.3e-06 2.7e-06 2.6e-06 2e-06 2.5e-06 1.45e-06 1.85e-06 2.05e-06 2.1e-06 2.05e-06 2.05e-06 2.1e-06 2.4e-06 2.25e-06 1.45e-06 2.3e-06 2.5e-06 2.6e-06 2.4e-06 2.35e-06 1.8e-06 2.75e-06 2.5e-06 2.7e-06 2.65e-06 1.85e-06 2.2e-06 1.85e-06 1.85e-06 2.75e-06 1.45e-06 1.9e-06 1.6e-06 3.2e-06 2.65e-06 2.55e-06 2.1e-06 2.3e-06 1.6e-06 2.2e-06 3.2e-06 1.8e-06 1.8e-06 1.85e-06 2.9e-06
6 1.95e-06 2.25e-06 2.05e-06 2.3e-06 2.15e-06 2.3e-06 2.9e-06 2.35e-06 2.55e-06 2e-06 2.6e-06 2.1e-06 2.1e-06 2e-06 1.95e-06 2.8e-06 2.3e-06 1.65e-06 2.2e-06 1.8e-06 2.55e-06 1.9e-06 2.65e-06 2.35e-06 2.4e-06 2.45e-06 1.9e-06 2.5e-06 2.6e-06 2.25e-06 2.4e-06 2.1e-06 2.6e-06 1.8e-06 2.2e-06 2.5e-06 2.35e-06 2.1e-06 2.3e-06 2.6e-06 2.4e-06 2.7e-06 2.2e-06 2.15e-06 2.2e-06 1.95e-06 2.95e-06 2.1e-06 2.2e-06 2.45e-06 2.3e-06
7 1.9e-06 2.65e-06 2.25e-06 2.05e-06 1.7e-06 2.7e-06 2.35e-06 3.1e-06 2.15e-06 2.2e-06 2.45e-06 2.8e-06 2.2e-06 2.25e-06 2.6e-06 2.2e-06 2.15e-06 2.55e-06 2.55e-06 2.15e-06 2.7e-06 2e-06 1.8e-06 2.35e-06 2.3e-06 2.65e-06 2.8e-06 2e-06 1.95e-06 2.05e-06 2.05e-06 2.15e-06 2.3e-06 2.45e-06 2.05e-06 2.25e-06 2.85e-06 1.9e-06 2.6e-06 1.95e-06 2.2e-06 1.85e-06 2.25e-06 1.7e-06 2.5e-06 2.15e-06 2.05e-06 2.15e-06 2.05e-06 2.25e-06 2.1e-06
8 2.05e-06 2.4e-06 2.7e-06 2.5e-06 2.45e-06 2.6e-06 2.55e-06 2.15e-06 3.5e-06 2.65e-06 2.2e-06 2.8e-06 2.65e-06 2.65e-06 2.6e-06 2.4e-06 2.25e-06 2.55e-06 2.15e-06 2.4e-06 2.25e-06 2.45e-06 2.4e-06 2.35e-06 2.3e-06 2.6e-06 2.8e-06 2e-06 2.55e-06 2.35e-06 2.4e-06 2.55e-06 2.6e-06 2.65e-06 2.15e-06 2.45e-06 2.75e-06 2.25e-06 2.65e-06 2e-06 2.15e-06 2.45e-06 2.75e-06 2.55e-06 2.6e-06 2.45e-06 2.35e-06 2.6e-06 2.2e-06 2.6e-06 2.35e-06
9 1.65e-06 1.5e-06 1.15e-06 1.8e-06 1.45e-06 2e-06 2e-06 2.2e-06 2.65e-06 2.1e-06 2.55e-06 1.6e-06 1.35e-06 1.15e-06 2.3e-06 2.55e-06 1.8e-06 1.9e-06 2.5e-06 2.25e-06 2.35e-06 1.9e-06 2.25e-06 2.35e-06 2.55e-06 2.6e-06 1.1e-06 2.85e-06 2.25e-06 2.7e-06 2.65e-06 1.4e-06 2.15e-06 1.05e-06 1.55e-06 2.7e-06 2.05e-06 1.8e-06 1.7e-06 3.35e-06 2.75e-06 2.3e-06 1.25e-06 1.2e-06 2.1e-06 2.2e-06 2.85e-06 1.35e-06 1.55e-06 1.9e-06 2.6e-06
10 2.1e-06 2.3e-06 2.65e-06 2.75e-06 2.5e-06 2.5e-06 2.6e-06 2.45e-06 2.2e-06 2.55e-06 3.5e-06 2.6e-06 2.55e-06 2.6e-06 2.55e-06 2.7e-06 2.25e-06 2.5e-06 2.25e-06 2.35e-06 2.35e-06 2.45e-06 2.7e-06 2.65e-06 2.6e-06 2.3e-06 2.65e-06 2.45e-06 2.8e-06 2.65e-06 2.65e-06 2.5e-06 2.75e-06 2.45e-06 2.2e-06 2.2e-06 2.7e-06 2.1e-06 2.4e-06 2.15e-06 2.1e-06 2.75e-06 2.65e-06 2.55e-06 2.7e-06 2.35e-06 2.45e-06 2.45e-06 2.25e-06 2.65e-06 2.65e-06
11 2e-06 1.65e-06 1.75e-06 2.55e-06 2.3e-06 1.45e-06 2.1e-06 2.8e-06 2.8e-06 1.6e-06 2.6e-06 1e-07 1.45e-06 1.7e-06 1.65e-06 2.75e-06 2.3e-06 1.6e-06 2.6e-06 2.25e-06 2.2e-06 2.45e-06 2.65e-06 2.15e-06 1.75e-06 1.95e-06 9e-07 2.85e-06 2.6e-06 2.75e-06 2.8e-06 1.45e-06 1.55e-06 1.25e-06 2.05e-06 2.75e-06 1.6e-06 2e-06 7e-07 3.2e-06 2.7e-06 2.7e-06 1.55e-06 2.45e-06 2.05e-06 2.3e-06 3.35e-06 1.5e-06 2.05e-06 2.55e-06 2.95e-06
12 1.65e-06 1.75e-06 1.45e-06 2.05e-06 1.45e-06 1.85e-06 2.1e-06 2.2e-06 2.65e-06 1.35e-06 2.55e-06 1.45e-06 2.4e-06 1.45e-06 2.15e-06 2.4e-06 1.75e-06 2e-06 2.5e-06 2.05e-06 2.2e-06 1.9e-06 2.1e-06 2.45e-06 2.4e-06 2.45e-06 1.5e-06 2.7e-06 2.1e-06 2.55e-06 2.5e-06 1.4e-06 2e-06 1.4e-06 1.55e-06 2.5e-06 2e-06 1.6e-06 1.55e-06 3.2e-06 2.6e-06 2.15e-06 1.4e-06 1.25e-06 2.05e-06 2e-06 2.85e-06 1.35e-06 1.55e-06 1.9e-06 2.6e-06
13 1.65e-06 1.5e-06 1.2e-06 1.8e-06 1.5e-06 2.05e-06 2e-06 2.25e-06 2.65e-06 1.15e-06 2.6e-06 1.7e-06 1.45e-06 2.1e-06 2.35e-06 2.55e-06 1.8e-06 1.95e-06 2.5e-06 2.25e-06 2.35e-06 1.85e-06 2.25e-06 2.4e-06 2.6e-06 2.65e-06 1.15e-06 2.85e-06 2.25e-06 2.7e-06 2.65e-06 1.4e-06 2.2e-06 1.15e-06 1.6e-06 2.7e-06 2.1e-06 1.8e-06 1.8e-06 3.35e-06 2.75e-06 2.3e-06 1.25e-06 1.25e-06 2.1e-06 2.2e-06 2.85e-06 1.45e-06 1.6e-06 1.95e-06 2.6e-06
14 2.15e-06 2.4e-06 2.4e-06 2.95e-06 2.5e-06 2.1e-06 1.95e-06 2.6e-06 2.6e-06 2.3e-06 2.55e-06 1.65e-06 2.15e-06 2.35e-06 2.8e-06 2.9e-06 2.55e-06 1.7e-06 2.05e-06 1.85e-06 2.5e-06 2.2e-06 2.8e-06 2.35e-06 2.15e-06 2.15e-06 2e-06 2.4e-06 2.85e-06 2.35e-06 2.5e-06 2.1e-06 2.45e-06 2.1e-06 2.4e-06 2.45e-06 2.25e-06 2.05e-06 1.8e-06 2.5e-06 2.25e-06 2.85e-06 2.4e-06 2.7e-06 2.4e-06 2e-06 3.1e-06 2.15e-06 2.4e-06 2.75e-06 2.55e-06
15 1.95e-06 2.65e-06 2.6e-06 2.15e-06 1.85e-06 2.05e-06 2.8e-06 2.2e-06 2.4e-06 2.55e-06 2.7e-06 2.75e-06 2.4e-06 2.55e-06 2.9e-06 2.8e-06 1.95e-06 3e-06 2.75e-06 2.4e-06 1.8e-06 2.35e-06 1.55e-06 2.85e-06 2.65e-06 3e-06 3.05e-06 2.35e-06 1.7e-06 2.2e-06 2.05e-06 2.3e-06 2.1e-06 2.65e-06 2e-06 2.55e-06 2.2e-06 1.8e-06 2.5e-06 2.7e-06 2.55e-06 1.6e-06 2.65e-06 2.05e-06 1.85e-06 2.25e-06 2.25e-06 2.3e-06 2e-06 1.85e-06 2.4e-06
