 slim_762452337 slim_762452306 slim_762452298 slim_762452317 slim_762452342 slim_762452318 slim_762452284 slim_762452325 slim_762452332 slim_762452324 slim_762452285 slim_762452294 slim_762452333 slim_762452288 slim_762452326 slim_762452328 slim_762452331 slim_762452300 slim_762452339 slim_762452345 slim_762452341 slim_762452313 slim_762452346 slim_762452320 slim_762452344 slim_762452297 slim_762452302 slim_762452287 slim_762452304 slim_762452309 slim_762452292 slim_762452314 slim_762452321 slim_762452329 slim_762452295 slim_762452303 slim_762452312 slim_762452289 slim_762452334 slim_762452307 slim_762452316 slim_762452315 slim_762452338 slim_762452293 slim_762452330 slim_762452340 slim_762452323 slim_762452291 slim_762452308 slim_762452327 slim_762452322 slim_762452305 slim_762452301 slim_762452343 slim_762452311 slim_762452310 slim_762452335 slim_762452296 slim_762452299 slim_762452319 slim_762452286 slim_762452290 slim_762452336
0 8e-07 1e-06 1.75e-06 1.1e-06 2.1e-06 1.2e-06 1.7e-06 1.05e-06 1.5e-06 1.65e-06 1.5e-06 1.45e-06 1.3e-06 1.8e-06 2.65e-06 1.45e-06 1.5e-06 8e-07 1.55e-06 1.85e-06 9.5e-07 6.5e-07 1.5e-06 8e-07 1.75e-06 1.85e-06 1.1e-06 1.9e-06 1.15e-06 1.65e-06 1.15e-06 1.2e-06 1.65e-06 1e-06 1.85e-06 1.05e-06 8.5e-07 1.25e-06 2.5e-06 1.5e-06 2e-06 1.8e-06 1.75e-06 1.45e-06 1.4e-06 1.1e-06 1.4e-06 8e-07 2.65e-06 9.5e-07 1.7e-06 2.35e-06 1.25e-06 1.7e-06 1.3e-06 1.7e-06 2e-06 1.75e-06 3.05e-06 1.7e-06 1.8e-06 2.1e-06 2.1e-06
1 1e-06 1.6e-06 1.7e-06 1.55e-06 2.15e-06 1.25e-06 1.75e-06 1.25e-06 1.6e-06 1.4e-06 1.45e-06 1.45e-06 1.65e-06 1.65e-06 2.65e-06 1.65e-06 1.9e-06 8.5e-07 1.75e-06 1.7e-06 1.35e-06 1.1e-06 1.75e-06 1.25e-06 1.9e-06 1.75e-06 8e-07 2e-06 1.45e-06 1.75e-06 1.15e-06 1.5e-06 1.4e-06 1.4e-06 1.95e-06 1.05e-06 1.15e-06 1.45e-06 2.35e-06 1.75e-06 2.15e-06 1.95e-06 1.4e-06 1.3e-06 1.8e-06 1.25e-06 1.6e-06 1.05e-06 2.6e-06 1.55e-06 1.75e-06 2.15e-06 1.3e-06 1.75e-06 1.55e-06 1.45e-06 1.9e-06 1.85e-06 2.9e-06 1.55e-06 1.9e-06 1.95e-06 1.9e-06
2 1.75e-06 1.7e-06 1.8e-06 1.9e-06 2.1e-06 1.45e-06 1.7e-06 1.55e-06 1.65e-06 1.3e-06 1.2e-06 1.55e-06 1.65e-06 1.1e-06 2.15e-06 1.9e-06 2.1e-06 1.65e-06 2e-06 1.8e-06 1.55e-06 1.7e-06 1.8e-06 1.65e-06 1.95e-06 1.3e-06 1.5e-06 1.85e-06 1.7e-06 1.95e-06 1.5e-06 1.75e-06 1.3e-06 1.75e-06 1.65e-06 1.7e-06 1.7e-06 1.35e-06 2.2e-06 1.85e-06 1.95e-06 2e-06 1.4e-06 1.65e-06 2e-06 1.15e-06 1.55e-06 1.3e-06 2.45e-06 2.05e-06 1.4e-06 2.3e-06 1.8e-06 2.1e-06 1.4e-06 1.35e-06 1.65e-06 1.8e-06 2.3e-06 1.65e-06 1.95e-06 1.4e-06 1.6e-06
3 1.1e-06 1.55e-06 1.9e-06 1.9e-06 2.3e-06 1.7e-06 2.1e-06 1.25e-06 1.6e-06 1.85e-06 1.8e-06 1.9e-06 1.5e-06 2e-06 2.8e-06 1.85e-06 1.8e-06 1.35e-06 1.95e-06 2.15e-06 1.3e-06 1e-06 1.9e-06 1.45e-06 2.05e-06 2.05e-06 1.55e-06 2.3e-06 1.4e-06 1.9e-06 1.65e-06 1.55e-06 1.85e-06 1.35e-06 2e-06 1.5e-06 1.4e-06 1.3e-06 2.65e-06 1.85e-06 2.2e-06 2.1e-06 1.95e-06 1.9e-06 1.5e-06 1.6e-06 1.55e-06 1.3e-06 2.85e-06 1e-06 1.55e-06 2.55e-06 1.65e-06 2e-06 1.6e-06 1.9e-06 2e-06 1.95e-06 3e-06 2.05e-06 2.1e-06 2.2e-06 2.15e-06
4 2.1e-06 2.15e-06 2.1e-06 2.3e-06 1.6e-06 2.1e-06 1.55e-06 2.05e-06 2.3e-06 2.1e-06 2.05e-06 2.05e-06 2.3e-06 2.15e-06 1.35e-06 1.45e-06 1.65e-06 2.05e-06 1.55e-06 1.6e-06 2.2e-06 2.2e-06 1.55e-06 2.15e-06 1.65e-06 2.3e-06 1.9e-06 1.8e-06 2.25e-06 1.55e-06 2.05e-06 2.3e-06 2.1e-06 2.25e-06 1.8e-06 2.05e-06 2.05e-06 2.15e-06 1.3e-06 2.55e-06 9e-07 1.7e-06 2.2e-06 2.15e-06 1.6e-06 2.05e-06 2.05e-06 2.05e-06 3.1e-06 2.35e-06 2.25e-06 2.9e-06 1.55e-06 1.6e-06 2.15e-06 2.15e-06 1.5e-06 2.35e-06 3.15e-06 1.4e-06 1.6e-06 1.5e-06 1.9e-06
5 1.2e-06 1.25e-06 1.45e-06 1.7e-06 2.1e-06 1.2e-06 1.45e-06 1.2e-06 1.4e-06 1.4e-06 1.3e-06 1.15e-06 1.5e-06 1.35e-06 2.35e-06 1.5e-06 1.8e-06 1.05e-06 1.6e-06 1.55e-06 1.15e-06 1.3e-06 1.6e-06 1.1e-06 1.65e-06 1.45e-06 8e-07 1.7e-06 1.15e-06 1.75e-06 9e-07 1.2e-06 1.4e-06 1.25e-06 2e-06 9.5e-07 1.05e-06 1.4e-06 2.2e-06 1.25e-06 2.05e-06 1.7e-06 1.5e-06 1e-06 1.85e-06 9e-07 1.25e-06 1.05e-06 2.5e-06 1.55e-06 1.9e-06 2.35e-06 1.35e-06 1.65e-06 1.55e-06 1.45e-06 1.65e-06 1.8e-06 3.1e-06 1.4e-06 1.65e-06 1.85e-06 1.85e-06
6 1.7e-06 1.75e-06 1.7e-06 2.1e-06 1.55e-06 1.45e-06 2.2e-06 1.65e-06 1.95e-06 1.7e-06 1.55e-06 1.6e-06 1.9e-06 1.75e-06 1.15e-06 1.4e-06 1.75e-06 1.6e-06 1.5e-06 1.25e-06 1.7e-06 1.85e-06 1.25e-06 1.6e-06 1.65e-06 1.85e-06 1.4e-06 1.35e-06 1.8e-06 1.6e-06 1.45e-06 1.7e-06 1.7e-06 1.75e-06 1.85e-06 1.65e-06 1.6e-06 1.8e-06 1.35e-06 1.9e-06 1.5e-06 1.55e-06 1.8e-06 1.5e-06 1.75e-06 1.4e-06 1.85e-06 1.55e-06 2.85e-06 2.05e-06 2.05e-06 2.65e-06 1.5e-06 1.65e-06 1.8e-06 1.75e-06 1.65e-06 2.15e-06 3.05e-06 1.5e-06 1.5e-06 1.7e-06 1.75e-06
7 1.05e-06 1.25e-06 1.55e-06 1.25e-06 2.05e-06 1.2e-06 1.65e-06 1.7e-06 1.3e-06 1.45e-06 1.3e-06 1.5e-06 1.3e-06 1.65e-06 2.5e-06 1.5e-06 1.85e-06 1.05e-06 1.6e-06 1.8e-06 1.2e-06 9.5e-07 1.7e-06 1.3e-06 1.9e-06 1.7e-06 1.15e-06 1.95e-06 1.55e-06 1.7e-06 1.1e-06 1.6e-06 1.45e-06 1.45e-06 1.85e-06 1.3e-06 1.25e-06 1.1e-06 2.3e-06 1.75e-06 2.05e-06 1.95e-06 1.55e-06 1.55e-06 1.55e-06 1.25e-06 1.4e-06 1.05e-06 2.6e-06 1.6e-06 1.3e-06 2.25e-06 1.5e-06 1.8e-06 1.45e-06 1.5e-06 1.65e-06 1.95e-06 2.7e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06
8 1.5e-06 1.6e-06 1.65e-06 1.6e-06 2.3e-06 1.4e-06 1.95e-06 1.3e-06 2.2e-06 1.5e-06 1.45e-06 1.65e-06 1.4e-06 1.7e-06 2.75e-06 1.85e-06 1.95e-06 1.4e-06 1.95e-06 2e-06 1.5e-06 1.35e-06 2e-06 1.65e-06 1.95e-06 1.6e-06 1.3e-06 2.25e-06 1.6e-06 1.95e-06 1.45e-06 1.7e-06 1.5e-06 1.75e-06 1.95e-06 1.3e-06 1.45e-06 1.45e-06 2.5e-06 1.7e-06 2.3e-06 2.05e-06 1.6e-06 1.6e-06 1.8e-06 1.55e-06 1.45e-06 1.45e-06 2.6e-06 1.85e-06 1.5e-06 2.35e-06 1.7e-06 1.9e-06 1.6e-06 1.55e-06 1.85e-06 2.05e-06 2.75e-06 1.9e-06 2e-06 1.9e-06 1.8e-06
9 1.65e-06 1.4e-06 1.3e-06 1.85e-06 2.1e-06 1.4e-06 1.7e-06 1.45e-06 1.5e-06 2e-06 1.05e-06 1.5e-06 1.55e-06 1.25e-06 2.35e-06 1.75e-06 2.05e-06 1.35e-06 1.85e-06 1.65e-06 1.5e-06 1.65e-06 1.85e-06 1.55e-06 1.95e-06 1.3e-06 1e-06 1.9e-06 1.7e-06 1.85e-06 1.35e-06 1.75e-06 1e-06 1.65e-06 1.55e-06 1.35e-06 1.5e-06 1.6e-06 2.1e-06 1.95e-06 2.05e-06 2e-06 1.1e-06 1.45e-06 1.95e-06 1.35e-06 1.65e-06 1.5e-06 2.45e-06 1.95e-06 1.35e-06 2e-06 1.5e-06 1.85e-06 1.3e-06 1.05e-06 1.65e-06 1.8e-06 2.2e-06 1.55e-06 1.95e-06 1.45e-06 1.35e-06
