 slim_337508827 slim_337508967 slim_337508963 slim_337508886 slim_337508862 slim_337508903 slim_337508900 slim_337508927 slim_337508883 slim_337508972 slim_337508973 slim_337508481 slim_337508828 slim_337508741 slim_337508941 slim_337508968 slim_337508603 slim_337508929 slim_337508920 slim_337508936 slim_337508503 slim_337508948 slim_337508902 slim_337508964 slim_337508861 slim_337508970 slim_337508933 slim_337508849 slim_337508785 slim_337508930 slim_337508816 slim_337508745 slim_337508958 slim_337508860 slim_337508699 slim_337508747 slim_337508899 slim_337508961 slim_337508890 slim_337508806 slim_337508946 slim_337508822 slim_337508888 slim_337508757 slim_337508955 slim_337508835 slim_337508931 slim_337508811 slim_337508951 slim_337508748 slim_337508938 slim_337508810 slim_337508952 slim_337508383 slim_337508773 slim_337508872 slim_337508766 slim_337508919 slim_337508932 slim_337508960 slim_337508914 slim_337508343 slim_337508911 slim_337508863 slim_337508868 slim_337508616 slim_337508939 slim_337508905 slim_337508864 slim_337508937 slim_337508940 slim_337508965 slim_337508966 slim_337508892 slim_337508664 slim_337508852 slim_337508947 slim_337508817 slim_337508918 slim_337508956 slim_337508859 slim_337508953 slim_337508844 slim_337508957 slim_337508885 slim_337508969 slim_337508858 slim_337508718 slim_337508867 slim_337508881 slim_337508898 slim_337508850 slim_337508943 slim_337508708 slim_337508959
0 0.0009528 0.00063155 0.0007534 0.000761 0.0006442 0.00064235 0.00047715 0.00065215 0.00068225 0.0006071 0.0008101 0.0006573 0.00075315 0.0005169 0.00074555 0.0005252 0.00054465 0.00047715 0.000604 0.000704 0.0006392 0.0006115 0.0005011 0.00073305 0.00053185 0.00060555 0.00060205 0.00060675 0.00065885 0.00063475 0.00059145 0.0005008 0.00054565 0.00049965 0.0004766 0.00052685 0.0006117 0.0005042 0.0007599 0.00056215 0.00066865 0.00067565 0.0005227 0.00060665 0.0006359 0.0005779 0.0005905 0.00065985 0.00054485 0.0006307 0.0005041 0.0006186 0.00064975 0.0005283 0.0006421 0.00064135 0.00060165 0.00061065 0.0004765 0.00074665 0.0007564 0.0006985 0.0005765 0.00063935 0.000704 0.0005797 0.0005009 0.00063925 0.000584 0.0006119 0.00057975 0.00055255 0.00064145 0.00061815 0.0006496 0.0005044 0.0005804 0.00050095 0.0005733 0.00064245 0.00064955 0.00051695 0.0005565 0.0007041 0.0006563 0.0006608 0.00062585 0.0006844 0.00068225 0.00063085 0.0006652 0.0006017 0.00056245 0.0005146 0.0006185
1 0.00063155 0.0005943 0.00085855 0.00083215 0.00040375 0.0006317 0.00063185 0.0006766 0.00087425 0.00049815 0.0008747 0.00058445 0.0008583 0.00058545 0.0005858 0.00038955 0.00040375 0.00063185 0.0007338 0.0006635 0.0005698 0.0005809 0.00041825 0.0006881 0.0002973 0.00058645 0.0005163 0.00058385 0.00069225 0.00062125 0.0006015 0.00041795 0.00048995 0.0003794 0.00063155 0.0003751 0.0005809 0.00037205 0.00087425 0.00063445 0.0008458 0.0006461 0.000356 0.00058375 0.00061605 0.0007297 0.0007583 0.00072785 0.00045445 0.0007926 0.0005568 0.0005768 0.00061655 0.0003432 0.00063145 0.00063695 0.0005159 0.00050855 0.0006316 0.0008426 0.000872 0.00051475 0.000581 0.0005699 0.0006635 0.000573 0.00041805 0.00056995 0.00065565 0.00064485 0.00057285 0.0003902 0.00063715 0.00057645 0.0006164 0.0003719 0.00045765 0.0004181 0.00037385 0.0006318 0.00061635 0.0005043 0.00048655 0.0006636 0.0006323 0.0008092 0.0006213 0.0006043 0.00077085 0.00079275 0.00062915 0.00051595 0.00044975 0.0004184 0.00084565
2 0.0007534 0.00085855 0.0007987 0.0004694 0.00083795 0.00062305 0.0007537 0.00060775 0.00043915 0.00066705 0.0005469 0.0005779 0.00039965 0.0007412 0.00063015 0.00084655 0.00083625 0.0007537 0.000566 0.0005395 0.00062805 0.0006473 0.00083115 0.0005126 0.0008567 0.000662 0.0006804 0.0007459 0.00060785 0.0006166 0.000658 0.00083085 0.0008374 0.0008379 0.0007534 0.00085335 0.0006475 0.00083615 0.00039945 0.00068545 0.0006929 0.00057315 0.00084695 0.0007458 0.000623 0.00060275 0.00056995 0.0006248 0.00081955 0.00051545 0.00077395 0.00066455 0.0006304 0.0008514 0.0006227 0.00061625 0.00068 0.00066545 0.00075345 0.00039955 0.0003999 0.00082535 0.00070275 0.0006282 0.0005399 0.0006466 0.00083095 0.0006281 0.00062675 0.0006077 0.00064645 0.000861 0.00061645 0.0006649 0.0006303 0.000836 0.000744 0.000831 0.00078395 0.00062305 0.0006302 0.0007442 0.0007288 0.0005399 0.00063055 0.00052925 0.0007002 0.00072955 0.00045045 0.0005157 0.0006132 0.00068005 0.0007477 0.0008382 0.00054555
3 0.000761 0.00083215 0.0004694 0.0002805 0.00078295 0.00046075 0.0007613 0.0007569 0.000374 0.0005134 0.00046835 0.0003196 0.0004697 0.00077715 0.000496 0.00078085 0.00076425 0.0007613 0.0005365 0.00031645 0.0008058 0.00061675 0.00076035 0.0002712 0.0008133 0.0007793 0.00050335 0.0005467 0.00042795 0.0007836 0.0005314 0.00076005 0.0007133 0.0007743 0.000761 0.00078915 0.00061695 0.0007765 0.0001404 0.00063745 0.00078945 0.00037815 0.0007889 0.0005466 0.0007896 0.0005041 0.0004834 0.0004035 0.00073725 0.000445 0.0007978 0.00047035 0.0007886 0.00079685 0.0004603 0.00045435 0.00050295 0.00080355 0.00076105 0.0007984 0.00039675 0.00082465 0.00059505 0.00080595 0.0003169 0.0004767 0.00076015 0.00080585 0.00057995 0.0007692 0.00047665 0.0007785 0.00045455 0.0004704 0.00078845 0.00077645 0.00059705 0.0007602 0.00067635 0.0004606 0.0007884 0.00078165 0.00057675 0.00031675 0.00045985 0.00035765 0.00058185 0.00062235 0.00037405 0.0004454 0.00043115 0.000503 0.0006162 0.000759 0.0004616
4 0.0006442 0.00040375 0.00083795 0.00078295 0.0006005 0.0006283 0.0006445 0.0005756 0.00084825 0.0005784 0.00086265 0.0005193 0.0008377 0.0007036 0.00056275 0.00043195 0.0004037 0.0006445 0.0007725 0.0006601 0.00067875 0.0006865 0.0004125 0.00064415 0.000507 0.0005714 0.0005128 0.00051655 0.00056295 0.00064735 0.00059995 0.0004122 0.00049975 0.00045275 0.0006442 0.0004609 0.0006867 0.00044995 0.00082505 0.00069525 0.00089795 0.0006761 0.0004784 0.00051645 0.00064125 0.0007446 0.0007469 0.0006764 0.0003861 0.0007813 0.00070125 0.0004471 0.00064175 0.00046925 0.00062805 0.0006345 0.0005124 0.0006176 0.00064425 0.0008506 0.00084025 0.00055295 0.00060885 0.0006789 0.0006601 0.00052145 0.0004123 0.0006788 0.00062945 0.0006219 0.0005214 0.0004326 0.00063465 0.00044705 0.0006416 0.0004499 0.0004384 0.00041235 0.0005104 0.0006284 0.00064155 0.00062255 0.00041915 0.0006602 0.0006289 0.00075785 0.00057095 0.00060735 0.00074475 0.00078145 0.0006433 0.00051245 0.000444 0.00041265 0.00086065
5 0.00064235 0.0006317 0.00062305 0.00046075 0.0006283 0.0008173 0.00064265 0.0006697 0.0005763 0.00045905 0.0006161 0.00042485 0.00062275 0.00066 0.00058145 0.0004095 0.00050585 0.00064265 0.0006183 0.0004094 0.0006728 0.00055305 0.0004277 0.0004462 0.0005091 0.00063245 0.00040965 0.00050045 0.000456 0.00062385 0.00047735 0.0004274 0.0004843 0.00047905 0.00064235 0.0005047 0.00055325 0.00047735 0.00040925 0.00062425 0.0008311 0.00040925 0.00046185 0.00050035 0.00062305 0.0006244 0.00061025 0.00047865 0.00046195 0.00056815 0.0006741 0.00045655 0.0006423 0.000459 0.00040895 0.00041005 0.00040905 0.00063695 0.0006424 0.0008366 0.0005824 0.0006616 0.00042735 0.00067295 0.0004091 0.0004274 0.0004275 0.00067285 0.0005213 0.00064125 0.00042725 0.0004477 0.00041025 0.000456 0.00064215 0.0004772 0.00042475 0.00042755 0.00046085 0.00040935 0.0006421 0.00061835 0.00044305 0.0004095 0.00042825 0.00042735 0.00045605 0.00052495 0.0005296 0.000568 0.0004249 0.0004091 0.00042755 0.00044655 0.00062455
6 0.00047715 0.00063185 0.0007537 0.0007613 0.0006445 0.00064265 0.0009534 0.00065245 0.0006826 0.0006074 0.0008104 0.0006576 0.00075345 0.0005173 0.00074585 0.0005255 0.00054495 0.00047715 0.00060435 0.0007043 0.0006395 0.00061185 0.0005014 0.00073335 0.00053215 0.00060585 0.00060235 0.00060705 0.00065915 0.0006349 0.00059175 0.0005011 0.00054595 0.0005 0.00047715 0.00052715 0.00061205 0.00050465 0.0007602 0.0005627 0.00066865 0.00067595 0.0005229 0.00060695 0.0006362 0.00057785 0.0005905 0.00066015 0.00054515 0.00063105 0.00050465 0.0006189 0.00065005 0.0005286 0.0006424 0.00064165 0.00060195 0.00061095 0.0004772 0.00074695 0.0007567 0.0006988 0.0005769 0.00063965 0.0007043 0.00057965 0.0005012 0.00063955 0.00058435 0.0006122 0.00058005 0.00055285 0.0006416 0.00061845 0.0006499 0.0005047 0.0005807 0.00050125 0.00057365 0.00064275 0.00064985 0.0005173 0.0005568 0.0007044 0.0006566 0.0006612 0.00062615 0.0006847 0.00068255 0.0006312 0.0006655 0.000602 0.0005624 0.0005149 0.00061905
7 0.00065215 0.0006766 0.00060775 0.0007569 0.0005756 0.0006697 0.00065245 0.0008795 0.00070635 0.0006447 0.0007794 0.00059755 0.0006075 0.00069065 0.00074345 0.00056445 0.0005407 0.00065245 0.0007098 0.00069705 0.0005407 0.0006878 0.0005384 0.00070695 0.0006416 0.0005109 0.00059625 0.00061715 0.0006078 0.0005023 0.0006528 0.0005381 0.00059705 0.00058255 0.00065215 0.0006116 0.000688 0.0005769 0.00077535 0.00070535 0.00078785 0.0007023 0.0006088 0.00061705 0.00050195 0.0007101 0.00068385 0.0006976 0.00050745 0.00070055 0.00071685 0.0005344 0.0005245 0.0006028 0.00066945 0.0006699 0.00059585 0.000541 0.0006522 0.00043995 0.0006401 0.00071095 0.00064845 0.00054085 0.00069705 0.0005801 0.0005382 0.00054075 0.0006231 0.0004762 0.00058005 0.0006088 0.00067005 0.00053395 0.0005244 0.00057685 0.0005657 0.00053825 0.0006389 0.0006698 0.0005243 0.00063395 0.00053985 0.00069715 0.00069215 0.00072155 0.0006255 0.00067335 0.00063995 0.0007007 0.00068915 0.0005959 0.00056545 0.0005604 0.0007841
8 0.00068225 0.00087425 0.00043915 0.000374 0.00084825 0.0005763 0.0006826 0.00070635 0.0005765 0.00064535 0.0004988 0.0005551 0.0004392 0.00067545 0.0005814 0.00086425 0.00084855 0.0006826 0.0004926 0.0004929 0.00073205 0.0006006 0.00084345 0.00046275 0.0008744 0.00072695 0.000663 0.0007257 0.00055575 0.0007206 0.0006059 0.00084315 0.00083735 0.0008502 0.00068225 0.00086085 0.0006008 0.00084845 0.00028845 0.0006197 0.00062595 0.00052655 0.00086465 0.0007256 0.000727 0.00050195 0.00046915 0.00056045 0.00083185 0.00044205 0.0007082 0.00064175 0.0007259 0.0008691 0.000576 0.00056965 0.0006626 0.0007406 0.0006823 0.00058985 0.0004395 0.00083885 0.00066655 0.0007322 0.00049315 0.0006195 0.00084325 0.0007321 0.00057465 0.0007063 0.00061935 0.0008617 0.00056985 0.0006421 0.0007258 0.0008483 0.0007563 0.0008433 0.00080165 0.00057635 0.0007257 0.0007352 0.0007357 0.0004932 0.0005753 0.0004286 0.0006662 0.00074305 0.0003662 0.00044225 0.0005792 0.00066265 0.00076 0.000842 0.0004155
9 0.0006071 0.00049815 0.00066705 0.0005134 0.0005784 0.00045905 0.0006074 0.0006447 0.00064535 0.000645 0.00068675 0.0003387 0.00066685 0.00056835 0.00060085 0.00039045 0.00040305 0.0006074 0.0005696 0.00042575 0.00056415 0.0005001 0.0004076 0.000478 0.00032265 0.00058445 0.000357 0.0005012 0.0005057 0.00059775 0.00047625 0.0004073 0.00048505 0.00037985 0.0006071 0.000416 0.0005003 0.0003736 0.0005281 0.00055645 0.0008176 0.0004256 0.0003625 0.0005011 0.00059805 0.0005566 0.00056875 0.00056385 0.00042825 0.00056945 0.00055615 0.0004048 0.00063225 0.0003563 0.0004588 0.0004588 0.00035655 0.0004912 0.00060715 0.00080575 0.00063755 0.00064185 0.00044515 0.0005643 0.00042575 0.00037365 0.0004074 0.0005642 0.00055105 0.0006153 0.0003734 0.00045845 0.000459 0.0004032 0.0006321 0.00037345 0.0003721 0.00040745 0.00032895 0.0004592 0.00063205 0.000467 0.00038945 0.00042585 0.00049335 0.00054775 0.0005059 0.00053285 0.00053515 0.0005696 0.00044125 0.0003566 0.00037395 0.0004414 0.00065925
