 slim_337492640 slim_337492147 slim_337492563 slim_337492609 slim_337492648 slim_337492629 slim_337492694 slim_337492664 slim_337492678 slim_337492654 slim_337492495 slim_337492636 slim_337492628 slim_337492625 slim_337492597 slim_337492687 slim_337492670 slim_337492552 slim_337492643 slim_337492645 slim_337492686 slim_337492667 slim_337492483 slim_337492590 slim_337492647 slim_337492685 slim_337492630 slim_337492666 slim_337492691 slim_337492622 slim_337492708 slim_337492671 slim_337492491 slim_337492608 slim_337492658 slim_337492679 slim_337492660 slim_337492697 slim_337492507 slim_337492698 slim_337492649 slim_337492704 slim_337492536 slim_337492675 slim_337492651 slim_337492642 slim_337492366 slim_337492663 slim_337492695 slim_337492682 slim_337492521 slim_337492701 slim_337492692 slim_337492429 slim_337492707 slim_337492659 slim_337492700 slim_337492703 slim_337492655 slim_337492403 slim_337492674 slim_337492693 slim_337492619 slim_337492709 slim_337492665 slim_337492520 slim_337492591 slim_337492588 slim_337492530 slim_337492345 slim_337492503 slim_337492633 slim_337492442 slim_337492696 slim_337492508 slim_337492657 slim_337492681 slim_337492546 slim_337492690 slim_337492662
0 0.0001824 0.00019665 0.00018365 0.0001246 0.00012435 9.175e-05 9.16e-05 0.00011115 9.15e-05 0.00013905 0.00015005 9.195e-05 0.00012515 0.0001253 9.2e-05 0.0001504 0.000158 0.0001697 0.00015795 9.185e-05 9.13e-05 0.00011215 9.185e-05 0.00012395 0.00011135 9.165e-05 0.0002455 9.15e-05 0.00012485 0.00012325 0.0001658 0.00011135 0.00019155 0.0001109 0.0001109 0.00012525 9.16e-05 0.0001115 0.0001127 0.00011105 0.00010615 0.00014525 0.0001523 0.0001506 0.00019705 0.00018355 0.0001251 0.0001847 0.00015815 0.00013275 0.0001582 0.0001255 0.0001282 0.0001439 0.0001131 0.0001572 9.215e-05 0.0001245 0.0001123 0.00015715 0.0001237 0.00020525 0.00021335 0.00015075 0.0001837 9.21e-05 0.0001663 0.00012485 0.00016885 0.0001581 0.0001326 0.00013275 0.0001467 9.23e-05 0.00014735 9.235e-05 9.135e-05 0.0001392 0.0001125 0.0001837
1 0.00019665 0.0001451 0.0001648 0.0001401 0.00013985 0.0002068 0.00017505 0.0001666 0.00020675 0.00010375 0.00023095 0.00019645 0.00010375 0.00013055 0.0001965 0.0002314 7.385e-05 0.0001339 7.365e-05 0.0002068 0.00020665 0.00016155 0.0001854 0.0001548 0.00015625 0.00019645 0.0002144 0.00020675 0.00014015 0.0002187 7.96e-05 0.00015625 0.00017075 0.00016635 0.00015625 0.0001305 0.0001964 0.00016665 0.0001615 0.0001665 0.00019285 9.525e-05 0.00010605 0.00022095 7.385e-05 0.00016485 0.00013045 9.46e-05 7.42e-05 0.0001463 7.44e-05 0.00013075 0.00014815 9.97e-05 0.00015135 7.3e-05 0.00020605 0.00012955 0.0001402 0.0001111 0.00021895 0.0002899 0.0001278 0.0002212 0.00016515 0.0001861 8.04e-05 0.00014065 0.00015455 7.415e-05 0.00014625 0.0001463 0.0002653 0.0001863 0.00015225 0.0001717 0.0002067 0.00010355 0.0001613 0.00016485
2 0.00018365 0.0001648 0.000198 0.0001311 0.00013085 0.00016285 0.000193 0.00015725 0.0001628 0.0001351 0.0001308 0.0001644 0.00011185 0.00017235 0.0001835 0.00013125 9.985e-05 0.0001925 9.935e-05 0.00016285 0.0001627 0.00013115 0.0001724 0.00014715 0.00017785 0.00018345 0.0003098 0.0001628 0.00013115 0.0002144 0.0001317 0.00017785 0.0001318 0.000157 0.00017785 0.0001723 0.0001834 0.0001573 0.0001319 0.00015715 0.00016245 9.985e-05 0.0001578 0.0001518 0.00016515 9.97e-05 0.00017225 0.0001651 0.00010025 0.00016345 0.00012025 0.00017255 0.00015585 0.00012535 0.0001527 9.94e-05 0.00016255 0.00015185 0.00014075 0.0001566 0.00021465 0.00013345 0.00023875 0.000152 0.0001198 0.0001851 0.00015235 0.0001515 0.0002083 0.0001197 0.0001634 0.00016345 0.0001653 0.0001853 0.000192 0.0001398 0.00016275 0.0001325 0.0001317 9.94e-05
3 0.0001246 0.0001401 0.0001311 0.0001487 7.445e-05 7.475e-05 0.00016305 9.455e-05 7.44e-05 0.0001077 0.00013055 0.00010525 8.455e-05 0.00014495 0.00012465 0.0001308 7.56e-05 0.00014245 7.525e-05 7.5e-05 7.455e-05 7.51e-05 0.00011335 9.085e-05 0.0001444 0.00012425 0.00027645 7.445e-05 7.495e-05 0.0001554 0.00010085 0.0001444 0.000157 9.445e-05 0.0001444 0.0001449 0.00012435 9.505e-05 7.54e-05 9.445e-05 7.51e-05 7.555e-05 0.0001208 0.0001806 0.00014065 0.0001314 0.00014485 0.00014055 7.6e-05 0.00010085 9.57e-05 0.00014515 0.0001093 9.46e-05 0.0001253 7.495e-05 7.49e-05 0.00012455 0.0001136 0.00013895 0.00015585 0.00021525 0.00020815 0.00018075 0.0001512 0.0001548 0.0001214 9.5e-05 0.00017145 9.52e-05 0.0001008 0.00010085 0.00015935 0.000155 0.00012935 0.00010585 7.445e-05 0.0001051 7.52e-05 0.00013115
4 0.00012435 0.00013985 0.00013085 7.445e-05 0.0001482 7.465e-05 0.0001628 9.445e-05 7.44e-05 0.00010745 0.0001303 0.000105 8.43e-05 0.0001447 0.0001244 0.00013065 7.535e-05 0.0001422 7.5e-05 7.475e-05 7.43e-05 7.485e-05 0.0001131 9.06e-05 0.00014415 0.00012415 0.0002762 7.44e-05 7.46e-05 0.00015515 0.0001005 0.00014415 0.00015675 9.42e-05 0.00014415 0.00014465 0.0001241 9.48e-05 7.515e-05 9.435e-05 7.485e-05 7.53e-05 0.00012055 0.00018035 0.0001404 0.00013115 0.0001446 0.0001403 7.575e-05 0.0001006 9.545e-05 0.0001449 0.00010905 9.435e-05 0.00012505 7.47e-05 7.465e-05 0.0001243 0.00011335 0.0001387 0.0001556 0.000215 0.0002079 0.0001805 0.00015095 0.00015455 0.00012115 9.475e-05 0.0001712 9.495e-05 0.00010055 0.0001006 0.0001591 0.00015475 0.00012925 0.0001056 7.435e-05 0.00010485 7.495e-05 0.0001309
5 9.175e-05 0.0002068 0.00016285 7.475e-05 7.465e-05 1.5e-06 0.00017095 6.56e-05 8e-07 0.0001418 8.85e-05 7.235e-05 0.00012495 0.00018505 9.15e-05 8.865e-05 0.000149 0.00014185 0.000149 1.3e-06 9.5e-07 4.735e-05 8.05e-05 7.535e-05 0.0001562 9.14e-05 0.0003046 8.5e-07 7.485e-05 0.00012265 0.0001619 0.0001562 0.0001758 6.55e-05 0.0001562 0.000185 9.15e-05 6.6e-05 4.82e-05 6.55e-05 1.62e-05 0.00012145 0.0001527 0.0001793 0.00020715 0.0001627 0.00018495 0.00018005 0.0001491 8.81e-05 0.0001684 0.00018525 0.000104 0.00013925 0.00013885 0.00014825 2e-06 0.00016505 0.0001269 0.00017405 0.0001228 0.00019875 0.00026875 0.00017935 0.0001821 0.0001625 0.0001816 9.435e-05 0.0002096 0.00016835 8.805e-05 8.81e-05 0.0001115 0.0001627 0.00011665 9.785e-05 8.5e-07 0.00013935 4.8e-05 0.0001629
6 9.16e-05 0.00017505 0.000193 0.00016305 0.0001628 0.00017095 2.4e-05 0.0001453 0.0001709 0.00012495 0.00020035 0.00011145 0.0001139 6.525e-05 9.17e-05 0.0002008 0.00015555 0.0001862 0.00015545 0.00017095 0.0001708 0.0001652 9.155e-05 0.0001613 6.62e-05 9.175e-05 0.000186 0.0001709 0.0001631 0.00012365 0.00015825 6.62e-05 0.00019585 0.00014505 6.575e-05 6.52e-05 9.18e-05 0.00014535 0.00016595 0.0001452 0.0001847 0.0001576 0.00014045 0.0001216 0.0001755 0.00019295 6.505e-05 0.0001779 0.00015575 0.00016615 0.00013655 6.545e-05 0.00014105 0.0001371 8.705e-05 0.0001547 0.000171 8.365e-05 8.59e-05 0.0001288 0.0001239 0.00021135 0.00015755 0.00012185 0.00017385 3.265e-05 0.00013955 0.0001441 0.0001277 0.0001364 0.0001661 0.00016615 0.0001815 3.285e-05 0.00016665 8.615e-05 0.00017085 0.00012735 0.00016575 0.00019305
7 0.00011115 0.0001666 0.00015725 9.455e-05 9.445e-05 6.56e-05 0.0001453 0.0001304 6.525e-05 0.00013205 0.00012755 0.00011105 0.0001141 0.0001407 0.0001112 0.0001278 0.00012415 0.0001437 0.0001241 6.58e-05 6.54e-05 7.205e-05 9.99e-05 7.925e-05 0.00011095 0.0001108 0.0002641 6.53e-05 9.495e-05 0.0001423 0.00013585 0.0001109 0.000169 6.525e-05 0.0001109 0.00014065 0.0001109 6.58e-05 7.2e-05 6.525e-05 6.58e-05 0.00010125 0.0001066 0.0001733 0.00016705 0.00015715 0.0001406 0.00014435 0.00012435 0.0001067 0.0001245 0.0001409 0.000113 9.435e-05 0.0001176 0.00012345 6.565e-05 0.0001399 0.00010625 0.00016025 0.00014275 0.0002124 0.0002094 0.00017345 0.0001574 0.0001563 0.00013645 9.505e-05 0.0001455 0.0001244 0.00010665 0.0001067 0.0001503 0.0001565 0.0001211 0.00011165 6.53e-05 0.0001321 7.18e-05 0.0001573
8 9.15e-05 0.00020675 0.0001628 7.44e-05 7.44e-05 8e-07 0.0001709 6.525e-05 2e-07 0.00014175 8.825e-05 7.21e-05 0.0001249 0.000185 9.175e-05 8.825e-05 0.00014895 0.0001417 0.00014895 1.25e-06 5e-07 4.76e-05 8.025e-05 7.51e-05 0.00015615 9.105e-05 0.00030455 2.5e-07 7.51e-05 0.0001224 0.00016185 0.00015615 0.00017575 6.525e-05 0.00015615 0.00018495 9.125e-05 6.615e-05 4.795e-05 6.515e-05 1.61e-05 0.0001214 0.00015265 0.00017925 0.0002071 0.00016265 0.0001849 0.00018 0.00014905 8.785e-05 0.00016835 0.0001852 0.00010385 0.0001392 0.0001388 0.0001482 1.8e-06 0.000165 0.00012685 0.000174 0.00012305 0.0001987 0.0002687 0.0001793 0.00018205 0.00016245 0.00018155 9.41e-05 0.00020955 0.0001683 8.78e-05 8.785e-05 0.00011145 0.00016265 0.0001163 9.805e-05 3e-07 0.0001393 4.775e-05 0.00016285
9 0.00013905 0.00010375 0.0001351 0.0001077 0.00010745 0.0001418 0.00012495 0.00013205 0.00014175 0.0001091 0.00016865 0.00012785 6.46e-05 0.0001168 0.000139 0.0001691 7.4e-05 0.00013505 7.39e-05 0.00014185 0.00014165 0.00011685 0.0001279 0.0001328 0.0001292 0.0001388 0.0002224 0.00014175 0.00010775 0.00017 6.4e-05 0.0001292 0.0001255 0.0001318 0.0001291 0.00011675 0.0001389 0.00013215 0.00011755 0.00013195 0.00014225 8.305e-05 8.84e-05 0.00016615 0.0001041 0.00013505 0.00011655 0.0001137 7.42e-05 9.81e-05 8.565e-05 0.000117 0.00012465 9.76e-05 0.0001149 7.305e-05 0.00014155 0.00010445 0.000103 0.00010325 0.00017025 0.0002244 0.00016385 0.0001664 0.0001466 0.000125 7.6e-05 0.0001194 0.0001662 8.55e-05 9.81e-05 9.83e-05 0.00019715 0.0001252 0.00012715 0.0001029 0.0001417 5.745e-05 0.00011735 0.0001352
