 slim_761921200 slim_761921244 slim_761921233 slim_761921215 slim_761921229 slim_761921212 slim_761921221 slim_761921226 slim_761921237 slim_761921196 slim_761921201 slim_761921232 slim_761921216 slim_761921240 slim_761921242 slim_761921241 slim_761921217 slim_761921223 slim_761921253 slim_761921252 slim_761921198 slim_761921254 slim_761921243 slim_761921211 slim_761921197 slim_761921234 slim_761921227 slim_761921224 slim_761921209 slim_761921222 slim_761921205 slim_761921219 slim_761921210 slim_761921255 slim_761921213 slim_761921202 slim_761921218 slim_761921199 slim_761921250 slim_761921214 slim_761921204 slim_761921207 slim_761921248 slim_761921249 slim_761921251 slim_761921239 slim_761921246 slim_761921231 slim_761921235 slim_761921236 slim_761921256 slim_761921245 slim_761921206 slim_761921228 slim_761921220 slim_761921230 slim_761921238 slim_761921225 slim_761921203 slim_761921247 slim_761921208
0 7.65e-05 3.93e-05 4.245e-05 5.82e-05 4.01e-05 3.905e-05 5.8e-05 4.76e-05 3.875e-05 3.875e-05 4.99e-05 4.295e-05 3.865e-05 3.94e-05 3.925e-05 3.885e-05 3.995e-05 3.845e-05 4e-05 3.93e-05 4.315e-05 3.995e-05 3.925e-05 3.995e-05 3.945e-05 4.91e-05 3.925e-05 3.85e-05 3.935e-05 3.845e-05 3.905e-05 5.815e-05 3.885e-05 3.95e-05 5e-05 3.85e-05 4.015e-05 3.86e-05 3.925e-05 3.915e-05 4.02e-05 4.625e-05 4e-05 4.71e-05 3.915e-05 4.815e-05 3.98e-05 3.96e-05 3.925e-05 4.905e-05 3.985e-05 3.985e-05 4.015e-05 3.93e-05 5.81e-05 3.935e-05 3.9e-05 4.805e-05 5.97e-05 4e-05 4.71e-05
1 3.93e-05 5.3e-06 2.32e-05 7.235e-05 1.35e-05 5.1e-06 3.205e-05 1.11e-05 2.115e-05 2.12e-05 5.615e-05 5.46e-05 3.5e-06 2.115e-05 3.495e-05 2.145e-05 3.505e-05 2.11e-05 2.43e-05 2.75e-06 2.25e-05 6.715e-05 2.125e-05 2.7e-06 2.95e-06 2.39e-05 5.05e-06 5.15e-06 2.9e-06 2.7e-06 5.1e-06 5.63e-05 3.05e-06 3.52e-05 4.545e-05 3.95e-05 2.65e-06 2.12e-05 3.495e-05 2.115e-05 2.8e-06 1.98e-05 2.75e-06 5.21e-05 5.315e-05 1.08e-05 2.8e-06 3e-06 2.105e-05 2.38e-05 3.49e-05 2.85e-06 2.75e-06 5.1e-06 5.39e-05 2.85e-06 3.2e-06 3.655e-05 4.5e-05 2.75e-06 1.975e-05
2 4.245e-05 2.32e-05 4.54e-05 6.15e-05 3.305e-05 2.415e-05 4.005e-05 3.15e-05 2.715e-05 2.715e-05 4.72e-05 3.825e-05 2.29e-05 2.73e-05 3.845e-05 2.73e-05 3.88e-05 2.695e-05 3.87e-05 2.315e-05 2.315e-05 5.38e-05 2.715e-05 2.32e-05 2.33e-05 3.17e-05 2.435e-05 2.41e-05 2.32e-05 2.3e-05 2.415e-05 5.855e-05 2.325e-05 3.865e-05 4.745e-05 3.105e-05 2.34e-05 2.71e-05 3.845e-05 2.705e-05 2.345e-05 3.175e-05 2.325e-05 4.73e-05 4.23e-05 3.145e-05 2.305e-05 2.345e-05 2.715e-05 3.17e-05 3.84e-05 2.31e-05 2.34e-05 2.44e-05 5.735e-05 2.32e-05 2.34e-05 4.68e-05 4.045e-05 2.325e-05 3.2e-05
3 5.82e-05 7.235e-05 6.15e-05 8.87e-05 7.25e-05 7.205e-05 7.505e-05 7.28e-05 5.86e-05 5.855e-05 6.085e-05 4.755e-05 7.215e-05 5.85e-05 5.84e-05 5.85e-05 5.845e-05 5.82e-05 6.94e-05 7.23e-05 6.165e-05 4.455e-05 5.84e-05 7.235e-05 7.24e-05 7.455e-05 7.225e-05 7.2e-05 7.23e-05 7.215e-05 7.205e-05 5.815e-05 7.24e-05 5.86e-05 7.185e-05 4.435e-05 7.255e-05 5.83e-05 5.84e-05 5.825e-05 7.26e-05 7.17e-05 7.24e-05 5.805e-05 4.45e-05 7.275e-05 7.22e-05 7.26e-05 5.84e-05 7.455e-05 5.835e-05 7.225e-05 7.255e-05 7.23e-05 5.815e-05 7.23e-05 7.255e-05 6.53e-05 7.7e-05 7.24e-05 7.195e-05
4 4.01e-05 1.35e-05 3.305e-05 7.25e-05 2.18e-05 1.37e-05 3.96e-05 2.2e-05 3.43e-05 3.41e-05 5.305e-05 5.15e-05 1.645e-05 3.175e-05 3.53e-05 3.44e-05 3.31e-05 3.42e-05 2.22e-05 1.355e-05 2.995e-05 5.44e-05 3.205e-05 1.115e-05 1.355e-05 3.38e-05 1.345e-05 1.57e-05 1.355e-05 1.61e-05 1.37e-05 5.415e-05 1.615e-05 3.545e-05 4.23e-05 5.245e-05 1.09e-05 3.43e-05 3.53e-05 3.195e-05 1.115e-05 3.085e-05 1.12e-05 5.015e-05 5.33e-05 1.92e-05 1.145e-05 1.38e-05 3.17e-05 3.38e-05 3.28e-05 1.15e-05 1.11e-05 1.35e-05 5.42e-05 1.345e-05 1.63e-05 3.455e-05 5.155e-05 1.12e-05 2.83e-05
5 3.905e-05 5.1e-06 2.415e-05 7.205e-05 1.37e-05 9.5e-06 3.315e-05 1.34e-05 2.33e-05 2.335e-05 5.475e-05 5.32e-05 5.6e-06 2.345e-05 3.48e-05 2.35e-05 3.495e-05 2.315e-05 2.405e-05 5.05e-06 2.365e-05 6.455e-05 2.33e-05 5e-06 5.2e-06 2.485e-05 5e-06 4.85e-06 5.1e-06 4.95e-06 4.75e-06 5.365e-05 5.2e-06 3.5e-05 4.405e-05 4.15e-05 5.25e-06 2.325e-05 3.48e-05 2.32e-05 5.3e-06 2.195e-05 5.05e-06 5.19e-05 5.29e-05 1.33e-05 4.9e-06 5.35e-06 2.33e-05 2.485e-05 3.47e-05 4.9e-06 5.25e-06 5.05e-06 5.365e-05 5.1e-06 5.35e-06 3.645e-05 4.48e-05 5.05e-06 2.215e-05
6 5.8e-05 3.205e-05 4.005e-05 7.505e-05 3.96e-05 3.315e-05 5.92e-05 3.21e-05 4.255e-05 4.25e-05 5.33e-05 6.14e-05 3.4e-05 4.045e-05 5.56e-05 4.275e-05 5.345e-05 4.245e-05 5.005e-05 3.2e-05 3.8e-05 7.69e-05 4.045e-05 2.985e-05 3.21e-05 3.185e-05 3.32e-05 3.525e-05 3.2e-05 3.42e-05 3.315e-05 6.785e-05 3.435e-05 5.575e-05 4.995e-05 5.085e-05 2.99e-05 4.255e-05 5.56e-05 4.035e-05 2.995e-05 3.19e-05 2.99e-05 5.345e-05 6.375e-05 2.975e-05 2.985e-05 3.225e-05 4.03e-05 3.19e-05 5.335e-05 2.99e-05 2.99e-05 3.325e-05 6.66e-05 3.2e-05 3.45e-05 5.045e-05 2.96e-05 2.99e-05 2.98e-05
7 4.76e-05 1.11e-05 3.15e-05 7.28e-05 2.2e-05 1.34e-05 3.21e-05 2.16e-05 2.93e-05 2.945e-05 6.445e-05 6.295e-05 1.18e-05 2.95e-05 4.335e-05 2.975e-05 4.325e-05 2.935e-05 3.265e-05 1.105e-05 3.085e-05 7.55e-05 2.955e-05 1.11e-05 1.13e-05 3.215e-05 1.34e-05 1.35e-05 1.12e-05 1.11e-05 1.34e-05 5.68e-05 1.115e-05 4.315e-05 5.375e-05 4.775e-05 1.11e-05 2.94e-05 4.335e-05 2.945e-05 1.115e-05 2.795e-05 1.115e-05 6.03e-05 6.145e-05 1.095e-05 1.115e-05 1.095e-05 2.935e-05 3.215e-05 4.33e-05 1.12e-05 1.11e-05 1.345e-05 5.435e-05 1.12e-05 1.115e-05 3.66e-05 5.325e-05 1.115e-05 2.8e-05
8 3.875e-05 2.115e-05 2.715e-05 5.86e-05 3.43e-05 2.33e-05 4.255e-05 2.93e-05 3.72e-05 1.89e-05 5.29e-05 4.755e-05 1.91e-05 2.135e-05 3.955e-05 1.935e-05 4.175e-05 1.895e-05 4.18e-05 2.11e-05 2.93e-05 6.01e-05 2.13e-05 2.33e-05 2.135e-05 3.22e-05 2.34e-05 2.13e-05 2.125e-05 1.89e-05 2.33e-05 6.075e-05 1.91e-05 3.965e-05 5.3e-05 1.915e-05 2.34e-05 1.895e-05 3.955e-05 2.12e-05 2.345e-05 2.805e-05 2.335e-05 4.88e-05 3.945e-05 3.14e-05 2.325e-05 2.13e-05 2.12e-05 3.22e-05 4.165e-05 2.33e-05 2.34e-05 2.345e-05 5.835e-05 2.125e-05 1.925e-05 4.975e-05 4.555e-05 2.335e-05 3.035e-05
9 3.875e-05 2.12e-05 2.715e-05 5.855e-05 3.41e-05 2.335e-05 4.25e-05 2.945e-05 1.89e-05 3.74e-05 5.28e-05 4.745e-05 1.895e-05 2.125e-05 3.96e-05 1.925e-05 4.18e-05 1.9e-05 4.165e-05 2.115e-05 2.92e-05 6e-05 2.12e-05 2.32e-05 2.12e-05 3.225e-05 2.345e-05 2.11e-05 2.105e-05 1.91e-05 2.335e-05 6.075e-05 1.92e-05 3.975e-05 5.285e-05 1.905e-05 2.33e-05 1.91e-05 3.96e-05 2.11e-05 2.335e-05 2.82e-05 2.325e-05 4.88e-05 3.94e-05 3.135e-05 2.315e-05 2.14e-05 2.11e-05 3.225e-05 4.155e-05 2.32e-05 2.33e-05 2.35e-05 5.845e-05 2.11e-05 1.935e-05 4.98e-05 4.545e-05 2.325e-05 3.035e-05
