 slim_337508239 slim_337508341 slim_337508375 slim_337508302 slim_337508372 slim_337508381 slim_337508377 slim_337508320 slim_337508367 slim_337508418 slim_337508400 slim_337508430 slim_337508476 slim_337508406 slim_337508461 slim_337508433 slim_337508470 slim_337508445 slim_337508478 slim_337508432 slim_337508389 slim_337508468 slim_337508447 slim_337508405 slim_337508409 slim_337508469 slim_337508460 slim_337508398 slim_337508464 slim_337508424 slim_337508474 slim_337508428 slim_337508535 slim_337508586 slim_337508529 slim_337508530 slim_337508590 slim_337508582 slim_337508527 slim_337508600 slim_337508544 slim_337508508 slim_337508556 slim_337508511 slim_337508519 slim_337508593 slim_337508536 slim_337508591 slim_337508505 slim_337508599 slim_337508515 slim_337508595 slim_337508598 slim_337508577 slim_337508448 slim_337508543 slim_337508513 slim_337508584 slim_337508520 slim_337508569 slim_337508528 slim_337508560 slim_337508578 slim_337508580 slim_337508567 slim_337508533 slim_337508564 slim_337508588 slim_337508587 slim_337508487 slim_337508462 slim_337508547 slim_337508502 slim_337508563 slim_337508570 slim_337508498 slim_337508509 slim_337508521 slim_337508537 slim_337508559 slim_337508594 slim_337508545 slim_337508546 slim_337508506 slim_337508548 slim_337508504 slim_337508510 slim_337508550 slim_337508561 slim_337508574 slim_337508496 slim_337508495 slim_337508597 slim_337508592 slim_337508596 slim_337508542 slim_337508579
0 0.0009342 0.0006777 0.00081655 0.00066495 0.00081335 0.0008933 0.00067375 0.000849 0.0008899 0.000863 0.00091395 0.000871 0.0008755 0.00067535 0.00069575 0.000814 0.0007027 0.00082605 0.00064615 0.00088895 0.00086235 0.0007232 0.00087455 0.0008555 0.00067605 0.00088765 0.0007498 0.00081985 0.00087075 0.00069585 0.00085605 0.00088685 0.00084905 0.0004673 0.0009033 0.00084365 0.0008613 0.00084955 0.0006696 0.00079 0.00082415 0.00086255 0.0006341 0.0008759 0.00084435 0.000773 0.00087015 0.00068945 0.00046735 0.0008581 0.00090385 0.00085595 0.0008834 0.0009032 0.0008611 0.00089325 0.00086955 0.0008368 0.0008743 0.0007217 0.00088865 0.000838 0.00086975 0.0006559 0.0007928 0.0008444 0.0008858 0.00090755 0.00084845 0.00063395 0.00088085 0.0008584 0.00063395 0.0008669 0.00086375 0.0006863 0.00084955 0.0008646 0.0004672 0.0008601 0.0008992 0.0008597 0.0006862 0.0008131 0.000634 0.0006299 0.0008367 0.000865 0.0008802 0.00082755 0.0008474 0.00087455 0.000682 0.0008593 0.0006626 0.0008561 0.00086315
1 0.0006777 0.00088 0.0008437 0.00065025 0.00081015 0.0008405 0.0006365 0.00087105 0.0008419 0.0008554 0.0008664 0.0008728 0.00088825 0.00067735 0.0006852 0.0008553 0.0006547 0.00082825 0.0006521 0.0009165 0.00089875 0.0006933 0.00082935 0.0008087 0.00062325 0.0008499 0.0007227 0.0008291 0.00085065 0.0006853 0.00082765 0.00089625 0.00084325 0.0004402 0.00088265 0.0008368 0.0006514 0.0008047 0.0008703 0.0007517 0.0008285 0.00083125 0.00089165 0.00088865 0.0006851 0.000726 0.00081835 0.00065825 0.00044025 0.00085395 0.0009047 0.0008596 0.0008978 0.00089755 0.000867 0.0008781 0.00087405 0.00084675 0.0007978 0.0007098 0.00087145 0.00087655 0.0008314 0.00063845 0.0007516 0.000853 0.00089765 0.0009182 0.0008193 0.0006538 0.00081855 0.0008844 0.0008915 0.00086005 0.0009111 0.0004447 0.0008047 0.00086665 0.0004401 0.0008684 0.0008656 0.0008744 0.00065645 0.00084295 0.00065385 0.00087705 0.00084665 0.00081785 0.0008447 0.00084335 0.00088995 0.00082935 0.00085925 0.0008268 0.0006453 0.0008277 0.00085555
2 0.00081655 0.0008437 0.0008632 0.00084235 0.00075745 0.0008806 0.000839 0.00066265 0.00089405 0.00085595 0.00087605 0.00085065 0.0008531 0.00083185 0.00086885 0.00063465 0.00076755 0.00063465 0.0008202 0.00086695 0.00067825 0.00083465 0.0008539 0.00072425 0.00083545 0.00086155 0.0006863 0.0008571 0.0008586 0.0008689 0.0008546 0.0008497 0.00065475 0.00081275 0.00085175 0.00065185 0.0008217 0.00080875 0.0008468 0.00082135 0.0009146 0.0008578 0.00062635 0.0008535 0.0008811 0.0008284 0.0008631 0.00084275 0.0008128 0.0008671 0.00087035 0.00085665 0.00086645 0.0008862 0.00079095 0.0008823 0.00086315 0.00065285 0.00083155 0.0007813 0.00087255 0.00087485 0.0008823 0.0008053 0.0008283 0.0007231 0.000858 0.0009041 0.00065245 0.00062225 0.00085465 0.00091185 0.0006262 0.00084845 0.00081015 0.00084765 0.00080875 0.0007933 0.00081265 0.00083495 0.0008816 0.00089315 0.0008582 0.00051025 0.00062225 0.0008597 0.00065275 0.0008288 0.0008846 0.00083775 0.0007028 0.0008539 0.0006142 0.0007008 0.00080685 0.00085465 0.0008561
3 0.00066495 0.00065025 0.00084235 0.0008846 0.00083885 0.0008506 0.00065715 0.000869 0.000779 0.0008934 0.0009005 0.0008747 0.00088485 0.00066545 0.0006487 0.0008498 0.0007124 0.00083215 0.0006608 0.00092585 0.00085595 0.00068965 0.0008955 0.00086785 0.000669 0.0007673 0.00078915 0.0006787 0.0008798 0.00064865 0.00086945 0.00088855 0.00088815 0.00044245 0.00088895 0.0006321 0.00086295 0.00084775 0.0008616 0.0006817 0.00077105 0.00088085 0.0008726 0.00088525 0.00080975 0.00076725 0.000878 0.00067445 0.0004425 0.00087095 0.0007838 0.00086165 0.0009102 0.0008804 0.0008422 0.00085935 0.00088995 0.0008469 0.0008853 0.0006869 0.00086345 0.0008815 0.0009086 0.0006281 0.00080275 0.0008706 0.0008867 0.0008742 0.00082885 0.0006499 0.00076975 0.00086475 0.00087245 0.00075365 0.0008689 0.00065315 0.00084775 0.00085325 0.0004424 0.0008658 0.0008729 0.00086655 0.0006735 0.0008683 0.00064985 0.00088115 0.0008468 0.000835 0.00086735 0.00084255 0.00087555 0.0008955 0.00083085 0.00088755 0.00063105 0.0008695 0.00089355
4 0.00081335 0.00081015 0.00075745 0.00083885 3e-07 0.0008213 0.000829 0.0007792 0.0008476 0.0008392 0.00076995 0.0008019 0.00080875 0.00082365 0.00084595 0.00070255 0.00036615 0.00079755 0.0008052 0.0008363 0.00077615 0.0008116 0.00085245 0.00077155 0.0008341 0.0008667 0.00078615 0.0007784 0.0008627 0.000846 0.0008396 0.0008263 0.00070905 0.0007969 0.0007923 0.00086415 0.00083745 0.00036675 0.00079535 0.0007921 0.0008895 0.00075425 0.00074395 0.00080915 0.0008216 0.00076135 0.0008277 0.0008151 0.00079695 0.00079725 0.00087815 0.0007888 0.000859 0.00084225 0.0008526 0.00077365 0.000856 0.00070955 0.00081205 0.0008392 0.00090895 0.00083355 0.00081045 0.00077265 0.0007977 0.00087335 0.00088265 0.0008898 0.00080415 0.0007272 0.00082375 0.00085585 0.0007438 0.0007851 0.00074585 0.00081035 0.0003667 0.00082465 0.0007968 0.00042495 0.0008556 0.00081465 0.00082165 0.00073385 0.0007272 0.0008234 0.00070945 0.00074065 0.00080355 0.0007478 0.00080915 0.00085245 0.00058875 0.00080455 0.00077865 0.00083965 0.00083935
5 0.0008933 0.0008405 0.0008806 0.0008506 0.0008213 0.0008939 0.0008639 0.0008 0.0007971 0.00080005 0.0007806 0.00074605 0.00075545 0.000838 0.0008382 0.00085875 0.00081295 0.00090265 0.0008301 0.00083095 0.0008266 0.0008372 0.00081745 0.00085695 0.0008664 0.0007542 0.00084865 0.00082495 0.0008355 0.00083825 0.000757 0.0008912 0.0008376 0.0008653 0.00073585 0.000883 0.0008362 0.00083525 0.00068425 0.0007503 0.0008118 0.0008542 0.0008821 0.00075585 0.0008353 0.0006396 0.0007696 0.00079875 0.00086535 0.0008446 0.00075675 0.0008518 0.0008025 0.0006926 0.00075445 0.00058585 0.00081805 0.00064475 0.0007289 0.00079745 0.000661 0.0008432 0.0007965 0.00083865 0.00078225 0.00086995 0.0007853 0.00080765 0.0006886 0.0008538 0.00068955 0.0008434 0.00088195 0.000772 0.000659 0.00083505 0.00083525 0.00077265 0.0008652 0.00085465 0.00063765 0.0008097 0.00083375 0.00085365 0.0008538 0.00089865 0.00064465 0.00083045 0.00063025 0.0008754 0.0008622 0.00081745 0.0008452 0.0008061 0.00083395 0.00075705 0.0008002
6 0.00067375 0.0006365 0.000839 0.00065715 0.000829 0.0008639 0.0008705 0.0008507 0.0008227 0.000853 0.0008621 0.00085865 0.0008527 0.00062215 0.0006782 0.00083825 0.00068365 0.00080215 0.00062435 0.00086795 0.00090295 0.0006817 0.00084965 0.0007808 0.00066925 0.00083435 0.00061215 0.00082055 0.0008667 0.0006782 0.0008175 0.00083055 0.0008536 0.00043545 0.00086505 0.00084595 0.00082765 0.000801 0.0008841 0.00065405 0.0008059 0.0008068 0.0008989 0.0008531 0.000826 0.00064565 0.00084825 0.00066525 0.0004355 0.00083845 0.0008841 0.00084145 0.00083035 0.00090045 0.00082225 0.0008708 0.00082375 0.00087105 0.00082505 0.0006871 0.00085445 0.00079815 0.0008351 0.00063255 0.00066525 0.00081325 0.00084985 0.00089625 0.00083455 0.00066035 0.0008388 0.0008542 0.00089875 0.00083225 0.00088675 0.0006462 0.000801 0.0008624 0.00043535 0.00087505 0.00088135 0.0008705 0.0006698 0.00083705 0.0006603 0.0008499 0.00087095 0.00080115 0.00087055 0.0007915 0.00087455 0.00084965 0.00086495 0.00081715 0.00063635 0.00081755 0.00085315
7 0.000849 0.00087105 0.00066265 0.000869 0.0007792 0.0008 0.0008507 0.0009139 0.00088075 0.00084975 0.00085105 0.0008167 0.0008205 0.0007803 0.00086105 0.000666 0.00080915 0.00085345 0.00082835 0.000833 0.00066345 0.0008184 0.00083475 0.00084385 0.00085675 0.0008255 0.0008318 0.0008655 0.0008081 0.0008611 0.00079065 0.00083445 0.0006694 0.0008521 0.00080605 0.00085895 0.0008371 0.00082025 0.00081545 0.0008404 0.00085575 0.00087845 0.0006518 0.0008209 0.00087605 0.0008108 0.0008588 0.0008459 0.00085215 0.00088725 0.0008397 0.00088285 0.0005843 0.0008248 0.00065195 0.00081325 0.00088445 0.0006214 0.00079895 0.00084315 0.00080355 0.00080395 0.0008866 0.00081425 0.0008383 0.00080955 0.00077835 0.00081775 0.00080845 0.0006546 0.00083535 0.0008847 0.00065165 0.00085965 0.00077015 0.00087515 0.00082025 0.00086215 0.000852 0.00083065 0.00085265 0.0008818 0.0008795 0.0006419 0.0006546 0.0008728 0.0006213 0.0008187 0.00084195 0.0008751 0.0006723 0.00083475 0.00064295 0.000799 0.00081915 0.0007907 0.0008499
8 0.0008899 0.0008419 0.00089405 0.000779 0.0008476 0.0007971 0.0008227 0.00088075 0.0009303 0.00085315 0.00087445 0.0007781 0.0008798 0.0008378 0.0008398 0.0008548 0.00084315 0.0008457 0.00086015 0.00089325 0.0008679 0.00085485 0.0008539 0.00087365 0.00087425 0.00063455 0.00087515 0.00080125 0.0008669 0.00083985 0.00082995 0.00084485 0.00068915 0.0008568 0.00087145 0.00079805 0.0008582 0.00084675 0.0008158 0.0007042 0.0008174 0.0006309 0.0009184 0.0008802 0.000853 0.00077845 0.0008388 0.00084695 0.00085685 0.00084115 0.0007276 0.000828 0.00084575 0.0008637 0.0008111 0.0008241 0.0008151 0.00081125 0.00081095 0.000802 0.000892 0.00086405 0.0006274 0.00085895 0.00084285 0.0009002 0.00085405 0.0008318 0.0008017 0.000885 0.00068895 0.00086605 0.00091825 0.00067835 0.00084895 0.00083225 0.00084675 0.00082005 0.0008567 0.0008641 0.0008723 0.00080635 0.00086125 0.00090745 0.000885 0.0009163 0.00081115 0.00085335 0.0007969 0.0007966 0.00090395 0.0008539 0.00089815 0.00085285 0.00085495 0.00083 0.0008533
9 0.000863 0.0008554 0.00085595 0.0008934 0.0008392 0.00080005 0.000853 0.00084975 0.00085315 0.0007793 0.00086385 0.0009006 0.0006322 0.0008729 0.00090815 0.00085525 0.00085895 0.0008656 0.0006859 0.00070315 0.00087975 0.00084315 0.00090375 0.0008681 0.0008791 0.0006641 0.00083045 0.0008502 0.00084165 0.0009082 0.00083255 0.00089455 0.00084745 0.0009056 0.00067155 0.00087545 0.00084565 0.00086625 0.0008094 0.0008369 0.00077775 0.00085385 0.000835 0.0006326 0.0008774 0.0008079 0.0008398 0.0008917 0.00090565 0.00062595 0.00085415 0.0008532 0.00084605 0.00084485 0.000871 0.00083715 0.00081795 0.00082405 0.0006512 0.0008862 0.0008556 0.0008216 0.00079085 0.0008556 0.00084775 0.0008765 0.000858 0.00087245 0.000834 0.0008773 0.0008454 0.00085685 0.00083485 0.00085905 0.00085425 0.0008448 0.00086625 0.0006407 0.0009055 0.00088445 0.00082305 0.0008302 0.0006372 0.0008461 0.0008773 0.00081185 0.00082395 0.0008493 0.00059405 0.0008617 0.0008963 0.00090375 0.00083365 0.00065555 0.00086045 0.0008326 0.00039005
