 slim_762463896 slim_762463875 slim_762463877 slim_762463870 slim_762463881 slim_762463869 slim_762463892 slim_762463891 slim_762463876 slim_762463890 slim_762463895 slim_762463867 slim_762463872 slim_762463898 slim_762463887 slim_762463864 slim_762463868 slim_762463865 slim_762463904 slim_762463889 slim_762463866 slim_762463871 slim_762463894 slim_762463874 slim_762463897 slim_762463886 slim_762463903 slim_762463902 slim_762463879 slim_762463883 slim_762463862 slim_762463880 slim_762463901 slim_762463882 slim_762463893 slim_762463899 slim_762463888 slim_762463863 slim_762463873 slim_762463900 slim_762463885 slim_762463878 slim_762463884
0 2.6e-06 2.5e-06 1.9e-06 2.9e-06 1.65e-06 2.4e-06 1.85e-06 1.95e-06 2.1e-06 2.5e-06 1.75e-06 2.3e-06 1.85e-06 2.9e-06 2e-06 2.95e-06 2.1e-06 1.95e-06 2.65e-06 2.05e-06 1.6e-06 2.15e-06 1.75e-06 1.9e-06 1.6e-06 2.5e-06 2e-06 1.8e-06 2.6e-06 2.05e-06 2.7e-06 2.05e-06 1.9e-06 2.1e-06 2e-06 1.85e-06 2e-06 2.45e-06 2.3e-06 2.2e-06 1.9e-06 2.75e-06 2.25e-06
1 2.5e-06 3.3e-06 2.85e-06 2.5e-06 2.4e-06 2.55e-06 2.55e-06 2.75e-06 2.45e-06 2.1e-06 1.95e-06 2.65e-06 2.1e-06 2.25e-06 2.7e-06 2.05e-06 2.6e-06 2.6e-06 2.3e-06 2.55e-06 2.55e-06 2.3e-06 2.2e-06 2.45e-06 2.45e-06 2.1e-06 2.8e-06 2.55e-06 2.6e-06 2.2e-06 2.05e-06 2.5e-06 2.85e-06 1.85e-06 2.8e-06 2.5e-06 2.45e-06 2.35e-06 2.45e-06 2.95e-06 2.3e-06 2.75e-06 2.7e-06
2 1.9e-06 2.85e-06 1.4e-06 2.85e-06 1.15e-06 2.25e-06 1.35e-06 1.1e-06 2.3e-06 2.45e-06 2.2e-06 2.9e-06 1.9e-06 2.55e-06 1.4e-06 3.1e-06 1.3e-06 2e-06 2.35e-06 1.25e-06 2.65e-06 2.25e-06 2.5e-06 1.8e-06 2.3e-06 2.75e-06 1.4e-06 1.55e-06 2.05e-06 2.15e-06 2.9e-06 1.5e-06 2.2e-06 2.45e-06 2.15e-06 2.35e-06 1.95e-06 3.2e-06 1.85e-06 1.2e-06 1.55e-06 1.9e-06 2.2e-06
3 2.9e-06 2.5e-06 2.85e-06 2.5e-06 2.6e-06 2.05e-06 2.45e-06 2.85e-06 2.35e-06 2.45e-06 2.55e-06 2.1e-06 2.6e-06 2.1e-06 2.75e-06 1.95e-06 2.3e-06 2.55e-06 1.95e-06 2.3e-06 2.6e-06 2.6e-06 2.65e-06 2.75e-06 2.55e-06 2.45e-06 2.9e-06 2.35e-06 2.35e-06 2.1e-06 2.3e-06 2.55e-06 2.8e-06 2.05e-06 2.85e-06 2.5e-06 2.6e-06 2.65e-06 2.2e-06 2.95e-06 2.45e-06 2.4e-06 2.4e-06
4 1.65e-06 2.4e-06 1.15e-06 2.6e-06 1.6e-06 2.25e-06 1.5e-06 1.35e-06 2.1e-06 2e-06 1.75e-06 2.65e-06 1.7e-06 2.5e-06 1.45e-06 2.85e-06 1.35e-06 1.9e-06 2.25e-06 1.45e-06 2.3e-06 2.05e-06 2.05e-06 1.65e-06 1.9e-06 2.4e-06 1.55e-06 1.45e-06 1.95e-06 2e-06 2.55e-06 1.55e-06 1.95e-06 2.1e-06 2.05e-06 2.15e-06 1.6e-06 2.85e-06 2e-06 1.5e-06 1.6e-06 1.95e-06 2.1e-06
5 2.4e-06 2.55e-06 2.25e-06 2.05e-06 2.25e-06 2.6e-06 1.35e-06 2e-06 1.9e-06 2.55e-06 2.45e-06 2.2e-06 1.9e-06 2.15e-06 2.1e-06 2.15e-06 1.9e-06 1.9e-06 2.4e-06 1.65e-06 2.55e-06 1.45e-06 2.65e-06 2.55e-06 2.25e-06 2.75e-06 1.7e-06 2.2e-06 2.55e-06 1.4e-06 2.2e-06 1.65e-06 2.65e-06 1.9e-06 2.15e-06 2.2e-06 2.55e-06 2.85e-06 2.05e-06 2.1e-06 1.8e-06 2.85e-06 2.2e-06
6 1.85e-06 2.55e-06 1.35e-06 2.45e-06 1.5e-06 1.35e-06 8e-07 1.15e-06 1.65e-06 2.3e-06 2.35e-06 2.45e-06 1.45e-06 1.95e-06 1.35e-06 2.5e-06 1.2e-06 1.4e-06 2.1e-06 9.5e-07 2.35e-06 1.25e-06 2.55e-06 2.1e-06 1.85e-06 2.7e-06 9.5e-07 1.65e-06 2.1e-06 1.25e-06 2.15e-06 1.05e-06 2.1e-06 2.2e-06 1.6e-06 1.85e-06 2.15e-06 2.8e-06 1.45e-06 1.25e-06 1.25e-06 2.4e-06 2.05e-06
7 1.95e-06 2.75e-06 1.1e-06 2.85e-06 1.35e-06 2e-06 1.15e-06 1.6e-06 2.05e-06 2.65e-06 2.5e-06 3e-06 1.8e-06 2.65e-06 1.65e-06 2.9e-06 1.4e-06 1.75e-06 2.35e-06 1.45e-06 2.6e-06 1.65e-06 2.7e-06 2e-06 2.25e-06 2.95e-06 1.25e-06 1.65e-06 2.15e-06 1.65e-06 2.65e-06 1.35e-06 2.05e-06 2.35e-06 1.9e-06 2.3e-06 2.2e-06 3.15e-06 1.85e-06 1.05e-06 1.75e-06 2e-06 2e-06
8 2.1e-06 2.45e-06 2.3e-06 2.35e-06 2.1e-06 1.9e-06 1.65e-06 2.05e-06 2.8e-06 2.35e-06 2.25e-06 2.2e-06 2.1e-06 2e-06 2.15e-06 2.35e-06 1.8e-06 1.65e-06 2.25e-06 1.7e-06 1.75e-06 1.75e-06 2.3e-06 2.55e-06 1.8e-06 2.35e-06 2e-06 1.75e-06 2.45e-06 1.85e-06 2.05e-06 1.7e-06 2.2e-06 2.25e-06 1.9e-06 1.7e-06 2.3e-06 2.35e-06 2.15e-06 2.2e-06 2.15e-06 2.6e-06 2.45e-06
9 2.5e-06 2.1e-06 2.45e-06 2.45e-06 2e-06 2.55e-06 2.3e-06 2.65e-06 2.35e-06 3.2e-06 2.3e-06 2.65e-06 2.45e-06 1.75e-06 2.2e-06 2.15e-06 2.2e-06 2.5e-06 2.15e-06 2.05e-06 2.55e-06 2.7e-06 2.55e-06 2.65e-06 2.25e-06 1.9e-06 2.6e-06 2.3e-06 2.35e-06 2.55e-06 1.95e-06 2.3e-06 2.85e-06 2.5e-06 2.75e-06 2.35e-06 2.2e-06 2.25e-06 2.35e-06 2.8e-06 2.35e-06 2.55e-06 2.9e-06
