 slim_762398027 slim_762398018 slim_762398035 slim_762398046 slim_762398022 slim_762398037 slim_762398043 slim_762398019 slim_762398039 slim_762398021 slim_762398014 slim_762398044 slim_762398033 slim_762398016 slim_762398015 slim_762398038 slim_762398013 slim_762398025 slim_762398032 slim_762398026 slim_762398007 slim_762398031 slim_762398029 slim_762398034 slim_762398012 slim_762398017 slim_762398008 slim_762398020 slim_762398010 slim_762398028 slim_762398041 slim_762398045 slim_762398011 slim_762398023 slim_762398036 slim_762398042 slim_762398009 slim_762398024 slim_762398040 slim_762398030
0 5e-07 6e-07 2.1e-06 6.5e-07 1.6e-06 6.5e-07 1.8e-06 1.45e-06 1.2e-06 4.5e-07 1.45e-06 5e-07 9.5e-07 4.5e-07 1.15e-06 1.2e-06 4.5e-07 1.95e-06 5.5e-07 3e-07 1.15e-06 4.5e-07 1.35e-06 1.2e-06 1.15e-06 5e-07 4.5e-07 4.5e-07 5e-07 1.05e-06 6e-07 1e-06 5.5e-07 1.7e-06 1.25e-06 3e-07 1.15e-06 1.3e-06 6e-07 6e-07
1 6e-07 7e-07 2.25e-06 6e-07 1.65e-06 7.5e-07 1.95e-06 1.55e-06 1.3e-06 6e-07 1.4e-06 8e-07 9.5e-07 6e-07 1.15e-06 1.15e-06 5.5e-07 2e-06 6e-07 6.5e-07 1.15e-06 6e-07 1.4e-06 1.35e-06 1.15e-06 6.5e-07 4.5e-07 5.5e-07 6e-07 1.3e-06 6.5e-07 1.15e-06 6e-07 1.75e-06 1.2e-06 6e-07 1.25e-06 1.35e-06 4e-07 6e-07
2 2.1e-06 2.25e-06 1.8e-06 2.2e-06 1.5e-06 2.1e-06 1.15e-06 1.5e-06 1.85e-06 2.1e-06 1.55e-06 2.25e-06 1.7e-06 2.1e-06 1.6e-06 1.75e-06 2.05e-06 1.5e-06 2.1e-06 2.15e-06 1.6e-06 2.1e-06 1.75e-06 1.9e-06 1.7e-06 2.15e-06 2.1e-06 2.1e-06 2.15e-06 1.7e-06 2.15e-06 1.7e-06 2.2e-06 1.45e-06 1.9e-06 2.05e-06 1.8e-06 1.75e-06 2.25e-06 2.15e-06
3 6.5e-07 6e-07 2.2e-06 8e-07 1.5e-06 6.5e-07 1.85e-06 1.55e-06 1.25e-06 6.5e-07 1.5e-06 8.5e-07 9.5e-07 6.5e-07 1.25e-06 1.2e-06 4.5e-07 1.85e-06 5e-07 7e-07 1.2e-06 6.5e-07 1.2e-06 1.3e-06 1.1e-06 7e-07 6e-07 6e-07 6.5e-07 1.25e-06 5e-07 1.1e-06 6e-07 1.6e-06 1.15e-06 6.5e-07 1.2e-06 1.15e-06 6e-07 4.5e-07
4 1.6e-06 1.65e-06 1.5e-06 1.5e-06 2.5e-06 1.55e-06 1.85e-06 1.4e-06 1.8e-06 1.6e-06 1.4e-06 1.8e-06 1.5e-06 1.6e-06 1.7e-06 1.7e-06 1.35e-06 1.95e-06 1.4e-06 1.65e-06 1.75e-06 1.6e-06 1.6e-06 1.85e-06 1.7e-06 1.65e-06 1.55e-06 1.55e-06 1.6e-06 1.75e-06 1.45e-06 1.6e-06 1.55e-06 1.75e-06 1.8e-06 1.6e-06 1.7e-06 1.6e-06 1.65e-06 1.35e-06
5 6.5e-07 7.5e-07 2.1e-06 6.5e-07 1.55e-06 9e-07 1.65e-06 1.6e-06 1.3e-06 6e-07 1.55e-06 8e-07 1e-06 6.5e-07 1.15e-06 1.1e-06 5e-07 1.85e-06 5.5e-07 7e-07 1.2e-06 6e-07 1.15e-06 1.35e-06 1.1e-06 6.5e-07 6e-07 5.5e-07 7e-07 1.1e-06 6e-07 1.15e-06 6.5e-07 1.7e-06 1.35e-06 5.5e-07 1.25e-06 1.1e-06 7.5e-07 5e-07
6 1.8e-06 1.95e-06 1.15e-06 1.85e-06 1.85e-06 1.65e-06 6e-07 1.85e-06 1.4e-06 1.8e-06 1.85e-06 1.95e-06 1.25e-06 1.8e-06 1.1e-06 1.2e-06 1.7e-06 7e-07 1.75e-06 1.85e-06 1.1e-06 1.8e-06 1.1e-06 1.45e-06 1.15e-06 1.85e-06 1.8e-06 1.8e-06 1.85e-06 1.15e-06 1.8e-06 1.2e-06 1.85e-06 8.5e-07 1.45e-06 1.75e-06 1.35e-06 1.05e-06 1.95e-06 1.75e-06
7 1.45e-06 1.55e-06 1.5e-06 1.55e-06 1.4e-06 1.6e-06 1.85e-06 2.4e-06 1.75e-06 1.35e-06 1.35e-06 1.65e-06 1.5e-06 1.45e-06 1.65e-06 1.7e-06 1.4e-06 2e-06 1.35e-06 1.5e-06 1.65e-06 1.45e-06 1.75e-06 1.8e-06 1.65e-06 1.5e-06 1.45e-06 1.45e-06 1.45e-06 1.7e-06 1.5e-06 1.55e-06 1.5e-06 1.8e-06 1.75e-06 1.45e-06 1.65e-06 1.75e-06 1.55e-06 1.5e-06
8 1.2e-06 1.3e-06 1.85e-06 1.25e-06 1.8e-06 1.3e-06 1.4e-06 1.75e-06 2e-06 1.2e-06 1.75e-06 1.35e-06 1.15e-06 1.2e-06 1.35e-06 1.35e-06 1.15e-06 1.2e-06 1.2e-06 1.25e-06 1.3e-06 1.2e-06 1.4e-06 1.1e-06 1.25e-06 1.25e-06 1.2e-06 1.2e-06 1.25e-06 1.3e-06 1.25e-06 1.2e-06 1.25e-06 1.05e-06 1.05e-06 1.15e-06 1.2e-06 1.35e-06 1.3e-06 1.2e-06
9 4.5e-07 6e-07 2.1e-06 6.5e-07 1.6e-06 6e-07 1.8e-06 1.35e-06 1.2e-06 5e-07 1.45e-06 6e-07 9.5e-07 4.5e-07 1.15e-06 1.2e-06 5e-07 1.95e-06 4.5e-07 5e-07 1.15e-06 4e-07 1.35e-06 1.25e-06 1.15e-06 4.5e-07 4.5e-07 4e-07 5e-07 1.15e-06 6e-07 1.05e-06 5.5e-07 1.7e-06 1.25e-06 3.5e-07 1.15e-06 1.3e-06 6e-07 6e-07
