 slim_762119474 slim_762119500 slim_762119493 slim_762119484 slim_762119502 slim_762119499 slim_762119483 slim_762119501 slim_762119491 slim_762119503 slim_762119472 slim_762119498 slim_762119495 slim_762119477 slim_762119485 slim_762119508 slim_762119476 slim_762119478 slim_762119488 slim_762119471 slim_762119489 slim_762119479 slim_762119487 slim_762119507 slim_762119492 slim_762119473 slim_762119494 slim_762119506 slim_762119497 slim_762119496 slim_762119509 slim_762119475 slim_762119504 slim_762119480 slim_762119481 slim_762119486 slim_762119470 slim_762119482 slim_762119505 slim_762119490
0 1.6e-06 2.45e-06 2.35e-06 1.75e-06 2.7e-06 1.65e-06 2.05e-06 2.05e-06 1.55e-06 1.7e-06 2.35e-06 2.35e-06 1.85e-06 2.05e-06 1.9e-06 2.1e-06 1.65e-06 2.25e-06 2.55e-06 1.55e-06 2.5e-06 3.1e-06 2.05e-06 1.2e-06 1.05e-06 2.3e-06 2.2e-06 1.4e-06 1.85e-06 2.35e-06 1.2e-06 2e-06 1.7e-06 2.9e-06 1.9e-06 1.75e-06 1.8e-06 2.1e-06 1.1e-06 2.3e-06
1 2.45e-06 2.9e-06 1.6e-06 1.9e-06 2.55e-06 2.35e-06 2.35e-06 2.2e-06 2.3e-06 1.9e-06 1.85e-06 2.5e-06 1.9e-06 2.35e-06 2.1e-06 2e-06 1.65e-06 2.2e-06 2.45e-06 1.8e-06 2.05e-06 2.45e-06 1.75e-06 2.35e-06 2.1e-06 1.75e-06 1.95e-06 2.15e-06 2.4e-06 1.6e-06 2e-06 2.15e-06 2.4e-06 1.7e-06 2e-06 1.55e-06 2.35e-06 1.8e-06 2.15e-06 2.6e-06
2 2.35e-06 1.6e-06 1.8e-06 1.55e-06 2.1e-06 2.35e-06 1.9e-06 1.5e-06 2.05e-06 1.55e-06 1.4e-06 2.5e-06 1.65e-06 2e-06 1.65e-06 1.55e-06 1.85e-06 1.6e-06 2.85e-06 1.75e-06 1.6e-06 2e-06 1.95e-06 2.15e-06 1.8e-06 1.45e-06 1.5e-06 1.7e-06 2.05e-06 1.15e-06 1.8e-06 2.35e-06 2e-06 1.15e-06 1.6e-06 1.7e-06 1.95e-06 1.35e-06 1.85e-06 2.15e-06
3 1.75e-06 1.9e-06 1.55e-06 1.1e-06 1.85e-06 1.95e-06 1.35e-06 1.2e-06 1.65e-06 8e-07 1.1e-06 1.85e-06 1.9e-06 1.25e-06 8.5e-07 1.55e-06 1.2e-06 1.15e-06 2.15e-06 1.2e-06 1.7e-06 2.1e-06 1.55e-06 1.6e-06 1.2e-06 1.4e-06 1.25e-06 1.45e-06 1.4e-06 1.3e-06 1.35e-06 1.65e-06 1.45e-06 1.85e-06 1.9e-06 1.3e-06 1.35e-06 1.55e-06 1.25e-06 1.75e-06
4 2.7e-06 2.55e-06 2.1e-06 1.85e-06 3.3e-06 2.8e-06 1.8e-06 2.2e-06 2.6e-06 2e-06 1.85e-06 2.55e-06 2.5e-06 1.85e-06 2e-06 2.35e-06 2.3e-06 2.4e-06 2.8e-06 2.3e-06 2.2e-06 2.65e-06 2.65e-06 2.65e-06 2.05e-06 2.1e-06 1.65e-06 2.5e-06 1.7e-06 2.1e-06 2.45e-06 2.8e-06 2.4e-06 1.9e-06 2.35e-06 2.45e-06 2.45e-06 2.1e-06 2.1e-06 2e-06
5 1.65e-06 2.35e-06 2.35e-06 1.95e-06 2.8e-06 2.5e-06 2.15e-06 2.1e-06 1.65e-06 1.9e-06 2.3e-06 2.2e-06 2.1e-06 2.15e-06 2.15e-06 1.5e-06 1.75e-06 2.15e-06 2.3e-06 1.65e-06 2.5e-06 2.95e-06 1.8e-06 1.55e-06 1.85e-06 2.55e-06 2.4e-06 1.6e-06 2.2e-06 2.35e-06 1.35e-06 2.25e-06 1.75e-06 2.9e-06 2.5e-06 1.55e-06 2.15e-06 2.55e-06 1.9e-06 2.3e-06
6 2.05e-06 2.35e-06 1.9e-06 1.35e-06 1.8e-06 2.15e-06 2.1e-06 1.55e-06 1.9e-06 1.35e-06 1.85e-06 1.8e-06 2.3e-06 1.2e-06 1.45e-06 1.7e-06 1.6e-06 1.75e-06 2.1e-06 1.6e-06 2.05e-06 2.6e-06 2e-06 1.95e-06 1.45e-06 2e-06 1.8e-06 1.8e-06 1.1e-06 1.9e-06 1.7e-06 2.1e-06 1.8e-06 2.4e-06 2.2e-06 1.7e-06 1.8e-06 1.95e-06 1.5e-06 1.35e-06
7 2.05e-06 2.2e-06 1.5e-06 1.2e-06 2.2e-06 2.1e-06 1.55e-06 1.6e-06 1.75e-06 1.2e-06 1.55e-06 2.2e-06 2.15e-06 1.65e-06 1.15e-06 1.4e-06 1.55e-06 1e-06 2.6e-06 1.45e-06 2.05e-06 2.4e-06 2e-06 1.75e-06 1.45e-06 1.85e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 1.55e-06 1.9e-06 1.6e-06 2.1e-06 2.1e-06 1.55e-06 1.35e-06 1.8e-06 1.5e-06 1.8e-06
8 1.55e-06 2.3e-06 2.05e-06 1.65e-06 2.6e-06 1.65e-06 1.9e-06 1.75e-06 2.3e-06 1.65e-06 2.05e-06 2.15e-06 1.85e-06 1.9e-06 1.7e-06 1.8e-06 1.8e-06 1.75e-06 2.45e-06 1.7e-06 2.15e-06 2.55e-06 1.75e-06 1.2e-06 1.7e-06 2.2e-06 2.2e-06 1.45e-06 2e-06 2e-06 1.3e-06 2.1e-06 1.4e-06 2.6e-06 2.25e-06 1.7e-06 1.85e-06 2.2e-06 1.75e-06 1.75e-06
9 1.7e-06 1.9e-06 1.55e-06 8e-07 2e-06 1.9e-06 1.35e-06 1.2e-06 1.65e-06 1.4e-06 1.3e-06 1.8e-06 1.9e-06 1.3e-06 1.05e-06 1.5e-06 1.15e-06 1.25e-06 2.15e-06 1.1e-06 1.8e-06 2.25e-06 1.55e-06 1.6e-06 1.15e-06 1.45e-06 1.4e-06 1.4e-06 1.35e-06 1.4e-06 1.3e-06 1.65e-06 1.5e-06 2e-06 1.9e-06 1.25e-06 1.35e-06 1.6e-06 1.2e-06 1.75e-06
10 2.35e-06 1.85e-06 1.4e-06 1.1e-06 1.85e-06 2.3e-06 1.85e-06 1.55e-06 2.05e-06 1.3e-06 1.6e-06 2.25e-06 1.9e-06 1.75e-06 1.4e-06 1.75e-06 1.8e-06 1.35e-06 2.65e-06 1.7e-06 1.65e-06 1.9e-06 1.9e-06 2.05e-06 1.9e-06 1.5e-06 1.25e-06 1.85e-06 2.15e-06 1.15e-06 1.75e-06 2.2e-06 1.8e-06 1.15e-06 1.95e-06 1.65e-06 1.95e-06 1.6e-06 1.95e-06 2.25e-06
11 2.35e-06 2.5e-06 2.5e-06 1.85e-06 2.55e-06 2.2e-06 1.8e-06 2.2e-06 2.15e-06 1.8e-06 2.25e-06 2.8e-06 2.6e-06 1.7e-06 2.15e-06 2.05e-06 1.85e-06 2.1e-06 1.65e-06 1.8e-06 2.45e-06 3e-06 1.9e-06 2.25e-06 2.2e-06 2.55e-06 2.55e-06 2.1e-06 1.95e-06 2.3e-06 1.9e-06 2.3e-06 2.2e-06 3.05e-06 2.85e-06 1.75e-06 2.25e-06 2.65e-06 2.25e-06 2.05e-06
12 1.85e-06 1.9e-06 1.65e-06 1.9e-06 2.5e-06 2.1e-06 2.3e-06 2.15e-06 1.85e-06 1.9e-06 1.9e-06 2.6e-06 3e-06 2.3e-06 2.1e-06 2.2e-06 2e-06 2.25e-06 2.9e-06 1.9e-06 1.95e-06 2.45e-06 2.1e-06 1.75e-06 1.9e-06 1.8e-06 1.95e-06 1.75e-06 2.3e-06 1.65e-06 1.6e-06 2.5e-06 2e-06 1.75e-06 1.85e-06 1.95e-06 2.25e-06 1.8e-06 1.95e-06 2.5e-06
13 2.05e-06 2.35e-06 2e-06 1.25e-06 1.85e-06 2.15e-06 1.2e-06 1.65e-06 1.9e-06 1.3e-06 1.75e-06 1.7e-06 2.3e-06 2.3e-06 1.5e-06 1.8e-06 1.6e-06 1.7e-06 2e-06 1.6e-06 2e-06 2.5e-06 1.85e-06 1.95e-06 1.55e-06 1.95e-06 1.85e-06 1.8e-06 1.2e-06 1.85e-06 1.7e-06 2.1e-06 1.75e-06 2.45e-06 2.3e-06 1.7e-06 1.8e-06 2.05e-06 1.6e-06 1.45e-06
14 1.9e-06 2.1e-06 1.65e-06 8.5e-07 2e-06 2.15e-06 1.45e-06 1.15e-06 1.7e-06 1.05e-06 1.4e-06 2.15e-06 2.1e-06 1.5e-06 1.5e-06 1.65e-06 1.4e-06 1.25e-06 2.45e-06 1.35e-06 1.95e-06 2.3e-06 1.9e-06 1.65e-06 1.25e-06 1.65e-06 1.4e-06 1.65e-06 1.5e-06 1.55e-06 1.55e-06 1.6e-06 1.55e-06 2e-06 1.95e-06 1.5e-06 1.35e-06 1.6e-06 1.3e-06 1.7e-06
15 2.1e-06 2e-06 1.55e-06 1.55e-06 2.35e-06 1.5e-06 1.7e-06 1.4e-06 1.8e-06 1.5e-06 1.75e-06 2.05e-06 2.2e-06 1.8e-06 1.65e-06 1.6e-06 1.55e-06 1.45e-06 2.2e-06 1.45e-06 2.1e-06 2.45e-06 1.6e-06 1.9e-06 1.7e-06 2.15e-06 1.9e-06 1.5e-06 1.9e-06 1.8e-06 1.5e-06 2.05e-06 1.7e-06 2.25e-06 2.2e-06 1.25e-06 1.8e-06 2.05e-06 1.75e-06 1.9e-06
16 1.65e-06 1.65e-06 1.85e-06 1.2e-06 2.3e-06 1.75e-06 1.6e-06 1.55e-06 1.8e-06 1.15e-06 1.8e-06 1.85e-06 2e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.7e-06 1.75e-06 1.05e-06 2.2e-06 2.7e-06 1.35e-06 1.7e-06 1.2e-06 1.8e-06 1.7e-06 1.55e-06 1.45e-06 1.8e-06 1.35e-06 1.35e-06 1.85e-06 2.4e-06 2.05e-06 9.5e-07 1.55e-06 1.85e-06 1.25e-06 2e-06
17 2.25e-06 2.2e-06 1.6e-06 1.15e-06 2.4e-06 2.15e-06 1.75e-06 1e-06 1.75e-06 1.25e-06 1.35e-06 2.1e-06 2.25e-06 1.7e-06 1.25e-06 1.45e-06 1.7e-06 1.5e-06 2.5e-06 1.6e-06 2.05e-06 2.25e-06 1.8e-06 1.75e-06 1.85e-06 1.95e-06 1.8e-06 1.55e-06 2.1e-06 1.55e-06 1.6e-06 1.95e-06 1.55e-06 2.15e-06 2.35e-06 1.5e-06 1.55e-06 2e-06 1.9e-06 2e-06
18 2.55e-06 2.45e-06 2.85e-06 2.15e-06 2.8e-06 2.3e-06 2.1e-06 2.6e-06 2.45e-06 2.15e-06 2.65e-06 1.65e-06 2.9e-06 2e-06 2.45e-06 2.2e-06 1.75e-06 2.5e-06 2.7e-06 2.05e-06 2.8e-06 3.35e-06 1.8e-06 2.5e-06 2.35e-06 2.8e-06 2.8e-06 2.4e-06 2.1e-06 2.7e-06 2.25e-06 2.2e-06 2.5e-06 3.4e-06 3.1e-06 1.75e-06 2.5e-06 2.9e-06 2.4e-06 2.3e-06
19 1.55e-06 1.8e-06 1.75e-06 1.2e-06 2.3e-06 1.65e-06 1.6e-06 1.45e-06 1.7e-06 1.1e-06 1.7e-06 1.8e-06 1.9e-06 1.6e-06 1.35e-06 1.45e-06 1.05e-06 1.6e-06 2.05e-06 1.6e-06 2.1e-06 2.6e-06 1.5e-06 1.65e-06 1.2e-06 1.8e-06 1.7e-06 1.45e-06 1.55e-06 1.7e-06 1.15e-06 1.55e-06 1.8e-06 2.3e-06 1.95e-06 1e-06 1.4e-06 1.8e-06 1.25e-06 2e-06
20 2.5e-06 2.05e-06 1.6e-06 1.7e-06 2.2e-06 2.5e-06 2.05e-06 2.05e-06 2.15e-06 1.8e-06 1.65e-06 2.45e-06 1.95e-06 2e-06 1.95e-06 2.1e-06 2.2e-06 2.05e-06 2.8e-06 2.1e-06 2.9e-06 2e-06 2.1e-06 2.35e-06 2.1e-06 1.7e-06 1.85e-06 2.15e-06 2.15e-06 1.5e-06 2.1e-06 2.65e-06 2e-06 1.6e-06 2e-06 2.15e-06 2.25e-06 1.75e-06 2.15e-06 2.15e-06
21 3.1e-06 2.45e-06 2e-06 2.1e-06 2.65e-06 2.95e-06 2.6e-06 2.4e-06 2.55e-06 2.25e-06 1.9e-06 3e-06 2.45e-06 2.5e-06 2.3e-06 2.45e-06 2.7e-06 2.25e-06 3.35e-06 2.6e-06 2e-06 3.5e-06 2.45e-06 2.75e-06 2.7e-06 2.15e-06 2.25e-06 2.65e-06 2.8e-06 1.85e-06 2.6e-06 3.05e-06 2.3e-06 1.9e-06 2.5e-06 2.55e-06 2.75e-06 2.25e-06 2.75e-06 2.6e-06
22 2.05e-06 1.75e-06 1.95e-06 1.55e-06 2.65e-06 1.8e-06 2e-06 2e-06 1.75e-06 1.55e-06 1.9e-06 1.9e-06 2.1e-06 1.85e-06 1.9e-06 1.6e-06 1.35e-06 1.8e-06 1.8e-06 1.5e-06 2.1e-06 2.45e-06 2e-06 1.9e-06 1.9e-06 2.05e-06 2.2e-06 1.75e-06 2.1e-06 1.8e-06 1.6e-06 1.85e-06 1.8e-06 2.5e-06 2.35e-06 1.2e-06 2.05e-06 2.2e-06 1.95e-06 2.1e-06
23 1.2e-06 2.35e-06 2.15e-06 1.6e-06 2.65e-06 1.55e-06 1.95e-06 1.75e-06 1.2e-06 1.6e-06 2.05e-06 2.25e-06 1.75e-06 1.95e-06 1.65e-06 1.9e-06 1.7e-06 1.75e-06 2.5e-06 1.65e-06 2.35e-06 2.75e-06 1.9e-06 1.5e-06 1.5e-06 2.25e-06 2.15e-06 1.25e-06 2e-06 2.1e-06 1.1e-06 2e-06 1.3e-06 2.7e-06 2.2e-06 1.65e-06 1.8e-06 2.25e-06 1.55e-06 2.05e-06
24 1.05e-06 2.1e-06 1.8e-06 1.2e-06 2.05e-06 1.85e-06 1.45e-06 1.45e-06 1.7e-06 1.15e-06 1.9e-06 2.2e-06 1.9e-06 1.55e-06 1.25e-06 1.7e-06 1.2e-06 1.85e-06 2.35e-06 1.2e-06 2.1e-06 2.7e-06 1.9e-06 1.5e-06 1e-06 1.7e-06 1.5e-06 1.45e-06 1.1e-06 1.9e-06 1.35e-06 1.6e-06 1.65e-06 2.3e-06 1.45e-06 1.5e-06 1.3e-06 1.45e-06 5.5e-07 1.75e-06
