 slim_337510505 slim_337510599 slim_337510603 slim_337510424 slim_337510591 slim_337510569 slim_337510590 slim_337510542 slim_337510244 slim_337510288 slim_337510523 slim_337510033 slim_337510571 slim_337510581 slim_337510415 slim_337510420 slim_337510509 slim_337510566 slim_337510429 slim_337510482 slim_337510589 slim_337510484 slim_337510423 slim_337510545 slim_337510573 slim_337510543 slim_337510602 slim_337510392 slim_337510579 slim_337510561 slim_337510536 slim_337510574 slim_337510356 slim_337510585 slim_337510492 slim_337510449 slim_337510496 slim_337510181 slim_337510554 slim_337510225 slim_337510583 slim_337510558 slim_337510562 slim_337510598 slim_337510411 slim_337510582 slim_337510452 slim_337510317 slim_337510365 slim_337510498 slim_337510550 slim_337510501 slim_337510580 slim_337510363 slim_337509750 slim_337510397 slim_337510519 slim_337510533 slim_337510594 slim_337510534 slim_337510587 slim_337510584 slim_337510406 slim_337510461 slim_337509853 slim_337510440 slim_337510601 slim_337510413 slim_337510568 slim_337510182 slim_337510556 slim_337510577 slim_337510460 slim_337510559 slim_337510588 slim_337510507 slim_337510479 slim_337510593 slim_337510578 slim_337510493 slim_337510537 slim_337510596 slim_337510399 slim_337510211 slim_337510486 slim_337510555 slim_337510506 slim_337510517 slim_337510586 slim_337510453 slim_337510546 slim_337510357 slim_337510504 slim_337510570 slim_337510312
0 3.51e-05 8.32e-05 5.85e-05 8.325e-05 2.015e-05 2.21e-05 5.835e-05 4.24e-05 1.995e-05 0.000121 9.81e-05 3.815e-05 7.88e-05 8.5e-05 7.47e-05 9.89e-05 4.505e-05 3.64e-05 7.32e-05 1.855e-05 2.165e-05 2.25e-05 6.13e-05 4.29e-05 5.84e-05 3.69e-05 4.285e-05 5.755e-05 1.83e-05 6.76e-05 1.855e-05 4.31e-05 6.79e-05 4.47e-05 6.09e-05 8.21e-05 6.915e-05 9.235e-05 6.55e-05 4.285e-05 8.85e-05 6.25e-05 2.195e-05 6.375e-05 5.705e-05 4.445e-05 4.63e-05 2.07e-05 1.96e-05 5.995e-05 2e-05 6.615e-05 7.625e-05 7.17e-05 4.28e-05 2.43e-05 6.425e-05 5.935e-05 4.24e-05 5.885e-05 8.125e-05 8.145e-05 4.125e-05 0.0001219 8.44e-05 9.97e-05 8.505e-05 2.58e-05 3.66e-05 5.86e-05 4.59e-05 4.85e-05 5.87e-05 7.375e-05 4.175e-05 2.2e-05 9.815e-05 2.15e-05 5.805e-05 4.58e-05 6.1e-05 4.305e-05 2.09e-05 9.825e-05 4.09e-05 8.31e-05 0.0001063 8.3e-05 4.6e-05 5.955e-05 5.865e-05 6.005e-05 6.065e-05 5.855e-05 5.805e-05
1 8.32e-05 0.0001262 8.08e-05 6.38e-05 9.725e-05 8.14e-05 8.065e-05 8.21e-05 9.66e-05 8.615e-05 6.325e-05 8.675e-05 6.68e-05 0.00011565 8.05e-05 6.425e-05 8.025e-05 8.79e-05 7.775e-05 8.27e-05 6.6e-05 7.985e-05 6.405e-05 8.83e-05 8.04e-05 8.33e-05 9.545e-05 8.235e-05 9.76e-05 7.955e-05 9.775e-05 8.075e-05 6.335e-05 7.96e-05 6.39e-05 6.535e-05 7.295e-05 6.645e-05 6.36e-05 9.555e-05 7.775e-05 8.74e-05 9.615e-05 0.0001017 9.505e-05 7.955e-05 8.02e-05 8.22e-05 9.675e-05 7.99e-05 9.7e-05 6.515e-05 7.05e-05 7.945e-05 8.035e-05 8.23e-05 6.5e-05 8.035e-05 6.785e-05 8.095e-05 6.415e-05 6.525e-05 6.575e-05 8.475e-05 8.465e-05 6.375e-05 0.00010105 8.13e-05 8.325e-05 6.685e-05 6.345e-05 9.495e-05 6.55e-05 6.67e-05 6.78e-05 8.125e-05 6.325e-05 8.08e-05 8.05e-05 6.375e-05 6.355e-05 9.51e-05 8.055e-05 6.35e-05 8.09e-05 6.345e-05 8.935e-05 7.785e-05 7.805e-05 7.94e-05 6.545e-05 6.515e-05 6.645e-05 8.09e-05 8.05e-05
2 5.85e-05 8.08e-05 0.0001135 8.06e-05 5.86e-05 5.83e-05 5.74e-05 8.025e-05 5.83e-05 0.0001004 5.7e-05 6.025e-05 8.185e-05 0.00010105 7.97e-05 5.74e-05 8.2e-05 5.93e-05 8.065e-05 5.82e-05 5.88e-05 5.89e-05 5.79e-05 8.095e-05 5.74e-05 5.985e-05 8.03e-05 5.77e-05 5.75e-05 0.0001033 5.77e-05 8.075e-05 0.0001041 8.165e-05 5.795e-05 8.045e-05 6.02e-05 8.16e-05 9.57e-05 8.115e-05 5.735e-05 0.00010125 5.96e-05 0.00010175 5.745e-05 8.13e-05 8.14e-05 5.885e-05 5.85e-05 5.805e-05 5.925e-05 0.0001039 5.9e-05 8.075e-05 8.075e-05 6.245e-05 6.225e-05 5.76e-05 8.045e-05 5.735e-05 7.265e-05 8.035e-05 7.3e-05 0.0001001 0.0001009 0.00010345 0.00012365 6.32e-05 5.995e-05 8.155e-05 8.155e-05 5.75e-05 5.775e-05 5.805e-05 8.15e-05 5.765e-05 5.705e-05 5.885e-05 5.755e-05 8.14e-05 5.8e-05 8.04e-05 5.82e-05 5.695e-05 7.265e-05 8.065e-05 0.00010375 8.02e-05 8.09e-05 5.75e-05 5.77e-05 5.815e-05 8.23e-05 5.76e-05 5.755e-05
3 8.325e-05 6.38e-05 8.06e-05 0.0001263 9.73e-05 8.15e-05 8.08e-05 8.215e-05 9.665e-05 8.595e-05 6.34e-05 8.68e-05 6.675e-05 0.0001157 8.045e-05 6.34e-05 8.005e-05 8.795e-05 7.785e-05 8.275e-05 6.61e-05 7.995e-05 6.39e-05 8.835e-05 8.05e-05 8.335e-05 9.535e-05 8.225e-05 9.765e-05 7.96e-05 9.78e-05 8.08e-05 6.345e-05 7.995e-05 6.375e-05 6.505e-05 7.3e-05 6.64e-05 6.36e-05 9.56e-05 7.79e-05 8.745e-05 9.62e-05 0.00010175 9.485e-05 7.96e-05 8.025e-05 8.225e-05 9.68e-05 7.97e-05 9.705e-05 6.495e-05 7.065e-05 7.935e-05 8.025e-05 8.235e-05 6.515e-05 7.995e-05 6.79e-05 8.075e-05 6.37e-05 6.505e-05 6.575e-05 8.45e-05 8.47e-05 6.345e-05 0.0001011 8.135e-05 8.33e-05 6.665e-05 6.395e-05 9.505e-05 6.565e-05 6.68e-05 6.775e-05 8.135e-05 6.345e-05 8.085e-05 8.06e-05 6.385e-05 6.38e-05 9.515e-05 8.065e-05 6.335e-05 8.09e-05 6.34e-05 8.925e-05 7.795e-05 7.815e-05 7.95e-05 6.56e-05 6.51e-05 6.65e-05 8.1e-05 8.06e-05
4 2.015e-05 9.725e-05 5.86e-05 9.73e-05 6.5e-06 2.105e-05 5.69e-05 4.45e-05 4.3e-06 0.0001339 0.0001104 3.075e-05 9.09e-05 6.915e-05 7.565e-05 0.0001112 4.4e-05 3e-05 7.31e-05 1.89e-05 3.565e-05 2.1e-05 7.425e-05 3.74e-05 5.725e-05 3.56e-05 2.735e-05 5.605e-05 5.2e-06 6.885e-05 3.7e-06 4.345e-05 8.37e-05 4.355e-05 7.38e-05 9.58e-05 7.55e-05 0.00010455 8.135e-05 2.765e-05 8.665e-05 7.76e-05 4.35e-06 6.26e-05 4.175e-05 4.4e-05 4.445e-05 1.885e-05 4.45e-06 5.78e-05 4.8e-06 8.235e-05 8.355e-05 7.2e-05 4.365e-05 2.485e-05 7.85e-05 5.8e-05 5.895e-05 5.77e-05 9.535e-05 9.59e-05 5.64e-05 0.000135 9.815e-05 0.0001146 8.68e-05 2.56e-05 3.55e-05 7.365e-05 6.06e-05 3.305e-05 7.205e-05 8.705e-05 5.85e-05 2.195e-05 0.00011045 2.015e-05 5.735e-05 6.05e-05 7.395e-05 2.87e-05 2.195e-05 0.00011055 4.125e-05 9.715e-05 0.0001193 8.225e-05 4.575e-05 5.81e-05 7.2e-05 7.28e-05 7.375e-05 5.725e-05 5.735e-05
5 2.21e-05 8.14e-05 5.83e-05 8.15e-05 2.105e-05 3.8e-05 5.675e-05 4.545e-05 2.05e-05 0.0001182 9.315e-05 3.67e-05 7.615e-05 8.665e-05 7.56e-05 9.395e-05 4.58e-05 3.575e-05 7.27e-05 1.975e-05 2.125e-05 2.165e-05 5.795e-05 4.645e-05 5.65e-05 3.57e-05 4.195e-05 5.71e-05 2.11e-05 6.855e-05 2e-05 4.47e-05 6.935e-05 4.545e-05 5.745e-05 8.155e-05 6.63e-05 8.975e-05 6.695e-05 4.49e-05 8.48e-05 6.51e-05 2.205e-05 6.59e-05 5.67e-05 4.515e-05 4.525e-05 2.08e-05 2.035e-05 5.75e-05 2.12e-05 6.915e-05 7.225e-05 7.27e-05 4.405e-05 2.635e-05 6.295e-05 5.69e-05 4.57e-05 5.695e-05 7.95e-05 8.125e-05 4.245e-05 0.00011795 8.205e-05 9.905e-05 8.92e-05 2.7e-05 3.58e-05 5.895e-05 4.575e-05 4.815e-05 5.67e-05 7.09e-05 4.705e-05 2.085e-05 9.32e-05 2.17e-05 5.63e-05 4.565e-05 5.765e-05 4.425e-05 2.27e-05 9.33e-05 4.25e-05 8.135e-05 0.00010475 8.085e-05 4.515e-05 5.665e-05 5.665e-05 5.785e-05 6.015e-05 5.695e-05 5.63e-05
6 5.835e-05 8.065e-05 5.74e-05 8.08e-05 5.69e-05 5.675e-05 0.0001111 8.15e-05 5.695e-05 0.00010025 5.56e-05 5.895e-05 8.165e-05 0.000101 8.085e-05 5.66e-05 8.195e-05 5.765e-05 8.055e-05 5.67e-05 5.745e-05 5.765e-05 5.71e-05 8.215e-05 5.6e-05 5.845e-05 7.89e-05 5.635e-05 5.745e-05 0.0001045 5.6e-05 8.035e-05 0.0001053 8.16e-05 5.685e-05 8.085e-05 5.89e-05 8.14e-05 9.685e-05 8.11e-05 5.59e-05 0.0001011 5.83e-05 0.0001017 5.615e-05 8.125e-05 8.135e-05 5.74e-05 5.71e-05 5.7e-05 5.785e-05 0.0001051 5.755e-05 8.065e-05 8.06e-05 6.205e-05 6.205e-05 5.65e-05 8.17e-05 5.655e-05 7.28e-05 8.055e-05 7.28e-05 9.995e-05 0.00010055 0.0001045 0.00012485 6.315e-05 5.855e-05 8.14e-05 8.155e-05 5.59e-05 5.62e-05 5.655e-05 8.27e-05 5.76e-05 5.555e-05 5.76e-05 5.61e-05 8.14e-05 5.66e-05 8.01e-05 5.81e-05 5.58e-05 7.215e-05 8.045e-05 0.0001029 8.01e-05 8.08e-05 5.6e-05 5.615e-05 5.71e-05 8.225e-05 5.595e-05 5.605e-05
7 4.24e-05 8.21e-05 8.025e-05 8.215e-05 4.45e-05 4.545e-05 8.15e-05 8e-05 4.445e-05 0.0001191 0.00011915 6.045e-05 7.645e-05 8.51e-05 7.295e-05 0.00011995 4.51e-05 5.96e-05 7.325e-05 4.465e-05 4.675e-05 4.65e-05 8.39e-05 4.26e-05 8.155e-05 6.055e-05 4.56e-05 8.07e-05 4.24e-05 4.22e-05 4.38e-05 4.41e-05 4.465e-05 4.48e-05 8.36e-05 8.115e-05 9.02e-05 8.995e-05 5.035e-05 4.24e-05 0.0001107 6.43e-05 4.54e-05 6.425e-05 8.145e-05 4.47e-05 4.48e-05 4.55e-05 4.46e-05 8.24e-05 4.49e-05 4.295e-05 9.735e-05 7.18e-05 4.405e-05 4.46e-05 8.245e-05 8.25e-05 4.06e-05 8.2e-05 8.825e-05 8.04e-05 5.075e-05 0.00012 8.405e-05 7.51e-05 6.165e-05 4.54e-05 6.035e-05 5.865e-05 4.635e-05 7.28e-05 8.225e-05 9.595e-05 4.19e-05 4.37e-05 0.0001192 4.55e-05 8.165e-05 4.625e-05 8.36e-05 4.38e-05 4.425e-05 0.0001193 5e-05 8.2e-05 0.00010705 8.165e-05 4.61e-05 8.27e-05 8.22e-05 8.265e-05 5.96e-05 8.17e-05 8.165e-05
8 1.995e-05 9.66e-05 5.83e-05 9.665e-05 4.3e-06 2.05e-05 5.695e-05 4.445e-05 5.4e-06 0.0001338 0.00010975 3.11e-05 9.09e-05 6.98e-05 7.535e-05 0.00011055 4.39e-05 3.035e-05 7.245e-05 1.79e-05 3.46e-05 1.975e-05 7.36e-05 3.725e-05 5.625e-05 3.53e-05 2.675e-05 5.65e-05 4.95e-06 6.84e-05 3.35e-06 4.345e-05 8.305e-05 4.365e-05 7.315e-05 9.58e-05 7.575e-05 0.00010455 8.07e-05 2.795e-05 8.6e-05 7.71e-05 5.1e-06 6.325e-05 4.175e-05 4.275e-05 4.475e-05 1.84e-05 3.25e-06 5.655e-05 4.85e-06 8.19e-05 8.325e-05 7.155e-05 4.305e-05 2.505e-05 7.805e-05 5.68e-05 5.89e-05 5.67e-05 9.47e-05 9.545e-05 5.535e-05 0.00013435 9.75e-05 0.00011395 8.69e-05 2.455e-05 3.52e-05 7.305e-05 5.995e-05 3.295e-05 7.1e-05 8.645e-05 5.89e-05 2.17e-05 0.0001098 1.865e-05 5.675e-05 5.985e-05 7.33e-05 2.87e-05 2.18e-05 0.0001099 4.13e-05 9.65e-05 0.00011845 8.17e-05 4.52e-05 5.705e-05 7.095e-05 7.27e-05 7.375e-05 5.715e-05 5.675e-05
9 0.000121 8.615e-05 0.0001004 8.595e-05 0.0001339 0.0001182 0.00010025 0.0001191 0.0001338 0.0001308 6.565e-05 0.000109 7.3e-05 0.0001236 0.0001014 6.605e-05 0.00011975 0.00011005 0.0001096 0.00012005 0.00010535 0.00011905 8.53e-05 0.0001284 9.995e-05 0.00010595 0.00013385 0.0001002 0.00013465 0.00011835 0.00013445 0.0001203 0.00010615 0.00011945 8.515e-05 8.585e-05 7.695e-05 7.19e-05 0.00010535 0.00013345 8.96e-05 0.00010515 0.0001329 0.00011875 0.00011565 0.0001196 0.0001177 0.0001195 0.00013395 9.965e-05 0.0001338 0.0001063 7.555e-05 0.00011005 0.00011995 0.00012125 8.685e-05 9.995e-05 0.00010515 0.0001002 8.56e-05 8.605e-05 0.0001053 6.565e-05 8.5e-05 8.72e-05 0.0001194 0.00012075 0.0001059 9.14e-05 0.00010545 0.00012395 8.575e-05 7.12e-05 0.00010685 0.0001184 6.57e-05 0.00011915 0.00010005 0.0001053 8.52e-05 0.00013415 0.00011985 6.56e-05 0.0001198 8.6e-05 8.905e-05 9.975e-05 0.0001191 9.975e-05 8.57e-05 8.5e-05 9.09e-05 0.00010045 0.00010005
