 slim_762530466 slim_762530473 slim_762530470 slim_762530479 slim_762530486 slim_762530471 slim_762530436 slim_762530444 slim_762530501 slim_762530490 slim_762530447 slim_762530442 slim_762530474 slim_762530469 slim_762530483 slim_762530450 slim_762530451 slim_762530460 slim_762530446 slim_762530439 slim_762530463 slim_762530502 slim_762530498 slim_762530457 slim_762530480 slim_762530464 slim_762530467 slim_762530448 slim_762530449 slim_762530454 slim_762530499 slim_762530493 slim_762530440 slim_762530492 slim_762530485 slim_762530500 slim_762530497 slim_762530482 slim_762530443 slim_762530456 slim_762530445 slim_762530455 slim_762530452 slim_762530488 slim_762530453 slim_762530458 slim_762530487 slim_762530476 slim_762530477 slim_762530489 slim_762530437 slim_762530494 slim_762530475 slim_762530478 slim_762530472 slim_762530461 slim_762530459 slim_762530441 slim_762530438 slim_762530496 slim_762530465 slim_762530462 slim_762530495 slim_762530481 slim_762530468 slim_762530491 slim_762530484
0 2e-06 2.6e-06 1.55e-06 2.3e-06 2.1e-06 2.3e-06 2.2e-06 2.55e-06 1.85e-06 1.7e-06 1.8e-06 1.55e-06 1.75e-06 1.6e-06 1.55e-06 1.6e-06 1.85e-06 1.55e-06 2.2e-06 2.4e-06 2.2e-06 1.65e-06 2.5e-06 1.65e-06 2e-06 2e-06 1.95e-06 1.9e-06 2.1e-06 2.45e-06 1.95e-06 1.6e-06 2.35e-06 2.2e-06 1.95e-06 1.75e-06 2.1e-06 2.75e-06 1.75e-06 2e-06 1.85e-06 1.95e-06 2.1e-06 1.85e-06 2e-06 2.25e-06 1.9e-06 1.95e-06 2.25e-06 1.95e-06 1.95e-06 2.55e-06 1.7e-06 1.75e-06 2.3e-06 2.25e-06 2.15e-06 2.05e-06 1.8e-06 1.55e-06 1.7e-06 1.8e-06 2.35e-06 2.1e-06 2.15e-06 1.95e-06 1.5e-06
1 2.6e-06 2.3e-06 2.25e-06 2.35e-06 2e-06 2.45e-06 2.35e-06 2.35e-06 2.1e-06 2.25e-06 2.7e-06 2.45e-06 1.95e-06 2e-06 2.15e-06 2.1e-06 1.6e-06 2.25e-06 2.35e-06 1.9e-06 2.25e-06 1.85e-06 2.05e-06 2.55e-06 1.95e-06 1.8e-06 1.9e-06 2.15e-06 1.8e-06 1.8e-06 2.35e-06 2e-06 1.95e-06 2.45e-06 1.65e-06 2.05e-06 1.8e-06 2.45e-06 1.65e-06 1.4e-06 2.05e-06 1.8e-06 1.6e-06 2.25e-06 1.85e-06 1.9e-06 2.25e-06 2.1e-06 2.6e-06 2.2e-06 2.05e-06 1.2e-06 2.25e-06 2.6e-06 2.45e-06 1.65e-06 1.55e-06 1.5e-06 2.2e-06 2.35e-06 2.1e-06 2.3e-06 2.15e-06 2.35e-06 1.55e-06 2.4e-06 2.15e-06
2 1.55e-06 2.25e-06 2.3e-06 2.45e-06 1.85e-06 2.25e-06 2.15e-06 2.55e-06 2.15e-06 1.65e-06 2.15e-06 1.6e-06 1.4e-06 1.5e-06 1.7e-06 1.3e-06 1.4e-06 2.1e-06 2.15e-06 2.15e-06 2.35e-06 1.3e-06 2.35e-06 1.6e-06 2.05e-06 1.9e-06 1.85e-06 1.9e-06 1.7e-06 2.1e-06 2.1e-06 1.5e-06 2.1e-06 2.3e-06 1.65e-06 1.7e-06 2.05e-06 2.9e-06 1.5e-06 1.55e-06 1.3e-06 1.6e-06 1.55e-06 2e-06 1.65e-06 2.1e-06 2.35e-06 1.6e-06 2.4e-06 2.1e-06 1.6e-06 2.15e-06 1.65e-06 2e-06 2.25e-06 2.35e-06 1.5e-06 1.5e-06 1.7e-06 1.85e-06 2.1e-06 1.4e-06 2.6e-06 2.3e-06 1.5e-06 2.3e-06 1.6e-06
3 2.3e-06 2.35e-06 2.45e-06 3e-06 2.55e-06 1.95e-06 1.95e-06 1.85e-06 2.05e-06 1.9e-06 1.8e-06 2.25e-06 2.45e-06 2.45e-06 2.2e-06 2.35e-06 2.65e-06 2e-06 1.85e-06 2.1e-06 1.65e-06 2.35e-06 2.3e-06 1.9e-06 2.35e-06 2.25e-06 2.25e-06 1.85e-06 2.3e-06 2.3e-06 2e-06 2.45e-06 2.05e-06 2.15e-06 2.1e-06 2e-06 2.3e-06 1.65e-06 2.25e-06 2.6e-06 2.45e-06 2.45e-06 2.65e-06 2.1e-06 2.5e-06 2.15e-06 1.95e-06 2.55e-06 1.65e-06 1.5e-06 2.1e-06 2.25e-06 1.85e-06 2.15e-06 1.95e-06 2.1e-06 2.65e-06 2.55e-06 2.45e-06 2.1e-06 2.05e-06 2.7e-06 1.8e-06 2e-06 2.65e-06 1.75e-06 2.15e-06
4 2.1e-06 2e-06 1.85e-06 2.55e-06 2.2e-06 2.25e-06 2.25e-06 2.35e-06 2.2e-06 2e-06 2.6e-06 1.75e-06 1.75e-06 1.85e-06 1.6e-06 1.85e-06 1.85e-06 2.1e-06 2.15e-06 2.1e-06 2.45e-06 1.65e-06 2.3e-06 1.95e-06 2.2e-06 1.75e-06 2e-06 1.85e-06 1.5e-06 2.2e-06 2.3e-06 1.85e-06 1.7e-06 2.6e-06 1.8e-06 2.25e-06 2.15e-06 2.65e-06 1.5e-06 1.7e-06 1.6e-06 1.65e-06 1.5e-06 2e-06 1.7e-06 2.2e-06 2.45e-06 1.4e-06 2.5e-06 2.2e-06 2e-06 1.95e-06 2e-06 2.2e-06 2.25e-06 2e-06 1.65e-06 1.55e-06 2.2e-06 2.15e-06 1.65e-06 1.75e-06 2.35e-06 2.05e-06 1.6e-06 2.4e-06 1.95e-06
5 2.3e-06 2.45e-06 2.25e-06 1.95e-06 2.25e-06 2.9e-06 1.8e-06 1.6e-06 2.4e-06 2e-06 2.25e-06 2.15e-06 1.95e-06 2.3e-06 1.85e-06 2.25e-06 2.3e-06 2.4e-06 1.5e-06 1.95e-06 2.05e-06 1.85e-06 2.15e-06 1.65e-06 2.55e-06 2.05e-06 2.5e-06 2.15e-06 2.05e-06 2.3e-06 2.35e-06 2.3e-06 1.85e-06 2.5e-06 2.1e-06 2.5e-06 2.45e-06 1.6e-06 1.85e-06 2.25e-06 1.9e-06 1.95e-06 2.3e-06 2.1e-06 1.9e-06 1.95e-06 2.65e-06 2.2e-06 1.7e-06 1.9e-06 2.35e-06 2.3e-06 2e-06 2.1e-06 1.45e-06 2.3e-06 2.25e-06 2.25e-06 2.35e-06 2.45e-06 1.95e-06 2.2e-06 2.1e-06 1.8e-06 2.25e-06 2.1e-06 2.25e-06
6 2.2e-06 2.35e-06 2.15e-06 1.95e-06 2.25e-06 1.8e-06 2.7e-06 1.75e-06 2.4e-06 2e-06 2.15e-06 2e-06 2.1e-06 2.25e-06 1.95e-06 2.15e-06 2.4e-06 2.3e-06 1.7e-06 1.85e-06 1.85e-06 2e-06 2.1e-06 1.75e-06 2.5e-06 2.05e-06 2.45e-06 2e-06 2e-06 2.2e-06 2.2e-06 2.25e-06 1.65e-06 2.25e-06 2.05e-06 2.3e-06 2.45e-06 1.65e-06 1.9e-06 2.35e-06 2e-06 2.1e-06 2.3e-06 2.15e-06 2.15e-06 1.9e-06 2.5e-06 2.25e-06 1.65e-06 1.8e-06 2.25e-06 2.25e-06 2e-06 2e-06 1.8e-06 2.2e-06 2.3e-06 2.2e-06 2.25e-06 2.3e-06 1.95e-06 2.3e-06 2e-06 1.9e-06 2.3e-06 2e-06 2.1e-06
7 2.55e-06 2.35e-06 2.55e-06 1.85e-06 2.35e-06 1.6e-06 1.75e-06 1.6e-06 2.5e-06 2.55e-06 2.25e-06 2.4e-06 2.3e-06 2.25e-06 2.15e-06 2.35e-06 2.35e-06 2.5e-06 1.5e-06 1.6e-06 1.95e-06 2.2e-06 1.7e-06 1.85e-06 2.5e-06 1.65e-06 2.5e-06 2.5e-06 2.15e-06 2.4e-06 2.15e-06 2.25e-06 2.05e-06 2.7e-06 2.2e-06 2.8e-06 2.45e-06 9.5e-07 2.1e-06 2.1e-06 2.4e-06 2.1e-06 2.4e-06 2.35e-06 2.15e-06 1.65e-06 2.75e-06 2.4e-06 1.25e-06 1.85e-06 2.75e-06 2.15e-06 2.55e-06 1.85e-06 1.6e-06 2.3e-06 2.25e-06 2.35e-06 2.25e-06 2.55e-06 1.65e-06 2.55e-06 1.75e-06 1.45e-06 2.25e-06 1.95e-06 2.35e-06
8 1.85e-06 2.1e-06 2.15e-06 2.05e-06 2.2e-06 2.4e-06 2.4e-06 2.5e-06 1e-06 1.55e-06 1.75e-06 2.15e-06 1.8e-06 2e-06 1.6e-06 2.15e-06 1.75e-06 1.35e-06 2.3e-06 2.45e-06 2e-06 1.7e-06 2.45e-06 2.05e-06 1.55e-06 1.8e-06 1.65e-06 1.65e-06 2.1e-06 2.1e-06 1.5e-06 2e-06 2.35e-06 2.2e-06 1.65e-06 1.65e-06 1.25e-06 2.8e-06 1.7e-06 1.75e-06 2e-06 1.85e-06 2e-06 1.5e-06 1.9e-06 2.2e-06 8.5e-07 2.15e-06 2.5e-06 1.7e-06 1.75e-06 2e-06 1.55e-06 2.1e-06 2.4e-06 1.85e-06 2e-06 1.95e-06 2.15e-06 1.35e-06 1.55e-06 2.15e-06 1.6e-06 2.4e-06 2e-06 1.7e-06 2.05e-06
9 1.7e-06 2.25e-06 1.65e-06 1.9e-06 2e-06 2e-06 2e-06 2.55e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.35e-06 2e-06 1.35e-06 1.75e-06 1.8e-06 1.55e-06 1.85e-06 2.25e-06 1.85e-06 1.3e-06 2.55e-06 1.45e-06 1.9e-06 2e-06 1.75e-06 1.25e-06 1.65e-06 1.95e-06 1.95e-06 2e-06 1.9e-06 2e-06 1.5e-06 1.45e-06 1.9e-06 2.85e-06 1.45e-06 1.95e-06 1.2e-06 1.5e-06 1.85e-06 1.4e-06 1.65e-06 2.25e-06 1.65e-06 1.8e-06 2.35e-06 1.55e-06 1.25e-06 2.15e-06 9e-07 2.05e-06 2e-06 2e-06 1.85e-06 1.8e-06 2.05e-06 1.8e-06 1.85e-06 1.6e-06 2.25e-06 2.45e-06 1.85e-06 1.9e-06 2e-06
