 slim_762188232 slim_762188241 slim_762188229 slim_762188254 slim_762188248 slim_762188244 slim_762188230 slim_762188255 slim_762188222 slim_762188215 slim_762188216 slim_762188235 slim_762188251 slim_762188227 slim_762188239 slim_762188243 slim_762188250 slim_762188233 slim_762188214 slim_762188223 slim_762188242 slim_762188253 slim_762188240 slim_762188224 slim_762188252 slim_762188247 slim_762188228 slim_762188231 slim_762188237 slim_762188238 slim_762188234 slim_762188246 slim_762188245 slim_762188219 slim_762188249 slim_762188217 slim_762188220 slim_762188236 slim_762188256 slim_762188226 slim_762188218 slim_762188225 slim_762188221
0 2e-06 1.3e-06 1.85e-06 1.1e-06 1.85e-06 1.5e-06 2.25e-06 1e-06 1.05e-06 1.85e-06 1.5e-06 1.35e-06 1.45e-06 2.25e-06 1.9e-06 1.2e-06 1.1e-06 1.5e-06 1.5e-06 1.6e-06 1.25e-06 1.65e-06 1.2e-06 2.4e-06 1.45e-06 1.2e-06 2.05e-06 1.95e-06 1.55e-06 2.25e-06 1.05e-06 2.1e-06 1.55e-06 1.5e-06 2.3e-06 1.55e-06 1.75e-06 1.95e-06 1.5e-06 1.3e-06 1.1e-06 1.75e-06 1.7e-06
1 1.3e-06 9e-07 1.55e-06 1.45e-06 1.7e-06 1.05e-06 2.2e-06 1.85e-06 1.25e-06 1.6e-06 1.75e-06 1.65e-06 1.1e-06 2.3e-06 1.7e-06 6e-07 1.25e-06 1.2e-06 1.1e-06 1.25e-06 8e-07 1.2e-06 1.4e-06 2.15e-06 8.5e-07 8e-07 2.6e-06 1.65e-06 1.25e-06 2.5e-06 2e-06 2.65e-06 1.8e-06 1.65e-06 2.05e-06 1.15e-06 1.45e-06 1.8e-06 1.15e-06 9e-07 1.35e-06 1.35e-06 1.2e-06
2 1.85e-06 1.55e-06 2.4e-06 2.05e-06 2.35e-06 1.9e-06 2.25e-06 2.3e-06 1.8e-06 2e-06 2.3e-06 2.4e-06 1.85e-06 2.6e-06 1.4e-06 1.5e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 1.5e-06 2.15e-06 2.05e-06 2.2e-06 1.85e-06 1.4e-06 2.7e-06 1.5e-06 2.2e-06 2e-06 2.45e-06 2.75e-06 2.35e-06 2.25e-06 2.5e-06 1.8e-06 1.2e-06 1.65e-06 1.85e-06 1.7e-06 2e-06 2.1e-06 2e-06
3 1.1e-06 1.45e-06 2.05e-06 1.5e-06 1.7e-06 1.35e-06 2.3e-06 7.5e-07 1.05e-06 1.8e-06 1.35e-06 1.25e-06 1.4e-06 2.2e-06 2e-06 1.35e-06 1.15e-06 1.45e-06 1.6e-06 1.55e-06 1.3e-06 1.5e-06 1e-06 2.4e-06 1.4e-06 1.3e-06 1.85e-06 2.15e-06 1.5e-06 2.2e-06 8.5e-07 1.85e-06 1.4e-06 1.5e-06 2.25e-06 1.65e-06 1.95e-06 2.05e-06 1.45e-06 1.25e-06 1.05e-06 1.65e-06 1.75e-06
4 1.85e-06 1.7e-06 2.35e-06 1.7e-06 1.8e-06 9.5e-07 2.3e-06 1.9e-06 1.8e-06 2.3e-06 2e-06 1.85e-06 1.15e-06 2.55e-06 2.1e-06 1.75e-06 1.6e-06 1.55e-06 1.85e-06 1.8e-06 1.35e-06 1.35e-06 1.4e-06 2.8e-06 1.45e-06 1.65e-06 2.5e-06 2.45e-06 1.8e-06 2.6e-06 2.05e-06 2.55e-06 2.05e-06 2.2e-06 2.55e-06 1.9e-06 2.25e-06 2.45e-06 1.25e-06 1.2e-06 1.85e-06 1.5e-06 1.65e-06
5 1.5e-06 1.05e-06 1.9e-06 1.35e-06 9.5e-07 2e-07 2.3e-06 1.8e-06 1.45e-06 1.7e-06 1.7e-06 1.5e-06 5e-07 2.65e-06 1.65e-06 1.15e-06 1.25e-06 1.2e-06 1.3e-06 1.25e-06 7e-07 6.5e-07 9.5e-07 2.4e-06 7.5e-07 1.05e-06 2.6e-06 2e-06 1.45e-06 2.6e-06 1.95e-06 2.65e-06 1.75e-06 1.85e-06 2.4e-06 1.35e-06 1.8e-06 2.25e-06 6.5e-07 5e-07 1.35e-06 8.5e-07 9.5e-07
6 2.25e-06 2.2e-06 2.25e-06 2.3e-06 2.3e-06 2.3e-06 3.6e-06 2.1e-06 2.2e-06 2.25e-06 2.45e-06 2.25e-06 2.3e-06 2e-06 2.2e-06 2.25e-06 2.1e-06 2.2e-06 2.5e-06 2.6e-06 2.2e-06 2.3e-06 2.15e-06 2.4e-06 2.3e-06 2.4e-06 2e-06 2.4e-06 2.15e-06 2.1e-06 2.25e-06 2.05e-06 2.5e-06 2.6e-06 2.15e-06 2.55e-06 2.15e-06 2.1e-06 2.3e-06 2.3e-06 2.5e-06 2.55e-06 2.65e-06
7 1e-06 1.85e-06 2.3e-06 7.5e-07 1.9e-06 1.8e-06 2.1e-06 0.0 9.5e-07 2.1e-06 1.1e-06 9e-07 1.9e-06 1.75e-06 2.25e-06 1.85e-06 1.05e-06 1.5e-06 2e-06 1.95e-06 1.8e-06 1.75e-06 8.5e-07 2.3e-06 1.85e-06 1.85e-06 1.2e-06 2.4e-06 1.35e-06 1.9e-06 1.5e-07 1.25e-06 1.15e-06 1.35e-06 2.2e-06 2.05e-06 2.2e-06 1.85e-06 1.95e-06 1.75e-06 1.15e-06 2e-06 2.2e-06
8 1.05e-06 1.25e-06 1.8e-06 1.05e-06 1.8e-06 1.45e-06 2.2e-06 9.5e-07 1.9e-06 1.8e-06 1.45e-06 1.4e-06 1.4e-06 2.2e-06 1.85e-06 1.15e-06 1.05e-06 1.45e-06 1.45e-06 1.55e-06 1.2e-06 1.6e-06 1.15e-06 2.35e-06 1.4e-06 1.15e-06 2e-06 1.9e-06 1.5e-06 2.2e-06 1.1e-06 2.05e-06 1.5e-06 1.45e-06 2.25e-06 1.5e-06 1.7e-06 1.9e-06 1.45e-06 1.25e-06 1.15e-06 1.7e-06 1.65e-06
9 1.85e-06 1.6e-06 2e-06 1.8e-06 2.3e-06 1.7e-06 2.25e-06 2.1e-06 1.8e-06 2.4e-06 2.3e-06 2e-06 1.65e-06 2.2e-06 1.95e-06 1.4e-06 1.75e-06 2e-06 1.95e-06 1.95e-06 1.55e-06 1.75e-06 1.85e-06 2.35e-06 1.55e-06 1.5e-06 2.15e-06 2.1e-06 1.95e-06 2.45e-06 2.25e-06 2.25e-06 2.35e-06 2.3e-06 1.9e-06 2e-06 1.9e-06 2.3e-06 1.7e-06 1.5e-06 1.65e-06 2.1e-06 2.05e-06
