 slim_762019489 slim_762019495 slim_762019497 slim_762019514 slim_762019509 slim_762019517 slim_762019504 slim_762019487 slim_762019501 slim_762019500 slim_762019483 slim_762019506 slim_762019511 slim_762019502 slim_762019515 slim_762019516 slim_762019484 slim_762019486 slim_762019490 slim_762019512 slim_762019491 slim_762019485 slim_762019513 slim_762019496 slim_762019492 slim_762019505 slim_762019508 slim_762019503 slim_762019482 slim_762019488 slim_762019520 slim_762019507 slim_762019493 slim_762019518 slim_762019498 slim_762019519 slim_762019510 slim_762019494 slim_762019499
0 2.6e-06 1.8e-06 2.4e-06 2.1e-06 2.5e-06 2.25e-06 2.4e-06 2.35e-06 2.3e-06 1.75e-06 2.45e-06 2.25e-06 2.15e-06 2.45e-06 2.25e-06 2e-06 2.5e-06 2.55e-06 1.85e-06 2.25e-06 2.6e-06 2.6e-06 2.3e-06 2.5e-06 2.25e-06 2.5e-06 2.25e-06 2.45e-06 2.35e-06 2.3e-06 2.25e-06 1.9e-06 2.25e-06 1.8e-06 2.3e-06 2.1e-06 2.3e-06 2.25e-06 2.3e-06
1 1.8e-06 1.2e-06 2e-06 1.85e-06 1.95e-06 1.55e-06 2.3e-06 2.1e-06 1.8e-06 1.8e-06 2.05e-06 1.85e-06 2.6e-06 1.55e-06 1.75e-06 2.65e-06 2.95e-06 2.1e-06 1.25e-06 1.8e-06 1.7e-06 2.15e-06 1.85e-06 2.1e-06 1.95e-06 1.6e-06 1.85e-06 2e-06 2.05e-06 1.75e-06 2e-06 1.3e-06 1.95e-06 2.45e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 1.55e-06
2 2.4e-06 2e-06 1.7e-06 1.35e-06 1.1e-06 1.55e-06 1.55e-06 1.95e-06 1.35e-06 2.55e-06 1.7e-06 1.5e-06 2.15e-06 1.8e-06 1.65e-06 2.55e-06 2.65e-06 1.95e-06 1.55e-06 1.6e-06 1.8e-06 2e-06 1.65e-06 1.75e-06 1.8e-06 2.1e-06 1.2e-06 2.05e-06 1.55e-06 1.6e-06 1.85e-06 1.3e-06 1.75e-06 2.4e-06 1.5e-06 1.25e-06 1.55e-06 2e-06 1.85e-06
3 2.1e-06 1.85e-06 1.35e-06 1e-06 1.65e-06 1.25e-06 1.6e-06 8.5e-07 1.1e-06 2.35e-06 1.25e-06 1.1e-06 1.9e-06 1.65e-06 1.1e-06 1.9e-06 1.85e-06 1.2e-06 1.45e-06 1e-06 1.65e-06 1.15e-06 8.5e-07 1.3e-06 8.5e-07 1.6e-06 1e-06 1.3e-06 1.35e-06 1.35e-06 8e-07 1.65e-06 7e-07 1.65e-06 1.2e-06 6.5e-07 1e-06 1.15e-06 1.1e-06
4 2.5e-06 1.95e-06 1.1e-06 1.65e-06 1.8e-06 1.45e-06 1.7e-06 2.2e-06 1.5e-06 2.65e-06 1.7e-06 1.5e-06 2.15e-06 1.8e-06 1.8e-06 2.8e-06 2.9e-06 1.95e-06 1.4e-06 1.55e-06 1.7e-06 2e-06 1.6e-06 1.75e-06 2.05e-06 1.95e-06 1.15e-06 2e-06 1.5e-06 1.75e-06 2.1e-06 1.3e-06 2e-06 2.65e-06 1.65e-06 1.55e-06 1.5e-06 2.25e-06 2e-06
5 2.25e-06 1.55e-06 1.55e-06 1.25e-06 1.45e-06 1.8e-06 1.95e-06 1.6e-06 1.45e-06 2.4e-06 1.35e-06 1.3e-06 2.05e-06 1.4e-06 1.35e-06 2.5e-06 2.5e-06 1.5e-06 1.15e-06 1.2e-06 1.2e-06 1.5e-06 1.2e-06 1.4e-06 1.5e-06 1.25e-06 1.1e-06 1.5e-06 1.5e-06 1.45e-06 1.5e-06 1.55e-06 1.45e-06 2.3e-06 1.55e-06 1.2e-06 1.2e-06 1.75e-06 1.25e-06
6 2.4e-06 2.3e-06 1.55e-06 1.6e-06 1.7e-06 1.95e-06 2.7e-06 1.85e-06 1.55e-06 2.55e-06 2.1e-06 1.8e-06 2.3e-06 2.1e-06 1.9e-06 2.3e-06 2.25e-06 2.05e-06 2.1e-06 1.9e-06 2.25e-06 2e-06 1.8e-06 2.15e-06 1.8e-06 2.2e-06 1.9e-06 2.15e-06 1.95e-06 2e-06 1.75e-06 1.7e-06 1.55e-06 2.15e-06 1.75e-06 1.6e-06 1.8e-06 2.1e-06 1.8e-06
7 2.35e-06 2.1e-06 1.95e-06 8.5e-07 2.2e-06 1.6e-06 1.85e-06 1e-06 1.35e-06 2.55e-06 1.35e-06 1.4e-06 2.4e-06 1.95e-06 1.4e-06 2e-06 1.75e-06 1.3e-06 1.95e-06 1.25e-06 2e-06 1.25e-06 1.05e-06 1.45e-06 8.5e-07 1.6e-06 1.65e-06 1.3e-06 1.55e-06 1.55e-06 5.5e-07 2.05e-06 7e-07 1.75e-06 1.2e-06 1e-06 1.25e-06 1e-06 1.1e-06
8 2.3e-06 1.8e-06 1.35e-06 1.1e-06 1.5e-06 1.45e-06 1.55e-06 1.35e-06 1.9e-06 2.45e-06 1.6e-06 1.35e-06 2.2e-06 1.6e-06 1.4e-06 2.25e-06 2.2e-06 1.55e-06 1.6e-06 1.4e-06 1.75e-06 1.5e-06 1.3e-06 1.65e-06 1.3e-06 1.7e-06 1.4e-06 1.65e-06 1.65e-06 1.5e-06 1.25e-06 1.45e-06 1.05e-06 2.05e-06 1.25e-06 1.1e-06 1.3e-06 1.6e-06 1.3e-06
9 1.75e-06 1.8e-06 2.55e-06 2.35e-06 2.65e-06 2.4e-06 2.55e-06 2.55e-06 2.45e-06 3.2e-06 2.6e-06 2.4e-06 2.35e-06 2.6e-06 2.45e-06 2.2e-06 2.65e-06 2.75e-06 2.2e-06 2.45e-06 2.5e-06 2.8e-06 2.5e-06 2.65e-06 2.45e-06 2.45e-06 2.45e-06 2.65e-06 2.55e-06 2.45e-06 2.45e-06 2.25e-06 2.45e-06 2e-06 2.55e-06 2.25e-06 2.45e-06 2.6e-06 2.25e-06
