 slim_337524583 slim_337524725 slim_337524726 slim_337524327 slim_337524702 slim_337524648 slim_337524786 slim_337524740 slim_337524707 slim_337524804 slim_337524769 slim_337524691 slim_337524698 slim_337524643 slim_337524639 slim_337524792 slim_337524646 slim_337524270 slim_337524752 slim_337524523 slim_337524791 slim_337524776 slim_337524618 slim_337524778 slim_337524784 slim_337524772 slim_337524640 slim_337524790 slim_337524723 slim_337524703 slim_337524682 slim_337524672 slim_337524642 slim_337524794 slim_337524656 slim_337524748 slim_337524773 slim_337524652 slim_337524785 slim_337524797 slim_337524714 slim_337524727 slim_337524750 slim_337524775 slim_337524605 slim_337524767 slim_337524705 slim_337524724 slim_337524715 slim_337524782 slim_337524735 slim_337524677 slim_337524759 slim_337524713 slim_337524774 slim_337524799 slim_337524788 slim_337524796 slim_337524742 slim_337524780 slim_337524762 slim_337524719 slim_337524699 slim_337524704 slim_337524622 slim_337524637 slim_337524564 slim_337524617 slim_337524768 slim_337524763 slim_337524686 slim_337524770 slim_337524802 slim_337524729 slim_337524744 slim_337524787 slim_337524619 slim_337524681 slim_337524789 slim_337524798 slim_337524505 slim_337524758 slim_337524781 slim_337524754 slim_337524708 slim_337524710
0 0.0001199 7.18e-05 7.28e-05 7.26e-05 6.335e-05 7.32e-05 6.31e-05 8.65e-05 7.12e-05 6.605e-05 6.295e-05 7.125e-05 7.475e-05 6.17e-05 7.58e-05 7.385e-05 7.32e-05 7.335e-05 7.275e-05 7.295e-05 6.345e-05 6.355e-05 6.14e-05 6.025e-05 7.24e-05 7.2e-05 7.32e-05 6.32e-05 7.59e-05 7.235e-05 6.35e-05 7.695e-05 8.615e-05 8.335e-05 7.195e-05 7.355e-05 6.175e-05 8.25e-05 6.12e-05 6.245e-05 7.16e-05 6.21e-05 8.235e-05 6.215e-05 8.235e-05 6.385e-05 7.23e-05 8.235e-05 6.335e-05 7.285e-05 6.31e-05 6.235e-05 7.185e-05 8.26e-05 8.355e-05 7.365e-05 6.225e-05 6.155e-05 7.33e-05 7.305e-05 8.37e-05 8.695e-05 7.31e-05 6.1e-05 6.035e-05 8.345e-05 7.065e-05 6.155e-05 7.7e-05 7.715e-05 7.295e-05 8.325e-05 8.675e-05 7.185e-05 6.19e-05 8.695e-05 6.395e-05 7.32e-05 7.2e-05 8.355e-05 7.32e-05 6.38e-05 8.35e-05 6.385e-05 7.405e-05 7.69e-05
1 7.18e-05 0.0001196 7.25e-05 7.245e-05 7.3e-05 7.175e-05 7.335e-05 7.52e-05 8.3e-05 8.24e-05 7.32e-05 8.3e-05 8.185e-05 8.33e-05 8.675e-05 8.235e-05 8.285e-05 6.265e-05 7.2e-05 8.265e-05 6.44e-05 8.22e-05 6.995e-05 6.01e-05 6.22e-05 7.29e-05 6.28e-05 8.16e-05 8.685e-05 7.315e-05 7.375e-05 8.53e-05 8.745e-05 6.18e-05 7.285e-05 6.31e-05 8.265e-05 7.195e-05 8.36e-05 8.355e-05 8.29e-05 7.39e-05 7.24e-05 7.395e-05 7.325e-05 8.235e-05 7.31e-05 7.225e-05 8.23e-05 7.27e-05 7.345e-05 8.275e-05 6.085e-05 7.325e-05 8.19e-05 7.185e-05 8.285e-05 7.395e-05 6.325e-05 7.21e-05 6.02e-05 7.665e-05 7.205e-05 7.16e-05 7.205e-05 6.2e-05 8.425e-05 8.35e-05 7.71e-05 8.655e-05 7.2e-05 7.11e-05 8.73e-05 7.295e-05 8.3e-05 7.63e-05 8.37e-05 6.265e-05 7.225e-05 6.12e-05 7.095e-05 8.195e-05 6.105e-05 7.31e-05 7.25e-05 7.595e-05
2 7.28e-05 7.25e-05 4.74e-05 2.4e-05 6.35e-05 6.18e-05 9.755e-05 4.195e-05 2.715e-05 6.11e-05 7.92e-05 2.715e-05 6.43e-05 6.145e-05 3.25e-05 6.415e-05 4.36e-05 6.3e-05 7.28e-05 2.935e-05 9.9e-05 6.22e-05 7.385e-05 0.0001196 7.315e-05 2.515e-05 6.155e-05 6.265e-05 3.26e-05 2.835e-05 9.795e-05 6.63e-05 3.29e-05 2.63e-05 2.51e-05 6.14e-05 2.615e-05 2.735e-05 2.51e-05 6.3e-05 2.835e-05 6.375e-05 2.61e-05 6.38e-05 2.61e-05 9.755e-05 2.83e-05 2.705e-05 6.035e-05 2.42e-05 6.245e-05 4.175e-05 7.16e-05 2.815e-05 2.895e-05 6.135e-05 6.24e-05 6.25e-05 6.32e-05 4.08e-05 2.575e-05 3.115e-05 2.52e-05 7.16e-05 7.305e-05 2.565e-05 2.735e-05 2.63e-05 6.76e-05 6.665e-05 2.465e-05 3.915e-05 3.325e-05 2.545e-05 4.425e-05 3.16e-05 9.805e-05 6.18e-05 2.59e-05 2.485e-05 6.12e-05 6.145e-05 2.665e-05 9.87e-05 6.385e-05 6.735e-05
3 7.26e-05 7.245e-05 2.4e-05 4.67e-05 6.33e-05 6.175e-05 9.765e-05 4.19e-05 2.695e-05 6.085e-05 7.89e-05 2.695e-05 6.425e-05 6.155e-05 3.235e-05 6.41e-05 4.355e-05 6.28e-05 7.305e-05 2.92e-05 9.865e-05 6.2e-05 7.365e-05 0.00011955 7.295e-05 2.535e-05 6.12e-05 6.275e-05 3.245e-05 2.82e-05 9.805e-05 6.655e-05 3.285e-05 2.615e-05 2.53e-05 6.16e-05 2.59e-05 2.73e-05 2.48e-05 6.315e-05 2.82e-05 6.345e-05 2.57e-05 6.35e-05 2.645e-05 9.78e-05 2.815e-05 2.7e-05 6.01e-05 2.37e-05 6.21e-05 4.145e-05 7.195e-05 2.81e-05 2.89e-05 6.16e-05 6.22e-05 6.215e-05 6.3e-05 4.09e-05 2.57e-05 3.095e-05 2.485e-05 7.145e-05 7.285e-05 2.6e-05 2.715e-05 2.605e-05 6.74e-05 6.69e-05 2.485e-05 3.91e-05 3.32e-05 2.49e-05 4.4e-05 3.175e-05 9.83e-05 6.15e-05 2.57e-05 2.445e-05 6.115e-05 6.115e-05 2.66e-05 9.85e-05 6.365e-05 6.715e-05
4 6.335e-05 7.3e-05 6.35e-05 6.33e-05 9.63e-05 6.335e-05 5.155e-05 8.695e-05 6.545e-05 5.36e-05 5.23e-05 6.55e-05 6.03e-05 5.45e-05 6.75e-05 6.235e-05 6.395e-05 5.995e-05 7.255e-05 6.465e-05 4.94e-05 5.085e-05 6.125e-05 7.225e-05 6.99e-05 6.45e-05 6.135e-05 5.25e-05 6.76e-05 6.66e-05 5.195e-05 6.6e-05 7.735e-05 7.425e-05 6.445e-05 6.165e-05 5.375e-05 7.39e-05 5.41e-05 5.605e-05 6.665e-05 5.325e-05 7.48e-05 5.325e-05 7.495e-05 5.13e-05 6.655e-05 7.5e-05 5.24e-05 6.355e-05 5.14e-05 5.43e-05 7.3e-05 7.365e-05 7.4e-05 6.425e-05 5.155e-05 5.195e-05 6.24e-05 6.37e-05 7.405e-05 7.73e-05 6.35e-05 6.255e-05 6.37e-05 7.47e-05 6.545e-05 5.525e-05 6.35e-05 6.615e-05 6.345e-05 8.115e-05 7.88e-05 6.435e-05 5.645e-05 7.675e-05 5.41e-05 6.1e-05 6.455e-05 7.39e-05 6.345e-05 5.265e-05 7.48e-05 4.875e-05 6.085e-05 6.345e-05
5 7.32e-05 7.175e-05 6.18e-05 6.175e-05 6.335e-05 0.0001164 6.295e-05 7.515e-05 6.09e-05 6.28e-05 6.375e-05 6.095e-05 6.285e-05 6.15e-05 6.76e-05 6.08e-05 6.28e-05 6.345e-05 7.195e-05 6.355e-05 6.52e-05 6.26e-05 7.545e-05 8.49e-05 7.31e-05 6.085e-05 6.215e-05 6.39e-05 6.77e-05 6.145e-05 6.335e-05 6.545e-05 6.775e-05 5.895e-05 6.08e-05 6.245e-05 6.44e-05 6.125e-05 6.3e-05 6.27e-05 6.175e-05 6.425e-05 6.04e-05 6.43e-05 6.14e-05 6.16e-05 6.14e-05 6.1e-05 6.145e-05 6.2e-05 6.425e-05 6.325e-05 7.22e-05 6.285e-05 6.175e-05 6.02e-05 6.185e-05 6.335e-05 6.2e-05 6.025e-05 5.89e-05 6.54e-05 6.13e-05 7.435e-05 7.35e-05 5.93e-05 6.25e-05 6.38e-05 6.84e-05 6.665e-05 6.135e-05 7.28e-05 6.6e-05 6.09e-05 6.31e-05 6.57e-05 6.26e-05 6.185e-05 6.02e-05 5.91e-05 5.92e-05 6.115e-05 5.895e-05 6.35e-05 6.415e-05 6.73e-05
6 6.31e-05 7.335e-05 9.755e-05 9.765e-05 5.155e-05 6.295e-05 2.83e-05 0.0001219 9.835e-05 5.59e-05 3.53e-05 9.835e-05 6.32e-05 5.125e-05 0.0001016 6.28e-05 8.3e-05 6.14e-05 7.11e-05 9.895e-05 1.46e-05 5.315e-05 6.25e-05 3.865e-05 7.075e-05 9.765e-05 6.1e-05 5.08e-05 0.0001017 9.98e-05 1.475e-05 6.425e-05 0.00011165 0.0001085 9.76e-05 6.095e-05 8.84e-05 0.00010875 8.795e-05 5.26e-05 9.935e-05 5.21e-05 0.00010825 5.22e-05 0.00010805 1.63e-05 9.975e-05 0.0001086 5.31e-05 9.79e-05 5.135e-05 7.205e-05 7.285e-05 0.000109 0.0001084 6.17e-05 5.305e-05 5.105e-05 6.185e-05 8.07e-05 0.0001084 0.0001114 9.79e-05 6.32e-05 6.335e-05 0.00010825 9.835e-05 8.895e-05 6.395e-05 6.42e-05 9.75e-05 0.00011745 0.0001123 9.785e-05 7.31e-05 0.000111 1.69e-05 6.09e-05 9.82e-05 0.000108 6.19e-05 5.32e-05 0.00010885 1.64e-05 6.225e-05 6.41e-05
7 8.65e-05 7.52e-05 4.195e-05 4.19e-05 8.695e-05 7.515e-05 0.0001219 5.67e-05 4.18e-05 8.455e-05 0.00010295 4.185e-05 7.63e-05 8.705e-05 4.24e-05 7.58e-05 5.65e-05 7.615e-05 7.63e-05 4.2e-05 0.00012235 8.72e-05 8.715e-05 0.00012115 7.585e-05 4.15e-05 7.62e-05 8.785e-05 4.25e-05 4.095e-05 0.0001223 7.64e-05 3.19e-05 2.94e-05 4.145e-05 7.65e-05 5.335e-05 3.125e-05 5.285e-05 8.79e-05 4.23e-05 8.765e-05 3.155e-05 8.77e-05 3.17e-05 0.0001218 4.105e-05 3.115e-05 8.725e-05 4.215e-05 8.76e-05 6.855e-05 7.58e-05 3.18e-05 3.11e-05 7.595e-05 8.685e-05 8.71e-05 7.54e-05 5.66e-05 2.94e-05 3.06e-05 4.165e-05 8.715e-05 8.68e-05 2.96e-05 4.25e-05 5.33e-05 7.695e-05 7.7e-05 4.16e-05 3.04e-05 3.145e-05 4.155e-05 6.855e-05 3.03e-05 0.0001217 7.605e-05 4.095e-05 3.015e-05 7.525e-05 8.705e-05 2.91e-05 0.0001219 7.625e-05 7.645e-05
8 7.12e-05 8.3e-05 2.715e-05 2.695e-05 6.545e-05 6.09e-05 9.835e-05 4.18e-05 2.49e-05 5.46e-05 7.945e-05 1.26e-05 5.68e-05 4.995e-05 2.195e-05 5.345e-05 3.265e-05 7.39e-05 7.305e-05 1.815e-05 0.00010965 5.505e-05 7.68e-05 0.00013005 8.34e-05 2.495e-05 7.305e-05 5.585e-05 2.205e-05 2.48e-05 9.875e-05 5.745e-05 2.225e-05 3.525e-05 2.49e-05 7.335e-05 1.79e-05 2.57e-05 1.505e-05 5.16e-05 1.375e-05 6.22e-05 2.5e-05 6.225e-05 2.59e-05 8.985e-05 2.475e-05 2.55e-05 5.375e-05 2.72e-05 6.39e-05 3.34e-05 8.345e-05 2.69e-05 1.69e-05 6.19e-05 5.215e-05 6.1e-05 7.185e-05 4.245e-05 3.625e-05 3.165e-05 2.74e-05 7.36e-05 7.145e-05 3.56e-05 1.37e-05 1.62e-05 6.925e-05 5.845e-05 2.735e-05 3.96e-05 1.985e-05 2.485e-05 3.23e-05 3.175e-05 8.875e-05 7.275e-05 2.455e-05 3.655e-05 6.14e-05 5.42e-05 3.525e-05 0.00010075 6.565e-05 6.835e-05
9 6.605e-05 8.24e-05 6.11e-05 6.085e-05 5.36e-05 6.28e-05 5.59e-05 8.455e-05 5.46e-05 8.51e-05 5.675e-05 5.46e-05 5.25e-05 4.69e-05 5.85e-05 5.405e-05 5.475e-05 7.085e-05 7.275e-05 5.55e-05 6.525e-05 4.46e-05 6.78e-05 8.565e-05 8.115e-05 6.31e-05 7.19e-05 4.88e-05 5.86e-05 6.53e-05 5.63e-05 5.735e-05 6.555e-05 7.975e-05 6.305e-05 7.225e-05 4.56e-05 6.965e-05 4.495e-05 4.84e-05 5.575e-05 5.705e-05 7.02e-05 5.71e-05 7.07e-05 4.5e-05 6.525e-05 7.08e-05 4.435e-05 6.1e-05 5.58e-05 4.58e-05 8.235e-05 6.975e-05 6.215e-05 6.34e-05 4.48e-05 5.585e-05 7.31e-05 6.28e-05 7.945e-05 7.435e-05 6.255e-05 6.425e-05 6.63e-05 8.015e-05 5.445e-05 4.61e-05 6.655e-05 5.77e-05 6.26e-05 7.985e-05 6.645e-05 6.285e-05 4.885e-05 7.465e-05 4.725e-05 7.16e-05 6.32e-05 7.91e-05 6.26e-05 4.605e-05 8.03e-05 5.4e-05 6.245e-05 6.63e-05
