 slim_761944682 slim_761944656 slim_761944680 slim_761944667 slim_761944659 slim_761944654 slim_761944651 slim_761944675 slim_761944672 slim_761944662 slim_761944677 slim_761944665 slim_761944647 slim_761944669 slim_761944685 slim_761944649 slim_761944676 slim_761944686 slim_761944646 slim_761944658 slim_761944660 slim_761944671 slim_761944670 slim_761944650 slim_761944666 slim_761944664 slim_761944653 slim_761944657 slim_761944679 slim_761944661 slim_761944648 slim_761944674 slim_761944655 slim_761944681 slim_761944684 slim_761944673 slim_761944683 slim_761944652 slim_761944668 slim_761944663 slim_761944678
0 1.6e-06 1.55e-06 1.35e-06 1.75e-06 1.2e-06 1.7e-06 1.7e-06 1.35e-06 1.85e-06 1.45e-06 1.5e-06 1.85e-06 1.2e-06 1.6e-06 1.65e-06 1.1e-06 1.35e-06 1.35e-06 1.3e-06 9.5e-07 1.55e-06 1.55e-06 1.6e-06 1.85e-06 1.05e-06 1.7e-06 1.95e-06 1.2e-06 1.85e-06 1.55e-06 1.25e-06 9.5e-07 1.4e-06 1.8e-06 1.5e-06 1.5e-06 1.6e-06 1.25e-06 1.3e-06 1.45e-06 1.6e-06
1 1.55e-06 2.3e-06 1.6e-06 1.8e-06 1.7e-06 1.95e-06 1.7e-06 1.6e-06 1.75e-06 1.85e-06 1.9e-06 1.7e-06 1.6e-06 1.6e-06 1.85e-06 1.55e-06 1.4e-06 1.2e-06 1.8e-06 1.6e-06 1.8e-06 1.7e-06 1.9e-06 1.85e-06 1.55e-06 1.95e-06 2.05e-06 1.65e-06 2e-06 1.25e-06 1.7e-06 1.45e-06 1.55e-06 1.9e-06 1.4e-06 1.9e-06 1.15e-06 1.45e-06 1.3e-06 2.05e-06 2e-06
2 1.35e-06 1.6e-06 9e-07 1.85e-06 7.5e-07 1.75e-06 1.9e-06 1.35e-06 1.95e-06 1.95e-06 2e-06 2.1e-06 1.75e-06 1.35e-06 2.1e-06 1.6e-06 1.6e-06 1.25e-06 1.25e-06 1.6e-06 7e-07 1.15e-06 1.4e-06 2.3e-06 1.85e-06 1.7e-06 2.4e-06 2e-06 1.5e-06 1.85e-06 2.05e-06 1.05e-06 1.2e-06 2.25e-06 1.65e-06 2e-06 1.8e-06 1.45e-06 1.55e-06 2.15e-06 2.1e-06
3 1.75e-06 1.8e-06 1.85e-06 1.6e-06 2e-06 1.5e-06 9e-07 1.5e-06 1e-06 1.15e-06 1.15e-06 1.15e-06 1.3e-06 1.55e-06 1.15e-06 1.7e-06 1.7e-06 1.45e-06 1.8e-06 1.45e-06 1.85e-06 2.25e-06 1.55e-06 1.25e-06 1.4e-06 1.45e-06 1.35e-06 1.55e-06 1.4e-06 1.2e-06 1.6e-06 1.55e-06 1.4e-06 1.15e-06 1e-06 1.25e-06 1.25e-06 1.55e-06 1.7e-06 1.85e-06 1.25e-06
4 1.2e-06 1.7e-06 7.5e-07 2e-06 1.4e-06 1.95e-06 2e-06 1.45e-06 2.1e-06 2.05e-06 2.1e-06 2.2e-06 1.85e-06 1.55e-06 2.2e-06 1.45e-06 1.65e-06 1.35e-06 1.45e-06 1.7e-06 1e-06 1.35e-06 1.6e-06 2.4e-06 1.9e-06 1.9e-06 2.5e-06 2.05e-06 1.75e-06 2e-06 2.1e-06 1.2e-06 1.4e-06 2.35e-06 1.8e-06 2.1e-06 1.95e-06 1.55e-06 1.6e-06 2.2e-06 2.2e-06
5 1.7e-06 1.95e-06 1.75e-06 1.5e-06 1.95e-06 2.3e-06 1.45e-06 1.7e-06 1.55e-06 1.35e-06 1.35e-06 1.65e-06 1.4e-06 1.8e-06 1.5e-06 1.75e-06 1.75e-06 1.75e-06 1.75e-06 1.4e-06 1.95e-06 1.95e-06 1.65e-06 1.55e-06 1.35e-06 1.25e-06 1.65e-06 1.5e-06 1.55e-06 1.5e-06 1.55e-06 1.35e-06 1.45e-06 1.45e-06 1.45e-06 1.45e-06 1.65e-06 1.6e-06 1.75e-06 1.9e-06 1.45e-06
6 1.7e-06 1.7e-06 1.9e-06 9e-07 2e-06 1.45e-06 1.2e-06 1.55e-06 7.5e-07 1e-06 1.05e-06 8.5e-07 1.15e-06 1.45e-06 1.05e-06 1.55e-06 1.6e-06 1.35e-06 1.8e-06 1.4e-06 1.95e-06 2.25e-06 1.65e-06 1e-06 1.2e-06 1.35e-06 1.1e-06 1.35e-06 1.4e-06 9.5e-07 1.4e-06 1.5e-06 1.3e-06 9e-07 7.5e-07 1.1e-06 9.5e-07 1.45e-06 1.65e-06 1.7e-06 1.15e-06
7 1.35e-06 1.6e-06 1.35e-06 1.5e-06 1.45e-06 1.7e-06 1.55e-06 1.9e-06 1.6e-06 1.45e-06 1.5e-06 1.85e-06 1.5e-06 1.6e-06 1.65e-06 1.65e-06 1.5e-06 1.25e-06 1.5e-06 1.3e-06 1.4e-06 1.8e-06 1.4e-06 1.85e-06 1.6e-06 1.6e-06 1.95e-06 1.75e-06 1.6e-06 1.75e-06 1.8e-06 1.25e-06 1.45e-06 1.8e-06 1.55e-06 1.5e-06 1.8e-06 1.55e-06 1.45e-06 1.85e-06 1.6e-06
8 1.85e-06 1.75e-06 1.95e-06 1e-06 2.1e-06 1.55e-06 7.5e-07 1.6e-06 1.3e-06 1.15e-06 1.2e-06 1e-06 1.25e-06 1.5e-06 1.15e-06 1.7e-06 1.7e-06 1.4e-06 1.9e-06 1.5e-06 2e-06 2.35e-06 1.7e-06 1e-06 1.35e-06 1.45e-06 1.1e-06 1.5e-06 1.5e-06 1e-06 1.55e-06 1.6e-06 1.35e-06 1.05e-06 8e-07 1.1e-06 1e-06 1.55e-06 1.75e-06 1.85e-06 1.3e-06
9 1.45e-06 1.85e-06 1.95e-06 1.15e-06 2.05e-06 1.35e-06 1e-06 1.45e-06 1.15e-06 1.7e-06 9e-07 1.25e-06 1e-06 1.75e-06 1.05e-06 1.55e-06 1.6e-06 1.65e-06 1.55e-06 9.5e-07 2e-06 2.15e-06 1.65e-06 1.1e-06 9e-07 1.25e-06 1.2e-06 1.05e-06 1.55e-06 1.2e-06 1.1e-06 1.25e-06 1.45e-06 1e-06 1.15e-06 9.5e-07 1.35e-06 1.45e-06 1.6e-06 1.4e-06 1e-06
