 slim_337521034 slim_337520821 slim_337520659 slim_337521036 slim_337521069 slim_337521018 slim_337520730 slim_337521073 slim_337520839 slim_337521066 slim_337521017 slim_337521053 slim_337520967 slim_337520965 slim_337521054 slim_337521068 slim_337520777 slim_337521001 slim_337520995 slim_337521041 slim_337521047 slim_337520984 slim_337520977 slim_337520813 slim_337521064 slim_337520945 slim_337520705 slim_337520889 slim_337521006 slim_337521000 slim_337521032 slim_337520971 slim_337520956 slim_337521012 slim_337520870 slim_337521045 slim_337521071 slim_337520669 slim_337520955 slim_337520883 slim_337521067 slim_337520927 slim_337520986 slim_337520626 slim_337521050 slim_337520985 slim_337520794 slim_337520990 slim_337521040 slim_337520803 slim_337521019 slim_337520921 slim_337520875 slim_337521072 slim_337520979 slim_337520952 slim_337520980 slim_337520981 slim_337520983 slim_337521039 slim_337520947 slim_337520966 slim_337520992 slim_337521007 slim_337521060 slim_337521055 slim_337520999 slim_337520912 slim_337520975 slim_337521048 slim_337520858 slim_337520897 slim_337520729 slim_337521043 slim_337521046 slim_337521026 slim_337520944 slim_337521011 slim_337520961 slim_337520923 slim_337521058 slim_337521024 slim_337520915 slim_337521074 slim_337520989 slim_337520993 slim_337520805 slim_337520974 slim_337520812 slim_337520469 slim_337521035 slim_337521063 slim_337521008 slim_337520908
0 9.8e-05 5.42e-05 9.625e-05 0.0002189 0.00017425 0.0002129 0.00017455 0.00019005 8.52e-05 0.0002281 0.0001805 0.0001588 5.01e-05 0.00020085 5.015e-05 4.92e-05 0.0001828 0.000172 0.0001699 0.00020095 5.46e-05 0.00030995 5.065e-05 0.00023865 0.00017955 5.305e-05 5.995e-05 0.0002087 0.0002654 0.00019175 0.00010965 0.0001912 0.0002123 5.36e-05 6.235e-05 0.0001206 5.77e-05 5.905e-05 0.00030775 5.5e-05 0.0001786 0.0001112 8.195e-05 5.08e-05 5.01e-05 5.015e-05 0.00017855 5.015e-05 0.00018215 5.15e-05 5.445e-05 8.35e-05 5.16e-05 5.845e-05 0.00016075 0.00021195 0.00016 0.00026385 8.11e-05 8.8e-05 8.61e-05 0.00019175 0.0002338 8.88e-05 0.00016035 5.18e-05 5.83e-05 8.185e-05 0.00011885 0.0001819 5e-05 0.00027555 5.09e-05 0.0001119 0.0002807 0.0002105 7.945e-05 0.00024245 0.0001713 5.19e-05 5.11e-05 5.17e-05 5.34e-05 8.42e-05 9.135e-05 5.14e-05 5.01e-05 0.00018115 5e-05 0.00020115 0.0001624 0.0001921 0.00029985 0.0003077
1 5.42e-05 0.000105 9.88e-05 0.00021625 0.00017115 0.00020955 0.0001708 0.0001873 8.18e-05 0.00022485 0.00018025 0.0001553 5.38e-05 0.00020185 5.335e-05 5.38e-05 0.00017905 0.0001716 0.000171 0.000201 5.37e-05 0.00030705 5.405e-05 0.00023635 0.00017925 5.355e-05 6.215e-05 0.00020895 0.00026255 0.0001879 0.0001109 0.000188 0.00020945 5.4e-05 6.18e-05 0.00011915 5.285e-05 6.28e-05 0.0003053 5.415e-05 0.00017965 0.0001114 8.265e-05 5.27e-05 5.365e-05 5.37e-05 0.00017965 5.345e-05 0.0001817 5.375e-05 5.355e-05 8.27e-05 5.355e-05 6.2e-05 0.0001601 0.0002084 0.00015945 0.00026065 8.255e-05 9.03e-05 8.26e-05 0.0001879 0.00023015 9.115e-05 0.0001598 5.38e-05 6.165e-05 8.21e-05 0.00011895 0.0001812 5.335e-05 0.0002725 5.315e-05 0.00011145 0.00027745 0.0002074 8.26e-05 0.00024 0.00017085 5.415e-05 5.445e-05 5.4e-05 5.39e-05 8.29e-05 9.035e-05 5.38e-05 5.345e-05 0.0001804 5.405e-05 0.0002011 0.00015895 0.00018825 0.0002972 0.00030525
2 9.625e-05 9.88e-05 6.23e-05 0.00025135 0.0002649 0.0002746 0.00026515 0.0002515 0.00017655 0.0003134 0.0001638 0.0002495 9.65e-05 0.0002177 4.965e-05 4.945e-05 0.00021295 0.00021575 0.0002158 0.0002173 9.895e-05 0.0003424 4.92e-05 0.0002403 0.00016395 9.875e-05 4.01e-05 0.0001646 0.0002377 0.00022345 0.0001265 0.0002521 0.00027395 9.86e-05 8.945e-05 9.015e-05 0.00014805 4.2e-05 0.0002777 9.825e-05 0.00016365 0.0001269 0.0001292 4.965e-05 4.945e-05 4.95e-05 0.0001637 4.975e-05 0.0001973 4.95e-05 9.88e-05 0.0001264 4.935e-05 4.04e-05 0.00020015 0.00021285 0.0001741 0.0003254 0.00012745 4.055e-05 0.00017615 0.00022345 0.0002664 4.025e-05 0.00017445 4.955e-05 4.12e-05 0.0001206 0.0001173 0.0001968 4.965e-05 0.00036675 4.96e-05 9.84e-05 0.00031015 0.00023965 4.93e-05 0.00029445 0.00021615 4.99e-05 4.96e-05 4.93e-05 9.85e-05 9.845e-05 8.945e-05 5.06e-05 4.975e-05 0.00019715 9.625e-05 0.00021755 0.00025175 0.0002233 0.00033025 0.00027765
3 0.0002189 0.00021625 0.00025135 0.0001047 0.00018075 0.0001076 0.0001809 8.145e-05 0.00014135 0.00017135 0.00028365 0.00016545 0.0002195 0.0002026 0.0002654 0.00026485 0.00023395 0.00023035 0.0002296 0.0002025 0.00021675 9.6e-05 0.00026515 0.0001764 0.0002836 0.00021575 0.00027335 0.00025505 0.0001468 8.035e-05 0.0001587 8.45e-05 0.0001052 0.00021605 0.000224 0.0001654 0.00016685 0.00027395 0.0003009 0.00021625 0.000283 0.0001618 0.00018975 0.00026575 0.00026495 0.000265 0.000283 0.0002655 0.00018245 0.0002653 0.0002166 0.000191 0.00026565 0.00027315 0.0002099 0.00020485 0.00015885 0.0001081 0.00019055 0.00024375 0.0001418 8.035e-05 0.0001239 0.00024365 0.0001592 0.00026565 0.00027325 0.00019805 0.00016685 0.00018215 0.0002654 0.0001793 0.00026545 0.0001578 0.00022875 0.0002076 0.0002361 0.0001147 0.00023055 0.0002657 0.00026565 0.00026535 0.00021595 0.0001871 0.00019465 0.0002665 0.0002655 0.0001823 0.000219 0.0002026 0.00011355 8.07e-05 0.0002482 0.00030085
4 0.00017425 0.00017115 0.0002649 0.00018075 0.000239 0.0001504 0.0001211 0.00015195 0.00012165 0.0001255 0.00022405 0.00012055 0.00017455 0.00020235 0.00022065 0.0002204 0.0001747 0.0001702 0.00017 0.00020055 0.00017035 0.00018195 0.00022 0.0002042 0.0002244 0.0001711 0.0002275 0.0002535 0.00023305 0.0001797 0.0002011 0.0001501 0.0001516 0.00016995 0.00017735 0.00023655 0.0001217 0.00022845 0.0002274 0.0001696 0.0002239 0.000199 0.00017035 0.0002207 0.0002207 0.00022075 0.0002241 0.00022075 0.0002006 0.0002203 0.00017035 0.00017015 0.0002202 0.000228 0.0001752 0.00020375 0.0001997 0.0001507 0.0001712 0.0002577 0.0001199 0.0001797 0.00018165 0.0002572 0.00020005 0.0002203 0.0002285 0.0001784 0.00020855 0.0002002 0.00022065 0.0001209 0.0002209 0.00022875 0.00017345 0.00017355 0.00024945 0.0001642 0.0001708 0.0002207 0.0002203 0.0002204 0.00017 0.00019975 0.0002073 0.00022115 0.00022075 0.00020075 0.00017455 0.0002018 0.0001215 0.00018005 0.0001743 0.00022735
5 0.0002129 0.00020955 0.0002746 0.0001076 0.0001504 0.0002025 0.0001507 0.00010775 0.00013155 0.00012175 0.00025375 0.0001345 0.00021275 0.00020165 0.00025875 0.00025895 0.00020425 0.00019995 0.0001998 0.00020075 0.00020955 0.00012525 0.000259 0.0001778 0.0002532 0.00020985 0.00026695 0.0002538 0.0001751 0.00013355 0.00018385 0.00010405 0.0001056 0.0002096 0.0002173 0.00021765 0.00016085 0.00026755 0.0002475 0.00020955 0.00025315 0.00018 0.0001795 0.00025835 0.0002586 0.00025865 0.00025335 0.00025885 0.00018065 0.00025915 0.0002094 0.0001812 0.00025875 0.000267 0.00018395 0.0002042 0.0001828 0.0001078 0.0001808 0.0002665 0.00013075 0.00013355 0.00015205 0.0002669 0.00018315 0.00025925 0.0002668 0.0001877 0.00019175 0.0001802 0.00025875 0.00012465 0.00025835 0.00020965 0.00017385 0.00017365 0.0002585 0.00012625 0.00019965 0.00025955 0.0002594 0.00025875 0.0002095 0.00020995 0.0002175 0.00025925 0.00025885 0.00017985 0.00021255 0.00020105 0.00010515 0.0001339 0.0001943 0.00024745
6 0.00017455 0.0001708 0.00026515 0.0001809 0.0001211 0.0001507 0.0002399 0.000152 0.00012085 0.00012525 0.0002245 0.00012175 0.00017515 0.00020245 0.0002209 0.00022035 0.00017435 0.00017005 0.0001707 0.00020035 0.0001715 0.00018205 0.00022015 0.00020475 0.00022495 0.0001707 0.00022785 0.0002541 0.00023305 0.00017935 0.00020115 0.0001505 0.0001514 0.0001708 0.00017825 0.00023595 0.00012025 0.00022895 0.00022815 0.0001705 0.0002242 0.00019945 0.00017 0.00022125 0.00022085 0.0002209 0.00022435 0.000221 0.00020075 0.00022005 0.00017135 0.00017045 0.00022065 0.00022815 0.00017585 0.0002036 0.00019995 0.00015125 0.000171 0.00025805 0.00012095 0.00017935 0.00018125 0.00025745 0.0002003 0.0002202 0.00022875 0.0001786 0.0002088 0.00020035 0.0002209 0.00012105 0.00022135 0.00022845 0.00017365 0.0001738 0.00024975 0.0001643 0.00017075 0.00022045 0.00022055 0.00022075 0.0001707 0.0001995 0.00020705 0.0002218 0.000221 0.000201 0.00017505 0.0002024 0.0001216 0.0001797 0.00017425 0.0002281
7 0.00019005 0.0001873 0.0002515 8.145e-05 0.00015195 0.00010775 0.000152 0.0001629 0.00011235 0.00014725 0.0002548 0.00013665 0.0001907 0.0002026 0.00023655 0.00023595 0.00020495 0.00020155 0.00020075 0.00020255 0.00018795 0.000125 0.0002363 0.00017655 0.00025475 0.00018685 0.00024455 0.0002551 0.00017575 0.00010945 0.0001588 8.465e-05 0.00010535 0.0001872 0.0001952 0.0001945 0.0001378 0.0002451 0.00027205 0.00018745 0.00025415 0.00016195 0.00016085 0.00023695 0.00023615 0.0002362 0.0002541 0.00023665 0.00018255 0.0002363 0.0001878 0.0001622 0.00023685 0.0002443 0.0001858 0.00020495 0.000159 0.00010825 0.00016165 0.0002439 0.000113 0.00010945 0.0001529 0.0002438 0.00015935 0.0002367 0.0002444 0.0001692 0.000167 0.0001823 0.00023655 0.0001505 0.0002367 0.0001869 0.00019995 0.00017875 0.0002363 0.00012505 0.00020175 0.0002367 0.0002368 0.0002366 0.0001871 0.00018725 0.0001948 0.0002377 0.00023665 0.00018245 0.00019025 0.00020265 8.46e-05 0.0001098 0.00021935 0.000272
8 8.52e-05 8.18e-05 0.00017655 0.00014135 0.00012165 0.00013155 0.00012085 0.00011235 6.1e-05 0.0001468 0.00022475 0.00010635 8.68e-05 0.0002008 0.00013165 0.0001301 0.0001738 0.0001714 0.0001701 0.0002014 8.34e-05 0.0002305 0.00013095 0.0002045 0.00022515 8.04e-05 0.00013975 0.0002541 0.0002309 0.00013975 0.0001114 0.00011135 0.00013285 8.17e-05 9.025e-05 0.0001467 3.085e-05 0.0001405 0.00031685 8.245e-05 0.00022365 0.0001106 7.995e-05 0.000133 0.00013145 0.0001315 0.00022355 0.00013175 0.0001816 0.0001311 8.325e-05 8.25e-05 0.00013245 0.000139 0.00016035 0.00020325 0.00016095 0.0001849 8.04e-05 0.00016935 3.275e-05 0.00013975 0.00017995 0.0001688 0.0001613 0.00013155 0.00013945 8.92e-05 0.00012015 0.00018135 0.00013165 0.00019505 0.00013295 0.00013915 0.0002444 0.0001735 0.00016085 0.00016305 0.00017205 0.0001315 0.00013145 0.0001324 8.16e-05 0.00011075 0.00011835 0.00013345 0.00013175 0.00018195 8.655e-05 0.0002016 8.27e-05 0.0001401 0.000264 0.0003168
9 0.0002281 0.00022485 0.0003134 0.00017135 0.0001255 0.00012175 0.00012525 0.00014725 0.0001468 0.0001497 0.0002281 0.0001261 0.0002282 0.0002024 0.0002742 0.00027415 0.00017975 0.0001736 0.0001753 0.00019985 0.0002246 0.0001504 0.00027315 0.0001777 0.0002291 0.000225 0.0002799 0.00025385 0.00020115 0.0001973 0.0002233 0.00014355 0.0001241 0.0002244 0.00023115 0.00028125 0.00017575 0.00028175 0.0001836 0.0002233 0.00022875 0.00021915 0.00019505 0.00027405 0.0002744 0.00027445 0.000229 0.0002743 0.00020015 0.00027365 0.00022445 0.00019385 0.00027315 0.00028125 0.00017465 0.0002041 0.00022125 0.00012415 0.0001962 0.0003065 0.0001455 0.0001973 0.00017715 0.0003056 0.00022135 0.0002732 0.000282 0.00020325 0.00023025 0.00019965 0.0002742 7.62e-05 0.0002744 0.00027305 0.00012865 0.0001493 0.00029825 0.0001374 0.0001746 0.00027405 0.00027345 0.0002735 0.0002243 0.00024835 0.000256 0.0002748 0.0002743 0.0002006 0.00022835 0.00020215 0.00011915 0.00019765 0.00012945 0.00018355
