 slim_337481428 slim_337473513 slim_337476489 slim_337479775 slim_337482646 slim_337478151 slim_337482996 slim_337476346 slim_337483290 slim_337480648 slim_337485610 slim_337487778 slim_337487774 slim_337487735 slim_337487775 slim_337487765 slim_337487744 slim_337471904 slim_337487771 slim_337487776 slim_337487781 slim_337487753 slim_337487411 slim_337487783 slim_337485572 slim_337479442 slim_337487751 slim_337487921 slim_337487866 slim_337487813 slim_337487919 slim_337487876 slim_337487842 slim_337487810 slim_337487880 slim_337487806 slim_337487865 slim_337487821 slim_337487874 slim_337487801 slim_337487793 slim_337487789 slim_337487816 slim_337487861 slim_337487867 slim_337487914 slim_337487844 slim_337487894 slim_337487875 slim_337487905 slim_337487829 slim_337487826 slim_337487786 slim_337487837 slim_337487907 slim_337487815 slim_337487831 slim_337487903 slim_337487868 slim_337487904 slim_337487923 slim_337487854 slim_337487920 slim_337487862 slim_337487883 slim_337487917 slim_337487922 slim_337487814 slim_337487845 slim_337487897 slim_337487906 slim_337487895 slim_337487915 slim_337487885 slim_337487900 slim_337487911 slim_337487830 slim_337487850 slim_337487896 slim_337487881 slim_337487817 slim_337487838 slim_337487888 slim_337487807 slim_337487858 slim_337487809 slim_337487871 slim_337487827 slim_337487892 slim_337487890 slim_337487879 slim_337487869 slim_337487855 slim_337487878 slim_337487909 slim_337487873 slim_337487916 slim_337487901 slim_337487856 slim_337487864 slim_337487913 slim_337487908 slim_337487872
0 0.0009219 0.00087355 0.0009165 0.0008853 0.0008671 0.0009025 0.0009132 0.00091705 0.0009225 0.000902 0.00089015 0.0009321 0.00092305 0.00082955 0.00092525 0.0008952 0.00088415 0.0008953 0.00088995 0.00086035 0.00081205 0.00089685 0.00087615 0.0008509 0.0008764 0.0009368 0.0008855 0.00092825 0.00090385 0.00079625 0.0009526 0.00088035 0.0009122 0.00086755 0.00088525 0.00090375 0.0008944 0.0009566 0.0008742 0.0008511 0.00088315 0.00092125 0.00091745 0.00090775 0.0008899 0.00088485 0.000887 0.00087495 0.0009107 0.00082585 0.0009069 0.0006643 0.00088715 0.00081715 0.00091005 0.00091155 0.0009014 0.0006354 0.00089715 0.00085745 0.0009207 0.00087765 0.00085 0.00086525 0.00088915 0.00089625 0.0009207 0.0008714 0.00088185 0.00089665 0.00088175 0.0008808 0.00087995 0.0009121 0.0008596 0.00087475 0.00083635 0.0008948 0.00087445 0.0008932 0.00090035 0.0008973 0.0009327 0.00082145 0.0008639 0.00088595 0.000911 0.00078545 0.0009132 0.0009107 0.0008707 0.0009007 0.00083865 0.0008811 0.00093045 0.0006174 0.0008893 0.00086505 0.00085715 0.0009163 0.00085035 0.00087025 0.00090845
1 0.00087355 0.0009133 0.00086845 0.00085845 0.00087295 0.00081155 0.00087665 0.0008255 0.00090695 0.00090245 0.0008758 0.00089735 0.0008672 0.0008267 0.00081545 0.0009269 0.0008 0.00089925 0.00090465 0.00084925 0.0008664 0.0009041 0.00085965 0.000812 0.00090345 0.0008395 0.00080245 0.0009394 0.0008456 0.00088555 0.0009008 0.000906 0.0008509 0.00084525 0.0008439 0.0008526 0.00087975 0.00090495 0.00090755 0.00089345 0.00089215 0.00090575 0.00088105 0.00091785 0.0008154 0.0008635 0.00089565 0.0008077 0.00084345 0.0006439 0.00090465 0.00084095 0.0006974 0.0007962 0.00081355 0.0008902 0.0008917 0.00082675 0.00087785 0.00091255 0.00088295 0.00087795 0.00092445 0.00081585 0.00093725 0.0009043 0.00087155 0.000828 0.00078415 0.00074105 0.0008691 0.00084815 0.0008682 0.0008869 0.00085225 0.0008284 0.00081795 0.00081455 0.00085435 0.00089715 0.00086785 0.00087025 0.00087325 0.0008598 0.00080665 0.0008539 0.0008917 0.0008784 0.00083435 0.00092705 0.00092635 0.0008375 0.0008755 0.0008902 0.000906 0.00086175 0.0009374 0.0008488 0.00088425 0.0008345 0.00083195 0.0008115 0.0008782
2 0.0009165 0.00086845 0.0009304 0.000888 0.00089685 0.0008975 0.0008946 0.0008758 0.00091565 0.0008682 0.00088595 0.0009253 0.00068105 0.0008728 0.0008944 0.0009068 0.0008951 0.00087085 0.0008995 0.00084535 0.00086935 0.00088975 0.0008379 0.00083735 0.0008792 0.000897 0.00084475 0.00091865 0.00084205 0.00088265 0.00090295 0.000895 0.0008234 0.00085715 0.0008832 0.00087285 0.0008636 0.00089635 0.00086145 0.00089515 0.00088425 0.00089965 0.00088825 0.0009127 0.00087905 0.000869 0.0008851 0.00080755 0.00088635 0.0008623 0.00089115 0.00083515 0.00087355 0.00085505 0.000897 0.0008582 0.00087865 0.00088235 0.00092175 0.000863 0.0008952 0.0006988 0.0009303 0.0008355 0.00069225 0.0009316 0.000854 0.00089915 0.000876 0.0008994 0.00087045 0.00084615 0.0009192 0.0008504 0.0008704 0.00086295 0.0008609 0.00091685 0.00091835 0.0008826 0.00089145 0.00092325 0.0009085 0.00088125 0.0009008 0.00088735 0.00090255 0.00089245 0.00089395 0.0009349 0.0008967 0.0008859 0.00087545 0.0008849 0.00085905 0.0008706 0.0006924 0.0008126 0.0008825 0.00089575 0.0008862 0.00067145 0.0008755
3 0.0008853 0.00085845 0.000888 0.0009274 0.0008623 0.00090935 0.00088105 0.0008868 0.0009406 0.00089725 0.00082975 0.00090935 0.00092575 0.0008709 0.0008887 0.0008703 0.0008769 0.000847 0.0008671 0.0008805 0.0008428 0.00089455 0.00083565 0.0008313 0.0009138 0.00089585 0.00085835 0.00089265 0.0008604 0.00085245 0.0008741 0.0008717 0.0008936 0.00082755 0.0009109 0.00094875 0.00090235 0.00086145 0.00090055 0.00088845 0.00088275 0.0009029 0.00086865 0.0008979 0.0009011 0.00086185 0.00090955 0.00086625 0.0009492 0.00086855 0.0009136 0.0008614 0.00090725 0.00085605 0.0008926 0.00086075 0.000883 0.00088205 0.00092335 0.0008925 0.00090465 0.00087 0.00087265 0.00085845 0.0008888 0.00093015 0.0009074 0.00089815 0.00084715 0.00092545 0.00089445 0.00088185 0.0008555 0.0008751 0.0008635 0.00087505 0.0008493 0.0009451 0.0008555 0.0008839 0.00087195 0.00086705 0.0008932 0.0008912 0.0008833 0.0008555 0.00086225 0.00082425 0.00093155 0.000903 0.0008585 0.00069815 0.0008455 0.00085195 0.00093915 0.0008545 0.00088895 0.0008344 0.00088925 0.0008998 0.0008552 0.0008689 0.00090985
4 0.0008671 0.00087295 0.00089685 0.0008623 0.0008789 0.0008746 0.00086725 0.00086635 0.0008528 0.0008568 0.0008233 0.0008838 0.0008803 0.0008755 0.00087305 0.00076885 0.0008482 0.00089095 0.0008128 0.00083225 0.00087165 0.0008913 0.00079705 0.0008298 0.00089645 0.0008429 0.0008499 0.00084075 0.0008044 0.00087745 0.00085865 0.0008408 0.0008104 0.00084735 0.00081985 0.0008755 0.00083855 0.00088725 0.00087885 0.00084485 0.00088805 0.00086515 0.0008961 0.00086735 0.00085775 0.0008152 0.0008876 0.00087095 0.0008454 0.0008937 0.00084575 0.0008848 0.0008979 0.00087105 0.0008219 0.00092865 0.0008841 0.0008172 0.00084785 0.00091055 0.00087035 0.0008579 0.00089205 0.00085335 0.00090925 0.00085345 0.00085765 0.0008686 0.00087495 0.0008869 0.00082765 0.0008305 0.00082175 0.000827 0.0008513 0.00086685 0.0007892 0.0008642 0.0007827 0.00080475 0.0007784 0.0008115 0.00089475 0.0008388 0.0009187 0.0008438 0.00080225 0.00085945 0.00083705 0.000857 0.0008424 0.000865 0.0008661 0.00062045 0.00086025 0.00085775 0.0009094 0.00081245 0.0008906 0.00085525 0.00079635 0.0008803 0.00079825
5 0.0009025 0.00081155 0.0008975 0.00090935 0.0008746 0.0007337 0.00084925 0.0005913 0.00082715 0.00088015 0.0008616 0.000884 0.0006793 0.0008743 0.00080295 0.00087155 0.00083455 0.0008562 0.00094515 0.0008288 0.00089205 0.00087405 0.0008161 0.00085435 0.00084305 0.0007911 0.00063485 0.0009036 0.00088785 0.00087585 0.00085355 0.00082425 0.00086955 0.00089435 0.00065805 0.0006283 0.0008323 0.0008805 0.0008632 0.00083705 0.00085915 0.0008889 0.00087645 0.00089185 0.0006381 0.00078995 0.000844 0.00092725 0.00082675 0.00087405 0.0008409 0.00095305 0.0008993 0.00087305 0.00080875 0.0008585 0.00088795 0.0007999 0.000677 0.00089375 0.0008376 0.00092735 0.00088795 0.0009455 0.00089855 0.00083965 0.00086795 0.0006182 0.0007868 0.000672 0.00090855 0.00087415 0.0008645 0.00084315 0.0008829 0.00089165 0.00085 0.0005907 0.00089395 0.00088965 0.00089745 0.00083355 0.00062325 0.0008774 0.0008879 0.00096205 0.00088865 0.00088025 0.0006254 0.0009334 0.00094145 0.0006206 0.0008892 0.00083045 0.00088845 0.0009219 0.0008987 0.0008655 0.00084525 0.00065625 0.0009389 0.00087005 0.0008847
6 0.0009132 0.00087665 0.0008946 0.00088105 0.00086725 0.00084925 0.0009004 0.0008632 0.00086155 0.0008447 0.00085735 0.00087925 0.00089305 0.0006755 0.0008929 0.00082045 0.00086785 0.00085535 0.0008865 0.00090135 0.000899 0.0008536 0.0008611 0.0008973 0.000858 0.00082405 0.0008526 0.00068695 0.0008588 0.00089805 0.0006625 0.00061375 0.00085395 0.0008035 0.00086915 0.00088455 0.00081875 0.00087975 0.0008823 0.00081175 0.0009191 0.00084825 0.0006677 0.00087285 0.0008643 0.0006605 0.0008704 0.000821 0.0007861 0.000879 0.00086345 0.000844 0.00090245 0.00085685 0.0008351 0.00086415 0.00090375 0.000896 0.000897 0.0009327 0.0008294 0.00090335 0.0008452 0.0008036 0.0008984 0.00081195 0.0008932 0.000865 0.0009025 0.0009262 0.00086215 0.00083515 0.00084725 0.00065275 0.0008871 0.00060595 0.0008476 0.0008071 0.00082945 0.00084905 0.00081 0.00086985 0.00087705 0.0008525 0.00092985 0.0008258 0.00078545 0.0008577 0.00089775 0.0008559 0.0008685 0.00082715 0.00087915 0.000862 0.000878 0.0009023 0.00089855 0.0008288 0.0009403 0.0008808 0.0008253 0.00066995 0.00083755
7 0.00091705 0.0008255 0.0008758 0.0008868 0.00086635 0.0005913 0.0008632 0.0008445 0.00083995 0.00086075 0.0008789 0.00085405 0.0006977 0.0008579 0.000804 0.00090815 0.00082275 0.0008894 0.0008986 0.00084975 0.00087205 0.00089795 0.00085785 0.0008509 0.0008427 0.0008022 0.0006568 0.0009069 0.00086425 0.0008577 0.00087885 0.0008536 0.00086845 0.00089225 0.00064485 0.00063955 0.0008401 0.0009211 0.00083145 0.0008711 0.0008661 0.00087055 0.0009057 0.00092535 0.00066495 0.00082165 0.0008897 0.0009176 0.0008419 0.00085965 0.0008684 0.0009294 0.0008681 0.00087685 0.0008278 0.0009011 0.0008748 0.0008343 0.00067705 0.00087375 0.0008441 0.00088555 0.0008895 0.00092245 0.0008797 0.00085515 0.00087545 0.0006363 0.00078605 0.0006813 0.000875 0.0008554 0.00085535 0.00087855 0.0008701 0.00087715 0.00083725 0.00068325 0.00087785 0.00086405 0.0008919 0.0008504 0.00069645 0.00087735 0.0008591 0.00092315 0.00089015 0.0008456 0.0006504 0.0009074 0.00091475 0.0007285 0.0008597 0.000871 0.00086405 0.00089565 0.00087985 0.0008613 0.00084925 0.00068185 0.000908 0.0008442 0.0008855
8 0.0009225 0.00090695 0.00091565 0.0009406 0.0008528 0.00082715 0.00086155 0.00083995 0.0009491 0.00088195 0.0008692 0.0008587 0.0008684 0.00086985 0.00081935 0.0008848 0.0008638 0.00090745 0.0008608 0.0008662 0.0008988 0.00080975 0.0008355 0.0008302 0.0009062 0.0008714 0.00084885 0.0009005 0.00085885 0.00093465 0.0008691 0.00088 0.00085445 0.0008169 0.00083315 0.00082925 0.00065115 0.00086165 0.0008277 0.00089255 0.00089925 0.00082115 0.00085435 0.00089875 0.00083885 0.0008829 0.0008773 0.0008338 0.0008377 0.0009384 0.00089155 0.00085355 0.00089595 0.0008715 0.00077625 0.0009299 0.00086015 0.00089335 0.0008483 0.00089855 0.00086815 0.0008956 0.00092585 0.0008549 0.00094085 0.0006405 0.0009314 0.00084945 0.00080135 0.0008481 0.00090185 0.0008304 0.0008992 0.0008727 0.0008643 0.00079915 0.00087985 0.00088375 0.0008982 0.00083165 0.0007723 0.00089285 0.00085555 0.00085885 0.00091885 0.00084495 0.0008244 0.00092885 0.0008645 0.0008888 0.0008976 0.00087205 0.0008772 0.00086325 0.0007939 0.00090725 0.000941 0.0008322 0.00090125 0.00082005 0.0009016 0.00085965 0.00081385
9 0.000902 0.00090245 0.0008682 0.00089725 0.0008568 0.00088015 0.0008447 0.00086075 0.00088195 0.0008923 0.000879 0.0008718 0.0009222 0.00087615 0.00083205 0.00086095 0.0007946 0.00081565 0.0008596 0.00081425 0.0008942 0.00085265 0.00086545 0.00083965 0.00084665 0.00087275 0.0008681 0.0008448 0.0008557 0.0008846 0.0008562 0.0008346 0.0008538 0.00086685 0.00089775 0.0006694 0.00082325 0.0008682 0.00085315 0.00085615 0.00085035 0.00085755 0.00085695 0.00084105 0.0008625 0.00083825 0.00088085 0.00085965 0.0007966 0.0008998 0.0008419 0.00087485 0.0008202 0.0008971 0.00086185 0.0008878 0.00085225 0.0008925 0.0008755 0.00082505 0.0008742 0.00082685 0.00090385 0.0008457 0.0009244 0.0008831 0.0008776 0.0008838 0.0008098 0.0008413 0.00080335 0.00089085 0.0008768 0.0008233 0.0008696 0.00087435 0.0008239 0.0009403 0.00085875 0.0008935 0.00091495 0.0008943 0.0008749 0.00088965 0.0008414 0.00083615 0.0006852 0.0008961 0.0008987 0.00088455 0.0008584 0.00092055 0.0008839 0.00088 0.0006379 0.00086115 0.00092455 0.00082765 0.0008202 0.00089265 0.00082215 0.00082705 0.00086635
