 slim_337535542 slim_337535485 slim_337535556 slim_337535530 slim_337535568 slim_337535578 slim_337535373 slim_337535555 slim_337535474 slim_337535546 slim_337535349 slim_337535565 slim_337535569 slim_337535440 slim_337535598 slim_337535503 slim_337535602 slim_337535554 slim_337535454 slim_337535564 slim_337535540 slim_337535599 slim_337535604 slim_337535611 slim_337535612 slim_337535449 slim_337535615 slim_337535581 slim_337535125 slim_337535314 slim_337535572 slim_337535550 slim_337535597 slim_337535450 slim_337535385 slim_337535453 slim_337535583 slim_337535586 slim_337535499 slim_337535537 slim_337535534 slim_337535515 slim_337535390 slim_337535498 slim_337535470 slim_337535606 slim_337535618 slim_337535500 slim_337535589 slim_337535380 slim_337535488 slim_337535292 slim_337535600 slim_337535548 slim_337535621 slim_337535469 slim_337535389 slim_337535617 slim_337535576 slim_337535428 slim_337535455 slim_337535512 slim_337535563 slim_337535547 slim_337535616 slim_337535593 slim_337535591 slim_337535536 slim_337535608 slim_337535462 slim_337535551 slim_337535620 slim_337535522 slim_337535553 slim_337535197 slim_337535525 slim_337535562 slim_337535439 slim_337535571 slim_337535601 slim_337535590 slim_337535475 slim_337535619 slim_337535609 slim_337535434 slim_337535622 slim_337535119 slim_337535452
0 7.05e-05 0.00011655 0.00016475 0.00016455 0.00014215 0.000142 7.625e-05 0.0001199 0.0001243 9.825e-05 0.0001006 0.0001659 0.0001121 9.015e-05 0.0001116 0.00016475 0.00014135 0.0001649 0.00010135 0.000112 8.955e-05 0.0001244 0.00011285 8.945e-05 0.00010645 0.0001125 0.00016515 3.53e-05 5.74e-05 0.0001661 0.0001179 0.00011175 0.000165 0.0001644 0.00014095 0.000125 0.00013455 0.00013045 0.00011825 7.17e-05 0.0001537 7.24e-05 0.00013285 0.00014165 8.93e-05 0.0001667 0.0001253 0.0001427 0.00012435 0.00010715 0.00014175 0.00011825 0.00014795 3.545e-05 0.0001648 0.00014175 0.0001255 7.155e-05 0.00014125 7.665e-05 7.24e-05 0.0001414 9.045e-05 0.00014105 0.0001192 0.00011735 0.00014105 0.0001295 0.0001133 3.61e-05 9.03e-05 0.00011225 0.00014195 0.00011795 0.00018855 0.00012505 0.00014155 6.605e-05 0.0001595 0.00016525 0.00012955 0.00014855 0.0001648 6.97e-05 0.0001077 0.0001295 0.00011855 0.0001401
1 0.00011655 0.0001918 0.0001552 0.00013905 0.0001311 0.0001147 0.0001539 0.00011475 0.00013115 0.0001829 0.00013495 0.00015555 0.000157 0.00013105 0.00014575 0.0001552 0.0001225 0.00013885 0.00013595 0.0001569 0.00013805 0.00013125 0.00018585 0.0001328 0.00014525 0.00018645 0.0001391 0.0001165 0.00014645 0.0001558 0.00010215 0.00013925 0.00013955 0.00013835 0.00012205 0.0001477 0.00016995 0.0001551 0.0001245 0.0001492 0.000194 0.00014745 0.0001684 0.00011435 0.0001153 0.0001567 0.0001499 0.0001388 0.0001309 0.0001524 0.00012645 0.00011785 0.0001863 0.0001321 0.00015525 0.0001433 0.0001478 0.00014905 0.0001131 0.0001707 0.00014745 0.0001145 0.00013135 9.83e-05 0.00011415 0.0001018 0.00013835 0.00015265 0.0001862 0.0001322 0.0001312 0.0001398 0.00011375 0.00011855 0.00017975 0.00014695 0.0001133 0.0001188 0.00015555 0.0001395 0.00015285 0.0001724 0.00013905 0.00011305 0.00016415 0.0001529 0.00011415 9.97e-05
2 0.00016475 0.0001552 5.41e-05 4.64e-05 3.825e-05 6.38e-05 0.00018735 0.0001424 0.00012805 0.00017155 0.0002057 3.435e-05 8.245e-05 9.105e-05 9.925e-05 2.705e-05 0.00016305 4.61e-05 0.0002057 8.235e-05 0.00018825 0.0001165 0.0001766 8.87e-05 8.525e-05 0.0001754 4.635e-05 0.0001647 0.0001482 3.33e-05 0.0001548 0.00011035 4.56e-05 4.65e-05 0.00017505 0.00010305 9.33e-05 9.93e-05 0.0002554 0.0001529 0.0001064 0.00015525 9.3e-05 5.085e-05 0.00011555 3.39e-05 9.995e-05 0.0001363 0.0001164 0.00021535 3.835e-05 0.00014085 0.00010935 0.00013995 2.72e-05 0.00013575 0.00010355 0.00015275 5.07e-05 0.0001616 0.00015525 6.32e-05 9.135e-05 6.455e-05 0.0001417 0.0001545 0.00014465 0.00012495 0.00017685 0.00014015 9.12e-05 0.0001096 5.19e-05 0.0001411 2.81e-05 0.0001028 6.39e-05 0.00019375 0.0001475 5.815e-05 0.0001252 9.77e-05 5.77e-05 0.00019875 0.0001677 0.00012535 0.00014335 7.415e-05
3 0.00016455 0.00013905 4.64e-05 8.79e-05 4.885e-05 6.255e-05 0.0001872 0.00014085 0.00012775 0.00018465 0.00020755 4.805e-05 9.81e-05 0.0001021 0.0001114 4.64e-05 0.00014605 4.57e-05 0.0002074 9.8e-05 0.00019 0.000114 0.0001895 0.0001012 9.925e-05 0.0001889 4.595e-05 0.0001645 0.00016065 4.875e-05 0.00013985 0.0001114 4.49e-05 4.545e-05 0.00015945 0.00011545 0.0001087 0.0001139 0.0002404 0.00016635 0.00012195 0.00016725 0.0001074 4.61e-05 0.00011515 4.925e-05 0.00011595 0.000138 0.0001138 0.00021355 4.835e-05 0.0001408 0.00012245 0.00015125 4.645e-05 0.0001398 0.0001168 0.0001662 4.695e-05 0.00017375 0.00016725 6.11e-05 0.0001024 4.485e-05 0.0001394 0.00013955 0.0001464 0.00012215 0.0001902 0.0001514 0.00010225 0.00011235 4.77e-05 0.00014115 4.5e-05 0.0001151 6.11e-05 0.0001934 0.0001466 6.005e-05 0.00012185 0.0001141 5.96e-05 0.00019625 0.0001819 0.00012155 0.0001419 5.875e-05
4 0.00014215 0.0001311 3.825e-05 4.885e-05 0.0 3.57e-05 0.0001827 0.00011345 0.00012465 0.00016585 0.00020235 3.32e-05 8.755e-05 5.825e-05 6.955e-05 3.825e-05 0.0001537 5.035e-05 0.000202 8.745e-05 0.00019335 0.00011145 0.00018915 5.98e-05 8.295e-05 0.00018915 5.06e-05 0.0001421 0.00012375 3.345e-05 0.00013085 0.0001155 4.935e-05 4.97e-05 0.0001674 9.17e-05 9.79e-05 9.865e-05 0.00024465 0.0001487 0.00012885 0.00014715 9.77e-05 2.27e-05 8.8e-05 3.375e-05 9.675e-05 0.00014165 0.00011135 0.0002084 9.35e-06 0.00011495 0.0001225 0.0001131 3.83e-05 0.0001417 9.44e-05 0.00014855 2.275e-05 0.0001544 0.00014715 3.29e-05 5.855e-05 3.84e-05 0.00011085 0.00013055 0.0001422 0.00011715 0.00019 0.0001123 5.84e-05 0.00011605 2.295e-05 0.00011085 6.095e-05 9.58e-05 3.665e-05 0.00016675 0.0001594 6.405e-05 0.00011775 0.00012255 6.36e-05 0.00017145 0.00018325 0.0001173 0.0001147 5.375e-05
5 0.000142 0.0001147 6.38e-05 6.255e-05 3.57e-05 6.76e-05 0.0001803 0.0001127 0.00012105 0.00018945 0.0002027 6.09e-05 0.00011585 8.7e-05 9.65e-05 6.38e-05 0.0001392 6.25e-05 0.00020355 0.00011575 0.00019175 0.000123 0.0002134 8.94e-05 0.0001065 0.0002143 6.275e-05 0.00014195 0.0001512 6.095e-05 0.0001178 0.00011385 6.285e-05 6.205e-05 0.00013785 0.00012195 0.00012365 0.00012905 0.0002182 0.0001761 0.0001539 0.0001742 0.00012305 3.77e-05 8.695e-05 6.155e-05 0.000124 0.0001397 0.0001226 0.000205 3.55e-05 0.0001177 0.0001464 0.0001422 6.385e-05 0.0001431 0.0001214 0.00017595 3.68e-05 0.00018125 0.0001742 3.475e-05 8.74e-05 3.745e-05 0.00011345 0.00011735 0.0001409 0.00012785 0.00021415 0.00014195 8.725e-05 0.0001142 3.64e-05 0.00011665 8.775e-05 0.00012285 3.505e-05 0.0001695 0.0001579 6.135e-05 0.00012865 0.00014825 6.09e-05 0.00017085 0.00020805 0.0001283 0.00011365 3.79e-05
6 7.625e-05 0.0001539 0.00018735 0.0001872 0.0001827 0.0001803 0.0001436 0.00015835 0.00014405 7.92e-05 0.00012345 0.0001896 0.00013795 0.00013165 0.00013535 0.00018735 0.00015555 0.00018745 0.0001242 0.00013785 0.0001109 0.0001455 9.19e-05 0.0001324 0.00012665 9.155e-05 0.0001877 7.62e-05 8.345e-05 0.00018965 0.0001583 0.0001334 0.0001875 0.000187 0.0001543 0.00014705 0.0001412 0.00015395 0.00013355 9.61e-05 0.00013455 9.535e-05 0.00013955 0.00018115 0.0001279 0.00019025 0.0001478 0.00016405 0.00014545 0.0001026 0.0001799 0.00015955 0.00012705 7.975e-05 0.0001874 0.00016605 0.0001476 9.595e-05 0.00018065 7.655e-05 9.535e-05 0.00017965 0.00013195 0.00017965 0.0001576 0.00015775 0.0001558 0.00012605 9.27e-05 7.99e-05 0.0001318 0.00013375 0.0001808 0.0001593 0.00019515 0.00014705 0.00017955 0.0001083 0.00015665 0.00018645 0.0001265 0.00015355 0.000186 0.0001089 0.00011125 0.00012615 0.000157 0.00017885
7 0.0001199 0.00011475 0.0001424 0.00014085 0.00011345 0.0001127 0.00015835 0.0002227 0.00013355 0.0001738 0.00013665 0.00013945 0.0001445 0.00011555 0.00012975 0.0001424 0.00013875 0.00014125 0.00013735 0.0001444 0.00014185 0.0001351 0.00017555 0.000118 0.00013505 0.00017675 0.0001415 0.00011985 0.00013515 0.00013965 0.0001181 0.0001418 0.0001412 0.0001406 0.000138 0.00013385 0.0001577 0.0001413 0.00013995 0.0001384 0.00018275 0.00013635 0.00015725 0.00011565 0.000115 0.0001395 0.00013605 0.00013925 0.000135 0.00015425 0.0001134 0.00011765 0.00017485 0.00012075 0.00014245 0.0001434 0.00013375 0.00013825 0.0001147 0.00015965 0.00013635 0.0001131 0.00011575 0.0001158 0.0001124 0.00011765 0.0001408 0.0001562 0.00017665 0.00012035 0.0001156 0.0001422 0.0001146 0.00011645 0.00016645 0.0001349 0.00011385 0.00011955 0.00015795 0.0001402 0.0001572 0.00016065 0.00013975 0.0001164 0.0001541 0.00015645 0.0001132 0.00011655
8 0.0001243 0.00013115 0.00012805 0.00012775 0.00012465 0.00012105 0.00014405 0.00013355 0.0002335 0.00015915 0.00013315 0.0001295 0.0001312 0.0001252 0.00013855 0.00012805 0.00013935 0.00012775 0.00013425 0.0001311 0.00013805 0.00011935 0.00014165 0.0001271 0.00011815 0.00014255 0.000128 0.00012425 0.0001403 0.00012955 0.0001363 0.00012665 0.00012805 0.00012725 0.0001372 0.0001208 0.00014325 0.00012855 0.00015245 0.0001229 0.0001509 0.000121 0.0001416 0.0001227 0.0001226 0.00012985 0.00012215 0.0001381 0.0001193 0.00015435 0.0001213 0.00013665 0.000142 0.00012685 0.0001281 0.0001422 0.00012105 0.00012275 0.00012165 0.00014755 0.000121 0.0001207 0.0001255 0.00012205 0.0001334 0.00013575 0.0001401 0.000144 0.0001426 0.0001268 0.00012535 0.000127 0.00012245 0.0001372 0.0001336 0.00012 0.0001203 0.0001381 0.0001375 0.00012575 0.0001447 0.00012555 0.0001253 0.000133 0.00011675 0.00014415 0.00013365 0.00012135
9 9.825e-05 0.0001829 0.00017155 0.00018465 0.00016585 0.00018945 7.92e-05 0.0001738 0.00015915 6.81e-05 0.00014485 0.00017265 0.00012725 0.00011865 0.0001012 0.00017155 0.00018445 0.0001841 0.00014605 0.00012715 0.0001329 0.00014695 7.03e-05 0.0001204 0.0001148 7.09e-05 0.00018435 9.82e-05 5.56e-05 0.0001725 0.00018755 0.00015045 0.00018475 0.0001838 0.000197 0.00013535 0.0001082 0.0001432 0.0001813 9.005e-05 0.0001067 8.83e-05 0.0001067 0.0001775 0.00014345 0.00017325 0.00013645 0.00018065 0.00014675 0.00010875 0.0001629 0.00017535 9.98e-05 7.325e-05 0.0001716 0.0001828 0.0001351 8.99e-05 0.0001765 5.545e-05 8.83e-05 0.0001896 0.00011895 0.0001894 0.0001737 0.000187 0.00017225 0.0001122 6.95e-05 7.335e-05 0.0001188 0.0001506 0.00017625 0.00017555 0.0001795 0.0001349 0.0001888 0.0001292 0.0001721 0.0001969 0.0001113 0.00014235 0.00019645 0.0001297 0.0001047 0.0001125 0.0001723 0.0002028
