 slim_761985907 slim_761985918 slim_761985910 slim_761985938 slim_761985906 slim_761985917 slim_761985927 slim_761985914 slim_761985946 slim_761985899 slim_761985921 slim_761985900 slim_761985936 slim_761985902 slim_761985931 slim_761985904 slim_761985898 slim_761985925 slim_761985941 slim_761985937 slim_761985916 slim_761985923 slim_761985926 slim_761985920 slim_761985905 slim_761985928 slim_761985935 slim_761985919 slim_761985945 slim_761985934 slim_761985944 slim_761985915 slim_761985922 slim_761985908 slim_761985929 slim_761985911 slim_761985930 slim_761985913 slim_761985940 slim_761985924 slim_761985903 slim_761985909 slim_761985901 slim_761985912 slim_761985933 slim_761985939 slim_761985943 slim_761985932 slim_761985942
0 2.3e-06 1.6e-06 2.1e-06 1.6e-06 1.75e-06 2e-06 1.85e-06 1.8e-06 1.55e-06 2.05e-06 1.8e-06 1.8e-06 1.8e-06 1.65e-06 1.2e-06 2.3e-06 1.65e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06 1.4e-06 1.45e-06 1.9e-06 1.7e-06 2.05e-06 1.7e-06 1.5e-06 1.75e-06 2.1e-06 1.6e-06 1.9e-06 1.9e-06 1.95e-06 2.4e-06 2.35e-06 2.25e-06 1.9e-06 1.8e-06 2.05e-06 1.4e-06 2.1e-06 1.7e-06 2.25e-06 1.6e-06 1.85e-06 1.9e-06 1.85e-06 1.65e-06
1 1.6e-06 1.5e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 1.7e-06 1.15e-06 1.35e-06 2.05e-06 1.55e-06 1.6e-06 1.65e-06 8.5e-07 1.7e-06 2.05e-06 9e-07 1.25e-06 1.05e-06 1.4e-06 1.65e-06 1.45e-06 1.7e-06 1.3e-06 1.6e-06 1.65e-06 1.7e-06 1.75e-06 1.4e-06 1.5e-06 1.05e-06 1.55e-06 1.6e-06 1.65e-06 1.95e-06 2e-06 1.8e-06 1.35e-06 1.5e-06 1.85e-06 1.15e-06 1.55e-06 9.5e-07 2.15e-06 1.8e-06 1.7e-06 1.35e-06 1.85e-06 8.5e-07
2 2.1e-06 1.6e-06 2.4e-06 2e-06 2.25e-06 2.3e-06 2.5e-06 2e-06 1.9e-06 1.8e-06 2.25e-06 1.9e-06 2.2e-06 1.9e-06 2.3e-06 1.45e-06 1.9e-06 2.1e-06 1.85e-06 2e-06 2.25e-06 2e-06 2.15e-06 2e-06 2.25e-06 2.25e-06 2.3e-06 2.2e-06 2e-06 1.85e-06 1.9e-06 2.1e-06 2.15e-06 2.2e-06 2e-06 2.25e-06 1.85e-06 2e-06 1.9e-06 2.1e-06 1.75e-06 1.5e-06 1.7e-06 2.5e-06 2.25e-06 2e-06 2.05e-06 2.1e-06 1.85e-06
3 1.6e-06 1.7e-06 2e-06 2.3e-06 1.75e-06 1.9e-06 1.85e-06 1.7e-06 1.55e-06 1.95e-06 1.7e-06 1.75e-06 1.75e-06 1.75e-06 1.6e-06 1.8e-06 1.75e-06 1.7e-06 1.7e-06 1.55e-06 1.5e-06 1.55e-06 1.85e-06 1.85e-06 1.6e-06 1.95e-06 1.55e-06 1.9e-06 1.7e-06 1.9e-06 1.65e-06 1.8e-06 1.9e-06 1.95e-06 2.15e-06 2.2e-06 2e-06 1.75e-06 1.45e-06 2.05e-06 1.5e-06 2e-06 1.7e-06 2.1e-06 1.9e-06 1.75e-06 1.9e-06 2.1e-06 1.75e-06
4 1.75e-06 1.75e-06 2.25e-06 1.75e-06 2.5e-06 1.85e-06 1.65e-06 1.9e-06 1.65e-06 2.15e-06 1.75e-06 1.85e-06 1.4e-06 1.85e-06 1.6e-06 2.35e-06 1.85e-06 1.85e-06 1.8e-06 1.7e-06 1.55e-06 1.45e-06 1.95e-06 1.8e-06 1.7e-06 1.75e-06 1.6e-06 2e-06 1.55e-06 2.25e-06 1.75e-06 1.95e-06 1.75e-06 1.8e-06 2.3e-06 2.2e-06 2.1e-06 1.9e-06 1.85e-06 2.05e-06 1.45e-06 2.3e-06 1.9e-06 1.85e-06 1.7e-06 2.05e-06 1.8e-06 2.3e-06 1.85e-06
5 2e-06 1.85e-06 2.3e-06 1.9e-06 1.85e-06 2.6e-06 2e-06 1.95e-06 1.85e-06 2.35e-06 1.45e-06 2.15e-06 1.9e-06 1.9e-06 1.9e-06 2.35e-06 1.9e-06 1.6e-06 1.9e-06 1.9e-06 1.5e-06 1.75e-06 1.8e-06 1.6e-06 1.95e-06 1.55e-06 1.55e-06 1.85e-06 1.85e-06 2.25e-06 1.8e-06 1.7e-06 1.65e-06 1.7e-06 2.3e-06 2.4e-06 1.9e-06 1.95e-06 1.8e-06 2.25e-06 1.75e-06 2.3e-06 1.9e-06 1.85e-06 1.95e-06 2.25e-06 1.65e-06 2.45e-06 1.9e-06
6 1.85e-06 1.7e-06 2.5e-06 1.85e-06 1.65e-06 2e-06 1.9e-06 1.3e-06 1.4e-06 2.1e-06 1.4e-06 1.8e-06 1.8e-06 1.25e-06 1.4e-06 2.35e-06 1.25e-06 1.5e-06 1.3e-06 1.45e-06 1.45e-06 1.5e-06 2.05e-06 1.7e-06 1.35e-06 1.65e-06 1.5e-06 2.1e-06 1.55e-06 1.9e-06 1.3e-06 1.75e-06 1.8e-06 1.85e-06 2.25e-06 2.35e-06 2.15e-06 1.75e-06 1.95e-06 2.35e-06 1.65e-06 2e-06 1.4e-06 2.1e-06 1.8e-06 2e-06 1.7e-06 2.15e-06 1.25e-06
7 1.8e-06 1.15e-06 2e-06 1.7e-06 1.9e-06 1.95e-06 1.3e-06 9e-07 1.4e-06 2e-06 1.25e-06 1.55e-06 1.85e-06 5.5e-07 1.6e-06 1.85e-06 6.5e-07 1.15e-06 9e-07 1.4e-06 1.65e-06 1.6e-06 1.9e-06 1.3e-06 1.05e-06 1.45e-06 1.6e-06 1.95e-06 1.7e-06 1.3e-06 8e-07 1.15e-06 1.6e-06 1.65e-06 1.8e-06 1.85e-06 1.7e-06 1.35e-06 1.55e-06 1.95e-06 1.65e-06 1.35e-06 8.5e-07 2.1e-06 1.85e-06 1.65e-06 1.3e-06 1.7e-06 6e-07
8 1.55e-06 1.35e-06 1.9e-06 1.55e-06 1.65e-06 1.85e-06 1.4e-06 1.4e-06 1.8e-06 1.7e-06 1.45e-06 1.55e-06 1.75e-06 1.2e-06 1.2e-06 1.9e-06 1.15e-06 1.3e-06 1.05e-06 1.05e-06 1.15e-06 1.2e-06 1.7e-06 1.65e-06 1.35e-06 1.9e-06 1.4e-06 1.75e-06 1.55e-06 1.5e-06 1.25e-06 1.65e-06 1.85e-06 1.9e-06 2.1e-06 2.35e-06 1.95e-06 1.7e-06 1.65e-06 2.1e-06 1.2e-06 1.7e-06 1e-06 2.2e-06 1.85e-06 1.75e-06 1.7e-06 1.95e-06 1.15e-06
9 2.05e-06 2.05e-06 1.8e-06 1.95e-06 2.15e-06 2.35e-06 2.1e-06 2e-06 1.7e-06 2.9e-06 2.05e-06 1.85e-06 2.25e-06 1.95e-06 1.7e-06 1.6e-06 1.95e-06 1.95e-06 1.85e-06 1.75e-06 1.7e-06 1.75e-06 2.2e-06 2.25e-06 1.85e-06 2.45e-06 1.9e-06 2.25e-06 2.15e-06 2.05e-06 1.95e-06 2.15e-06 2.35e-06 2.4e-06 2.35e-06 2.55e-06 2.2e-06 2.35e-06 2.05e-06 2.45e-06 1.8e-06 1.65e-06 1.9e-06 2.6e-06 2.3e-06 2.05e-06 2.3e-06 2.2e-06 1.95e-06
