 slim_762470441 slim_762470422 slim_762470425 slim_762470444 slim_762470419 slim_762470410 slim_762470459 slim_762470421 slim_762470453 slim_762470420 slim_762470454 slim_762470432 slim_762470433 slim_762470439 slim_762470443 slim_762470413 slim_762470446 slim_762470436 slim_762470457 slim_762470429 slim_762470430 slim_762470450 slim_762470412 slim_762470423 slim_762470442 slim_762470411 slim_762470414 slim_762470431 slim_762470456 slim_762470460 slim_762470438 slim_762470424 slim_762470452 slim_762470437 slim_762470449 slim_762470418 slim_762470458 slim_762470426 slim_762470451 slim_762470434 slim_762470427 slim_762470445 slim_762470417 slim_762470448 slim_762470440 slim_762470455 slim_762470415 slim_762470409 slim_762470428 slim_762470416 slim_762470407 slim_762470447 slim_762470408 slim_762470435
0 3.4e-06 2.6e-06 1.85e-06 2.2e-06 2.6e-06 2.05e-06 2.55e-06 2.3e-06 2.05e-06 2.3e-06 2.1e-06 2.8e-06 2.5e-06 2.15e-06 2.2e-06 2.2e-06 2e-06 2.2e-06 2.05e-06 2.15e-06 2.65e-06 2.45e-06 2.3e-06 2.75e-06 2.3e-06 1.9e-06 2.25e-06 2.4e-06 2.45e-06 2.6e-06 2.2e-06 2.25e-06 2.3e-06 2.7e-06 2.05e-06 2.7e-06 2.6e-06 2.2e-06 2.1e-06 2.45e-06 2.45e-06 2.4e-06 2.45e-06 1.9e-06 2.05e-06 2.45e-06 2e-06 2.6e-06 2.3e-06 2.05e-06 2e-06 2.1e-06 2.15e-06 2.35e-06
1 2.6e-06 2.4e-06 2.55e-06 2.35e-06 1.9e-06 2.65e-06 1.7e-06 2.15e-06 2.6e-06 2.1e-06 2.6e-06 1.45e-06 2.15e-06 2.35e-06 2.5e-06 1.85e-06 2.3e-06 1.7e-06 2.55e-06 2.55e-06 2.35e-06 2.05e-06 2.6e-06 1.25e-06 2.6e-06 2.9e-06 1.8e-06 2.3e-06 2.05e-06 1.2e-06 2.25e-06 2.65e-06 2.7e-06 1.75e-06 2.5e-06 2e-06 1.5e-06 2.5e-06 2.15e-06 2.05e-06 1.85e-06 2.3e-06 1.95e-06 2.55e-06 1.8e-06 2.55e-06 3.05e-06 1.2e-06 2.15e-06 2.65e-06 3e-06 1.65e-06 2.7e-06 2.55e-06
2 1.85e-06 2.55e-06 2e-06 2.65e-06 3.1e-06 2.6e-06 2.95e-06 2.35e-06 2.65e-06 2.1e-06 2.05e-06 3.3e-06 3e-06 2.65e-06 2.7e-06 2.2e-06 1.9e-06 2.05e-06 1.7e-06 2.75e-06 2.8e-06 3.05e-06 2.8e-06 3.35e-06 2.8e-06 2.6e-06 2.35e-06 2.95e-06 2.75e-06 2.55e-06 1.7e-06 2.8e-06 2.5e-06 3e-06 2.4e-06 2.8e-06 2.65e-06 2.7e-06 2.5e-06 3.05e-06 2.95e-06 2.65e-06 2.55e-06 1.95e-06 1.45e-06 2.45e-06 2.85e-06 3.2e-06 2.35e-06 1.85e-06 1.95e-06 1.4e-06 1.9e-06 2.75e-06
3 2.2e-06 2.35e-06 2.65e-06 3e-07 1.05e-06 1.4e-06 2.05e-06 2.65e-06 1.45e-06 2.55e-06 2.35e-06 1.65e-06 1.9e-06 2e-07 1.15e-06 1.35e-06 1e-06 1.6e-06 2.6e-06 1.2e-06 2.6e-06 2.15e-06 1.85e-06 1.7e-06 1.3e-06 2.65e-06 1.45e-06 2.25e-06 2.45e-06 2.35e-06 2.85e-06 1.5e-06 2.85e-06 2.1e-06 1.9e-06 1.3e-06 2.5e-06 1.75e-06 2.4e-06 2.15e-06 1.95e-06 1.3e-06 2.25e-06 2.35e-06 2.2e-06 2.9e-06 2.9e-06 1.55e-06 2.65e-06 1.85e-06 3.2e-06 2.4e-06 1.9e-06 2.6e-06
4 2.6e-06 1.9e-06 3.1e-06 1.05e-06 1.9e-06 1.9e-06 1.65e-06 2.4e-06 1.8e-06 2.35e-06 2.6e-06 1.15e-06 1.7e-06 1.1e-06 1.5e-06 1.65e-06 1.85e-06 1.75e-06 2.85e-06 1.8e-06 2.35e-06 1.75e-06 2.1e-06 9.5e-07 1.65e-06 2.65e-06 1.65e-06 2.05e-06 2.05e-06 1.9e-06 2.85e-06 1.85e-06 2.7e-06 1.7e-06 2.1e-06 1.5e-06 1.9e-06 2e-06 2.25e-06 1.75e-06 1.6e-06 1.8e-06 2.05e-06 2.6e-06 2.4e-06 2.8e-06 2.8e-06 9.5e-07 2.4e-06 2.4e-06 3.25e-06 2.65e-06 2.4e-06 2.45e-06
5 2.05e-06 2.65e-06 2.6e-06 1.4e-06 1.9e-06 2.6e-06 2.3e-06 2.35e-06 1.5e-06 2.35e-06 2.3e-06 2.15e-06 1.85e-06 1.35e-06 1.5e-06 2.05e-06 2e-06 2.2e-06 2.55e-06 1.65e-06 2.45e-06 1.95e-06 1.8e-06 2.15e-06 1.6e-06 1.5e-06 2.15e-06 1.95e-06 2.25e-06 2.65e-06 2.5e-06 1.65e-06 2.15e-06 2.4e-06 1.85e-06 2.2e-06 2.75e-06 1.7e-06 1.9e-06 1.95e-06 1.9e-06 2e-06 2.25e-06 2.15e-06 2.7e-06 2.55e-06 1.75e-06 2e-06 2.35e-06 2e-06 2.2e-06 2.85e-06 2.1e-06 2.2e-06
6 2.55e-06 1.7e-06 2.95e-06 2.05e-06 1.65e-06 2.3e-06 2e-06 2.15e-06 2.15e-06 2.15e-06 2.5e-06 1.35e-06 1.8e-06 2.05e-06 2e-06 2.05e-06 2.4e-06 1.95e-06 2.7e-06 2.45e-06 2.15e-06 1.6e-06 2.4e-06 1.05e-06 2.1e-06 2.4e-06 1.9e-06 1.9e-06 1.85e-06 1.7e-06 2.25e-06 2.15e-06 2.45e-06 1.35e-06 2.1e-06 2.2e-06 1.6e-06 2.3e-06 1.7e-06 1.6e-06 1.6e-06 1.85e-06 2e-06 2.5e-06 2.4e-06 2.15e-06 2.45e-06 1e-06 2.15e-06 2.65e-06 2.85e-06 2.5e-06 2.7e-06 1.65e-06
7 2.3e-06 2.15e-06 2.35e-06 2.65e-06 2.4e-06 2.35e-06 2.15e-06 3.4e-06 2.3e-06 2.05e-06 2.15e-06 2.1e-06 2.1e-06 2.65e-06 2.3e-06 2.2e-06 2.65e-06 2.25e-06 2.25e-06 2.65e-06 2.15e-06 1.85e-06 2.25e-06 1.95e-06 2.4e-06 2e-06 2.2e-06 2.15e-06 1.9e-06 2.15e-06 2.15e-06 2.25e-06 1.8e-06 2.25e-06 2.15e-06 2.5e-06 2.15e-06 2.15e-06 2e-06 1.8e-06 1.8e-06 2.6e-06 1.9e-06 2.25e-06 2.2e-06 2.2e-06 2.15e-06 1.9e-06 1.8e-06 2.4e-06 2.15e-06 2.45e-06 2.45e-06 2.1e-06
8 2.05e-06 2.6e-06 2.65e-06 1.45e-06 1.8e-06 1.5e-06 2.15e-06 2.3e-06 2.7e-06 2.3e-06 2.25e-06 2.1e-06 1.8e-06 1.5e-06 1.35e-06 2.15e-06 2.1e-06 2.25e-06 2.5e-06 1.7e-06 2.4e-06 1.8e-06 1.85e-06 2e-06 1.5e-06 1.4e-06 2.15e-06 1.9e-06 2.1e-06 2.6e-06 2.55e-06 1.65e-06 2.1e-06 2.35e-06 1.8e-06 2.15e-06 2.6e-06 1.75e-06 1.85e-06 1.8e-06 1.85e-06 2.1e-06 2.2e-06 2.1e-06 2.75e-06 2.5e-06 1.6e-06 1.85e-06 2.3e-06 2.1e-06 2.15e-06 2.9e-06 2.1e-06 2.05e-06
9 2.3e-06 2.1e-06 2.1e-06 2.55e-06 2.35e-06 2.35e-06 2.15e-06 2.05e-06 2.3e-06 3.6e-06 2.4e-06 2.05e-06 2e-06 2.55e-06 2.2e-06 2.2e-06 2.55e-06 2.2e-06 2.35e-06 2.75e-06 2.25e-06 2e-06 2.5e-06 1.95e-06 2.3e-06 2.1e-06 2.2e-06 2.15e-06 2e-06 2.1e-06 1.95e-06 2.4e-06 2.15e-06 2.25e-06 2.35e-06 2.4e-06 2.1e-06 2.4e-06 2.05e-06 2e-06 1.95e-06 2.55e-06 2.05e-06 2.35e-06 2.2e-06 2.35e-06 2.25e-06 1.8e-06 2.05e-06 2.2e-06 2.05e-06 2.35e-06 2.25e-06 2.3e-06
