 slim_761962830 slim_761962824 slim_761962802 slim_761962834 slim_761962797 slim_761962818 slim_761962799 slim_761962793 slim_761962829 slim_761962800 slim_761962798 slim_761962814 slim_761962839 slim_761962791 slim_761962801 slim_761962809 slim_761962804 slim_761962807 slim_761962832 slim_761962833 slim_761962816 slim_761962841 slim_761962840 slim_761962825 slim_761962822 slim_761962838 slim_761962795 slim_761962820 slim_761962836 slim_761962792 slim_761962812 slim_761962831 slim_761962803 slim_761962823 slim_761962828 slim_761962806 slim_761962827 slim_761962790 slim_761962819 slim_761962837 slim_761962796 slim_761962826 slim_761962815 slim_761962821 slim_761962794 slim_761962813 slim_761962811 slim_761962808 slim_761962835 slim_761962805 slim_761962810 slim_761962817
0 0.0001173 9.165e-05 7.81e-05 7.99e-05 7.875e-05 7.75e-05 7.32e-05 8.365e-05 6.345e-05 8.295e-05 8.625e-05 8.8e-05 7.415e-05 8.33e-05 8.145e-05 8.105e-05 8.635e-05 8.1e-05 7.74e-05 8.38e-05 8.75e-05 7.75e-05 7.305e-05 8.325e-05 8.44e-05 6.765e-05 7.15e-05 8.4e-05 7.3e-05 8.795e-05 8.395e-05 7.48e-05 9.675e-05 8.625e-05 8.25e-05 7.605e-05 8.39e-05 8.455e-05 7.53e-05 8.67e-05 7.63e-05 8.225e-05 7.625e-05 7.13e-05 9.715e-05 8.92e-05 9.06e-05 7.805e-05 7.045e-05 7.925e-05 6.98e-05 7.27e-05
1 9.165e-05 7.34e-05 9.625e-05 6.445e-05 6.68e-05 9.49e-05 8.96e-05 8.545e-05 0.0001 7.375e-05 6.84e-05 7.595e-05 9.255e-05 9.12e-05 7.17e-05 8.59e-05 6.85e-05 7.04e-05 6.565e-05 9.505e-05 8.315e-05 9.795e-05 9.725e-05 9.115e-05 5.705e-05 9.27e-05 7.095e-05 7.26e-05 9.035e-05 9.185e-05 7.255e-05 7.72e-05 7.02e-05 5.52e-05 7.86e-05 9.435e-05 6.26e-05 8.48e-05 9.125e-05 7.845e-05 8.605e-05 6.56e-05 9.845e-05 9.57e-05 6.245e-05 8.24e-05 4.705e-05 6.455e-05 9.325e-05 7e-05 8.235e-05 9.615e-05
2 7.81e-05 9.625e-05 1.33e-05 6.315e-05 5.2e-05 6.035e-05 2.56e-05 3.355e-05 6.09e-05 4.595e-05 4.835e-05 4.51e-05 1.685e-05 2.78e-05 9.73e-05 6.445e-05 4.845e-05 4.56e-05 0.00010535 3.64e-05 3.415e-05 6.8e-06 5.945e-05 2.78e-05 5.86e-05 2.71e-05 5.085e-05 5.155e-05 2.275e-05 2.475e-05 5.15e-05 4.825e-05 6.07e-05 6.405e-05 3.755e-05 6.33e-05 6.31e-05 3.395e-05 2.2e-05 4.605e-05 6.86e-05 9.535e-05 1.355e-05 5.86e-05 7.135e-05 3.96e-05 7.26e-05 6.1e-05 6.22e-05 0.00010035 8.47e-05 5.555e-05
3 7.99e-05 6.445e-05 6.315e-05 9.2e-05 4.945e-05 8.205e-05 5.895e-05 5.78e-05 7.73e-05 6.67e-05 7.33e-05 6.98e-05 5.835e-05 6.565e-05 8.19e-05 8.485e-05 7.34e-05 5.82e-05 7.225e-05 7.515e-05 6.515e-05 6.525e-05 8.31e-05 6.56e-05 6.855e-05 6.015e-05 6.225e-05 5.005e-05 5.795e-05 6.68e-05 5e-05 5.37e-05 6.415e-05 5.79e-05 6.045e-05 7.645e-05 6.55e-05 5.96e-05 6.46e-05 6.41e-05 8.355e-05 9.065e-05 6.085e-05 7.63e-05 6.455e-05 6.725e-05 7.585e-05 5.16e-05 7.22e-05 8.12e-05 7.23e-05 8.18e-05
4 7.875e-05 6.68e-05 5.2e-05 4.945e-05 5.33e-05 8.625e-05 4.485e-05 4.36e-05 7.42e-05 6.315e-05 6.61e-05 6.105e-05 4.28e-05 5.58e-05 0.0001011 9.1e-05 6.62e-05 3.64e-05 8.75e-05 6.255e-05 6.225e-05 5.61e-05 8.875e-05 5.575e-05 6.72e-05 4.705e-05 5.165e-05 5.895e-05 4.23e-05 5.685e-05 5.89e-05 3.3e-05 7.295e-05 4.695e-05 3.815e-05 8.21e-05 7.68e-05 4.57e-05 6.455e-05 7.295e-05 8.97e-05 9.535e-05 5.46e-05 8.195e-05 7.82e-05 6.69e-05 7.11e-05 3.15e-05 7.795e-05 9.67e-05 8.55e-05 8.605e-05
5 7.75e-05 9.49e-05 6.035e-05 8.205e-05 8.625e-05 0.0001077 7.09e-05 7.39e-05 7.295e-05 7.33e-05 7.755e-05 7.795e-05 6.685e-05 7.165e-05 6.275e-05 6.21e-05 7.765e-05 7.69e-05 7.255e-05 6.305e-05 5.97e-05 5.39e-05 5.725e-05 7.16e-05 8.68e-05 7.445e-05 8.925e-05 7.44e-05 7.15e-05 6.42e-05 7.435e-05 9.035e-05 6.69e-05 8.67e-05 7.81e-05 6.04e-05 7.045e-05 7.48e-05 5.835e-05 6.14e-05 7.045e-05 7.63e-05 6.37e-05 6.05e-05 6.55e-05 7.27e-05 9.29e-05 9.38e-05 6.34e-05 6.43e-05 6.705e-05 5.4e-05
6 7.32e-05 8.96e-05 2.56e-05 5.895e-05 4.485e-05 7.09e-05 4.44e-05 3.835e-05 5.67e-05 5.565e-05 5.58e-05 5.405e-05 2.395e-05 4.365e-05 9.95e-05 7.485e-05 5.59e-05 4.605e-05 9.975e-05 4.8e-05 4.95e-05 2.555e-05 6.79e-05 4.36e-05 7.565e-05 2.875e-05 5.395e-05 5.92e-05 2.405e-05 3.875e-05 5.915e-05 4.275e-05 7.385e-05 7.12e-05 3.94e-05 7.085e-05 7.755e-05 4.115e-05 3.025e-05 5.905e-05 7.835e-05 9.665e-05 2.72e-05 6.615e-05 8.32e-05 5.405e-05 8.125e-05 5.415e-05 6.595e-05 9.98e-05 7.92e-05 6.615e-05
7 8.365e-05 8.545e-05 3.355e-05 5.78e-05 4.36e-05 7.39e-05 3.835e-05 6.2e-05 7.175e-05 5.67e-05 5.9e-05 5.85e-05 3.235e-05 3.59e-05 9.95e-05 7.865e-05 5.91e-05 4.465e-05 9.905e-05 4.245e-05 4.585e-05 3.355e-05 7.45e-05 3.585e-05 6.695e-05 3.865e-05 5.65e-05 5.425e-05 3.495e-05 3.105e-05 5.42e-05 3.98e-05 5.4e-05 5.77e-05 3.73e-05 7.295e-05 7.105e-05 3.435e-05 4.445e-05 5.395e-05 8.215e-05 0.0001003 3.34e-05 7.28e-05 6.75e-05 5.385e-05 7.7e-05 4.735e-05 7.26e-05 9.91e-05 9.07e-05 7.365e-05
8 6.345e-05 0.0001 6.09e-05 7.73e-05 7.42e-05 7.295e-05 5.67e-05 7.175e-05 0.0001007 8.305e-05 8.06e-05 8.17e-05 5.76e-05 7.505e-05 8.995e-05 7.355e-05 8.07e-05 7.545e-05 8.69e-05 7.04e-05 8.09e-05 5.99e-05 6.905e-05 7.5e-05 9.66e-05 5.475e-05 7.345e-05 8.14e-05 5.65e-05 7.505e-05 8.135e-05 6.705e-05 9.68e-05 9.555e-05 7.015e-05 7.25e-05 9.42e-05 7.27e-05 5.77e-05 8.215e-05 7.345e-05 8.965e-05 6.015e-05 6.78e-05 0.00010355 8.285e-05 9.985e-05 7.715e-05 6.69e-05 8.775e-05 6.6e-05 6.82e-05
9 8.295e-05 7.375e-05 4.595e-05 6.67e-05 6.315e-05 7.33e-05 5.565e-05 5.67e-05 8.305e-05 9.13e-05 6.07e-05 5.775e-05 5.49e-05 4.775e-05 7.97e-05 7.42e-05 6.08e-05 5.74e-05 8.79e-05 5.945e-05 4.91e-05 4.61e-05 7.63e-05 4.775e-05 4.78e-05 5.78e-05 5.675e-05 5.895e-05 5.705e-05 4.88e-05 5.89e-05 6.375e-05 5.47e-05 5.49e-05 5.735e-05 7.545e-05 5.28e-05 5.715e-05 4.92e-05 5.455e-05 7.405e-05 8.6e-05 5.14e-05 7.53e-05 5.57e-05 5.625e-05 6e-05 6.385e-05 7.89e-05 8.36e-05 8.8e-05 7.31e-05
