 slim_762295329 slim_762295352 slim_762295328 slim_762295351 slim_762295330 slim_762295339 slim_762295363 slim_762295333 slim_762295327 slim_762295332 slim_762295340 slim_762295322 slim_762295343 slim_762295358 slim_762295347 slim_762295342 slim_762295362 slim_762295320 slim_762295323 slim_762295361 slim_762295335 slim_762295354 slim_762295324 slim_762295344 slim_762295355 slim_762295350 slim_762295331 slim_762295364 slim_762295349 slim_762295337 slim_762295341 slim_762295325 slim_762295338 slim_762295348 slim_762295356 slim_762295326 slim_762295321 slim_762295359 slim_762295360 slim_762295353 slim_762295345 slim_762295336 slim_762295357 slim_762295334 slim_762295346
0 2e-07 4e-07 6e-07 1.5e-06 2.45e-06 2.15e-06 1.35e-06 1.05e-06 1.9e-06 1.8e-06 2.25e-06 1.65e-06 6.5e-07 1.9e-06 2e-06 2.5e-06 1.4e-06 1.5e-06 1.75e-06 1.15e-06 1.35e-06 2.5e-06 2.5e-06 1.35e-06 2.45e-06 2.55e-06 2e-06 1.4e-06 2.2e-06 2.15e-06 1.3e-06 2.5e-06 2.45e-06 9e-07 1.45e-06 2.35e-06 1.75e-06 2.05e-06 1.85e-06 1.2e-06 2.45e-06 2.7e-06 2.45e-06 1.55e-06 2.3e-06
1 4e-07 6e-07 7e-07 1.65e-06 2.25e-06 2e-06 1.25e-06 1.15e-06 1.8e-06 1.6e-06 2.05e-06 1.75e-06 1.05e-06 1.8e-06 1.9e-06 2.3e-06 1.4e-06 1.3e-06 1.65e-06 1.25e-06 1.45e-06 2.3e-06 2.3e-06 1.25e-06 2.3e-06 2.35e-06 1.9e-06 1.15e-06 1.95e-06 1.95e-06 1.4e-06 2.3e-06 2.3e-06 9e-07 1.55e-06 2.2e-06 1.55e-06 1.85e-06 1.65e-06 1.2e-06 2.3e-06 2.5e-06 2.25e-06 1.65e-06 2.1e-06
2 6e-07 7e-07 1.1e-06 1.7e-06 2.3e-06 2.05e-06 1.2e-06 1.2e-06 1.9e-06 1.5e-06 2.1e-06 1.8e-06 1.1e-06 1.9e-06 2e-06 2.35e-06 1.6e-06 1.2e-06 1.75e-06 1.3e-06 1.5e-06 2.35e-06 2.35e-06 1.15e-06 2.35e-06 2.4e-06 2e-06 1.35e-06 2.05e-06 2e-06 1.45e-06 2.35e-06 2.35e-06 1.1e-06 1.6e-06 2.25e-06 1.45e-06 1.9e-06 1.55e-06 1.4e-06 2.35e-06 2.55e-06 2.3e-06 1.7e-06 2.15e-06
3 1.5e-06 1.65e-06 1.7e-06 2.9e-06 1.7e-06 2.4e-06 1.95e-06 1.65e-06 1.7e-06 1.85e-06 1.8e-06 1.7e-06 1.5e-06 1.7e-06 1.8e-06 1.75e-06 1.7e-06 1.85e-06 1.85e-06 1.75e-06 1.65e-06 1.75e-06 1.75e-06 1.95e-06 2.1e-06 1.8e-06 1.8e-06 2.15e-06 1.75e-06 1.7e-06 1.6e-06 1.75e-06 1.85e-06 1.55e-06 1.5e-06 2.3e-06 1.8e-06 1.85e-06 1.9e-06 1.55e-06 2.1e-06 1.85e-06 1.7e-06 1.6e-06 1.85e-06
4 2.45e-06 2.25e-06 2.3e-06 1.7e-06 3e-07 2.45e-06 2.2e-06 1.7e-06 1.15e-06 1.25e-06 6e-07 1.65e-06 3e-06 1.15e-06 1.15e-06 1.5e-07 1.4e-06 1.5e-06 1.5e-06 1.75e-06 1.35e-06 1.5e-07 2.5e-07 2.2e-06 1.5e-06 2e-07 1.15e-06 2.05e-06 5.5e-07 5e-07 1.4e-06 1.5e-07 1.1e-06 1.6e-06 1.55e-06 2e-06 1.1e-06 9e-07 1.2e-06 1.3e-06 1.5e-06 4e-07 2.5e-07 1.55e-06 5.5e-07
5 2.15e-06 2e-06 2.05e-06 2.4e-06 2.45e-06 1.1e-06 1.8e-06 2.1e-06 1.95e-06 2.25e-06 2.25e-06 2.5e-06 2.4e-06 1.95e-06 2e-06 2.45e-06 2.35e-06 1.95e-06 1.75e-06 2.15e-06 2.35e-06 2.45e-06 2.5e-06 1.8e-06 1.5e-06 2.5e-06 2e-06 1.25e-06 2.2e-06 2.15e-06 2.35e-06 2.45e-06 1.85e-06 1.95e-06 2.35e-06 1.45e-06 2.15e-06 1.75e-06 2.25e-06 2.25e-06 1.5e-06 2.6e-06 2.5e-06 2.4e-06 2.25e-06
6 1.35e-06 1.25e-06 1.2e-06 1.95e-06 2.2e-06 1.8e-06 1.9e-06 1.55e-06 1.6e-06 1.65e-06 2e-06 2.15e-06 1.9e-06 1.5e-06 1.6e-06 2.25e-06 1.9e-06 1.35e-06 1.45e-06 1.6e-06 1.85e-06 2.25e-06 2.25e-06 1.05e-06 2.15e-06 2.3e-06 1.7e-06 1.45e-06 1.95e-06 1.9e-06 1.8e-06 2.25e-06 2.2e-06 1.4e-06 1.95e-06 2.05e-06 1.6e-06 1.75e-06 1.6e-06 1.7e-06 2.15e-06 2.45e-06 2.2e-06 2.05e-06 2.05e-06
7 1.05e-06 1.15e-06 1.2e-06 1.65e-06 1.7e-06 2.1e-06 1.55e-06 2e-06 1.6e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 1.6e-06 1.65e-06 1.7e-06 1.5e-06 1.15e-06 1.4e-06 1.15e-06 1.4e-06 1.7e-06 1.75e-06 1.55e-06 2.05e-06 1.75e-06 1.65e-06 1.55e-06 1.45e-06 1.4e-06 1.4e-06 1.7e-06 1.85e-06 1.05e-06 1.55e-06 1.95e-06 1.5e-06 1.55e-06 1.6e-06 1.35e-06 2.05e-06 1.9e-06 1.75e-06 1.6e-06 1.5e-06
8 1.9e-06 1.8e-06 1.9e-06 1.7e-06 1.15e-06 1.95e-06 1.6e-06 1.6e-06 2e-06 1.55e-06 1.25e-06 1.9e-06 2.45e-06 1.1e-06 1.2e-06 1.2e-06 1.65e-06 1.55e-06 1.2e-06 1.7e-06 1.6e-06 1.2e-06 1.2e-06 1.6e-06 1.7e-06 1.25e-06 1.1e-06 1.8e-06 1.2e-06 1.15e-06 1.55e-06 1.2e-06 1.5e-06 1.45e-06 1.7e-06 1.9e-06 1.5e-06 1.25e-06 1.6e-06 1.45e-06 1.7e-06 1.4e-06 1.15e-06 1.8e-06 1.3e-06
9 1.8e-06 1.6e-06 1.5e-06 1.85e-06 1.25e-06 2.25e-06 1.65e-06 1.6e-06 1.55e-06 2.2e-06 1.35e-06 1.9e-06 2.35e-06 1.55e-06 1.65e-06 1.3e-06 1.65e-06 1.25e-06 1.7e-06 1.7e-06 1.6e-06 1.3e-06 1.2e-06 1.65e-06 1.95e-06 1.35e-06 1.65e-06 1.75e-06 1.3e-06 1.25e-06 1.55e-06 1.3e-06 1.7e-06 1.45e-06 1.7e-06 2.15e-06 1.2e-06 1.4e-06 1.3e-06 1.45e-06 1.95e-06 1.5e-06 1.15e-06 1.8e-06 1.4e-06
