 slim_337536573 slim_337536597 slim_337536617 slim_337536410 slim_337536548 slim_337536252 slim_337536608 slim_337536539 slim_337536550 slim_337536364 slim_337536612 slim_337536609 slim_337536607 slim_337536525 slim_337536493 slim_337536594 slim_337536506 slim_337536216 slim_337536277 slim_337536340 slim_337536603 slim_337536615 slim_337536596 slim_337536611 slim_337536524 slim_337536500 slim_337536310 slim_337536322 slim_337536518 slim_337536359 slim_337536467 slim_337536437 slim_337536473 slim_337536618 slim_337536237 slim_337536374 slim_337536560 slim_337536581 slim_337536561 slim_337536600 slim_337536589 slim_337536599 slim_337536494 slim_337536490 slim_337536469 slim_337536546 slim_337536496 slim_337536302 slim_337536530 slim_337535944 slim_337536549 slim_337536413 slim_337536485 slim_337536595 slim_337536552 slim_337536593 slim_337536572 slim_337536433 slim_337536569 slim_337536441 slim_337536523 slim_337536544 slim_337536592 slim_337536601 slim_337536602 slim_337536616 slim_337536535 slim_337536517 slim_337536584 slim_337536299 slim_337536536 slim_337536468 slim_337536476 slim_337536444 slim_337536534 slim_337536606 slim_337536430 slim_337536555 slim_337536199 slim_337536407 slim_337536379 slim_337536486 slim_337536610 slim_337536565 slim_337536614
0 9.1e-06 2.385e-05 8.15e-06 6.11e-05 9.5e-06 6.09e-05 5.37e-05 1.66e-05 8.95e-06 5.995e-05 9.05e-06 1.515e-05 5.22e-05 6.115e-05 1.62e-05 1.42e-05 7e-06 9.91e-05 0.00010085 9.1e-06 6.195e-05 6.16e-05 5.27e-05 5.13e-05 5.34e-05 1.43e-05 5.3e-06 6.105e-05 5.215e-05 9.89e-05 6.14e-05 6.075e-05 6.165e-05 5.675e-05 5.25e-06 9.91e-05 5.31e-05 1.63e-05 7.65e-06 8.7e-06 7.75e-06 9.905e-05 5.21e-05 1.625e-05 9.75e-06 1.665e-05 1.49e-05 1.685e-05 1.425e-05 5.425e-05 8.9e-06 6.1e-05 5.175e-05 6.17e-05 5.375e-05 5.35e-06 6.16e-05 8.12e-05 6.09e-05 6.95e-06 6.09e-05 1.42e-05 5.505e-05 1.435e-05 3.465e-05 7.4e-06 5.59e-05 5.995e-05 5.3e-05 7.85e-06 5.15e-06 6.17e-05 5.39e-05 5.195e-05 5.75e-05 1.64e-05 2.38e-05 5.35e-05 8.7e-06 5.5e-06 5.21e-05 9.715e-05 9.905e-05 6.3e-06 7.35e-06
1 2.385e-05 9e-06 2.465e-05 6.09e-05 2.405e-05 6.07e-05 7.14e-05 1.44e-05 2.3e-05 6.09e-05 2.265e-05 1.37e-05 7.1e-05 6.05e-05 1.29e-05 1.405e-05 2.475e-05 0.0001166 0.0001049 2.29e-05 6.055e-05 6.065e-05 7.03e-05 6.705e-05 6.96e-05 1.41e-05 2.465e-05 6.08e-05 6.85e-05 0.00011685 6.195e-05 6.095e-05 6.07e-05 5.86e-05 2.33e-05 0.00011705 7.01e-05 1.295e-05 2.155e-05 2.235e-05 2.255e-05 0.000117 6.92e-05 1.685e-05 2.1e-05 1.325e-05 1.395e-05 1.28e-05 1.41e-05 6.885e-05 2.165e-05 6.08e-05 6.94e-05 6.075e-05 6.94e-05 2.25e-05 6.065e-05 9.58e-05 6.025e-05 2.15e-05 6.025e-05 1.405e-05 7.175e-05 1.425e-05 4.9e-05 2.19e-05 5.83e-05 6.09e-05 6.97e-05 2.505e-05 2.23e-05 5.875e-05 7.09e-05 7.12e-05 5.59e-05 1.24e-05 4.7e-06 7.02e-05 2.51e-05 2.33e-05 7.01e-05 0.0001154 0.0001161 2.335e-05 2.49e-05
2 8.15e-06 2.465e-05 8.3e-06 6.23e-05 7.55e-06 6.21e-05 5.315e-05 1.76e-05 9.2e-06 6.155e-05 1.005e-05 1.42e-05 5.365e-05 6.095e-05 1.7e-05 1.475e-05 5.8e-06 9.95e-05 0.0001014 1.01e-05 6.195e-05 6.3e-05 5.25e-05 4.89e-05 5.52e-05 1.485e-05 7.55e-06 6.225e-05 5.005e-05 0.0001007 6.065e-05 6.255e-05 6.305e-05 5.575e-05 5.75e-06 0.0001009 5.25e-05 1.71e-05 9.1e-06 9.65e-06 8.65e-06 0.00010085 5.245e-05 1.51e-05 1.08e-05 1.76e-05 1.565e-05 1.785e-05 1.48e-05 5.425e-05 9.9e-06 6.22e-05 5.36e-05 6.31e-05 5.53e-05 6.4e-06 6.3e-05 8.085e-05 6.07e-05 8.4e-06 6.07e-05 1.475e-05 5.275e-05 1.495e-05 3.655e-05 9.05e-06 5.43e-05 6.155e-05 5.305e-05 6.3e-06 6.2e-06 6.225e-05 5.1e-05 5.48e-05 5.72e-05 1.725e-05 2.46e-05 5.49e-05 6.05e-06 5.45e-06 5.325e-05 9.85e-05 9.805e-05 5.1e-06 5.15e-06
3 6.11e-05 6.09e-05 6.23e-05 0.0001175 6.34e-05 5.88e-05 6.07e-05 6.29e-05 6.345e-05 5.96e-05 6.33e-05 6.02e-05 6.16e-05 6.04e-05 6.12e-05 6.06e-05 6.25e-05 6.06e-05 0.000103 6.34e-05 6.24e-05 6.085e-05 6.255e-05 6.245e-05 6.22e-05 6.07e-05 6.185e-05 5.895e-05 6.1e-05 5.9e-05 6.14e-05 6.155e-05 6.07e-05 0.0001044 6.215e-05 5.905e-05 6.04e-05 6.13e-05 6.175e-05 6.32e-05 6.255e-05 5.895e-05 6.15e-05 6.32e-05 6.315e-05 6.095e-05 6.245e-05 6.3e-05 6.055e-05 6.27e-05 6.255e-05 5.89e-05 5.985e-05 6.095e-05 6.205e-05 6.155e-05 6.085e-05 6.105e-05 6.02e-05 6.215e-05 6.02e-05 6.06e-05 6.28e-05 6.07e-05 6.1e-05 6.195e-05 0.00010415 5.96e-05 6.285e-05 6.27e-05 6.135e-05 6.17e-05 6.205e-05 6.015e-05 6.02e-05 6.065e-05 6.085e-05 6.085e-05 6.27e-05 6.215e-05 6.05e-05 6.125e-05 6.175e-05 6.21e-05 6.265e-05
4 9.5e-06 2.405e-05 7.55e-06 6.34e-05 1.29e-05 6.32e-05 5.465e-05 1.635e-05 7.9e-06 6.27e-05 8.3e-06 1.69e-05 5.505e-05 6.235e-05 1.59e-05 1.665e-05 8.1e-06 0.0001005 0.0001035 8.1e-06 6.125e-05 6.2e-05 5.43e-05 5.005e-05 5.35e-05 1.675e-05 9.45e-06 6.335e-05 5.32e-05 0.0001014 6.25e-05 6.16e-05 6.205e-05 5.825e-05 8.05e-06 0.0001016 5.505e-05 1.6e-05 8.75e-06 8.05e-06 8.75e-06 0.00010155 5.395e-05 1.415e-05 7.5e-06 1.73e-05 1.545e-05 1.465e-05 1.67e-05 5.28e-05 8.8e-06 6.33e-05 5.48e-05 6.21e-05 5.385e-05 8.25e-06 6.2e-05 8.165e-05 6.21e-05 7.4e-06 6.21e-05 1.665e-05 5.44e-05 1.685e-05 3.66e-05 8.85e-06 5.755e-05 6.27e-05 5.455e-05 8.45e-06 8.05e-06 6.215e-05 5.28e-05 5.59e-05 5.81e-05 1.68e-05 2.4e-05 5.535e-05 8e-06 7.75e-06 5.475e-05 9.985e-05 9.935e-05 8.4e-06 7.5e-06
5 6.09e-05 6.07e-05 6.21e-05 5.88e-05 6.32e-05 0.0001171 6.045e-05 6.27e-05 6.325e-05 5.94e-05 6.31e-05 6.01e-05 6.14e-05 6.025e-05 6.1e-05 6.04e-05 6.23e-05 6.04e-05 0.0001028 6.32e-05 6.22e-05 6.065e-05 6.235e-05 6.225e-05 6.2e-05 6.05e-05 6.165e-05 5.875e-05 6.08e-05 5.88e-05 6.12e-05 6.135e-05 6.045e-05 0.0001042 6.195e-05 5.885e-05 6.015e-05 6.11e-05 6.155e-05 6.3e-05 6.235e-05 5.865e-05 6.13e-05 6.3e-05 6.295e-05 6.075e-05 6.225e-05 6.28e-05 6.045e-05 6.25e-05 6.235e-05 5.865e-05 5.96e-05 6.075e-05 6.185e-05 6.135e-05 6.065e-05 6.085e-05 6e-05 6.195e-05 6e-05 6.04e-05 6.26e-05 6.06e-05 6.08e-05 6.175e-05 0.00010395 5.94e-05 6.265e-05 6.25e-05 6.115e-05 6.15e-05 6.185e-05 5.995e-05 6e-05 6.045e-05 6.065e-05 6.065e-05 6.25e-05 6.195e-05 6.025e-05 6.105e-05 6.155e-05 6.19e-05 6.245e-05
6 5.37e-05 7.14e-05 5.315e-05 6.07e-05 5.465e-05 6.045e-05 0.0001002 6.39e-05 5.65e-05 6.09e-05 5.665e-05 6.275e-05 5.325e-05 6.2e-05 6.405e-05 6.21e-05 5.175e-05 5.18e-05 0.0001017 5.67e-05 6.24e-05 6.1e-05 5.36e-05 5.23e-05 5.425e-05 6.225e-05 5.35e-05 6.065e-05 5.25e-05 5.035e-05 6.155e-05 6.13e-05 6.08e-05 0.0001041 5.32e-05 5.04e-05 5.24e-05 6.415e-05 5.54e-05 5.65e-05 5.51e-05 5.02e-05 5.34e-05 6.115e-05 5.705e-05 6.4e-05 6.24e-05 6.43e-05 6.22e-05 5.5e-05 5.62e-05 6.055e-05 5.185e-05 6.11e-05 5.42e-05 5.37e-05 6.1e-05 5.355e-05 6.175e-05 5.535e-05 6.175e-05 6.215e-05 5.265e-05 6.235e-05 5.48e-05 5.535e-05 0.0001035 6.09e-05 5.525e-05 5.245e-05 5.345e-05 6.41e-05 5.205e-05 5.195e-05 6.175e-05 6.38e-05 7.135e-05 5.305e-05 5.345e-05 5.35e-05 5.165e-05 5.295e-05 5.28e-05 5.4e-05 5.265e-05
7 1.66e-05 1.44e-05 1.76e-05 6.29e-05 1.635e-05 6.27e-05 6.39e-05 2.32e-05 1.405e-05 6.275e-05 1.225e-05 1.63e-05 6.28e-05 6.285e-05 1.48e-05 1.655e-05 1.775e-05 0.00010875 0.0001043 1.245e-05 6.035e-05 6.01e-05 6.295e-05 5.81e-05 6.105e-05 1.665e-05 1.66e-05 6.285e-05 6.165e-05 0.00010865 6.34e-05 6.025e-05 6.015e-05 5.72e-05 1.61e-05 0.00010885 6.235e-05 1.49e-05 1.47e-05 1.26e-05 1.475e-05 0.0001088 6.265e-05 1.615e-05 1.285e-05 1.515e-05 1.395e-05 1.215e-05 1.66e-05 6.08e-05 1.235e-05 6.28e-05 6.25e-05 6.02e-05 6.055e-05 1.625e-05 6.01e-05 8.865e-05 6.26e-05 1.45e-05 6.26e-05 1.655e-05 6.375e-05 1.675e-05 4.27e-05 1.49e-05 5.84e-05 6.275e-05 6.075e-05 1.72e-05 1.605e-05 5.975e-05 6.375e-05 6.265e-05 5.73e-05 1.465e-05 1.42e-05 5.995e-05 1.665e-05 1.61e-05 6.24e-05 0.00010715 0.0001086 1.61e-05 1.79e-05
8 8.95e-06 2.3e-05 9.2e-06 6.345e-05 7.9e-06 6.325e-05 5.65e-05 1.405e-05 8.1e-06 6.28e-05 5.9e-06 1.62e-05 5.43e-05 6.27e-05 1.475e-05 1.69e-05 1.015e-05 0.00010085 0.0001031 5.55e-06 6.065e-05 6.11e-05 5.485e-05 5.115e-05 5.24e-05 1.7e-05 8.6e-06 6.34e-05 5.365e-05 0.0001016 6.295e-05 6.075e-05 6.115e-05 5.555e-05 8.65e-06 0.0001018 5.43e-05 1.485e-05 7.85e-06 5.7e-06 7.85e-06 0.00010175 5.475e-05 1.465e-05 5.25e-06 1.605e-05 1.475e-05 1.255e-05 1.695e-05 5.2e-05 6.7e-06 6.335e-05 5.53e-05 6.12e-05 5.29e-05 8.85e-06 6.11e-05 8.16e-05 6.245e-05 6.7e-06 6.245e-05 1.69e-05 5.58e-05 1.71e-05 3.605e-05 8.05e-06 5.655e-05 6.28e-05 5.19e-05 9.95e-06 8.65e-06 6.075e-05 5.565e-05 5.485e-05 5.795e-05 1.575e-05 2.295e-05 5.415e-05 8.3e-06 8.65e-06 5.515e-05 9.985e-05 0.00010015 7.85e-06 1.03e-05
9 5.995e-05 6.09e-05 6.155e-05 5.96e-05 6.27e-05 5.94e-05 6.09e-05 6.275e-05 6.28e-05 0.0001173 6.285e-05 6.005e-05 6.06e-05 6.01e-05 6.09e-05 6.01e-05 6.16e-05 6.075e-05 0.00010175 6.295e-05 6.215e-05 6.135e-05 6.18e-05 6.195e-05 6.105e-05 6.02e-05 6.07e-05 5.955e-05 6.035e-05 6.01e-05 6.105e-05 6.075e-05 6.14e-05 0.0001038 6.125e-05 6.03e-05 6.075e-05 6.1e-05 6.17e-05 6.255e-05 6.25e-05 6.025e-05 6.075e-05 6.25e-05 6.31e-05 6.13e-05 6.205e-05 6.28e-05 6.015e-05 6.215e-05 6.24e-05 5.95e-05 6.005e-05 6.145e-05 6.13e-05 6.065e-05 6.135e-05 6.095e-05 5.985e-05 6.145e-05 5.985e-05 6.01e-05 6.23e-05 6.03e-05 6.075e-05 6.19e-05 0.0001033 5.865e-05 6.235e-05 6.205e-05 6.045e-05 6.205e-05 6.13e-05 5.99e-05 5.985e-05 6.08e-05 6.085e-05 6.11e-05 6.205e-05 6.125e-05 6.07e-05 6.06e-05 6.115e-05 6.135e-05 6.175e-05
