 slim_762172370 slim_762172377 slim_762172385 slim_762172367 slim_762172396 slim_762172389 slim_762172401 slim_762172371 slim_762172373 slim_762172365 slim_762172394 slim_762172364 slim_762172387 slim_762172372 slim_762172366 slim_762172382 slim_762172384 slim_762172386 slim_762172375 slim_762172397 slim_762172395 slim_762172400 slim_762172361 slim_762172388 slim_762172390 slim_762172399 slim_762172379 slim_762172363 slim_762172392 slim_762172374 slim_762172376 slim_762172393 slim_762172381 slim_762172383 slim_762172380 slim_762172398 slim_762172369 slim_762172378 slim_762172368 slim_762172391 slim_762172362
0 1e-06 1.5e-06 1.25e-06 1.7e-06 1.85e-06 2.3e-06 1.2e-06 1.1e-06 2.05e-06 2.5e-06 9e-07 1.75e-06 2.95e-06 2.3e-06 6.5e-07 1.8e-06 2.55e-06 2.1e-06 2.35e-06 1.85e-06 1.6e-06 1.15e-06 6.5e-07 2.3e-06 2.75e-06 2.4e-06 1.2e-06 1.5e-06 2.5e-06 1.7e-06 2.35e-06 2.55e-06 1.45e-06 1.8e-06 1.75e-06 1.15e-06 1.85e-06 2.35e-06 2.45e-06 2.4e-06 1.65e-06
1 1.5e-06 2.7e-06 1.7e-06 1.8e-06 1.9e-06 2.25e-06 1.8e-06 1.4e-06 2e-06 2.3e-06 1.6e-06 1.85e-06 2.55e-06 2.1e-06 1.6e-06 2.05e-06 2.45e-06 1.85e-06 2.2e-06 2.05e-06 1.9e-06 1.65e-06 1.45e-06 2.25e-06 2.4e-06 2.2e-06 1.55e-06 1.5e-06 2.3e-06 1.75e-06 2.2e-06 2.35e-06 1.35e-06 2.05e-06 1.8e-06 1.65e-06 2e-06 2.05e-06 2.4e-06 2.35e-06 1.75e-06
2 1.25e-06 1.7e-06 1.7e-06 1.35e-06 1.65e-06 1.55e-06 1.3e-06 1.25e-06 1.85e-06 1.7e-06 1.4e-06 1.8e-06 2.15e-06 2.05e-06 1.6e-06 1.3e-06 1.85e-06 1.9e-06 2.05e-06 1.6e-06 1.45e-06 1.15e-06 9e-07 1.55e-06 2.1e-06 1.65e-06 1.65e-06 1.8e-06 1.7e-06 1.5e-06 2.05e-06 1.65e-06 1.65e-06 1.6e-06 1.35e-06 9e-07 1.55e-06 2.2e-06 1.8e-06 1.95e-06 1.3e-06
3 1.7e-06 1.8e-06 1.35e-06 1.9e-06 1.55e-06 1.7e-06 1.55e-06 1.5e-06 1.35e-06 1.7e-06 1.45e-06 1.2e-06 2.25e-06 1.55e-06 1.9e-06 1.55e-06 1.9e-06 1.8e-06 1.65e-06 1.2e-06 1.8e-06 1.35e-06 1.55e-06 1.7e-06 1.95e-06 1.45e-06 1.2e-06 1.25e-06 1.7e-06 1.45e-06 1.7e-06 1.75e-06 1.75e-06 1.95e-06 1.7e-06 1.25e-06 1.85e-06 2e-06 1.9e-06 1.85e-06 9.5e-07
4 1.85e-06 1.9e-06 1.65e-06 1.55e-06 2.5e-06 1.85e-06 1.55e-06 1.5e-06 1.65e-06 1.95e-06 1.95e-06 1.55e-06 2.5e-06 2.1e-06 1.9e-06 1.75e-06 1.95e-06 1.8e-06 2.15e-06 1.5e-06 2.1e-06 1.55e-06 1.8e-06 1.85e-06 1.95e-06 1.6e-06 1.7e-06 1.45e-06 1.95e-06 1.3e-06 2.15e-06 2.05e-06 1.85e-06 2.2e-06 2e-06 1.6e-06 2.1e-06 1.9e-06 1.95e-06 1.95e-06 1.5e-06
5 2.3e-06 2.25e-06 1.55e-06 1.7e-06 1.85e-06 1.4e-06 1.65e-06 2.15e-06 2e-06 1.2e-06 2.3e-06 2.25e-06 9e-07 1.75e-06 2.75e-06 1.3e-06 1.1e-06 1.7e-06 1.75e-06 1.7e-06 1.3e-06 1.75e-06 2e-06 7e-07 1.4e-06 1.5e-06 2.45e-06 2.55e-06 1.2e-06 1.7e-06 1.75e-06 1.05e-06 2.2e-06 1.45e-06 1.25e-06 1.4e-06 1.4e-06 2.1e-06 1.1e-06 1.55e-06 1.65e-06
6 1.2e-06 1.8e-06 1.3e-06 1.55e-06 1.55e-06 1.65e-06 2.2e-06 1.45e-06 1.85e-06 1.95e-06 1.45e-06 1.7e-06 2.4e-06 2.15e-06 1.25e-06 1.5e-06 1.85e-06 1.95e-06 2.15e-06 1.55e-06 1.7e-06 1.2e-06 1.2e-06 1.65e-06 2.15e-06 1.85e-06 1.55e-06 1.7e-06 1.95e-06 1.4e-06 2.15e-06 2e-06 1.75e-06 1.85e-06 1.55e-06 1.25e-06 1.8e-06 2.15e-06 1.8e-06 1.9e-06 1.5e-06
7 1.1e-06 1.4e-06 1.25e-06 1.5e-06 1.5e-06 2.15e-06 1.45e-06 1.3e-06 1.6e-06 2.15e-06 1.2e-06 1.5e-06 2.75e-06 2.05e-06 1.3e-06 1.75e-06 2.25e-06 1.75e-06 2.15e-06 1.7e-06 1.75e-06 1.35e-06 8e-07 2.15e-06 2.2e-06 1.75e-06 1.2e-06 1.15e-06 2.15e-06 1.35e-06 2.15e-06 2.3e-06 1.35e-06 1.9e-06 1.85e-06 1.25e-06 1.75e-06 1.85e-06 2.2e-06 2.15e-06 1.45e-06
8 2.05e-06 2e-06 1.85e-06 1.35e-06 1.65e-06 2e-06 1.85e-06 1.6e-06 2.1e-06 1.95e-06 1.7e-06 1.2e-06 2.55e-06 1.7e-06 2.2e-06 1.7e-06 2e-06 1.9e-06 1.9e-06 1.45e-06 2.15e-06 1.8e-06 1.95e-06 2e-06 1.7e-06 1.2e-06 1.3e-06 1.25e-06 1.95e-06 1.55e-06 1.9e-06 2.2e-06 1.95e-06 2.3e-06 2.15e-06 1.75e-06 2.2e-06 1.9e-06 2e-06 2e-06 1.3e-06
9 2.5e-06 2.3e-06 1.7e-06 1.7e-06 1.95e-06 1.2e-06 1.95e-06 2.15e-06 1.95e-06 1.9e-06 2.4e-06 2.15e-06 1.4e-06 1.9e-06 2.9e-06 1.45e-06 1.05e-06 1.85e-06 1.95e-06 1.9e-06 1.7e-06 1.85e-06 2.25e-06 1.2e-06 1.1e-06 1.35e-06 2.4e-06 2.4e-06 9.5e-07 1.8e-06 1.95e-06 1.3e-06 2.25e-06 1.8e-06 1.6e-06 1.55e-06 1.75e-06 1.7e-06 1.1e-06 1.35e-06 1.65e-06
