 slim_762169031 slim_762169066 slim_762169020 slim_762169018 slim_762169053 slim_762169070 slim_762169065 slim_762169060 slim_762169029 slim_762169046 slim_762169051 slim_762169017 slim_762169024 slim_762169036 slim_762169075 slim_762169026 slim_762169022 slim_762169042 slim_762169059 slim_762169044 slim_762169064 slim_762169069 slim_762169049 slim_762169072 slim_762169057 slim_762169043 slim_762169035 slim_762169052 slim_762169025 slim_762169073 slim_762169056 slim_762169021 slim_762169038 slim_762169071 slim_762169037 slim_762169058 slim_762169067 slim_762169033 slim_762169074 slim_762169039 slim_762169028 slim_762169040 slim_762169048 slim_762169062 slim_762169027 slim_762169016 slim_762169030 slim_762169045 slim_762169068 slim_762169015 slim_762169019 slim_762169063 slim_762169061 slim_762169054 slim_762169034 slim_762169041 slim_762169050 slim_762169032 slim_762169055 slim_762169047 slim_762169023
0 0.0 1.95e-06 1.6e-06 2.2e-06 1.85e-06 2.05e-06 2.15e-06 1.85e-06 1.4e-06 1.7e-06 2.2e-06 1.65e-06 1e-06 2.55e-06 1.25e-06 2.3e-06 1.05e-06 1e-06 1.3e-06 1.95e-06 3e-06 1.7e-06 1e-06 1.9e-06 1.8e-06 1.7e-06 1.95e-06 1.65e-06 2.1e-06 2.85e-06 1.7e-06 2.65e-06 2.65e-06 2.55e-06 3.05e-06 1.8e-06 2.35e-06 1.15e-06 1.55e-06 1.65e-06 1.55e-06 2.75e-06 8.5e-07 1.55e-06 2.5e-06 2.15e-06 2.25e-06 2e-06 2.25e-06 1.9e-06 8.5e-07 1.95e-06 1.7e-06 1.25e-06 2e-06 1.65e-06 1.15e-06 1.5e-06 1.75e-06 8.5e-07 1.35e-06
1 1.95e-06 2.1e-06 1.75e-06 2.15e-06 1.9e-06 2.15e-06 2.35e-06 2.05e-06 2.35e-06 1.7e-06 2.25e-06 1.65e-06 1.95e-06 2.15e-06 1.65e-06 2.3e-06 2e-06 1.8e-06 1.8e-06 1.55e-06 2.7e-06 2.45e-06 1.85e-06 2.1e-06 1.4e-06 1.8e-06 2.1e-06 2.45e-06 2.05e-06 2.75e-06 1.3e-06 2.55e-06 2.35e-06 2.3e-06 2.75e-06 1.85e-06 2.35e-06 1.75e-06 1.65e-06 2.05e-06 1.75e-06 2.45e-06 1.9e-06 1.9e-06 2.35e-06 1.55e-06 2.25e-06 2e-06 2.65e-06 1.5e-06 1.9e-06 1.95e-06 1.8e-06 1.75e-06 1.95e-06 2.35e-06 2.1e-06 1.75e-06 1.85e-06 1.8e-06 1.85e-06
2 1.6e-06 1.75e-06 1.2e-06 1.8e-06 1.25e-06 2e-06 2.1e-06 1.7e-06 1.85e-06 1.8e-06 2e-06 1.75e-06 1.6e-06 2.25e-06 1.5e-06 2.05e-06 1.65e-06 1.15e-06 1.35e-06 1.9e-06 2.7e-06 2.25e-06 1.3e-06 1.75e-06 1.15e-06 1.4e-06 2.4e-06 2.2e-06 1.7e-06 2.4e-06 1.15e-06 2.2e-06 2.2e-06 2.4e-06 2.45e-06 1.1e-06 1.7e-06 1.2e-06 1.25e-06 1.4e-06 1.6e-06 2.3e-06 1.25e-06 1.45e-06 2.35e-06 2e-06 2e-06 1.9e-06 2.2e-06 1.85e-06 1.15e-06 1.85e-06 1.2e-06 8e-07 1.6e-06 2.2e-06 1.75e-06 1.5e-06 1.4e-06 1.65e-06 9e-07
3 2.2e-06 2.15e-06 1.8e-06 0.0 9.5e-07 2.35e-06 2.75e-06 1.15e-06 2.5e-06 2.3e-06 2.6e-06 2.25e-06 1.3e-06 2.65e-06 1.95e-06 2.6e-06 1.35e-06 1.6e-06 1.9e-06 2.45e-06 3e-06 2.8e-06 2.2e-06 1.1e-06 2.1e-06 2.1e-06 2.85e-06 2.75e-06 2e-07 1.75e-06 2e-06 1.85e-06 1.85e-06 2.85e-06 3.05e-06 1.1e-06 2.45e-06 2.05e-06 1.95e-06 1.15e-06 2.15e-06 1.65e-06 2.05e-06 1.15e-06 2.8e-06 2.55e-06 2.55e-06 1.3e-06 2.85e-06 2.4e-06 2.05e-06 1.15e-06 1.9e-06 1.65e-06 4e-07 2.75e-06 1.25e-06 1.9e-06 2.15e-06 2.25e-06 1.75e-06
4 1.85e-06 1.9e-06 1.25e-06 9.5e-07 1.7e-06 2.05e-06 2.3e-06 1.25e-06 2.1e-06 2.05e-06 2.05e-06 2e-06 1.4e-06 2.2e-06 1.7e-06 2.25e-06 1.45e-06 1.35e-06 1.4e-06 2.2e-06 2.6e-06 2.4e-06 1.7e-06 1.35e-06 1.6e-06 1.55e-06 2.55e-06 2.3e-06 9.5e-07 1.95e-06 1.5e-06 1.85e-06 1.9e-06 2.5e-06 2.6e-06 1e-06 1.8e-06 1.35e-06 1.45e-06 1.25e-06 1.8e-06 1.9e-06 1.45e-06 1.25e-06 2.4e-06 2.35e-06 2.2e-06 1.5e-06 2.35e-06 2.15e-06 1.7e-06 1.5e-06 1.35e-06 1.1e-06 9.5e-07 2.35e-06 1.4e-06 1.5e-06 1.65e-06 1.95e-06 1.15e-06
5 2.05e-06 2.15e-06 2e-06 2.35e-06 2.05e-06 2.9e-06 1.75e-06 2.3e-06 1.85e-06 2.05e-06 2.05e-06 2e-06 2.1e-06 2.25e-06 1.7e-06 1.75e-06 2.15e-06 1.7e-06 1.95e-06 2.05e-06 1.9e-06 2.4e-06 2.05e-06 2.35e-06 2e-06 1.85e-06 1.7e-06 2.1e-06 2.25e-06 2.5e-06 1.9e-06 2.3e-06 1.8e-06 1.65e-06 1.55e-06 2e-06 2.05e-06 1.95e-06 1.7e-06 2.1e-06 2.25e-06 1.9e-06 2e-06 2e-06 1.95e-06 2.1e-06 1.7e-06 2.1e-06 2.35e-06 2e-06 2.15e-06 2.05e-06 1.95e-06 1.75e-06 2.15e-06 1.75e-06 2.25e-06 2e-06 1.9e-06 2.2e-06 1.85e-06
6 2.15e-06 2.35e-06 2.1e-06 2.75e-06 2.3e-06 1.75e-06 3.3e-06 2.5e-06 1.95e-06 2.15e-06 2.25e-06 2.1e-06 2.35e-06 2.45e-06 1.95e-06 1.9e-06 2.4e-06 1.95e-06 2.2e-06 2.25e-06 2.2e-06 2.4e-06 2.15e-06 2.55e-06 2.15e-06 2e-06 1.9e-06 2.25e-06 2.65e-06 2.8e-06 2.05e-06 2.6e-06 2.1e-06 1.85e-06 1.7e-06 2.25e-06 2.2e-06 2.05e-06 1.85e-06 2.35e-06 2.25e-06 2.2e-06 2.1e-06 2.15e-06 2.15e-06 2.35e-06 1.85e-06 2.4e-06 2.25e-06 2.2e-06 2.25e-06 2.35e-06 2.2e-06 1.85e-06 2.55e-06 1.9e-06 2.5e-06 2.2e-06 2.05e-06 2.25e-06 1.95e-06
7 1.85e-06 2.05e-06 1.7e-06 1.15e-06 1.25e-06 2.3e-06 2.5e-06 2.1e-06 2.25e-06 2.2e-06 2.25e-06 2.15e-06 1.5e-06 2.3e-06 1.95e-06 2.5e-06 1.55e-06 1.6e-06 1.55e-06 2.45e-06 2.75e-06 2.4e-06 1.9e-06 1.2e-06 2e-06 1.95e-06 2.75e-06 2.4e-06 1.15e-06 2.15e-06 1.9e-06 2.05e-06 2.1e-06 2.7e-06 2.85e-06 1.35e-06 2.15e-06 1.6e-06 1.8e-06 1.45e-06 1.6e-06 2.1e-06 1.75e-06 1.55e-06 2.6e-06 2.6e-06 2.45e-06 1.7e-06 2.55e-06 2.4e-06 1.9e-06 1.7e-06 1.7e-06 1.45e-06 1.15e-06 2.45e-06 1.5e-06 1.3e-06 2e-06 2e-06 1.55e-06
8 1.4e-06 2.35e-06 1.85e-06 2.5e-06 2.1e-06 1.85e-06 1.95e-06 2.25e-06 2.8e-06 2.25e-06 2.1e-06 2.2e-06 1.85e-06 2.35e-06 1.9e-06 1.9e-06 1.9e-06 1.6e-06 1.9e-06 2.45e-06 2.05e-06 2.25e-06 1.65e-06 2.3e-06 2.05e-06 2.1e-06 2.1e-06 1.8e-06 2.4e-06 2.6e-06 2e-06 2.4e-06 2.2e-06 2.25e-06 1.75e-06 2e-06 2.05e-06 1.75e-06 1.95e-06 2e-06 2.05e-06 2.3e-06 1.65e-06 2.05e-06 2.25e-06 2.55e-06 1.85e-06 2.45e-06 2.25e-06 2.4e-06 1.75e-06 2.4e-06 2e-06 1.55e-06 2.3e-06 1.75e-06 2e-06 2e-06 2.1e-06 1.8e-06 1.65e-06
9 1.7e-06 1.7e-06 1.8e-06 2.3e-06 2.05e-06 2.05e-06 2.15e-06 2.2e-06 2.25e-06 2.2e-06 2.55e-06 1.1e-06 1.9e-06 2.7e-06 1.25e-06 1.95e-06 1.95e-06 1.65e-06 1.95e-06 1.3e-06 3e-06 2.4e-06 1.8e-06 2.25e-06 1.65e-06 1.5e-06 1.85e-06 2.5e-06 2.2e-06 3e-06 1.55e-06 2.8e-06 2.4e-06 1.9e-06 2.75e-06 2e-06 2.6e-06 1.9e-06 1.4e-06 2.05e-06 1.6e-06 2.5e-06 1.85e-06 1.9e-06 2.15e-06 1.35e-06 1.95e-06 1.7e-06 2.65e-06 1.3e-06 1.75e-06 1.75e-06 2e-06 1.75e-06 2.1e-06 2.2e-06 2.05e-06 1.95e-06 1.55e-06 1.45e-06 1.85e-06
