 slim_337482747 slim_337482325 slim_337482704 slim_337482595 slim_337482787 slim_337482707 slim_337482589 slim_337482571 slim_337482582 slim_337482691 slim_337482643 slim_337482772 slim_337482614 slim_337482758 slim_337482709 slim_337482759 slim_337482733 slim_337482530 slim_337482652 slim_337482573 slim_337482749 slim_337482603 slim_337482642 slim_337482705 slim_337482774 slim_337482748 slim_337482795 slim_337482800 slim_337482757 slim_337482708 slim_337482782 slim_337482791 slim_337482766 slim_337482392 slim_337482625 slim_337482490 slim_337482726 slim_337482496 slim_337482715 slim_337482670 slim_337482803 slim_337482793 slim_337482796 slim_337482764 slim_337482635 slim_337482683 slim_337482482 slim_337482776 slim_337482663 slim_337482807 slim_337482729 slim_337482717 slim_337482682 slim_337482322 slim_337482727 slim_337482669 slim_337482706 slim_337482804 slim_337482656 slim_337482808 slim_337482799 slim_337482721 slim_337482769 slim_337482802 slim_337482695 slim_337482668 slim_337482686 slim_337482779 slim_337482768 slim_337482789 slim_337482792 slim_337482597 slim_337482722 slim_337482790 slim_337482756 slim_337482762 slim_337482730 slim_337482806 slim_337482786 slim_337482753 slim_337482773 slim_337482671 slim_337482780 slim_337482731 slim_337482422 slim_337482620 slim_337482794 slim_337482627 slim_337482777 slim_337482797 slim_337482593 slim_337482805
0 0.0004172 0.0002953 0.0004004 0.000348 0.0004609 0.00020875 0.0003484 0.0004169 0.00027 0.0003533 0.00026805 0.00044775 0.00040575 0.0002093 0.0003739 0.00048525 0.00051005 0.000406 0.0002095 0.00038565 0.000562 0.00039785 0.00029455 0.0004593 0.00034815 0.00052525 0.0003694 0.00033645 0.00037195 0.0003368 0.0003737 0.0003721 0.00026775 0.0005865 0.00027 0.00033005 0.0003205 0.00040015 0.0004688 0.00033865 0.00029305 0.00045215 0.00039895 0.00026995 0.0004154 0.0003473 0.0002091 0.0003914 0.00040045 0.0004438 0.0004257 0.0002096 0.00038565 0.0003399 0.0004305 0.00034735 0.00042595 0.0002609 0.00058145 0.00030765 0.00032875 0.00035435 0.0003402 0.0004078 0.0004076 0.00040735 0.0004077 0.0003471 0.00030345 0.0003452 0.0004489 0.00042465 0.0003205 0.00020965 0.00041765 0.00026845 0.00026985 0.0003822 0.0002607 0.00045815 0.0003369 0.0005357 0.00030655 0.0003701 0.00023575 0.0003158 0.0002948 0.00050775 0.0002684 0.00045815 0.0005095 0.0003736
1 0.0002953 0.0002496 0.0003015 0.0003928 0.00031775 0.00042805 0.00015835 0.0005472 0.00014235 0.00015845 0.0001485 0.00044905 0.00043315 0.000277 0.00049535 0.00052765 0.0005312 0.00034955 0.0001257 0.000444 0.0005495 0.000257 0.0001416 0.0003178 0.00039225 0.00051065 0.0005047 0.00039775 0.00047955 0.00037925 0.00041825 0.0003261 0.0001419 0.0005624 0.00014235 0.00015855 0.00029975 0.0004526 0.0005901 0.0001416 0.00014205 0.00042325 0.0003158 0.0001423 0.00037825 0.0003266 0.00012555 0.00040575 0.0003014 0.00044015 0.00030125 0.0001258 0.00044205 0.00034435 0.0003426 0.00034 0.0002846 0.00029395 0.00055425 0.0003109 0.00018745 0.00039865 0.0003101 0.00034325 0.000345 0.0003448 0.0003567 0.00032665 0.0001909 0.0001414 0.0003947 0.00032625 0.00029975 0.00012585 0.00040835 0.0001489 0.0001422 0.00029995 0.0001256 0.00027345 0.00037935 0.00045795 0.000345 0.00040355 0.00029435 0.00029415 0.0003174 0.0006043 0.00014885 0.0005005 0.00030095 0.0003968
2 0.0004004 0.0003015 0.0005649 0.00038685 0.0002896 0.0005139 0.000301 0.0005653 0.00029025 0.00030815 0.0003133 0.00048955 0.00045335 0.00039875 0.00043695 0.00035795 0.0003615 0.00035065 0.00028335 0.00035965 0.00048995 0.0003393 0.00030105 0.0002898 0.00038625 0.00050325 0.00043675 0.00044905 0.0004376 0.0004472 0.00043405 0.00033155 0.0002898 0.0005935 0.00029025 0.00029675 0.0003207 0.00039815 0.0004368 0.00030235 0.0003015 0.00050435 0.00033145 0.0002902 0.00046025 0.00032055 0.0002827 0.0004064 0.0002828 0.0004935 0.0002942 0.00028345 0.00035765 0.0004241 0.00033835 0.0003274 0.00039465 0.0004107 0.00044855 0.0004064 0.00028985 0.00039935 0.0004125 0.00032745 0.00032925 0.0003291 0.0003349 0.0003202 0.0003723 0.0003023 0.00045585 0.0003328 0.0003207 0.0002835 0.00045475 0.0003137 0.0002901 0.00030085 0.00028915 0.00034605 0.0004473 0.00037655 0.00040045 0.00048225 0.0003992 0.00041185 0.0004298 0.0005193 0.00031365 0.00035775 0.00041275 0.00040565
3 0.000348 0.0003928 0.00038685 0.0005845 0.00048585 0.0003217 0.00049695 0.0004355 0.00039405 0.00049845 0.00038035 0.00049905 0.00043525 0.00030825 0.00031635 0.00029315 0.00032715 0.0003799 0.00029455 0.00029765 0.0004994 0.0004424 0.0004049 0.0004802 0.00029295 0.0005045 0.00031655 0.0003965 0.0003371 0.00035655 0.0003516 0.00030505 0.00038805 0.000601 0.00039405 0.0004931 0.0002941 0.00040025 0.00031645 0.0004734 0.0003992 0.0005183 0.00039705 0.000394 0.00042415 0.00029395 0.0002945 0.00041645 0.00038665 0.00050985 0.0003981 0.00029465 0.0002934 0.0004137 0.00039825 0.0002941 0.00049585 0.0003284 0.00050495 0.00043125 0.00039405 0.00030615 0.00046375 0.00039345 0.0003975 0.0003973 0.0003923 0.0002941 0.00038505 0.00048005 0.00050615 0.0003862 0.0002941 0.0002947 0.00047935 0.00038075 0.0003939 0.0003958 0.00034935 0.0005417 0.00035665 0.00044185 0.00033175 0.00039975 0.0003173 0.00041195 0.00040325 0.000399 0.0003807 0.00029335 0.0006005 0.0004074
4 0.0004609 0.00031775 0.0002896 0.00048585 0.0003624 0.00062875 0.0001928 0.0005998 0.00029005 0.00019925 0.0003315 0.000481 0.0004723 0.00051355 0.00053885 0.0004638 0.0004132 0.0003644 0.0003981 0.000451 0.00048145 0.0003392 0.000301 0.00018795 0.00049645 0.0005032 0.0005387 0.00050955 0.00050835 0.000562 0.0005404 0.000442 0.00029615 0.00058505 0.00029005 0.0001816 0.000431 0.00040495 0.0005387 0.00022525 0.00030755 0.00049585 0.00033375 0.00029 0.0005033 0.00043085 0.0003978 0.0003978 0.0002897 0.000489 0.0003011 0.0003982 0.00046355 0.0004403 0.00033995 0.00043785 0.0003946 0.0005172 0.00038345 0.000372 0.00028985 0.00050965 0.00034475 0.0003228 0.00031005 0.0003099 0.0003192 0.0004308 0.0004117 0.0002097 0.00039005 0.00034445 0.000431 0.00039825 0.0004201 0.0003319 0.0002899 0.00029885 0.00033795 0.000231 0.0005621 0.000372 0.0004765 0.0005886 0.00050585 0.00041715 0.0004396 0.0006212 0.00033185 0.0004636 0.000304 0.00040545
5 0.00020875 0.00042805 0.0005139 0.0003217 0.00062875 5e-07 0.00055235 0.0002349 0.00041955 0.00055315 0.0003816 0.0004341 0.00038655 0.00015235 0.00025025 0.0004438 0.0005015 0.0004515 0.00030415 0.00036095 0.00054835 0.00053445 0.0004441 0.0006227 0.00030995 0.00051065 0.0002458 0.00033685 0.00026335 0.00028025 0.0003181 0.0003987 0.0004131 0.00057325 0.00041955 0.0005345 0.00034715 0.00036175 0.00034495 0.0005129 0.000438 0.00046865 0.00048 0.0004195 0.00038365 0.0003739 0.00030415 0.0003905 0.00051365 0.00045195 0.0005388 0.00030425 0.00034445 0.00032095 0.0005074 0.0003605 0.00056295 0.0002053 0.00056815 0.0003215 0.00047855 0.0003163 0.00035405 0.0004893 0.0005056 0.0005054 0.00048695 0.0003741 0.00035685 0.00052825 0.00046745 0.00048935 0.00034715 0.0003043 0.0004173 0.000382 0.0004194 0.00048705 0.00037045 0.00064965 0.00028035 0.00060425 0.00026995 0.0003145 0.00018055 0.0002983 0.0002581 0.0003841 0.00038195 0.00041675 0.0006968 0.00037125
6 0.0003484 0.00015835 0.000301 0.00049695 0.0001928 0.00055235 6.58e-05 0.0005937 0.0001417 3.95e-05 0.0001833 0.0004407 0.0004476 0.0004013 0.0006024 0.00063435 0.00058375 0.00037555 0.00025 0.0005359 0.00054115 0.0002571 0.00014145 0.0001993 0.0005076 0.00051075 0.0006115 0.00045085 0.00055545 0.00050355 0.0005341 0.00044205 0.00014765 0.00055415 0.0001417 3.3e-05 0.0004152 0.0004524 0.00069715 7.175e-05 0.00014805 0.00041495 0.0003065 0.00014165 0.00043365 0.0004421 0.00024955 0.00039665 0.0003011 0.00043155 0.0003015 0.0002501 0.0005485 0.00037715 0.0003398 0.0004556 0.0002848 0.00041025 0.0004847 0.000276 0.00018665 0.0005138 0.00024875 0.0003338 0.000321 0.00032085 0.0003369 0.00044185 0.0002472 5.625e-05 0.00033135 0.00035055 0.0004152 0.00025015 0.00037385 0.0001837 0.00014155 0.00029795 0.00018965 0.00014865 0.00050365 0.00044925 0.00042585 0.0005194 0.0004099 0.00031625 0.00034375 0.00071135 0.00018365 0.00060715 0.0001828 0.00039645
7 0.0004169 0.0005472 0.0005653 0.0004355 0.0005998 0.0002349 0.0005937 0.0003651 0.00055935 0.00059385 0.0005329 0.00041095 0.0003985 0.00037975 0.00032305 0.0004636 0.00046275 0.0005026 0.00052435 0.00040695 0.00045055 0.0005304 0.00055915 0.00059975 0.00043495 0.000369 0.0003129 0.0004002 0.00034655 0.00036285 0.00044455 0.0004939 0.00055905 0.0004964 0.00055935 0.00059395 0.00049925 0.00042035 0.0003713 0.0005817 0.0005591 0.0004754 0.0005336 0.0005593 0.0003539 0.0004939 0.00052435 0.00043665 0.00056505 0.00046555 0.0005654 0.00052445 0.000405 0.0004481 0.0005283 0.0004807 0.0006159 0.0003535 0.00039425 0.00038835 0.0005873 0.0004282 0.0003882 0.0005289 0.00053065 0.0005305 0.0005156 0.0004941 0.00048825 0.0005817 0.000388 0.00051685 0.00049925 0.0005245 0.00038575 0.0005333 0.0005592 0.00054425 0.000516 0.00056525 0.00036295 0.0005 0.00038125 0.0004049 0.00035355 0.0003764 0.0003622 0.0003743 0.00053325 0.00046865 0.00065065 0.00045325
8 0.00027 0.00014235 0.00029025 0.00039405 0.00029005 0.00041955 0.0001417 0.00055935 0.0002326 0.0001417 0.0001399 0.00044925 0.0004178 0.0002681 0.00049645 0.00053825 0.0005418 0.0003509 0.0001164 0.0004406 0.0005636 0.00025685 0.0001416 0.00029065 0.0003935 0.00053585 0.00049215 0.0003974 0.0004806 0.0003953 0.0004232 0.00035245 0.00011695 0.0005876 0.00011665 0.0001163 0.0003004 0.0004416 0.00059155 0.00013385 0.00014185 0.00042345 0.0003255 0.00011645 0.00041565 0.00032725 0.00011665 0.0003806 0.00028995 0.00043615 0.00031555 0.00011655 0.00043865 0.00033845 0.00035235 0.00034115 0.00028445 0.0003108 0.00056385 0.0002856 0.00017555 0.0003997 0.0002848 0.00032735 0.0003291 0.00032905 0.00034155 0.00032745 0.00022435 0.00013375 0.00039065 0.00034435 0.00030055 0.0001167 0.0004086 0.00014045 0.00011635 0.0002748 0.0001165 0.0002569 0.0003954 0.00046775 0.0003456 0.0004196 0.00028565 0.0003026 0.00030925 0.0006303 0.00014025 0.0005111 0.0003099 0.000372
9 0.0003533 0.00015845 0.00030815 0.00049845 0.00019925 0.00055315 3.95e-05 0.00059385 0.0001417 6.46e-05 0.00018125 0.0004408 0.00044775 0.0004021 0.0006032 0.00063515 0.00059275 0.0003735 0.0002508 0.0005408 0.00054125 0.0002572 0.00014155 0.0001994 0.0005084 0.00051085 0.0006123 0.00045575 0.00056035 0.00050435 0.0005349 0.00044285 0.0001414 0.00055425 0.00014165 3.23e-05 0.000416 0.00045955 0.00069795 6.48e-05 0.0001418 0.00041505 0.0003137 0.0001416 0.0004338 0.0004429 0.00025035 0.00039665 0.00030825 0.00043165 0.00030865 0.0002509 0.0005493 0.00037725 0.00033355 0.0004564 0.0002849 0.00041105 0.0004912 0.00028235 0.00018665 0.0005146 0.0002482 0.00033375 0.00032505 0.00032505 0.0003377 0.00044265 0.00024105 4.93e-05 0.00032445 0.00035065 0.000416 0.00025095 0.0003802 0.00018165 0.0001415 0.0002997 0.0001904 0.00014805 0.00050445 0.00044935 0.0004329 0.0005202 0.0004107 0.00031635 0.0003417 0.00071215 0.0001816 0.00060795 0.0001759 0.00039645
