 slim_762265512 slim_762265507 slim_762265516 slim_762265488 slim_762265498 slim_762265486 slim_762265482 slim_762265509 slim_762265496 slim_762265492 slim_762265505 slim_762265510 slim_762265504 slim_762265487 slim_762265490 slim_762265485 slim_762265493 slim_762265481 slim_762265500 slim_762265480 slim_762265494 slim_762265495 slim_762265502 slim_762265508 slim_762265506 slim_762265479 slim_762265489 slim_762265484 slim_762265501 slim_762265511 slim_762265518 slim_762265515 slim_762265514 slim_762265478 slim_762265497 slim_762265517 slim_762265503 slim_762265513 slim_762265491 slim_762265483 slim_762265499
0 2e-06 1.6e-06 1.15e-06 1.1e-06 1.45e-06 2e-06 1.25e-06 1.45e-06 1.2e-06 1.55e-06 1.25e-06 1.75e-06 1.35e-06 1.3e-06 1.5e-06 1.8e-06 1.95e-06 1.8e-06 1.45e-06 1.3e-06 1.65e-06 1.45e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.5e-06 1.25e-06 1.25e-06 1.6e-06 1.4e-06 2e-06 1.75e-06 1.7e-06 1.25e-06 1.3e-06 1.4e-06 1.15e-06 1.55e-06 1.2e-06 1.25e-06
1 1.6e-06 1.9e-06 1.2e-06 1.55e-06 2e-06 1.5e-06 1.75e-06 2.05e-06 1.6e-06 1.35e-06 1.7e-06 1.5e-06 1.75e-06 1.8e-06 1.8e-06 2.2e-06 1.55e-06 1.65e-06 1.8e-06 1.45e-06 1.1e-06 1.8e-06 1.5e-06 1.4e-06 1.4e-06 1.3e-06 1.4e-06 1.5e-06 1.65e-06 1.35e-06 2e-06 1.55e-06 1.55e-06 1.6e-06 1.9e-06 1.7e-06 1.45e-06 1.45e-06 2.1e-06 1.95e-06 2.2e-06
2 1.15e-06 1.2e-06 1.3e-06 1.3e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06 1.15e-06 1.25e-06 1.45e-06 1.55e-06 1.3e-06 1.55e-06 1.3e-06 1.95e-06 1.75e-06 1.45e-06 1.7e-06 1.1e-06 1.25e-06 1.7e-06 1e-06 1e-06 1.15e-06 1e-06 1.05e-06 1.05e-06 1.2e-06 1.15e-06 1.55e-06 1.8e-06 1.55e-06 1.4e-06 1.5e-06 1.3e-06 1e-06 1e-06 1.6e-06 1.5e-06 1.75e-06
3 1.1e-06 1.55e-06 1.3e-06 2.1e-06 1.55e-06 1.85e-06 1.35e-06 1.5e-06 1.3e-06 1.55e-06 1.2e-06 1.7e-06 1.45e-06 1.3e-06 1.6e-06 1.75e-06 1.8e-06 1.8e-06 1.5e-06 1.4e-06 1.6e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 1.4e-06 1.6e-06 1.4e-06 1.35e-06 1.75e-06 1.45e-06 1.85e-06 1.7e-06 1.8e-06 1.3e-06 1.4e-06 1.55e-06 1.25e-06 1.65e-06 1.25e-06 1.3e-06
4 1.45e-06 2e-06 1.55e-06 1.55e-06 1.6e-06 2.55e-06 1.6e-06 1.65e-06 1.5e-06 2.05e-06 1.15e-06 2.1e-06 1.25e-06 1.35e-06 1.1e-06 1.95e-06 2.4e-06 2.2e-06 1.65e-06 1.35e-06 2.1e-06 1.7e-06 1.55e-06 1.5e-06 1.6e-06 1.45e-06 1.75e-06 1.2e-06 1.5e-06 1.7e-06 1.6e-06 2.45e-06 2.1e-06 1.8e-06 1.5e-06 1.35e-06 1.55e-06 1.55e-06 1.05e-06 1.2e-06 1e-06
5 2e-06 1.5e-06 1.75e-06 1.85e-06 2.55e-06 1.7e-06 2.35e-06 2.25e-06 2.2e-06 1.35e-06 1.95e-06 1.5e-06 1.95e-06 2.45e-06 2.3e-06 1.9e-06 1e-06 1.6e-06 2.45e-06 2.1e-06 1.5e-06 2.4e-06 2.05e-06 1.95e-06 2.35e-06 1.9e-06 2.4e-06 2.3e-06 2.3e-06 2.2e-06 2.2e-06 1e-06 1.55e-06 2e-06 2.45e-06 2.4e-06 2.05e-06 1.9e-06 2.6e-06 2.2e-06 2.65e-06
6 1.25e-06 1.75e-06 1.6e-06 1.35e-06 1.6e-06 2.35e-06 1.5e-06 1.8e-06 1.3e-06 1.95e-06 1.5e-06 2.15e-06 1.95e-06 1.15e-06 1.9e-06 2.05e-06 2.25e-06 2.15e-06 1.05e-06 1.65e-06 1.8e-06 1.05e-06 1.85e-06 1.7e-06 1.45e-06 1.7e-06 1.65e-06 1.3e-06 1.35e-06 1.55e-06 1.75e-06 2.35e-06 2.15e-06 1.9e-06 1.25e-06 1.3e-06 1.8e-06 1.5e-06 1.75e-06 1.5e-06 1.15e-06
7 1.45e-06 2.05e-06 1.6e-06 1.5e-06 1.65e-06 2.25e-06 1.8e-06 2.2e-06 1.5e-06 1.75e-06 1.35e-06 1.55e-06 1.55e-06 1.7e-06 1.7e-06 2.05e-06 2.2e-06 2.3e-06 1.9e-06 1.75e-06 2.1e-06 1.9e-06 1.8e-06 1.75e-06 1.85e-06 1.8e-06 2.2e-06 1.75e-06 1.6e-06 2.15e-06 1.1e-06 2.25e-06 1.6e-06 1.6e-06 1.5e-06 1.75e-06 1.85e-06 1.55e-06 1.7e-06 1.25e-06 1.45e-06
8 1.2e-06 1.6e-06 1.15e-06 1.3e-06 1.5e-06 2.2e-06 1.3e-06 1.5e-06 1.8e-06 1.75e-06 1.5e-06 2.05e-06 1.75e-06 1.3e-06 1.65e-06 1.95e-06 2.25e-06 1.85e-06 1.3e-06 1.4e-06 1.6e-06 1.25e-06 1.45e-06 1.4e-06 1.3e-06 1.45e-06 1.3e-06 1.2e-06 1.05e-06 1.35e-06 1.5e-06 2.3e-06 2.05e-06 1.75e-06 9.5e-07 1.2e-06 1.5e-06 1.1e-06 1.5e-06 1.25e-06 1.25e-06
9 1.55e-06 1.35e-06 1.25e-06 1.55e-06 2.05e-06 1.35e-06 1.95e-06 1.75e-06 1.75e-06 1.4e-06 1.6e-06 1.25e-06 1.45e-06 2.15e-06 1.8e-06 2.1e-06 1.35e-06 1.9e-06 2.1e-06 1.7e-06 1.35e-06 2.05e-06 1.55e-06 1.55e-06 1.95e-06 1.55e-06 2.1e-06 1.85e-06 1.85e-06 1.8e-06 1.7e-06 1.45e-06 1.25e-06 1.55e-06 2.05e-06 2e-06 1.6e-06 1.45e-06 2.05e-06 1.7e-06 2.15e-06
