 slim_762229886 slim_762229874 slim_762229872 slim_762229858 slim_762229883 slim_762229873 slim_762229856 slim_762229871 slim_762229869 slim_762229877 slim_762229875 slim_762229882 slim_762229887 slim_762229878 slim_762229852 slim_762229888 slim_762229885 slim_762229868 slim_762229890 slim_762229862 slim_762229891 slim_762229889 slim_762229859 slim_762229865 slim_762229853 slim_762229860 slim_762229866 slim_762229851 slim_762229863 slim_762229857 slim_762229879 slim_762229876 slim_762229880 slim_762229864 slim_762229884 slim_762229855 slim_762229861 slim_762229850 slim_762229867 slim_762229854 slim_762229881 slim_762229870
0 3.2e-06 1.9e-06 1.85e-06 2.05e-06 1.75e-06 1.9e-06 2.1e-06 1.8e-06 1.9e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 1.9e-06 1.9e-06 1.9e-06 1.95e-06 2e-06 1.8e-06 1.85e-06 2.1e-06 2e-06 1.85e-06 1.65e-06 1.9e-06 2e-06 1.85e-06 1.95e-06 1.65e-06 2.1e-06 1.9e-06 1.9e-06 2.05e-06 2.2e-06 2.1e-06 1.85e-06 1.75e-06 1.85e-06 1.95e-06 1.9e-06 1.9e-06 2.15e-06
1 1.9e-06 2.7e-06 1.8e-06 1.8e-06 1.55e-06 1.55e-06 2.1e-06 1.9e-06 2.45e-06 1.45e-06 1.35e-06 1.9e-06 1.6e-06 2.45e-06 1.95e-06 1.95e-06 1.7e-06 1.95e-06 1.55e-06 1.7e-06 2.05e-06 1.6e-06 1.75e-06 1.75e-06 2.25e-06 2.3e-06 2.35e-06 1.8e-06 1.35e-06 1.9e-06 2.15e-06 2.05e-06 2.15e-06 2.15e-06 2e-06 2e-06 1.9e-06 1.55e-06 1.75e-06 2.45e-06 1.8e-06 1.75e-06
2 1.85e-06 1.8e-06 1e-06 2.25e-06 7e-07 1.4e-06 1.6e-06 1.9e-06 3.2e-06 1.7e-06 5e-07 1.85e-06 6.5e-07 3.2e-06 3e-06 3e-06 2.9e-06 3.1e-06 1.7e-06 1.05e-06 1.65e-06 2.5e-06 8e-07 1.8e-06 2.55e-06 2.25e-06 1.8e-06 1.6e-06 5.5e-07 2.75e-06 2.3e-06 2.45e-06 2.75e-06 1.8e-06 1.35e-06 2.4e-06 1.95e-06 1.75e-06 1.7e-06 3.2e-06 1.2e-06 2.15e-06
3 2.05e-06 1.8e-06 2.25e-06 2.7e-06 1.8e-06 1.8e-06 1.65e-06 2.15e-06 2.35e-06 1.55e-06 1.85e-06 2.1e-06 2.05e-06 2.35e-06 1.9e-06 1.9e-06 1.6e-06 2e-06 1.75e-06 1.7e-06 1.55e-06 1.55e-06 1.95e-06 1.9e-06 1.95e-06 2.3e-06 2.5e-06 1.5e-06 1.9e-06 1.85e-06 1.85e-06 1.95e-06 2.05e-06 2.25e-06 1.55e-06 1.9e-06 2e-06 1.8e-06 2e-06 2.35e-06 1.9e-06 1.75e-06
4 1.75e-06 1.55e-06 7e-07 1.8e-06 7e-07 1.15e-06 1.4e-06 1.85e-06 3.25e-06 1.4e-06 3.5e-07 1.8e-06 6e-07 3.25e-06 2.85e-06 2.85e-06 2.55e-06 2.95e-06 1.55e-06 8.5e-07 1.35e-06 2.15e-06 5.5e-07 1.65e-06 2.45e-06 2.25e-06 2.1e-06 1.3e-06 4e-07 2.4e-06 2.15e-06 2.3e-06 2.6e-06 1.9e-06 8e-07 2.25e-06 1.8e-06 1.6e-06 1.75e-06 3.25e-06 1.05e-06 1.9e-06
5 1.9e-06 1.55e-06 1.4e-06 1.8e-06 1.15e-06 1.9e-06 1.6e-06 1.9e-06 2.85e-06 1.5e-06 9.5e-07 1.9e-06 1.2e-06 2.85e-06 2.4e-06 2.4e-06 2.1e-06 2.5e-06 1.6e-06 1.25e-06 1.55e-06 1.45e-06 1.35e-06 1.75e-06 2.2e-06 2.25e-06 2.35e-06 1.25e-06 9.5e-07 1.75e-06 2.1e-06 1.95e-06 1.95e-06 2.1e-06 1.55e-06 1.9e-06 1.9e-06 1.65e-06 1.8e-06 2.85e-06 1.35e-06 1.7e-06
6 2.1e-06 2.1e-06 1.6e-06 1.65e-06 1.4e-06 1.6e-06 6e-07 2.1e-06 2.8e-06 1.9e-06 1.3e-06 2.05e-06 1.4e-06 2.8e-06 2.65e-06 2.7e-06 2.55e-06 2.8e-06 1.95e-06 8.5e-07 4.5e-07 2.2e-06 1.45e-06 2e-06 1.8e-06 2.15e-06 2.35e-06 8e-07 1.35e-06 2.4e-06 1.6e-06 2.05e-06 2.35e-06 2.2e-06 1.15e-06 2e-06 2e-06 2e-06 2.2e-06 2.8e-06 1.3e-06 1.8e-06
7 1.8e-06 1.9e-06 1.9e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 3.2e-06 1.7e-06 1.9e-06 1.6e-06 1.65e-06 1.75e-06 1.7e-06 1.8e-06 1.85e-06 2.05e-06 1.95e-06 1.85e-06 1.9e-06 2.2e-06 2.1e-06 1.95e-06 1.65e-06 2e-06 1.9e-06 2e-06 2.1e-06 1.6e-06 2.2e-06 1.85e-06 1.9e-06 2e-06 2.25e-06 2.25e-06 1.85e-06 1.7e-06 1.9e-06 2e-06 1.7e-06 2e-06 2.05e-06
8 1.9e-06 2.45e-06 3.2e-06 2.35e-06 3.25e-06 2.85e-06 2.8e-06 1.7e-06 0.0 2.3e-06 3.1e-06 1.65e-06 3.1e-06 2e-07 7.5e-07 8.5e-07 1.45e-06 9.5e-07 2.2e-06 3.05e-06 3e-06 2e-06 3.2e-06 1.75e-06 1.55e-06 1.6e-06 1.9e-06 2.85e-06 3.15e-06 1.9e-06 1.55e-06 1.5e-06 1.4e-06 2.55e-06 3.35e-06 1.45e-06 1.65e-06 2.25e-06 2.35e-06 0.0 2.95e-06 2.45e-06
9 1.75e-06 1.45e-06 1.7e-06 1.55e-06 1.4e-06 1.5e-06 1.9e-06 1.9e-06 2.3e-06 2.2e-06 1.4e-06 1.85e-06 1.6e-06 2.3e-06 1.75e-06 1.75e-06 1.4e-06 1.85e-06 1.4e-06 1.6e-06 1.8e-06 1.35e-06 1.55e-06 1.65e-06 2.05e-06 2.15e-06 2.15e-06 1.55e-06 1.45e-06 1.65e-06 1.95e-06 1.85e-06 1.95e-06 1.9e-06 1.7e-06 1.8e-06 1.75e-06 1.45e-06 1.6e-06 2.3e-06 1.6e-06 1.65e-06
10 1.6e-06 1.35e-06 5e-07 1.85e-06 3.5e-07 9.5e-07 1.3e-06 1.6e-06 3.1e-06 1.4e-06 0.0 1.55e-06 3e-07 3.1e-06 2.75e-06 2.75e-06 2.55e-06 2.85e-06 1.4e-06 6.5e-07 1.3e-06 2.1e-06 6e-07 1.45e-06 2.35e-06 2.1e-06 2e-06 1.25e-06 5e-08 2.4e-06 2.05e-06 2.2e-06 2.5e-06 1.85e-06 1.05e-06 2.15e-06 1.65e-06 1.45e-06 1.65e-06 3.1e-06 9.5e-07 1.75e-06
11 1.75e-06 1.9e-06 1.85e-06 2.1e-06 1.8e-06 1.9e-06 2.05e-06 1.65e-06 1.65e-06 1.85e-06 1.55e-06 3.1e-06 1.7e-06 1.65e-06 1.75e-06 1.8e-06 2e-06 1.9e-06 1.8e-06 1.85e-06 2.15e-06 2.05e-06 1.9e-06 1.6e-06 1.95e-06 1.85e-06 1.95e-06 2.05e-06 1.6e-06 2.15e-06 1.8e-06 1.85e-06 1.95e-06 2.2e-06 2.2e-06 1.8e-06 1.65e-06 1.85e-06 2e-06 1.65e-06 1.95e-06 2.1e-06
12 1.75e-06 1.6e-06 6.5e-07 2.05e-06 6e-07 1.2e-06 1.4e-06 1.75e-06 3.1e-06 1.6e-06 3e-07 1.7e-06 6e-07 3.1e-06 2.85e-06 2.85e-06 2.75e-06 2.95e-06 1.4e-06 8.5e-07 1.45e-06 2.3e-06 6e-07 1.65e-06 2.4e-06 2.1e-06 2e-06 1.4e-06 3.5e-07 2.6e-06 2.15e-06 2.3e-06 2.6e-06 1.95e-06 1.25e-06 2.25e-06 1.75e-06 1.45e-06 1.75e-06 3.1e-06 9.5e-07 2e-06
13 1.9e-06 2.45e-06 3.2e-06 2.35e-06 3.25e-06 2.85e-06 2.8e-06 1.7e-06 2e-07 2.3e-06 3.1e-06 1.65e-06 3.1e-06 0.0 7.5e-07 8.5e-07 1.45e-06 9.5e-07 2.2e-06 3.05e-06 3e-06 2e-06 3.2e-06 1.75e-06 1.55e-06 1.6e-06 1.9e-06 2.85e-06 3.15e-06 1.9e-06 1.45e-06 1.5e-06 1.3e-06 2.55e-06 3.35e-06 1.45e-06 1.55e-06 2.25e-06 2.35e-06 2e-07 2.95e-06 2.45e-06
