 slim_762359807 slim_762359796 slim_762359808 slim_762359821 slim_762359818 slim_762359791 slim_762359820 slim_762359816 slim_762359802 slim_762359789 slim_762359825 slim_762359815 slim_762359812 slim_762359813 slim_762359811 slim_762359793 slim_762359790 slim_762359817 slim_762359806 slim_762359819 slim_762359805 slim_762359797 slim_762359809 slim_762359803 slim_762359814 slim_762359804 slim_762359810 slim_762359822 slim_762359794 slim_762359823 slim_762359824 slim_762359795 slim_762359800 slim_762359788 slim_762359799 slim_762359792 slim_762359801 slim_762359798 slim_762359787
0 3e-06 2.15e-06 2.2e-06 2.85e-06 1.85e-06 2.7e-06 1.9e-06 2.5e-06 2.3e-06 2.7e-06 1.65e-06 2.35e-06 2.35e-06 2.3e-06 2.85e-06 1.7e-06 2.05e-06 2.05e-06 2.1e-06 1.9e-06 1.8e-06 1.95e-06 1.6e-06 2.9e-06 1.75e-06 2.3e-06 2.35e-06 1.5e-06 2.75e-06 2.1e-06 2.15e-06 2e-06 2e-06 2.55e-06 2.1e-06 1.95e-06 2.55e-06 2.1e-06 2.1e-06
1 2.15e-06 3e-06 2.2e-06 2.15e-06 1.85e-06 2.85e-06 1.85e-06 2.5e-06 2.35e-06 2.35e-06 1.75e-06 2.45e-06 2.15e-06 2.15e-06 2.55e-06 2.05e-06 1.75e-06 2.4e-06 1.95e-06 2.05e-06 2.05e-06 2e-06 1.95e-06 2.6e-06 2.15e-06 2.75e-06 2.25e-06 1.65e-06 1.85e-06 2.3e-06 2.3e-06 1.85e-06 2.35e-06 2.45e-06 2.15e-06 2.25e-06 2.5e-06 2.45e-06 1.8e-06
2 2.2e-06 2.2e-06 2.4e-06 2.15e-06 2.15e-06 2.05e-06 2.75e-06 2.3e-06 1.85e-06 2.35e-06 2.05e-06 1.95e-06 1.55e-06 2.2e-06 1.75e-06 1.4e-06 1.65e-06 2.65e-06 2.1e-06 2.1e-06 2.1e-06 2.45e-06 1.4e-06 1.8e-06 2.2e-06 2.9e-06 2.05e-06 1.8e-06 2.25e-06 1.9e-06 2.5e-06 1.75e-06 1.7e-06 2.45e-06 1.35e-06 2.25e-06 2.1e-06 2.65e-06 1.8e-06
3 2.85e-06 2.15e-06 2.15e-06 3e-06 2.5e-06 2.7e-06 3.1e-06 2.85e-06 1.95e-06 2.35e-06 2.6e-06 2e-06 1.95e-06 2.5e-06 1.8e-06 2.25e-06 1.8e-06 3.1e-06 2.65e-06 2.7e-06 2.65e-06 2.85e-06 2.15e-06 1.85e-06 2.85e-06 3.3e-06 1.7e-06 2.35e-06 2.1e-06 2.35e-06 2.75e-06 2.3e-06 2.4e-06 2.45e-06 1.95e-06 2.85e-06 2e-06 3.05e-06 1.8e-06
4 1.85e-06 1.85e-06 2.15e-06 2.5e-06 2.4e-06 2.95e-06 1.75e-06 2.7e-06 2e-06 2.6e-06 1.35e-06 2.1e-06 2.05e-06 2.15e-06 2.65e-06 1.5e-06 1.8e-06 2.15e-06 2.15e-06 1.8e-06 1.8e-06 1.7e-06 1.4e-06 2.7e-06 1.9e-06 2.65e-06 1.85e-06 1.25e-06 2.45e-06 1.75e-06 2e-06 1.75e-06 1.75e-06 2.65e-06 1.7e-06 1.95e-06 1.9e-06 2.4e-06 1.8e-06
5 2.7e-06 2.85e-06 2.05e-06 2.7e-06 2.95e-06 3e-06 3.45e-06 2.5e-06 2.85e-06 2.1e-06 3e-06 2.6e-06 1.9e-06 2.7e-06 2.3e-06 2.15e-06 2.25e-06 2.4e-06 2.75e-06 2.7e-06 2.65e-06 3.3e-06 2.2e-06 2.35e-06 2.9e-06 2.4e-06 2.65e-06 2.65e-06 2.6e-06 2.55e-06 2.9e-06 2.4e-06 2.25e-06 1.9e-06 2.05e-06 2.65e-06 2.75e-06 2.5e-06 2.1e-06
6 1.9e-06 1.85e-06 2.75e-06 3.1e-06 1.75e-06 3.45e-06 1.2e-06 2.45e-06 2.6e-06 3e-06 1.3e-06 2.85e-06 2.9e-06 2.4e-06 3.15e-06 2.45e-06 2.6e-06 2.1e-06 1.5e-06 1.5e-06 1.8e-06 1.5e-06 2.2e-06 3.2e-06 1.75e-06 2.45e-06 2.7e-06 1.4e-06 2.85e-06 2.85e-06 2.2e-06 2.25e-06 2.8e-06 3.25e-06 2.75e-06 2e-06 3.05e-06 2.2e-06 2.6e-06
7 2.5e-06 2.5e-06 2.3e-06 2.85e-06 2.7e-06 2.5e-06 2.45e-06 3.4e-06 3.1e-06 2.55e-06 2.65e-06 2.85e-06 2.15e-06 2.2e-06 2.45e-06 2.5e-06 2.45e-06 2.9e-06 2.25e-06 2.3e-06 2.15e-06 2.9e-06 2.55e-06 2.5e-06 2.25e-06 2.55e-06 2.9e-06 2.4e-06 2.35e-06 2.85e-06 2.4e-06 2.25e-06 2.65e-06 2.85e-06 2.3e-06 2.2e-06 3e-06 2.5e-06 2.35e-06
8 2.3e-06 2.35e-06 1.85e-06 1.95e-06 2e-06 2.85e-06 2.6e-06 3.1e-06 2.1e-06 2.8e-06 1.8e-06 1.5e-06 2.1e-06 2.65e-06 1.8e-06 1.45e-06 1.9e-06 2.65e-06 2.45e-06 2.25e-06 2.3e-06 2.15e-06 1.4e-06 1.8e-06 2.35e-06 3.25e-06 1.4e-06 1.65e-06 3.1e-06 1.9e-06 2.65e-06 2.25e-06 1.75e-06 2.85e-06 1.65e-06 2.5e-06 1.7e-06 2.9e-06 2.05e-06
9 2.7e-06 2.35e-06 2.35e-06 2.35e-06 2.6e-06 2.1e-06 3e-06 2.55e-06 2.8e-06 2.5e-06 2.8e-06 2.6e-06 2e-06 2.7e-06 2.7e-06 2.05e-06 1.65e-06 2.5e-06 2.45e-06 2.35e-06 2.2e-06 2.95e-06 2.05e-06 2.75e-06 2.5e-06 2.25e-06 2.4e-06 2.45e-06 2.15e-06 2.25e-06 2.3e-06 2.25e-06 2.15e-06 1.6e-06 2.05e-06 2.25e-06 2.6e-06 2.2e-06 1.5e-06
10 1.65e-06 1.75e-06 2.05e-06 2.6e-06 1.35e-06 3e-06 1.3e-06 2.65e-06 1.8e-06 2.8e-06 1.5e-06 2e-06 2.3e-06 2.25e-06 2.6e-06 1.5e-06 1.95e-06 1.95e-06 1.8e-06 1.6e-06 1.7e-06 1.35e-06 1.35e-06 2.65e-06 1.7e-06 2.6e-06 2e-06 1e-06 2.7e-06 1.8e-06 2.05e-06 1.8e-06 1.8e-06 2.85e-06 1.9e-06 1.9e-06 2.25e-06 2.3e-06 2.05e-06
