 slim_762139773 slim_762139814 slim_762139793 slim_762139788 slim_762139791 slim_762139800 slim_762139777 slim_762139778 slim_762139794 slim_762139775 slim_762139776 slim_762139802 slim_762139786 slim_762139780 slim_762139796 slim_762139781 slim_762139807 slim_762139804 slim_762139792 slim_762139808 slim_762139799 slim_762139774 slim_762139783 slim_762139784 slim_762139772 slim_762139790 slim_762139797 slim_762139805 slim_762139779 slim_762139795 slim_762139811 slim_762139813 slim_762139801 slim_762139789 slim_762139810 slim_762139770 slim_762139787 slim_762139806 slim_762139771 slim_762139782 slim_762139809 slim_762139798 slim_762139803 slim_762139812 slim_762139785
0 1e-06 1.05e-06 2.25e-06 2.35e-06 1.9e-06 1.4e-06 2.1e-06 2.3e-06 1.95e-06 1.05e-06 2.1e-06 2.2e-06 1.2e-06 2.05e-06 2.1e-06 1.25e-06 2e-06 1.65e-06 2.55e-06 1.25e-06 1.7e-06 1.7e-06 1.85e-06 1.7e-06 1.75e-06 1.9e-06 1.8e-06 1.6e-06 2.05e-06 2.15e-06 1.05e-06 1.65e-06 1.75e-06 2.8e-06 1.6e-06 1.95e-06 1.9e-06 2.15e-06 1.85e-06 1.05e-06 1.8e-06 1.35e-06 1.9e-06 9.5e-07 1.95e-06
1 1.05e-06 1.8e-06 1.95e-06 2.05e-06 2.05e-06 1.45e-06 1.65e-06 2e-06 1.65e-06 9.5e-07 1.8e-06 1.9e-06 1.1e-06 1.75e-06 1.8e-06 1.45e-06 1.7e-06 1.75e-06 2.25e-06 1.3e-06 1.75e-06 1.3e-06 1.9e-06 1.3e-06 1.35e-06 1.6e-06 1.5e-06 1.6e-06 1.75e-06 1.85e-06 1.1e-06 1.2e-06 1.35e-06 2.5e-06 1.3e-06 1.55e-06 1.95e-06 1.85e-06 1.6e-06 9.5e-07 1.4e-06 1.4e-06 2e-06 9e-07 1.55e-06
2 2.25e-06 1.95e-06 2.2e-06 1.3e-06 1.9e-06 1.55e-06 1.5e-06 1.35e-06 1.25e-06 1.95e-06 1.35e-06 1.2e-06 1.9e-06 1.15e-06 1.6e-06 1.65e-06 1.45e-06 2.15e-06 1.75e-06 1.7e-06 1.8e-06 1.25e-06 2.3e-06 1.45e-06 1.45e-06 1.15e-06 1.35e-06 2.25e-06 1.25e-06 1.35e-06 1.8e-06 1.35e-06 1.3e-06 1.75e-06 1.15e-06 1.4e-06 2.25e-06 1.55e-06 1.4e-06 1.95e-06 1.45e-06 1.8e-06 2.15e-06 1.85e-06 1.35e-06
3 2.35e-06 2.05e-06 1.3e-06 8e-07 2.15e-06 1.7e-06 1.6e-06 1.65e-06 1.5e-06 2.05e-06 1.15e-06 8e-07 2e-06 1.05e-06 2.1e-06 1.75e-06 1.95e-06 2.5e-06 1.95e-06 1.8e-06 2e-06 1.35e-06 2.35e-06 1.7e-06 1.75e-06 1.1e-06 1.8e-06 2.35e-06 1.55e-06 1.65e-06 2.05e-06 1.3e-06 1.4e-06 1.8e-06 1.25e-06 1e-06 2.45e-06 1.7e-06 1.45e-06 2.05e-06 1.75e-06 1.9e-06 2.3e-06 1.95e-06 1.45e-06
4 1.9e-06 2.05e-06 1.9e-06 2.15e-06 2.9e-06 1.65e-06 1.95e-06 1.8e-06 1.95e-06 2.05e-06 1.95e-06 2.05e-06 2e-06 1.75e-06 2e-06 1.9e-06 1.9e-06 2.15e-06 2.25e-06 2.05e-06 1.95e-06 1.95e-06 2.3e-06 1.9e-06 1.9e-06 2.1e-06 1.8e-06 2.25e-06 1.7e-06 2.05e-06 1.9e-06 2.05e-06 2e-06 2.1e-06 1.85e-06 2e-06 2.15e-06 2.25e-06 2.05e-06 2.05e-06 1.9e-06 2.15e-06 2.05e-06 1.95e-06 1.8e-06
5 1.4e-06 1.45e-06 1.55e-06 1.7e-06 1.65e-06 2e-06 1.4e-06 1.25e-06 1.6e-06 1.45e-06 1.45e-06 1.75e-06 1.4e-06 1.25e-06 1.5e-06 1.65e-06 1.35e-06 1.6e-06 2.35e-06 1.65e-06 1.3e-06 1.65e-06 2.2e-06 1.4e-06 1.35e-06 1.8e-06 1.25e-06 1.75e-06 1.15e-06 1.7e-06 1.3e-06 1.55e-06 1.65e-06 2.05e-06 1.35e-06 1.5e-06 2e-06 1.7e-06 1.65e-06 1.45e-06 1.4e-06 1.75e-06 1.65e-06 1.4e-06 1.3e-06
6 2.1e-06 1.65e-06 1.5e-06 1.6e-06 1.95e-06 1.4e-06 2e-06 1.25e-06 1.55e-06 1.6e-06 1.4e-06 1.65e-06 1.55e-06 1.2e-06 1.5e-06 1.9e-06 1.35e-06 2e-06 2.3e-06 2e-06 1.7e-06 1.45e-06 2.55e-06 1.25e-06 1.25e-06 1.7e-06 1.25e-06 2.05e-06 1.1e-06 1.65e-06 1.7e-06 1.25e-06 1.45e-06 2e-06 1.3e-06 1.25e-06 2.4e-06 1.65e-06 1.65e-06 1.6e-06 1.25e-06 2.1e-06 2.05e-06 1.65e-06 1.15e-06
7 2.3e-06 2e-06 1.35e-06 1.65e-06 1.8e-06 1.25e-06 1.25e-06 9e-07 1.55e-06 2e-06 1.3e-06 1.75e-06 2e-06 9.5e-07 1.2e-06 2.2e-06 8e-07 1.8e-06 2.5e-06 2.15e-06 1.55e-06 1.75e-06 2.7e-06 1.35e-06 1.05e-06 1.95e-06 1.1e-06 2e-06 8e-07 1.3e-06 1.7e-06 1.75e-06 1.85e-06 1.8e-06 1.4e-06 1.55e-06 2.55e-06 1.35e-06 1.5e-06 2e-06 9.5e-07 2.25e-06 1.8e-06 1.85e-06 1e-06
8 1.95e-06 1.65e-06 1.25e-06 1.5e-06 1.95e-06 1.6e-06 1.55e-06 1.55e-06 1.6e-06 1.65e-06 1.4e-06 1.15e-06 1.65e-06 1.2e-06 1.55e-06 1.35e-06 1.4e-06 2e-06 1.5e-06 1.4e-06 1.9e-06 9.5e-07 2.05e-06 1.3e-06 1.3e-06 8e-07 1.3e-06 2.05e-06 1.4e-06 1.15e-06 1.6e-06 1.05e-06 1e-06 1.85e-06 9.5e-07 1.35e-06 2.05e-06 1.4e-06 1.15e-06 1.65e-06 1.3e-06 1.5e-06 2.2e-06 1.55e-06 1.4e-06
9 1.05e-06 9.5e-07 1.95e-06 2.05e-06 2.05e-06 1.45e-06 1.6e-06 2e-06 1.65e-06 1.8e-06 1.8e-06 1.9e-06 1.05e-06 1.75e-06 1.8e-06 1.45e-06 1.7e-06 1.75e-06 2.25e-06 1.3e-06 1.75e-06 1.3e-06 1.9e-06 1.3e-06 1.35e-06 1.6e-06 1.5e-06 1.6e-06 1.75e-06 1.85e-06 1.1e-06 1.15e-06 1.35e-06 2.5e-06 1.3e-06 1.5e-06 1.95e-06 1.85e-06 1.6e-06 9e-07 1.4e-06 1.4e-06 2e-06 9e-07 1.55e-06
10 2.1e-06 1.8e-06 1.35e-06 1.15e-06 1.95e-06 1.45e-06 1.4e-06 1.3e-06 1.4e-06 1.8e-06 1.9e-06 1.2e-06 1.75e-06 1e-06 1.4e-06 1.75e-06 1.25e-06 2.05e-06 2.05e-06 1.8e-06 1.7e-06 1.35e-06 2.35e-06 1.2e-06 1.2e-06 1.35e-06 1e-06 2.1e-06 1.05e-06 1.5e-06 1.65e-06 1.3e-06 1.4e-06 1.85e-06 1.1e-06 1.15e-06 2.3e-06 1.55e-06 1.45e-06 1.8e-06 1.35e-06 1.9e-06 2.05e-06 1.7e-06 1.25e-06
11 2.2e-06 1.9e-06 1.2e-06 8e-07 2.05e-06 1.75e-06 1.65e-06 1.75e-06 1.15e-06 1.9e-06 1.2e-06 1.4e-06 1.85e-06 1.1e-06 1.95e-06 1.4e-06 1.8e-06 2.35e-06 1.5e-06 1.5e-06 2.05e-06 1e-06 2.1e-06 1.55e-06 1.6e-06 7.5e-07 1.65e-06 2.25e-06 1.6e-06 1.35e-06 1.9e-06 1.1e-06 1.05e-06 1.75e-06 1.05e-06 1.05e-06 2.2e-06 1.55e-06 1.2e-06 1.9e-06 1.6e-06 1.6e-06 2.35e-06 1.8e-06 1.5e-06
12 1.2e-06 1.1e-06 1.9e-06 2e-06 2e-06 1.4e-06 1.55e-06 2e-06 1.65e-06 1.05e-06 1.75e-06 1.85e-06 1.8e-06 1.7e-06 1.85e-06 1.45e-06 1.75e-06 1.8e-06 2.25e-06 1.45e-06 1.7e-06 1.35e-06 2.05e-06 1.3e-06 1.45e-06 1.6e-06 1.45e-06 1.7e-06 1.7e-06 1.9e-06 1.25e-06 1.15e-06 1.35e-06 2.45e-06 1.3e-06 1.45e-06 1.85e-06 1.9e-06 1.65e-06 1.05e-06 1.5e-06 1.55e-06 2e-06 1.1e-06 1.55e-06
13 2.05e-06 1.75e-06 1.15e-06 1.05e-06 1.75e-06 1.25e-06 1.2e-06 9.5e-07 1.2e-06 1.75e-06 1e-06 1.1e-06 1.7e-06 1.4e-06 1.35e-06 1.7e-06 1.15e-06 1.85e-06 2e-06 1.75e-06 1.55e-06 1.3e-06 2.3e-06 1.25e-06 1.15e-06 1.3e-06 1.15e-06 1.95e-06 9.5e-07 1.3e-06 1.6e-06 1.25e-06 1.35e-06 1.65e-06 1.05e-06 1.05e-06 2.25e-06 1.35e-06 1.3e-06 1.75e-06 1.15e-06 1.85e-06 1.85e-06 1.65e-06 1.05e-06
14 2.1e-06 1.8e-06 1.6e-06 2.1e-06 2e-06 1.5e-06 1.5e-06 1.2e-06 1.55e-06 1.8e-06 1.4e-06 1.95e-06 1.85e-06 1.35e-06 1.3e-06 2e-06 9.5e-07 1.65e-06 2.3e-06 1.95e-06 1.75e-06 1.55e-06 2.5e-06 1.1e-06 1.05e-06 1.75e-06 7.5e-07 1.9e-06 9.5e-07 1.55e-06 1.5e-06 1.55e-06 1.65e-06 2.1e-06 1.2e-06 1.75e-06 2.4e-06 1.6e-06 1.7e-06 1.8e-06 1.2e-06 2.05e-06 1.8e-06 1.65e-06 1.3e-06
