 slim_337489708 slim_337489733 slim_337489590 slim_337489696 slim_337489693 slim_337489784 slim_337489729 slim_337489771 slim_337489758 slim_337489239 slim_337489773 slim_337489702 slim_337489790 slim_337489712 slim_337489786 slim_337489587 slim_337489661 slim_337489686 slim_337489749 slim_337489638 slim_337489622 slim_337489740 slim_337489761 slim_337489801 slim_337489793 slim_337489745 slim_337489718 slim_337489489 slim_337489780 slim_337489640 slim_337489802 slim_337489682 slim_337489759 slim_337489546 slim_337489750 slim_337489799 slim_337489746 slim_337489698 slim_337489734 slim_337489765 slim_337489775 slim_337489791 slim_337489798 slim_337489757 slim_337489313 slim_337489714 slim_337489768 slim_337489800 slim_337489347 slim_337489721 slim_337489596 slim_337489700 slim_337489683 slim_337489751 slim_337489767 slim_337489603 slim_337489725 slim_337489610 slim_337489650 slim_337489756 slim_337489474 slim_337489795 slim_337489794 slim_337489785 slim_337489680 slim_337489368 slim_337489614 slim_337489585 slim_337489781 slim_337489724 slim_337489469 slim_337489763 slim_337489744 slim_337489579 slim_337489779 slim_337489803 slim_337489446 slim_337489778 slim_337489704 slim_337489664 slim_337489659 slim_337489612 slim_337489797 slim_337489732 slim_337489777
0 0.0008655 0.00050185 0.0004957 0.0004729 0.00045085 0.0004593 0.0005004 0.00051255 0.00045285 0.0004704 0.00043345 0.0004512 0.0004534 0.00043975 0.0004952 0.0004706 0.000501 0.00050115 0.0005127 0.0005021 0.0004575 0.0004399 0.000574 0.000434 0.00048105 0.00043465 0.0004466 0.00044015 0.0004686 0.0004467 0.0004574 0.00043385 0.0004341 0.00044425 0.0005017 0.0004508 0.00044015 0.00053225 0.00043935 0.00045755 0.0004595 0.0005324 0.0004335 0.0004534 0.00043325 0.0005324 0.00044685 0.00044985 0.00050195 0.000434 0.00044625 0.0004399 0.00048765 0.0004335 0.00050155 0.0005195 0.0004337 0.00044045 0.0004513 0.0004398 0.000457 0.00045115 0.00050175 0.00051305 0.0004478 0.0005746 0.00045345 0.0005301 0.0004533 0.0004576 0.00044045 0.0005025 0.0004507 0.00048395 0.000575 0.0004555 0.0004462 0.00046635 0.0004812 0.00044615 0.000515 0.0005128 0.0005246 0.00050585 0.0004465
1 0.00050185 0.0006171 0.00043375 0.00049735 0.0005064 0.000438 0.0003926 0.00050135 0.0004436 0.000505 0.00050445 0.0005069 0.0004946 0.0005018 0.0004337 0.0005052 0.0004815 0.0004963 0.0005576 0.00042285 0.00056335 0.0005018 0.000552 0.0004504 0.0004981 0.0004677 0.00049605 0.00055865 0.00039445 0.00048275 0.00043875 0.00054805 0.0005323 0.000398 0.0004959 0.0005065 0.0005231 0.00055605 0.00037685 0.0005634 0.000427 0.0005562 0.00050185 0.00045 0.0005016 0.0005562 0.0004336 0.00043405 0.000371 0.00046775 0.00043345 0.0004662 0.00047765 0.00050185 0.0005475 0.00057885 0.00050205 0.00046605 0.00062015 0.00046615 0.0005631 0.0005067 0.00049595 0.0005578 0.0004529 0.0005126 0.00044625 0.0006193 0.0004436 0.00052775 0.0004648 0.0003949 0.0005635 0.0004274 0.00049015 0.00039015 0.0004961 0.0004391 0.00045925 0.00054765 0.0004166 0.00061465 0.00042085 0.0003646 0.000398
2 0.0004957 0.00043375 0.0005788 0.0004148 0.0005264 0.0004417 0.00048605 0.00044515 0.00062685 0.00045235 0.00049555 0.00052695 0.00050335 0.0005156 0.00028985 0.00045255 0.0003623 0.00043385 0.00074545 0.00031025 0.00034145 0.0005155 0.0006636 0.00070085 0.00047875 0.00046495 0.00034095 0.00031055 0.00056535 0.0003409 0.00046535 0.00035315 0.00057715 0.0006399 0.00032045 0.0004898 0.00031055 0.0006712 0.00063935 0.0003415 0.00044185 0.00067135 0.0004956 0.0006267 0.00049535 0.00067135 0.0003516 0.0004446 0.0003204 0.00057725 0.000454 0.00051575 0.0003748 0.0004956 0.00031005 0.0005603 0.0004959 0.0004504 0.0004031 0.0005157 0.00034125 0.00052665 0.0003205 0.00074555 0.0005339 0.00054025 0.00062675 0.00057125 0.00062685 0.0003414 0.00051565 0.0004346 0.00032145 0.00068335 0.00054045 0.00046475 0.00045405 0.00046535 0.00056005 0.00033045 0.00042165 0.0005404 0.00040985 0.00043485 0.0004541
3 0.0004729 0.00049735 0.0004148 0.0004918 0.00050395 0.00040145 0.00059905 0.0003432 0.00048015 0.00028495 0.00047265 0.00050455 0.0005564 0.0004929 0.0004146 0.00028515 0.00047205 0.0003316 0.0007611 0.0004907 0.0002983 0.00049265 0.0005997 0.00069895 0.0004645 0.0006996 0.0002875 0.00026645 0.0004272 0.0002876 0.00036085 0.00045105 0.0005666 0.00064675 0.00034515 0.00050415 0.0002674 0.00054185 0.00055555 0.00029835 0.00045735 0.000542 0.00047265 0.00047985 0.0004724 0.000542 0.0002877 0.00031825 0.0004349 0.00069915 0.00034945 0.0004937 0.000485 0.00047265 0.00038315 0.0005556 0.00047255 0.0004935 0.000453 0.00049365 0.00029785 0.0005041 0.0003452 0.00076105 0.000501 0.00070275 0.00047995 0.0005662 0.00048015 0.00029865 0.0004934 0.00043535 0.00027795 0.0006959 0.00070315 0.00044045 0.0002868 0.00045145 0.0006905 0.0003425 0.00042145 0.00053435 0.0004577 0.00058835 0.00034995
4 0.00045085 0.0005064 0.0005264 0.00050395 0.0008593 0.0004665 0.00051815 0.0005056 0.0004607 0.00045995 0.0004516 0.0004306 0.0004669 0.0004368 0.00052635 0.00046015 0.00051865 0.00051185 0.00050975 0.0005126 0.00043685 0.00043665 0.0005847 0.0004326 0.0005097 0.0004374 0.0004369 0.0004574 0.0004754 0.00043725 0.00043055 0.0004571 0.0004368 0.0004547 0.0005125 0.00043025 0.00045095 0.00053945 0.0004308 0.0004369 0.00046655 0.0005396 0.00045065 0.0004624 0.0004504 0.0005396 0.0004314 0.00045435 0.0005065 0.0004369 0.00043715 0.00043095 0.0004886 0.00045065 0.0005184 0.0005099 0.000451 0.0004307 0.0004368 0.0004309 0.00043645 0.0004302 0.00051255 0.0005097 0.0004361 0.00059125 0.0004615 0.00050935 0.00046065 0.0004303 0.0004365 0.00051295 0.00045035 0.0004812 0.00058565 0.0004459 0.0004372 0.0004394 0.0004895 0.0004429 0.00054395 0.00052995 0.00052875 0.00053625 0.0004308
5 0.0004593 0.000438 0.0004417 0.00040145 0.0004665 0.0007446 0.000461 0.0004485 0.0004556 0.0003839 0.0004594 0.0004669 0.0004556 0.0004553 0.00044155 0.0003841 0.0004616 0.00043695 0.0006172 0.00043805 0.00038455 0.0004554 0.00059875 0.00053845 0.0004654 0.00053915 0.00037365 0.00037735 0.00039945 0.0003739 0.00038445 0.00044445 0.0005329 0.0005039 0.00043785 0.0004665 0.0003773 0.00053455 0.00045565 0.0003846 0.0003729 0.0005347 0.00045945 0.0004557 0.0004592 0.0005347 0.00037405 0.0004046 0.0004381 0.00053855 0.0003735 0.000456 0.0004617 0.00045945 0.0004375 0.00053515 0.00045955 0.0004561 0.00046695 0.00045595 0.000384 0.0004668 0.0004379 0.0006175 0.0004637 0.0005994 0.00045575 0.00054575 0.00045565 0.00038445 0.0004561 0.00043865 0.00038785 0.00055755 0.00059975 0.0003999 0.0003734 0.00041055 0.00054405 0.00037285 0.00043765 0.0005386 0.00046055 0.00048585 0.00037355
6 0.0005004 0.0003926 0.00048605 0.00059905 0.00051815 0.000461 0.000509 0.0006058 0.0004348 0.00059335 0.00050315 0.00051855 0.00040265 0.00051335 0.000486 0.00059355 0.00040355 0.00060065 0.000462 0.0004436 0.00067235 0.00051345 0.0005492 0.00036515 0.0004509 0.0003832 0.0006235 0.0006546 0.00043655 0.00062345 0.00056595 0.00055445 0.0005122 0.0003195 0.0005881 0.00051815 0.00063195 0.00053715 0.0004069 0.0006724 0.0004055 0.0005373 0.00050055 0.00044135 0.0005003 0.0005373 0.0005799 0.0005419 0.0004551 0.0003825 0.0005609 0.00049095 0.00043835 0.00050055 0.0005938 0.0005935 0.00050065 0.00049105 0.00061385 0.0004909 0.00067195 0.00051845 0.00058815 0.0004623 0.0004833 0.0004701 0.0004376 0.0006208 0.00043485 0.00064965 0.00049495 0.0004782 0.0006592 0.0003867 0.0004479 0.00047145 0.00062335 0.0005016 0.0003098 0.0006117 0.00044925 0.0006031 0.00049885 0.0003274 0.00053835
7 0.00051255 0.00050135 0.00044515 0.0003432 0.0005056 0.0004485 0.0006058 0.0006704 0.00051015 0.0003394 0.0005133 0.00050595 0.00056765 0.0005123 0.0004451 0.0003396 0.00050385 0.00034165 0.0007383 0.00049625 0.00034205 0.00051205 0.00056755 0.00067815 0.00050695 0.0006828 0.00034225 0.000349 0.00044835 0.0003427 0.00039825 0.00049665 0.0005801 0.00062895 0.00035565 0.0005058 0.00034265 0.00057185 0.0005687 0.00034235 0.0004997 0.000572 0.0005123 0.0005118 0.00051205 0.000572 0.00033685 0.00033635 0.000439 0.00068235 0.00040495 0.0005065 0.0004997 0.0005123 0.00039975 0.0005684 0.00051275 0.0005063 0.00046105 0.00050645 0.0003419 0.00050575 0.0003557 0.0007382 0.0005116 0.0006767 0.00051095 0.00056765 0.00051015 0.0003359 0.00051205 0.00044515 0.00034205 0.0006588 0.0006711 0.00044485 0.00034245 0.00043845 0.0006706 0.0003994 0.0004504 0.0005746 0.00046125 0.00056755 0.0003987
8 0.00045285 0.0004436 0.00062685 0.00048015 0.0004607 0.0004556 0.0004348 0.00051015 0.0004816 0.0004603 0.00045595 0.0004611 0.00042745 0.00045575 0.00062675 0.00046045 0.0005855 0.00050485 0.0003718 0.0006296 0.00067525 0.00045575 0.0004208 0.00024715 0.00050775 0.0005011 0.0005976 0.0006678 0.0002972 0.00058475 0.0004895 0.00065805 0.00039085 0.00025425 0.00061835 0.00049745 0.00063245 0.0003713 0.00026955 0.0006753 0.0004558 0.0003715 0.0004533 0.00024775 0.00045305 0.00037145 0.000525 0.0004187 0.00055655 0.0003882 0.00048435 0.0004203 0.0006141 0.0004533 0.0006911 0.00055095 0.0004535 0.0004859 0.0006469 0.00042025 0.0006748 0.0004609 0.0006184 0.00037195 0.00039685 0.0005679 0.00024405 0.00059105 0.00024135 0.00063985 0.00041925 0.0004667 0.0006725 0.00027855 0.0005456 0.0004392 0.0004842 0.0004983 0.00043785 0.0006701 0.00045525 0.00058365 0.0005395 0.00046175 0.0004491
9 0.0004704 0.000505 0.00045235 0.00028495 0.00045995 0.0003839 0.00059335 0.0003394 0.0004603 0.0004997 0.00047115 0.00046055 0.00054275 0.0004665 0.00045225 0.00025005 0.00046645 0.0003454 0.00073235 0.0005043 0.00025685 0.00046625 0.00061115 0.0006722 0.0004771 0.00067685 0.000257 0.00026705 0.0004094 0.00025735 0.0003131 0.00045825 0.0005436 0.0006354 0.0003592 0.00046015 0.0002608 0.000522 0.00052305 0.0002569 0.00043965 0.00052215 0.00047015 0.00046195 0.0004699 0.00052215 0.0002515 0.00030675 0.00044265 0.0006764 0.0003195 0.00046085 0.00046635 0.00047015 0.00040315 0.00052275 0.0004706 0.00046065 0.00041525 0.0004608 0.0002564 0.0004601 0.00035925 0.00073225 0.00046595 0.00072015 0.0004611 0.0005222 0.0004603 0.00025055 0.0004664 0.000449 0.0002602 0.0006899 0.00071455 0.0004101 0.00025695 0.0004037 0.00067695 0.0003183 0.0004499 0.00053245 0.000465 0.00062335 0.00031335
