 slim_762108943 slim_762108937 slim_762108911 slim_762108906 slim_762108926 slim_762108921 slim_762108940 slim_762108896 slim_762108946 slim_762108957 slim_762108914 slim_762108903 slim_762108904 slim_762108945 slim_762108925 slim_762108930 slim_762108954 slim_762108912 slim_762108924 slim_762108960 slim_762108949 slim_762108942 slim_762108947 slim_762108953 slim_762108938 slim_762108907 slim_762108939 slim_762108919 slim_762108901 slim_762108900 slim_762108902 slim_762108952 slim_762108915 slim_762108941 slim_762108963 slim_762108913 slim_762108951 slim_762108899 slim_762108935 slim_762108905 slim_762108897 slim_762108910 slim_762108923 slim_762108898 slim_762108959 slim_762108956 slim_762108908 slim_762108934 slim_762108918 slim_762108962 slim_762108929 slim_762108955 slim_762108944 slim_762108917 slim_762108928 slim_762108931 slim_762108961 slim_762108950 slim_762108909 slim_762108958 slim_762108922 slim_762108927 slim_762108948 slim_762108920 slim_762108936 slim_762108932 slim_762108933 slim_762108916
0 1.2e-06 1.25e-06 1.65e-06 2.15e-06 1.8e-06 2.2e-06 1.95e-06 1.6e-06 1.65e-06 1.55e-06 1.65e-06 1.8e-06 9.5e-07 7.5e-07 1.5e-06 1.25e-06 2.25e-06 1.1e-06 1.6e-06 2e-06 6e-07 9.5e-07 9.5e-07 1.15e-06 1.7e-06 1.35e-06 1.65e-06 1.35e-06 8e-07 1.85e-06 1.45e-06 1.65e-06 8.5e-07 1.1e-06 2.1e-06 1.2e-06 1.15e-06 1.4e-06 2.05e-06 2.5e-06 1.65e-06 1.45e-06 1.75e-06 1.6e-06 2.15e-06 1.35e-06 1.65e-06 1.9e-06 1.6e-06 1.4e-06 1.2e-06 7.5e-07 1.3e-06 8.5e-07 1.1e-06 1.6e-06 1.4e-06 1.8e-06 2e-06 1.8e-06 1.05e-06 1.1e-06 1.3e-06 2.05e-06 1.5e-06 2e-06 1.25e-06 1.15e-06
1 1.25e-06 1.3e-06 1.55e-06 1.65e-06 1.6e-06 2.15e-06 1.3e-06 1.8e-06 1.8e-06 1.55e-06 1.8e-06 1.5e-06 1.15e-06 1.15e-06 1.65e-06 1.05e-06 2.2e-06 1.75e-06 1.45e-06 1.35e-06 1.45e-06 1.3e-06 1.3e-06 1e-06 1.55e-06 1.2e-06 1.55e-06 1.2e-06 1.35e-06 1.65e-06 2e-06 1.5e-06 1.35e-06 9e-07 2e-06 1.2e-06 1.15e-06 1.15e-06 2.4e-06 2.05e-06 1.4e-06 1.8e-06 1.6e-06 1.4e-06 2.05e-06 1.3e-06 1.55e-06 1.7e-06 1.95e-06 1.95e-06 1.2e-06 1.15e-06 1.95e-06 1.2e-06 1.55e-06 1.3e-06 1.95e-06 1.25e-06 1.45e-06 1.6e-06 1.15e-06 1.15e-06 1e-06 1.9e-06 1.65e-06 1.35e-06 1.25e-06 9.5e-07
2 1.65e-06 1.55e-06 2.4e-06 1.7e-06 1.95e-06 2.4e-06 1.35e-06 2.2e-06 2.1e-06 2.1e-06 2.1e-06 1.55e-06 1.55e-06 1.65e-06 1.5e-06 1.4e-06 2e-06 1.95e-06 1.3e-06 1.4e-06 1.7e-06 1.8e-06 1.8e-06 1.4e-06 1.95e-06 1.7e-06 2e-06 1.75e-06 1.5e-06 2e-06 2.15e-06 1.4e-06 1.6e-06 1.25e-06 1.75e-06 1.65e-06 1.6e-06 1.7e-06 2.45e-06 1.95e-06 2.1e-06 2.1e-06 1.55e-06 1.5e-06 1.8e-06 1.65e-06 1.55e-06 2.05e-06 2.25e-06 2.1e-06 1.65e-06 1.45e-06 2.15e-06 1.5e-06 1.8e-06 1.35e-06 2.1e-06 1.75e-06 1.4e-06 1.95e-06 1.6e-06 1.6e-06 1.65e-06 1.9e-06 1.5e-06 1.4e-06 1.7e-06 1.55e-06
3 2.15e-06 1.65e-06 1.7e-06 2.2e-06 2.2e-06 2.7e-06 1.25e-06 2.2e-06 2.4e-06 2.65e-06 2.4e-06 1.7e-06 2.2e-06 2.15e-06 1.8e-06 1.8e-06 2.3e-06 2.65e-06 1.6e-06 1.25e-06 2.4e-06 2.3e-06 2.3e-06 1.7e-06 2.25e-06 1.5e-06 1.95e-06 2.15e-06 2.3e-06 2.35e-06 2.9e-06 1.65e-06 2.3e-06 1.65e-06 2.1e-06 1.95e-06 1.9e-06 2e-06 3.25e-06 1.65e-06 1.95e-06 2.8e-06 1.85e-06 1.55e-06 2.15e-06 1.6e-06 1.65e-06 2.4e-06 2.95e-06 2.85e-06 1.95e-06 2.05e-06 2.85e-06 2.1e-06 2.45e-06 1.55e-06 2.85e-06 1.75e-06 1.5e-06 2.3e-06 2.15e-06 1.9e-06 1.9e-06 2.2e-06 1.8e-06 1.3e-06 2e-06 1.65e-06
4 1.8e-06 1.6e-06 1.95e-06 2.2e-06 2.4e-06 1.7e-06 1.8e-06 2.35e-06 1.6e-06 1.7e-06 1.6e-06 1.95e-06 1.6e-06 1.8e-06 2.1e-06 1.6e-06 2e-06 2.05e-06 1.95e-06 1.9e-06 2e-06 1.95e-06 1.95e-06 1.55e-06 1.5e-06 1.65e-06 1.95e-06 1.8e-06 1.85e-06 1.6e-06 1.9e-06 1.75e-06 1.9e-06 1.45e-06 1.9e-06 1.8e-06 1.8e-06 1.8e-06 1.65e-06 2.5e-06 2.15e-06 1.75e-06 2.15e-06 1.75e-06 1.9e-06 1.85e-06 2.05e-06 1.65e-06 1.9e-06 1.9e-06 1.8e-06 1.7e-06 1.85e-06 1.75e-06 1.8e-06 1.85e-06 1.9e-06 1.45e-06 1.9e-06 1.65e-06 1.6e-06 1.8e-06 1.55e-06 2.1e-06 2.1e-06 1.9e-06 1.85e-06 1.6e-06
5 2.2e-06 2.15e-06 2.4e-06 2.7e-06 1.7e-06 2.6e-06 2.4e-06 2.75e-06 1.8e-06 1.85e-06 1.8e-06 2.6e-06 2.15e-06 2.25e-06 2.55e-06 2.05e-06 2.2e-06 1.8e-06 2.35e-06 2.45e-06 2.3e-06 2.3e-06 2.3e-06 2e-06 1.7e-06 2.3e-06 2.6e-06 2.3e-06 2.15e-06 1.75e-06 1.9e-06 2.5e-06 2.2e-06 1.9e-06 2.05e-06 2.25e-06 2.2e-06 2.25e-06 1.35e-06 3.05e-06 2.65e-06 1.8e-06 2.55e-06 2.5e-06 2.1e-06 2.25e-06 2.55e-06 1.8e-06 1.95e-06 1.95e-06 2.25e-06 2.05e-06 1.9e-06 2.1e-06 2.35e-06 2.4e-06 1.95e-06 2.1e-06 2.55e-06 1.8e-06 2.2e-06 2.2e-06 2.25e-06 2.3e-06 2.55e-06 2.45e-06 2.3e-06 2.1e-06
6 1.95e-06 1.3e-06 1.35e-06 1.25e-06 1.8e-06 2.4e-06 1.3e-06 2.2e-06 2.05e-06 2.4e-06 2.05e-06 1.25e-06 1.85e-06 1.95e-06 1.4e-06 1.4e-06 1.9e-06 2.45e-06 1.3e-06 8.5e-07 2.15e-06 2.1e-06 2.1e-06 1.3e-06 1.85e-06 1.6e-06 1.9e-06 1.7e-06 2.05e-06 1.95e-06 2.65e-06 1.25e-06 2.05e-06 1.25e-06 1.8e-06 1.55e-06 1.55e-06 1.55e-06 3e-06 1.55e-06 1.95e-06 2.5e-06 1.5e-06 1.45e-06 1.8e-06 1.75e-06 1.35e-06 2e-06 2.65e-06 2.6e-06 1.55e-06 1.9e-06 2.6e-06 1.95e-06 2.15e-06 1.15e-06 2.6e-06 1.25e-06 1e-06 1.95e-06 1.8e-06 1.55e-06 1.45e-06 1.75e-06 1.4e-06 8.5e-07 1.6e-06 1.35e-06
7 1.6e-06 1.8e-06 2.2e-06 2.2e-06 2.35e-06 2.75e-06 2.2e-06 2.9e-06 2.25e-06 2.4e-06 2.25e-06 2.3e-06 1.8e-06 1.65e-06 2.1e-06 1.8e-06 2.8e-06 2e-06 2.15e-06 2.25e-06 1.55e-06 1.85e-06 1.85e-06 1.7e-06 2.25e-06 1.7e-06 1.65e-06 2e-06 1.6e-06 2.4e-06 2.25e-06 2.2e-06 1.65e-06 1.65e-06 2.65e-06 1.7e-06 1.65e-06 1.95e-06 2.9e-06 2.1e-06 1.55e-06 2.3e-06 2.3e-06 2.15e-06 2.7e-06 1.7e-06 2.2e-06 2.45e-06 2.45e-06 2.2e-06 1.7e-06 1.65e-06 2.2e-06 1.7e-06 1.9e-06 2.15e-06 2.2e-06 2.15e-06 2.35e-06 2.35e-06 1.85e-06 1.7e-06 1.9e-06 2.6e-06 2.1e-06 2.25e-06 1.75e-06 1.7e-06
8 1.65e-06 1.8e-06 2.1e-06 2.4e-06 1.6e-06 1.8e-06 2.05e-06 2.25e-06 2.9e-06 1.8e-06 1.45e-06 2.25e-06 1.75e-06 1.65e-06 1.95e-06 1.75e-06 2.05e-06 1.75e-06 2.05e-06 2.1e-06 1.45e-06 1.9e-06 1.9e-06 1.6e-06 1.55e-06 2e-06 2.3e-06 1.9e-06 1.65e-06 1.7e-06 1.65e-06 2.1e-06 1.7e-06 1.6e-06 1.95e-06 1.7e-06 1.65e-06 1.85e-06 1.6e-06 2.75e-06 2.35e-06 1.6e-06 2.15e-06 2.15e-06 2e-06 2e-06 2.2e-06 1.75e-06 1.75e-06 1.65e-06 1.7e-06 1.75e-06 1.5e-06 1.8e-06 1.8e-06 2.05e-06 1.65e-06 1.75e-06 2.2e-06 1.7e-06 1.9e-06 1.6e-06 1.9e-06 2.15e-06 1.95e-06 2.1e-06 1.75e-06 1.75e-06
9 1.55e-06 1.55e-06 2.1e-06 2.65e-06 1.7e-06 1.85e-06 2.4e-06 2.4e-06 1.8e-06 2.3e-06 1.8e-06 2.25e-06 1.45e-06 1.45e-06 2.25e-06 1.7e-06 2.15e-06 1.65e-06 2.05e-06 2.45e-06 1.65e-06 1.6e-06 1.6e-06 1.65e-06 1.6e-06 1.9e-06 2.25e-06 1.8e-06 1.5e-06 1.65e-06 1.5e-06 2.2e-06 1.55e-06 1.55e-06 1.95e-06 1.9e-06 1.85e-06 1.85e-06 1.2e-06 3.05e-06 2.15e-06 1.35e-06 2.2e-06 2.05e-06 2e-06 1.85e-06 2.25e-06 1.7e-06 1.5e-06 1.5e-06 1.9e-06 1.4e-06 1.5e-06 1.45e-06 1.7e-06 2.05e-06 1.5e-06 2.05e-06 2.45e-06 1.65e-06 1.5e-06 1.85e-06 1.75e-06 2.2e-06 2.25e-06 2.45e-06 1.95e-06 1.75e-06
