 slim_762301466 slim_762301430 slim_762301442 slim_762301434 slim_762301418 slim_762301433 slim_762301448 slim_762301444 slim_762301426 slim_762301456 slim_762301464 slim_762301454 slim_762301449 slim_762301467 slim_762301445 slim_762301439 slim_762301450 slim_762301459 slim_762301427 slim_762301422 slim_762301419 slim_762301424 slim_762301431 slim_762301420 slim_762301421 slim_762301440 slim_762301423 slim_762301463 slim_762301428 slim_762301460 slim_762301462 slim_762301435 slim_762301455 slim_762301429 slim_762301432 slim_762301457 slim_762301425 slim_762301441 slim_762301465 slim_762301447 slim_762301451 slim_762301452 slim_762301437 slim_762301438 slim_762301446 slim_762301443 slim_762301458 slim_762301417 slim_762301453 slim_762301436 slim_762301461
0 1.3e-06 1.85e-06 1.95e-06 1.05e-06 1.25e-06 1.1e-06 2.05e-06 1.2e-06 9.5e-07 1.1e-06 1.85e-06 1.75e-06 1.4e-06 1.3e-06 1.75e-06 1.6e-06 1.3e-06 1.65e-06 1.5e-06 1.2e-06 1.25e-06 1.2e-06 1.45e-06 1.2e-06 1.05e-06 1.8e-06 1.7e-06 1.65e-06 1.5e-06 1.9e-06 1.65e-06 1.15e-06 1.35e-06 1.75e-06 1.5e-06 1.4e-06 1.8e-06 1.9e-06 1.15e-06 1.35e-06 1.85e-06 1.15e-06 1.2e-06 1.85e-06 1.35e-06 1.5e-06 1.55e-06 1.45e-06 1.8e-06 1.5e-06 1.55e-06
1 1.85e-06 0.0 2.1e-06 2.05e-06 2.05e-06 1.85e-06 2.6e-06 1.9e-06 1.95e-06 1.85e-06 1e-06 2.35e-06 2e-06 2e-06 2.1e-06 2.15e-06 1.7e-06 2.15e-06 2.25e-06 1.8e-06 1.75e-06 2e-06 2.15e-06 2.15e-06 2.2e-06 2.15e-06 1.5e-06 2.05e-06 1.8e-06 2.25e-06 5.5e-07 1.9e-06 2.15e-06 9e-07 1.95e-06 2.15e-06 2.25e-06 2.05e-06 2.15e-06 2.2e-06 2.2e-06 1.6e-06 2.05e-06 2.3e-06 1.95e-06 2e-06 2.2e-06 2e-06 1.8e-06 2.05e-06 2.25e-06
2 1.95e-06 2.1e-06 4e-07 2.15e-06 2.35e-06 2.15e-06 3.1e-06 1.7e-06 2.05e-06 1.95e-06 1.15e-06 2.85e-06 1.3e-06 2e-06 1.8e-06 2.55e-06 1.4e-06 2.55e-06 2.55e-06 2e-06 1.95e-06 2.5e-06 1.95e-06 2.05e-06 2.1e-06 1.4e-06 2.1e-06 1.4e-06 2.1e-06 2.65e-06 2.05e-06 1.7e-06 2.05e-06 1.4e-06 1.95e-06 2.45e-06 2.95e-06 2e-07 2.45e-06 2.5e-06 1.3e-06 2.1e-06 2.35e-06 2.7e-06 2.25e-06 1.55e-06 2.6e-06 2e-06 2.6e-06 2.35e-06 2.25e-06
3 1.05e-06 2.05e-06 2.15e-06 1.9e-06 1.4e-06 1.3e-06 2.1e-06 1.4e-06 1.1e-06 1.15e-06 2.05e-06 1.9e-06 1.55e-06 1.45e-06 1.85e-06 1.75e-06 1.45e-06 1.85e-06 1.65e-06 1.4e-06 1.25e-06 1.45e-06 1.6e-06 1.25e-06 1.3e-06 1.9e-06 1.9e-06 1.85e-06 1.6e-06 1.95e-06 1.85e-06 1.3e-06 1.55e-06 1.95e-06 1.65e-06 1.45e-06 1.85e-06 2.1e-06 1.4e-06 1.5e-06 1.9e-06 1.15e-06 1.35e-06 2e-06 1.5e-06 1.65e-06 1.55e-06 1.65e-06 2.1e-06 1.75e-06 1.7e-06
4 1.25e-06 2.05e-06 2.35e-06 1.4e-06 7e-07 9.5e-07 1.45e-06 1.6e-06 1.35e-06 8.5e-07 2.15e-06 9.5e-07 1.55e-06 1.2e-06 1.6e-06 1.4e-06 1.4e-06 1.15e-06 1.7e-06 1.65e-06 1.15e-06 1.1e-06 1.35e-06 1.55e-06 1.05e-06 1.95e-06 1.9e-06 1.3e-06 1.4e-06 1.4e-06 1.9e-06 1.05e-06 9e-07 2.05e-06 1.5e-06 1.6e-06 1.3e-06 2.3e-06 9.5e-07 1.25e-06 1.95e-06 1.25e-06 1.4e-06 1.65e-06 1.3e-06 1.4e-06 1.05e-06 8.5e-07 1.8e-06 1.3e-06 1.35e-06
5 1.1e-06 1.85e-06 2.15e-06 1.3e-06 9.5e-07 1.7e-06 1.7e-06 1.35e-06 1.2e-06 1.15e-06 1.95e-06 1.3e-06 1.65e-06 1.45e-06 1.65e-06 1.5e-06 1.5e-06 1.35e-06 1.45e-06 1.25e-06 1.5e-06 1.45e-06 1.6e-06 1.4e-06 1.45e-06 1.95e-06 1.8e-06 1.45e-06 1.6e-06 1.65e-06 1.75e-06 1.35e-06 1.2e-06 1.85e-06 1.75e-06 1.35e-06 1.6e-06 2.1e-06 1.3e-06 1.5e-06 1.9e-06 1.4e-06 1.2e-06 1.7e-06 1.35e-06 1.5e-06 1.35e-06 1.2e-06 1.9e-06 1.55e-06 1.7e-06
6 2.05e-06 2.6e-06 3.1e-06 2.1e-06 1.45e-06 1.7e-06 8e-07 2.35e-06 2.1e-06 1.45e-06 2.8e-06 8.5e-07 2.35e-06 2e-06 1.55e-06 1.95e-06 2.15e-06 1.95e-06 1.5e-06 2.35e-06 2e-06 1.85e-06 2.15e-06 2.15e-06 1.95e-06 2.2e-06 2.65e-06 2.1e-06 2e-06 1.3e-06 2.55e-06 1.9e-06 1.7e-06 2.7e-06 2.3e-06 1.6e-06 1.15e-06 3.05e-06 1.4e-06 1.3e-06 2.5e-06 1.9e-06 1.9e-06 1.5e-06 2e-06 2.05e-06 8.5e-07 1.7e-06 2.4e-06 1.65e-06 1.85e-06
7 1.2e-06 1.9e-06 1.7e-06 1.4e-06 1.6e-06 1.35e-06 2.35e-06 1.8e-06 1.2e-06 1.25e-06 1.75e-06 2.1e-06 1.55e-06 1.35e-06 1.75e-06 1.7e-06 1.45e-06 1.65e-06 1.65e-06 1.1e-06 1.65e-06 1.85e-06 1.5e-06 1.45e-06 1.7e-06 1.8e-06 1.6e-06 1.7e-06 1.7e-06 2.25e-06 1.8e-06 1.15e-06 1.6e-06 1.65e-06 1.85e-06 1.6e-06 2.2e-06 1.65e-06 1.8e-06 1.75e-06 1.65e-06 1.55e-06 1.45e-06 1.85e-06 1.3e-06 1.7e-06 1.8e-06 1.35e-06 2.2e-06 1.95e-06 1.75e-06
8 9.5e-07 1.95e-06 2.05e-06 1.1e-06 1.35e-06 1.2e-06 2.1e-06 1.2e-06 1.7e-06 1.1e-06 1.95e-06 1.85e-06 1.45e-06 1.35e-06 1.8e-06 1.65e-06 1.35e-06 1.75e-06 1.5e-06 1.3e-06 1.3e-06 1.35e-06 1.5e-06 1.1e-06 1.2e-06 1.85e-06 1.8e-06 1.75e-06 1.55e-06 1.95e-06 1.75e-06 1.2e-06 1.45e-06 1.85e-06 1.55e-06 1.4e-06 1.8e-06 2e-06 1.25e-06 1.5e-06 1.9e-06 1.15e-06 1.15e-06 1.95e-06 1.4e-06 1.55e-06 1.55e-06 1.55e-06 2e-06 1.7e-06 1.6e-06
9 1.1e-06 1.85e-06 1.95e-06 1.15e-06 8.5e-07 1.15e-06 1.45e-06 1.25e-06 1.1e-06 5e-07 1.85e-06 1.35e-06 1.25e-06 9e-07 1.35e-06 1.35e-06 1.15e-06 1.35e-06 1.6e-06 1.35e-06 1.05e-06 1.1e-06 1.05e-06 1.15e-06 9.5e-07 1.5e-06 1.6e-06 1.45e-06 1e-06 1.55e-06 1.65e-06 7.5e-07 1.05e-06 1.75e-06 1.3e-06 1.4e-06 1.25e-06 1.9e-06 1.05e-06 8e-07 1.45e-06 8.5e-07 1.35e-06 1.55e-06 9.5e-07 1.4e-06 7e-07 1e-06 1.85e-06 1.35e-06 1.15e-06
