 slim_762003624 slim_762003631 slim_762003610 slim_762003628 slim_762003640 slim_762003639 slim_762003604 slim_762003611 slim_762003626 slim_762003617 slim_762003630 slim_762003625 slim_762003614 slim_762003613 slim_762003622 slim_762003627 slim_762003607 slim_762003636 slim_762003632 slim_762003612 slim_762003619 slim_762003605 slim_762003635 slim_762003637 slim_762003641 slim_762003638 slim_762003621 slim_762003620 slim_762003634 slim_762003608 slim_762003615 slim_762003629 slim_762003606 slim_762003618 slim_762003616 slim_762003609 slim_762003633 slim_762003623
0 7.48e-05 0.0001528 0.00015405 9.45e-05 0.0001147 9.085e-05 7.605e-05 0.00015265 0.00010555 0.00011825 0.000117 0.0001245 0.0001537 0.00016215 0.00013275 0.00015185 0.00015475 0.0001496 0.00016175 0.0001494 0.0001547 6.085e-05 0.000142 0.0001474 0.0001651 9.195e-05 0.00016425 0.00016355 9.195e-05 0.0001644 0.0001528 0.00011485 0.00014865 0.00011375 0.00012485 0.00015195 0.0001326 0.0001643
1 0.0001528 0.0001559 0.00015215 0.0001548 0.00016045 0.00014315 0.00015515 0.0001483 0.00016285 0.0001636 0.0001525 0.0001669 0.0001214 0.00017195 0.0001464 0.0001592 0.00016195 0.0001512 0.0001624 0.0001615 0.0001511 0.00015675 0.0001608 0.00016585 0.00016475 0.0001444 0.0001214 0.0001647 0.0001444 0.0001659 7.8e-05 0.0001554 0.00013945 0.0001702 0.0001639 0.0001593 0.00016585 0.0001229
2 0.00015405 0.00015215 8.38e-05 0.00014495 8.045e-05 9.69e-05 0.0001567 4.87e-05 0.0001311 9.68e-05 0.0001561 0.0001237 0.0001487 0.0001745 0.0001142 0.00012765 0.00012995 0.0001373 8.51e-05 0.0001243 0.00010675 0.00013315 0.0001394 0.00015535 0.0001716 0.00012675 0.0001751 0.0001619 0.00012675 0.0001068 0.00015215 0.00014215 8.53e-05 0.00012445 0.00012905 0.00012775 0.00016905 0.0001449
3 9.45e-05 0.0001548 0.00014495 0.0001562 0.00012695 0.00011025 0.0001121 0.0001425 8.715e-05 0.00011015 9.8e-05 0.0001381 0.0001556 0.0001651 0.00012955 9.46e-05 0.00010805 0.00015815 0.000128 0.00014885 0.0001548 9.225e-05 0.00014925 0.0001256 0.0001672 0.0001131 0.00016645 0.00015985 0.0001131 0.00015725 0.0001548 9.95e-05 0.00013005 0.0001411 0.0001366 9.46e-05 0.00014445 0.00015625
4 0.0001147 0.00016045 8.045e-05 0.00012695 0.0001195 9.955e-05 0.00011515 8.26e-05 0.00010665 9.2e-05 0.0001377 0.0001067 0.0001493 0.00016385 0.0001302 0.00013255 0.0001269 0.00015295 0.00010695 0.0001148 0.0001201 8.635e-05 0.0001138 0.0001599 0.00015375 0.00011825 0.00016495 0.00014895 0.00011825 0.000114 0.00016045 0.0001226 0.0001082 0.0001193 0.0001181 0.00013265 0.0001426 0.00015735
5 9.085e-05 0.00014315 9.69e-05 0.00011025 9.955e-05 0.0001421 0.00010495 9.95e-05 0.0001164 0.00010915 0.00013645 0.0001203 0.00014235 0.00017505 0.000128 0.00014805 0.00015065 0.0001411 0.00013595 0.0001388 0.00012025 8.1e-05 0.00013705 0.0001637 0.00016945 0.0001066 0.0001703 0.00016695 0.0001066 0.00014595 0.00014315 0.00012725 0.0001125 0.00012475 0.0001215 0.00014815 0.000147 0.0001443
6 7.605e-05 0.00015515 0.0001567 0.0001121 0.00011515 0.00010495 0.0001095 0.0001547 0.0001289 0.00013665 0.00013265 0.0001159 0.0001318 0.0001489 0.00015995 0.00016645 0.0001558 0.000165 0.0001638 0.0001261 0.00013875 7.275e-05 0.0001168 0.00017585 0.00012235 0.0001258 0.00014575 0.0001225 0.0001258 0.0001403 0.00015515 0.0001323 0.00015945 0.000146 0.000124 0.00016655 0.00011545 0.0001576
7 0.00015265 0.0001483 4.87e-05 0.0001425 8.26e-05 9.95e-05 0.0001547 9.72e-05 0.0001278 9.85e-05 0.0001531 0.00012585 0.00014425 0.0001721 0.000112 0.00012435 0.0001271 0.00013515 8.68e-05 0.0001223 0.00010895 0.00013115 0.000137 0.0001531 0.0001692 0.00012455 0.0001733 0.00015955 0.00012455 0.0001089 0.0001483 0.00013885 7.87e-05 0.0001272 0.00013135 0.00012445 0.000166 0.00014005
8 0.00010555 0.00016285 0.0001311 8.715e-05 0.00010665 0.0001164 0.0001289 0.0001278 6.1e-05 7.88e-05 8.63e-05 0.000124 0.00015875 0.000163 0.0001052 7.09e-05 9.46e-05 0.0001437 0.000104 0.00014595 0.0001456 9.195e-05 0.0001376 0.00012235 0.0001671 8.645e-05 0.00017125 0.0001612 8.645e-05 0.00015245 0.00016285 5.69e-05 0.00010635 0.0001302 0.00012425 7.1e-05 0.0001365 0.00015205
9 0.00011825 0.0001636 9.68e-05 0.00011015 9.2e-05 0.00010915 0.00013665 9.85e-05 7.88e-05 0.0001373 0.0001149 0.0001167 0.00015845 0.0001638 0.00010215 8.46e-05 9.785e-05 0.00015365 9.68e-05 0.0001362 0.00013185 0.0001023 0.00013255 0.00013565 0.00016485 0.00010645 0.00017005 0.000146 0.00010645 0.0001296 0.0001636 9.625e-05 8.995e-05 0.0001197 0.0001209 8.47e-05 0.0001448 0.00016195
10 0.000117 0.0001525 0.0001561 9.8e-05 0.0001377 0.00013645 0.00013265 0.0001531 8.63e-05 0.0001149 0.000153 0.0001435 0.00015225 0.0001662 0.0001311 9.3e-05 0.0001063 0.0001593 0.00013275 0.00016275 0.0001602 0.00011815 0.0001543 0.00012615 0.0001669 0.00011465 0.0001672 0.00015945 0.00011465 0.00016265 0.0001525 9.79e-05 0.0001328 0.000148 0.00014165 9.3e-05 0.00014425 0.00015185
11 0.0001245 0.0001669 0.0001237 0.0001381 0.0001067 0.0001203 0.0001159 0.00012585 0.000124 0.0001167 0.0001435 0.000181 0.00012425 0.0001305 0.00014745 0.00014895 0.0001381 0.0001627 0.0001321 0.0001133 0.0001052 0.00010585 9.065e-05 0.0001652 9.06e-05 0.0001356 0.0001333 0.0001046 0.0001356 0.000109 0.0001669 0.00013055 0.00013455 0.0001329 0.00011145 0.00014905 0.00011025 0.0001657
12 0.0001537 0.0001214 0.0001487 0.0001556 0.0001493 0.00014235 0.0001318 0.00014425 0.00015875 0.00015845 0.00015225 0.00012425 0.0001581 0.0001223 0.00014385 0.00015585 0.00014525 0.00015125 0.00014845 0.0001177 0.00010865 0.0001468 0.00010225 0.00016855 7.91e-05 0.00014625 0.00012145 9.475e-05 0.00014625 0.00011935 0.00012135 0.00014585 0.00013495 0.0001711 0.00014355 0.00015595 0.0001192 0.00012075
