 slim_762092653 slim_762092660 slim_762092641 slim_762092648 slim_762092665 slim_762092663 slim_762092674 slim_762092636 slim_762092655 slim_762092673 slim_762092638 slim_762092680 slim_762092679 slim_762092672 slim_762092669 slim_762092681 slim_762092662 slim_762092657 slim_762092644 slim_762092671 slim_762092656 slim_762092650 slim_762092647 slim_762092652 slim_762092634 slim_762092649 slim_762092645 slim_762092678 slim_762092675 slim_762092637 slim_762092635 slim_762092642 slim_762092677 slim_762092670 slim_762092651 slim_762092659 slim_762092640 slim_762092667 slim_762092668 slim_762092654 slim_762092643 slim_762092639 slim_762092676 slim_762092646 slim_762092664 slim_762092661 slim_762092658 slim_762092666
0 1.4e-06 1.1e-06 1.65e-06 1.05e-06 8e-07 1.15e-06 1e-06 1.35e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1.05e-06 1.05e-06 7.5e-07 1.3e-06 1.35e-06 1.15e-06 1.45e-06 1.5e-06 1.05e-06 1.55e-06 1.25e-06 1.1e-06 1e-06 1.2e-06 1.25e-06 8.5e-07 1.25e-06 1.1e-06 1.3e-06 1.5e-06 1.25e-06 8.5e-07 9e-07 1.5e-06 1.5e-06 9.5e-07 1.35e-06 1.35e-06 1.1e-06 1.7e-06 1.5e-06 1.55e-06 9.5e-07 1.2e-06 1.2e-06 9e-07
1 1.1e-06 1e-06 1.3e-06 7e-07 9.5e-07 1.15e-06 8e-07 9.5e-07 9.5e-07 9e-07 1.15e-06 9.5e-07 1.05e-06 9.5e-07 7.5e-07 8.5e-07 1e-06 1.35e-06 1.15e-06 1.6e-06 1.2e-06 1.2e-06 9.5e-07 9e-07 7.5e-07 1.2e-06 7.5e-07 1.05e-06 1.15e-06 1e-06 9e-07 1.65e-06 1.05e-06 9.5e-07 7e-07 1.1e-06 1.45e-06 8.5e-07 1.15e-06 1.1e-06 8.5e-07 1.5e-06 1.1e-06 1.15e-06 9.5e-07 9e-07 7e-07 7e-07
2 1.65e-06 1.3e-06 1.9e-06 1.15e-06 1.5e-06 1.65e-06 1.25e-06 1.1e-06 1.6e-06 1.05e-06 1.55e-06 1.5e-06 1.5e-06 1.6e-06 1.35e-06 1.3e-06 1.25e-06 1.65e-06 1.2e-06 1.75e-06 1.8e-06 1.55e-06 1.7e-06 1.15e-06 1.25e-06 1.7e-06 1.1e-06 1.4e-06 1.5e-06 1.4e-06 1.6e-06 1.7e-06 1.45e-06 1.5e-06 1.4e-06 1.15e-06 1.3e-06 1.5e-06 1.25e-06 1.8e-06 1.55e-06 1.5e-06 1.8e-06 1.5e-06 1.45e-06 1.3e-06 1.3e-06 1.15e-06
3 1.05e-06 7e-07 1.15e-06 6e-07 9e-07 1.1e-06 7e-07 7.5e-07 9.5e-07 6.5e-07 1.25e-06 9e-07 1e-06 9.5e-07 6.5e-07 7e-07 8e-07 1.4e-06 1.1e-06 1.55e-06 1.25e-06 1.35e-06 1.05e-06 7e-07 6.5e-07 1.15e-06 6.5e-07 9e-07 1.15e-06 7e-07 8.5e-07 1.65e-06 1.05e-06 8.5e-07 7e-07 9e-07 1.35e-06 8.5e-07 1.1e-06 1.1e-06 8.5e-07 1.6e-06 1.25e-06 1.3e-06 8.5e-07 7.5e-07 6.5e-07 6e-07
4 8e-07 9.5e-07 1.5e-06 9e-07 1.1e-06 9e-07 8.5e-07 1.2e-06 1.05e-06 1.15e-06 1.25e-06 1.1e-06 8e-07 8e-07 6e-07 1.15e-06 1.2e-06 1.2e-06 1.3e-06 1.45e-06 9.5e-07 1.35e-06 9e-07 9.5e-07 8.5e-07 9.5e-07 1.1e-06 7e-07 1.15e-06 9.5e-07 1.05e-06 1.5e-06 1.15e-06 7e-07 7.5e-07 1.35e-06 1.35e-06 7e-07 1.2e-06 1.1e-06 8.5e-07 1.65e-06 1.3e-06 1.3e-06 7e-07 9.5e-07 9.5e-07 7.5e-07
5 1.15e-06 1.15e-06 1.65e-06 1.1e-06 9e-07 1.6e-06 1.15e-06 1.45e-06 9e-07 1.4e-06 1.35e-06 1.2e-06 8.5e-07 9.5e-07 1e-06 1.05e-06 1.1e-06 1.4e-06 1.4e-06 1.6e-06 1.1e-06 1.45e-06 8.5e-07 1.3e-06 1.1e-06 8.5e-07 1.35e-06 9.5e-07 1.4e-06 1.05e-06 9e-07 1.6e-06 1.45e-06 1.05e-06 9.5e-07 1.45e-06 1.4e-06 8.5e-07 1.45e-06 1.15e-06 9e-07 1.85e-06 1.35e-06 1.4e-06 1e-06 1.2e-06 1.1e-06 1.05e-06
6 1e-06 8e-07 1.25e-06 7e-07 8.5e-07 1.15e-06 1.1e-06 9e-07 1.1e-06 8.5e-07 1.3e-06 1e-06 1.05e-06 8.5e-07 5.5e-07 9e-07 1.05e-06 1.4e-06 1.05e-06 1.6e-06 1.25e-06 1.35e-06 1.1e-06 8.5e-07 6.5e-07 1.2e-06 7e-07 8e-07 1.1e-06 9.5e-07 1.1e-06 1.55e-06 1.15e-06 6e-07 7e-07 1.1e-06 1.35e-06 8e-07 1.05e-06 1.1e-06 8.5e-07 1.55e-06 1.3e-06 1.3e-06 7.5e-07 8e-07 8.5e-07 5.5e-07
7 1.35e-06 9.5e-07 1.1e-06 7.5e-07 1.2e-06 1.45e-06 9e-07 9e-07 1.5e-06 5.5e-07 1.65e-06 1.2e-06 1.35e-06 1.45e-06 1.1e-06 1e-06 9.5e-07 1.65e-06 1.45e-06 1.75e-06 1.6e-06 1.7e-06 1.6e-06 8e-07 1e-06 1.5e-06 4.5e-07 1.2e-06 1.55e-06 1.1e-06 1.45e-06 1.8e-06 1.45e-06 1.3e-06 1.2e-06 1.3e-06 1.5e-06 1.35e-06 1.4e-06 1.65e-06 1.4e-06 1.85e-06 1.7e-06 1.65e-06 1.15e-06 8.5e-07 9.5e-07 8e-07
8 1.3e-06 9.5e-07 1.6e-06 9.5e-07 1.05e-06 9e-07 1.1e-06 1.5e-06 7e-07 1.45e-06 1.05e-06 1e-06 8.5e-07 6.5e-07 8.5e-07 9.5e-07 1e-06 1.5e-06 1.15e-06 1.85e-06 1.1e-06 1.15e-06 4e-07 1.25e-06 9e-07 9.5e-07 1.4e-06 1.1e-06 1.2e-06 1.1e-06 5e-07 1.65e-06 1.25e-06 9e-07 6.5e-07 1.2e-06 1.6e-06 5.5e-07 1.3e-06 7.5e-07 5e-07 1.7e-06 9.5e-07 1.1e-06 9.5e-07 1.25e-06 9e-07 1e-06
9 1.3e-06 9e-07 1.05e-06 6.5e-07 1.15e-06 1.4e-06 8.5e-07 5.5e-07 1.45e-06 8e-07 1.6e-06 1.1e-06 1.3e-06 1.4e-06 1.05e-06 9e-07 9e-07 1.6e-06 1.4e-06 1.7e-06 1.55e-06 1.65e-06 1.55e-06 7.5e-07 9.5e-07 1.45e-06 5.5e-07 1.15e-06 1.5e-06 1e-06 1.35e-06 1.75e-06 1.4e-06 1.25e-06 1.15e-06 1.2e-06 1.45e-06 1.3e-06 1.35e-06 1.6e-06 1.35e-06 1.8e-06 1.65e-06 1.6e-06 1.1e-06 7.5e-07 8.5e-07 7.5e-07
10 1.45e-06 1.15e-06 1.55e-06 1.25e-06 1.25e-06 1.35e-06 1.3e-06 1.65e-06 1.05e-06 1.6e-06 1.7e-06 1.3e-06 1.25e-06 1.05e-06 1.1e-06 1.35e-06 1.45e-06 1.25e-06 1.2e-06 1.55e-06 1.35e-06 1.1e-06 9e-07 1.45e-06 1.15e-06 1.4e-06 1.5e-06 1.4e-06 1.05e-06 1.45e-06 1.05e-06 1.7e-06 1.05e-06 1.2e-06 1e-06 1.25e-06 1.6e-06 9.5e-07 1.25e-06 1.2e-06 9.5e-07 1e-06 1.25e-06 1.1e-06 1.2e-06 1.4e-06 1.15e-06 1.2e-06
11 1.35e-06 9.5e-07 1.5e-06 9e-07 1.1e-06 1.2e-06 1e-06 1.2e-06 1e-06 1.1e-06 1.3e-06 1.7e-06 1.1e-06 1e-06 1e-06 1e-06 1.2e-06 1.6e-06 1.3e-06 1.75e-06 1.25e-06 1.35e-06 9e-07 1.2e-06 9.5e-07 1.25e-06 1e-06 1.2e-06 1.4e-06 1.05e-06 9.5e-07 1.8e-06 1.4e-06 1.1e-06 9.5e-07 1.25e-06 1.5e-06 9e-07 1.35e-06 1e-06 9e-07 1.75e-06 1.1e-06 1.3e-06 1e-06 9.5e-07 8.5e-07 9e-07
12 1.05e-06 1.05e-06 1.5e-06 1e-06 8e-07 8.5e-07 1.05e-06 1.35e-06 8.5e-07 1.3e-06 1.25e-06 1.1e-06 1.4e-06 8.5e-07 9e-07 1.1e-06 1.15e-06 1.3e-06 1.25e-06 1.55e-06 1e-06 1.35e-06 7.5e-07 1.2e-06 1e-06 9e-07 1.25e-06 8e-07 1.3e-06 1e-06 9e-07 1.55e-06 1.35e-06 9.5e-07 8.5e-07 1.3e-06 1.3e-06 7.5e-07 1.3e-06 1.05e-06 8e-07 1.75e-06 1.25e-06 1.3e-06 9e-07 1.1e-06 1e-06 9.5e-07
13 1.05e-06 9.5e-07 1.6e-06 9.5e-07 8e-07 9.5e-07 8.5e-07 1.45e-06 6.5e-07 1.4e-06 1.05e-06 1e-06 8.5e-07 8e-07 5e-07 1.1e-06 1.15e-06 1.4e-06 1.05e-06 1.8e-06 1e-06 1.15e-06 4.5e-07 1.1e-06 7.5e-07 1e-06 1.35e-06 8.5e-07 1e-06 1.1e-06 7e-07 1.7e-06 1.15e-06 4.5e-07 5e-07 1.25e-06 1.6e-06 4e-07 1.15e-06 6.5e-07 4e-07 1.6e-06 1e-06 1.1e-06 6.5e-07 1.1e-06 9.5e-07 8e-07
14 7.5e-07 7.5e-07 1.35e-06 6.5e-07 6e-07 1e-06 5.5e-07 1.1e-06 8.5e-07 1.05e-06 1.1e-06 1e-06 9e-07 5e-07 3e-07 9.5e-07 1e-06 1.25e-06 9.5e-07 1.55e-06 1.05e-06 1.2e-06 8e-07 7e-07 5e-07 1.05e-06 1e-06 6e-07 8e-07 8.5e-07 8.5e-07 1.55e-06 8.5e-07 2e-07 3.5e-07 1.05e-06 1.4e-06 4.5e-07 9e-07 8e-07 5.5e-07 1.45e-06 1.1e-06 1.15e-06 5.5e-07 9.5e-07 8.5e-07 5e-07
15 1.3e-06 8.5e-07 1.3e-06 7e-07 1.15e-06 1.05e-06 9e-07 1e-06 9.5e-07 9e-07 1.35e-06 1e-06 1.1e-06 1.1e-06 9.5e-07 1.3e-06 8.5e-07 1.55e-06 1.2e-06 1.65e-06 1.4e-06 1.4e-06 1.1e-06 1.05e-06 8.5e-07 1.1e-06 8e-07 1.1e-06 1.35e-06 9e-07 8.5e-07 1.65e-06 1.3e-06 1.1e-06 9e-07 1.05e-06 1.35e-06 1e-06 1.25e-06 1.25e-06 1e-06 1.7e-06 1.3e-06 1.35e-06 1.1e-06 9.5e-07 8e-07 8e-07
