 slim_762558075 slim_762558071 slim_762558083 slim_762558088 slim_762558070 slim_762558073 slim_762558096 slim_762558066 slim_762558059 slim_762558078 slim_762558076 slim_762558061 slim_762558090 slim_762558092 slim_762558081 slim_762558098 slim_762558074 slim_762558089 slim_762558079 slim_762558084 slim_762558093 slim_762558068 slim_762558080 slim_762558086 slim_762558060 slim_762558072 slim_762558065 slim_762558064 slim_762558067 slim_762558091 slim_762558063 slim_762558069 slim_762558062 slim_762558095 slim_762558097 slim_762558085 slim_762558094 slim_762558077 slim_762558082 slim_762558087 slim_762558099
0 2.8e-06 1.8e-06 1.55e-06 2.4e-06 1.5e-06 1.6e-06 2.3e-06 1.55e-06 2.3e-06 1.85e-06 2.35e-06 1.8e-06 1.8e-06 2.2e-06 2.6e-06 1.7e-06 2.15e-06 2.4e-06 2.2e-06 2.15e-06 2.5e-06 1.85e-06 2.15e-06 1.85e-06 1.75e-06 1.9e-06 2.15e-06 2.25e-06 2.25e-06 2e-06 2e-06 1.95e-06 1.75e-06 2e-06 2.25e-06 1.9e-06 1.95e-06 2.3e-06 1.5e-06 2.55e-06 1.65e-06
1 1.8e-06 1.5e-06 1.75e-06 2.55e-06 1.1e-06 2e-06 2.1e-06 1.4e-06 2.25e-06 1.8e-06 2.6e-06 2.75e-06 1.5e-06 2.8e-06 3.35e-06 1e-06 2.7e-06 3e-06 2.25e-06 2.6e-06 2.6e-06 2.2e-06 2.45e-06 2e-06 2.05e-06 2e-06 1.8e-06 2.2e-06 2.75e-06 2.4e-06 1.9e-06 1.85e-06 2.05e-06 2.25e-06 2.85e-06 1.9e-06 1.5e-06 2.15e-06 2.1e-06 2.65e-06 9.5e-07
2 1.55e-06 1.75e-06 2.7e-06 2.4e-06 1.45e-06 1.65e-06 2.3e-06 1.5e-06 2.2e-06 1.8e-06 2.4e-06 1.9e-06 1.7e-06 2.2e-06 2.65e-06 1.5e-06 2.2e-06 2.4e-06 2.2e-06 2.1e-06 2.45e-06 1.85e-06 2.1e-06 1.85e-06 1.75e-06 2e-06 2.05e-06 2.25e-06 2.25e-06 2e-06 1.9e-06 1.85e-06 1.75e-06 2e-06 2.25e-06 1.9e-06 1.85e-06 2.2e-06 1.45e-06 2.5e-06 1.5e-06
3 2.4e-06 2.55e-06 2.4e-06 2.1e-06 1.95e-06 2.4e-06 3.05e-06 2.35e-06 2.5e-06 2.6e-06 2.45e-06 1.95e-06 2.5e-06 2.25e-06 2.8e-06 2.45e-06 1.5e-06 1.95e-06 2.9e-06 2.65e-06 1.95e-06 2.3e-06 2.1e-06 2.55e-06 1.45e-06 2.65e-06 2.9e-06 3.05e-06 2.2e-06 2.9e-06 2.65e-06 1.95e-06 1.45e-06 2.05e-06 2.7e-06 2.6e-06 2.65e-06 2.5e-06 2.45e-06 2e-06 2.4e-06
4 1.5e-06 1.1e-06 1.45e-06 1.95e-06 8e-07 1.6e-06 2.5e-06 1.05e-06 1.95e-06 1.35e-06 2.3e-06 2.35e-06 1.05e-06 2.3e-06 3.05e-06 7e-07 2.15e-06 2.65e-06 1.95e-06 2.3e-06 2e-06 1.5e-06 1.85e-06 1.95e-06 1.3e-06 1.65e-06 1.65e-06 2e-06 2.2e-06 2.15e-06 1.65e-06 1.45e-06 1.3e-06 1.8e-06 2.75e-06 1.6e-06 1.25e-06 1.85e-06 1.85e-06 2.05e-06 6.5e-07
5 1.6e-06 2e-06 1.65e-06 2.4e-06 1.6e-06 2.8e-06 2.4e-06 1.65e-06 2.4e-06 1.8e-06 2.4e-06 1.85e-06 1.9e-06 2.15e-06 2.65e-06 1.9e-06 2.15e-06 2.35e-06 2.25e-06 2.3e-06 2.5e-06 1.85e-06 2.15e-06 1.8e-06 1.75e-06 2.05e-06 2.3e-06 2.25e-06 2.25e-06 1.85e-06 2.1e-06 2.05e-06 1.75e-06 1.95e-06 2.1e-06 2.05e-06 2.05e-06 2.4e-06 1.65e-06 2.55e-06 1.85e-06
6 2.3e-06 2.1e-06 2.3e-06 3.05e-06 2.5e-06 2.4e-06 3.5e-06 2.35e-06 2.85e-06 2.55e-06 2.5e-06 2.35e-06 2.65e-06 2.7e-06 2.75e-06 2.6e-06 2.6e-06 2.7e-06 2.5e-06 2.6e-06 3.25e-06 2.65e-06 2.8e-06 2.4e-06 2.5e-06 2.45e-06 2.5e-06 2.5e-06 2.8e-06 2.6e-06 2.65e-06 2.6e-06 2.5e-06 2.55e-06 2.6e-06 2.35e-06 2.5e-06 2.9e-06 2.25e-06 3.3e-06 2.55e-06
7 1.55e-06 1.4e-06 1.5e-06 2.35e-06 1.05e-06 1.65e-06 2.35e-06 2e-06 2.15e-06 1.45e-06 2.5e-06 2.25e-06 1.4e-06 2.45e-06 2.9e-06 1.3e-06 2.55e-06 2.65e-06 1.95e-06 2.45e-06 2.3e-06 1.85e-06 2e-06 1.95e-06 1.75e-06 1.8e-06 1.9e-06 2e-06 2.5e-06 1.95e-06 1.9e-06 1.9e-06 1.75e-06 2e-06 2.5e-06 1.75e-06 1.55e-06 2.15e-06 1.9e-06 2.35e-06 1.25e-06
8 2.3e-06 2.25e-06 2.2e-06 2.5e-06 1.95e-06 2.4e-06 2.85e-06 2.15e-06 3.4e-06 1.8e-06 2.75e-06 2.8e-06 1.9e-06 2.3e-06 2.55e-06 2.05e-06 2.9e-06 2.5e-06 2.15e-06 2.45e-06 2.3e-06 2.15e-06 2.1e-06 2.6e-06 2.4e-06 2.45e-06 2.35e-06 2.35e-06 2.25e-06 2.55e-06 2.25e-06 2.5e-06 2.4e-06 2.45e-06 2.4e-06 2.35e-06 2.1e-06 2.1e-06 2.35e-06 2.35e-06 2e-06
9 1.85e-06 1.8e-06 1.8e-06 2.6e-06 1.35e-06 1.8e-06 2.55e-06 1.45e-06 1.8e-06 7e-07 2.4e-06 2.5e-06 1e-06 2.5e-06 2.9e-06 1.65e-06 2.8e-06 2.75e-06 1.15e-06 2.65e-06 2.05e-06 1.35e-06 2.1e-06 2.25e-06 1.95e-06 2e-06 1.85e-06 1.25e-06 2.55e-06 1.65e-06 1.9e-06 2.25e-06 1.95e-06 1.6e-06 2.55e-06 1.95e-06 1.6e-06 2.3e-06 2.2e-06 2.1e-06 1.6e-06
