 slim_761976010 slim_761975982 slim_761976002 slim_761975972 slim_761975998 slim_761975981 slim_761975996 slim_761975977 slim_761976006 slim_761976000 slim_761976009 slim_761975987 slim_761975988 slim_761975993 slim_761975990 slim_761975986 slim_761975991 slim_761976007 slim_761976001 slim_761975974 slim_761975973 slim_761975992 slim_761975969 slim_761976011 slim_761975995 slim_761975984 slim_761976003 slim_761976008 slim_761975980 slim_761976004 slim_761975985 slim_761975970 slim_761975983 slim_761975994 slim_761975976 slim_761975971 slim_761975978 slim_761975975 slim_761975989 slim_761975997 slim_761975999 slim_761975979 slim_761976005
0 7.03e-05 3.54e-05 3.54e-05 3.53e-05 3.8e-05 3.545e-05 3.565e-05 3.935e-05 3.555e-05 4.355e-05 3.52e-05 3.535e-05 3.74e-05 3.52e-05 3.57e-05 3.54e-05 3.52e-05 3.515e-05 3.525e-05 3.54e-05 3.54e-05 3.94e-05 3.53e-05 3.545e-05 3.56e-05 3.555e-05 3.555e-05 3.545e-05 3.525e-05 3.525e-05 3.56e-05 3.54e-05 3.735e-05 3.94e-05 3.545e-05 3.73e-05 3.785e-05 3.545e-05 3.955e-05 3.545e-05 3.55e-05 3.535e-05 3.95e-05
1 3.54e-05 3.4e-06 2.39e-05 2.645e-05 2.215e-05 3.29e-05 3.255e-05 3.97e-05 4.345e-05 4.06e-05 3.185e-05 1.685e-05 1.315e-05 3.53e-05 2.495e-05 2.285e-05 2.03e-05 3.54e-05 1.68e-05 2.295e-05 2.29e-05 3.625e-05 2.04e-05 2.3e-05 1.79e-05 4.35e-06 3.295e-05 3.29e-05 3.195e-05 3.185e-05 4.4e-06 3.505e-05 6.2e-06 1.125e-05 3.29e-05 2.065e-05 2.2e-05 3.29e-05 2.825e-05 1.945e-05 2.3e-05 1.685e-05 3.585e-05
2 3.54e-05 2.39e-05 4.72e-05 2.385e-05 3.485e-05 2.395e-05 2.415e-05 4.775e-05 3.56e-05 4.85e-05 2.375e-05 2.385e-05 2.575e-05 3.53e-05 2.395e-05 3.56e-05 3.545e-05 3.54e-05 2.36e-05 3.57e-05 3.565e-05 3.605e-05 3.545e-05 3.575e-05 2.4e-05 2.42e-05 2.395e-05 2.395e-05 2.37e-05 2.37e-05 2.425e-05 3.56e-05 2.595e-05 3.08e-05 2.395e-05 2.585e-05 3.47e-05 2.395e-05 3.605e-05 2.395e-05 3.575e-05 2.375e-05 3.625e-05
3 3.53e-05 2.645e-05 2.385e-05 2.36e-05 4.16e-05 1.36e-05 1.44e-05 5.925e-05 3.005e-05 5.98e-05 1.2e-05 1.935e-05 3.285e-05 3.535e-05 2.56e-05 4.255e-05 4.255e-05 3.53e-05 1.91e-05 4.265e-05 4.26e-05 3.59e-05 4.26e-05 4.27e-05 2.09e-05 2.655e-05 1.375e-05 1.36e-05 1.195e-05 1.21e-05 2.66e-05 3.61e-05 2.83e-05 3.31e-05 1.36e-05 2.115e-05 4.145e-05 1.36e-05 4.775e-05 1.925e-05 4.27e-05 1.925e-05 3.655e-05
4 3.8e-05 2.215e-05 3.485e-05 4.16e-05 3.1e-05 4.945e-05 4.9e-05 2.095e-05 4.11e-05 1.94e-05 5.325e-05 3.695e-05 1.59e-05 3.78e-05 3.095e-05 1.91e-05 2.295e-05 3.8e-05 3.705e-05 1.91e-05 1.9e-05 3.64e-05 2.175e-05 1.91e-05 3.32e-05 1.96e-05 4.95e-05 4.945e-05 5.345e-05 5.325e-05 1.965e-05 3.755e-05 1.95e-05 2.02e-05 4.945e-05 3.505e-05 1.55e-05 4.945e-05 1.785e-05 3.445e-05 1.91e-05 3.71e-05 3.59e-05
5 3.545e-05 3.29e-05 2.395e-05 1.36e-05 4.945e-05 8.5e-06 4.55e-06 6.715e-05 2.99e-05 6.775e-05 4.3e-06 1.925e-05 4.07e-05 3.54e-05 2.395e-05 5.04e-05 4.9e-05 3.545e-05 1.92e-05 5.05e-05 5.045e-05 3.605e-05 5.045e-05 5.055e-05 1.925e-05 3.3e-05 4.35e-06 4.25e-06 4.35e-06 4.35e-06 3.305e-05 3.57e-05 3.475e-05 4.1e-05 4.25e-06 2.115e-05 4.93e-05 4.25e-06 5.565e-05 1.935e-05 5.055e-05 1.925e-05 3.62e-05
6 3.565e-05 3.255e-05 2.415e-05 1.44e-05 4.9e-05 4.55e-06 7.8e-06 6.675e-05 3.005e-05 6.74e-05 5e-06 1.935e-05 4.03e-05 3.55e-05 2.365e-05 4.995e-05 4.86e-05 3.565e-05 1.94e-05 5.005e-05 5e-05 3.625e-05 5.005e-05 5.01e-05 1.895e-05 3.26e-05 4.6e-06 4.55e-06 5.15e-06 5e-06 3.265e-05 3.5e-05 3.435e-05 4.065e-05 4.55e-06 2.125e-05 4.885e-05 4.55e-06 5.53e-05 1.95e-05 5.01e-05 1.94e-05 3.565e-05
7 3.935e-05 3.97e-05 4.775e-05 5.925e-05 2.095e-05 6.715e-05 6.675e-05 1.54e-05 4.265e-05 7.7e-06 7.085e-05 5.46e-05 2.915e-05 3.925e-05 4.405e-05 2.065e-05 2.435e-05 3.935e-05 5.455e-05 2.07e-05 2.065e-05 3.93e-05 2.31e-05 2.075e-05 5.09e-05 3.735e-05 6.72e-05 6.715e-05 7.095e-05 7.085e-05 3.74e-05 3.895e-05 3.74e-05 3.32e-05 6.715e-05 5.285e-05 2.08e-05 6.715e-05 1.615e-05 5.225e-05 2.075e-05 5.46e-05 3.885e-05
8 3.555e-05 4.345e-05 3.56e-05 3.005e-05 4.11e-05 2.99e-05 3.005e-05 4.265e-05 5.49e-05 4.665e-05 3.23e-05 3.78e-05 4.06e-05 3.54e-05 3.32e-05 3.87e-05 4.1e-05 3.555e-05 3.78e-05 3.875e-05 3.87e-05 3.95e-05 4.11e-05 3.88e-05 3.545e-05 4.115e-05 2.995e-05 2.99e-05 3.24e-05 3.23e-05 4.12e-05 3.565e-05 4.29e-05 4.495e-05 2.99e-05 3.775e-05 4.095e-05 2.99e-05 4.275e-05 3.555e-05 3.88e-05 3.77e-05 3.955e-05
9 4.355e-05 4.06e-05 4.85e-05 5.98e-05 1.94e-05 6.775e-05 6.74e-05 7.7e-06 4.665e-05 0.0 7.16e-05 5.545e-05 2.81e-05 4.34e-05 4.47e-05 2.48e-05 2.865e-05 4.355e-05 5.53e-05 2.49e-05 2.485e-05 3.58e-05 2.735e-05 2.495e-05 5.155e-05 3.82e-05 6.78e-05 6.775e-05 7.165e-05 7.16e-05 3.825e-05 4.32e-05 3.645e-05 3.01e-05 6.775e-05 5.18e-05 1.925e-05 6.775e-05 1.27e-05 5.295e-05 2.495e-05 5.535e-05 3.54e-05
