 slim_762189872 slim_762189907 slim_762189873 slim_762189914 slim_762189898 slim_762189920 slim_762189877 slim_762189860 slim_762189891 slim_762189888 slim_762189865 slim_762189875 slim_762189906 slim_762189904 slim_762189915 slim_762189870 slim_762189878 slim_762189911 slim_762189912 slim_762189876 slim_762189874 slim_762189887 slim_762189871 slim_762189893 slim_762189884 slim_762189916 slim_762189905 slim_762189894 slim_762189928 slim_762189925 slim_762189861 slim_762189862 slim_762189868 slim_762189924 slim_762189869 slim_762189892 slim_762189867 slim_762189882 slim_762189913 slim_762189903 slim_762189885 slim_762189922 slim_762189917 slim_762189918 slim_762189879 slim_762189881 slim_762189900 slim_762189919 slim_762189895 slim_762189886 slim_762189899 slim_762189926 slim_762189864 slim_762189921 slim_762189890 slim_762189866 slim_762189897 slim_762189902 slim_762189883 slim_762189910 slim_762189923 slim_762189863 slim_762189896 slim_762189908 slim_762189889 slim_762189927 slim_762189901 slim_762189880 slim_762189909
0 1.5e-06 1.4e-06 9.5e-07 1.5e-06 2e-06 2.05e-06 1e-06 1.15e-06 2.2e-06 1.6e-06 1.7e-06 1.9e-06 1.55e-06 1.65e-06 1.4e-06 1.5e-06 1.5e-06 9e-07 1.8e-06 1.05e-06 1.8e-06 1.15e-06 1.5e-06 1.95e-06 2.65e-06 1.1e-06 1.65e-06 9.5e-07 2.05e-06 2.2e-06 1.6e-06 1.55e-06 2.5e-06 9.5e-07 2.6e-06 1.7e-06 1e-06 1.85e-06 9e-07 1.65e-06 1.35e-06 1.8e-06 1.7e-06 1.9e-06 1.7e-06 2.4e-06 2.2e-06 2.2e-06 1.75e-06 1.9e-06 1e-06 1.4e-06 1.6e-06 8e-07 1.95e-06 1.7e-06 1.4e-06 2.2e-06 1.75e-06 1.1e-06 2.1e-06 1.9e-06 1.75e-06 1.35e-06 1.95e-06 1.75e-06 1.75e-06 1.55e-06 9e-07
1 1.4e-06 2.1e-06 1.25e-06 1.7e-06 1.95e-06 1.45e-06 1.5e-06 1.8e-06 2e-06 1.9e-06 1.9e-06 2.05e-06 1.35e-06 2.1e-06 1.4e-06 1.75e-06 1.8e-06 1.3e-06 2.25e-06 1.6e-06 2.1e-06 1.4e-06 1.6e-06 2e-06 2.5e-06 1.65e-06 1.3e-06 1.5e-06 1.6e-06 2.15e-06 1.25e-06 1.65e-06 1.95e-06 1.5e-06 2.35e-06 1.75e-06 1.4e-06 2.1e-06 1.55e-06 1.95e-06 1.75e-06 1.85e-06 2.2e-06 2e-06 1.85e-06 1.7e-06 2.25e-06 1.6e-06 1.9e-06 2.05e-06 1.4e-06 1.4e-06 2e-06 1.45e-06 2.15e-06 2.05e-06 1.8e-06 2.3e-06 1.8e-06 1.5e-06 2.2e-06 1.95e-06 1.85e-06 1.65e-06 2.15e-06 1.7e-06 1.7e-06 1.35e-06 1.65e-06
2 9.5e-07 1.25e-06 1e-06 1.45e-06 1.7e-06 1.95e-06 1e-06 1.25e-06 2.1e-06 1.75e-06 1.55e-06 1.75e-06 1.6e-06 1.85e-06 1.7e-06 1.65e-06 1.6e-06 9.5e-07 2.2e-06 1.1e-06 1.9e-06 8.5e-07 1.55e-06 1.9e-06 2.55e-06 1.15e-06 1.35e-06 1.1e-06 2.05e-06 2.15e-06 1.3e-06 1.25e-06 2.4e-06 1.2e-06 2.45e-06 1.55e-06 1e-06 2.15e-06 1.2e-06 1.8e-06 1.3e-06 1.55e-06 2.1e-06 1.7e-06 1.95e-06 2.35e-06 2.2e-06 2.1e-06 1.7e-06 1.7e-06 8e-07 1.7e-06 1.8e-06 1e-06 1.75e-06 1.9e-06 1.65e-06 1.9e-06 1.55e-06 1e-06 2.05e-06 1.85e-06 1.6e-06 1.35e-06 2.05e-06 1.7e-06 1.6e-06 1.65e-06 1.4e-06
3 1.5e-06 1.7e-06 1.45e-06 2.4e-06 2.35e-06 1.7e-06 1.7e-06 1.9e-06 1.6e-06 1.7e-06 1.4e-06 1.95e-06 1.9e-06 2e-06 2e-06 1.6e-06 1.4e-06 1.55e-06 2.15e-06 1.75e-06 2.1e-06 1.65e-06 1.5e-06 2.2e-06 2.5e-06 1.85e-06 2e-06 1.65e-06 2.45e-06 2.15e-06 1.95e-06 1.95e-06 2.6e-06 1.65e-06 2.4e-06 1.75e-06 1.65e-06 2.45e-06 1.65e-06 1.8e-06 2e-06 1.85e-06 2.05e-06 2.15e-06 1.95e-06 2.55e-06 2.25e-06 1.75e-06 1.8e-06 1.9e-06 1.5e-06 2e-06 2.05e-06 1.55e-06 2.2e-06 1.65e-06 1.9e-06 2.45e-06 1.85e-06 1.8e-06 2.25e-06 2.25e-06 1.85e-06 1.75e-06 2.2e-06 1.75e-06 2.05e-06 2.05e-06 1.85e-06
4 2e-06 1.95e-06 1.7e-06 2.35e-06 3e-06 2.25e-06 1.9e-06 2e-06 2.5e-06 2.4e-06 2.35e-06 2.45e-06 2.15e-06 2.15e-06 2.15e-06 2.3e-06 2.35e-06 1.9e-06 2.7e-06 2e-06 2.1e-06 1.85e-06 2.15e-06 2.2e-06 2.4e-06 2e-06 1.8e-06 2e-06 2.05e-06 2.55e-06 1.85e-06 1.95e-06 2.15e-06 2.05e-06 2.4e-06 2.25e-06 1.95e-06 1.9e-06 2.1e-06 2.45e-06 1.95e-06 2.25e-06 2.65e-06 2.05e-06 2.35e-06 1.8e-06 2.15e-06 2.4e-06 2.4e-06 2.45e-06 1.8e-06 2.15e-06 2.45e-06 2.05e-06 1.9e-06 2.5e-06 2.25e-06 1.95e-06 2.15e-06 1.8e-06 2.4e-06 1.75e-06 2.15e-06 2.2e-06 2.35e-06 2.25e-06 1.65e-06 2.1e-06 2.1e-06
5 2.05e-06 1.45e-06 1.95e-06 1.7e-06 2.25e-06 1.9e-06 1.95e-06 2.25e-06 1.25e-06 1.75e-06 1.7e-06 2e-06 1.5e-06 2.3e-06 1.55e-06 1.6e-06 1.55e-06 1.9e-06 2.15e-06 2.05e-06 2.25e-06 1.9e-06 1.4e-06 2.2e-06 2.25e-06 2.1e-06 1.5e-06 1.95e-06 1.7e-06 1.85e-06 1.45e-06 1.9e-06 1.95e-06 2e-06 2.15e-06 1.7e-06 1.9e-06 2.35e-06 2.05e-06 1.85e-06 2.15e-06 1.8e-06 2.1e-06 2.5e-06 1.7e-06 1.7e-06 2.15e-06 1.1e-06 1.85e-06 2e-06 1.9e-06 1.55e-06 1.95e-06 2.1e-06 2.4e-06 1.85e-06 1.9e-06 2.6e-06 1.75e-06 1.9e-06 2.1e-06 2.25e-06 1.8e-06 1.95e-06 2e-06 1.5e-06 2.2e-06 1.45e-06 2e-06
6 1e-06 1.5e-06 1e-06 1.7e-06 1.9e-06 1.95e-06 1.3e-06 1.05e-06 2.2e-06 1.65e-06 1.55e-06 1.8e-06 1.45e-06 1.7e-06 1.35e-06 1.55e-06 1.55e-06 1.05e-06 1.85e-06 8.5e-07 1.75e-06 9e-07 1.5e-06 1.9e-06 2.65e-06 1.05e-06 1.4e-06 8.5e-07 1.85e-06 2.05e-06 1.35e-06 1.3e-06 2.4e-06 1e-06 2.55e-06 1.65e-06 1e-06 1.9e-06 1.1e-06 1.7e-06 1.15e-06 1.65e-06 1.8e-06 2.1e-06 1.55e-06 2.35e-06 2.3e-06 2.1e-06 1.75e-06 1.8e-06 9.5e-07 1.35e-06 1.55e-06 1.05e-06 1.8e-06 1.65e-06 1.4e-06 2.05e-06 1.7e-06 9e-07 2.05e-06 1.95e-06 1.75e-06 1.55e-06 1.9e-06 1.7e-06 2e-06 1.45e-06 9e-07
7 1.15e-06 1.8e-06 1.25e-06 1.9e-06 2e-06 2.25e-06 1.05e-06 1.8e-06 2.45e-06 1.75e-06 1.65e-06 1.9e-06 1.7e-06 1.55e-06 1.55e-06 1.65e-06 1.65e-06 1.3e-06 2e-06 1e-06 1.8e-06 1.1e-06 1.7e-06 1.9e-06 2.7e-06 1.25e-06 1.7e-06 1.1e-06 2.2e-06 2.3e-06 1.65e-06 1.6e-06 2.5e-06 1.3e-06 2.6e-06 1.9e-06 1.25e-06 1.95e-06 1.25e-06 1.8e-06 1.1e-06 1.8e-06 1.9e-06 2.15e-06 1.9e-06 2.5e-06 2.35e-06 2.4e-06 1.95e-06 1.9e-06 1.15e-06 1.55e-06 1.85e-06 1.2e-06 1.5e-06 1.85e-06 1.55e-06 1.8e-06 1.95e-06 1.15e-06 2.3e-06 2e-06 1.95e-06 1.8e-06 2.15e-06 1.9e-06 2.1e-06 1.75e-06 1.05e-06
8 2.2e-06 2e-06 2.1e-06 1.6e-06 2.5e-06 1.25e-06 2.2e-06 2.45e-06 1.1e-06 1.5e-06 1.65e-06 1.7e-06 2.1e-06 2.5e-06 2.15e-06 1.5e-06 1.45e-06 2.1e-06 1.9e-06 2.3e-06 2.45e-06 2.15e-06 1.3e-06 2.55e-06 1.85e-06 2.3e-06 2.1e-06 2.2e-06 2.4e-06 1.65e-06 2.05e-06 2.2e-06 2.55e-06 2.2e-06 2.2e-06 1.3e-06 2.1e-06 2.65e-06 2.2e-06 1.5e-06 2.4e-06 1.45e-06 1.8e-06 2.65e-06 1.8e-06 2.35e-06 1.9e-06 1.4e-06 1.55e-06 1.7e-06 2.1e-06 2.15e-06 1.55e-06 2.25e-06 2.6e-06 1.85e-06 1.85e-06 2.8e-06 1.35e-06 2.15e-06 1.75e-06 2.5e-06 1.45e-06 1.65e-06 1.75e-06 1.5e-06 2.4e-06 2e-06 2.25e-06
9 1.6e-06 1.9e-06 1.75e-06 1.7e-06 2.4e-06 1.75e-06 1.65e-06 1.75e-06 1.5e-06 2.5e-06 1.65e-06 1.75e-06 1.8e-06 1.9e-06 1.75e-06 1.35e-06 1.35e-06 1.7e-06 1.75e-06 1.65e-06 2.15e-06 1.7e-06 1.35e-06 2.25e-06 2.35e-06 1.75e-06 1.95e-06 1.6e-06 2.25e-06 1.95e-06 1.9e-06 2e-06 2.6e-06 1.65e-06 2.5e-06 1.6e-06 1.7e-06 2.3e-06 1.6e-06 1.45e-06 1.9e-06 1.65e-06 1.65e-06 2.5e-06 1.75e-06 2.5e-06 2.3e-06 1.9e-06 1.65e-06 1.75e-06 1.6e-06 1.75e-06 1.85e-06 1.65e-06 2.25e-06 1.8e-06 1.55e-06 2.55e-06 1.65e-06 1.7e-06 1.95e-06 2.3e-06 1.65e-06 1.8e-06 1.85e-06 1.6e-06 2.35e-06 1.85e-06 1.55e-06
