 slim_337463498 slim_337463481 slim_337463518 slim_337463241 slim_337462902 slim_337463546 slim_337463543 slim_337463460 slim_337463522 slim_337463538 slim_337463528 slim_337463451 slim_337463549 slim_337463539 slim_337463317 slim_337463389 slim_337463492 slim_337463473 slim_337463501 slim_337463499 slim_337463510 slim_337463314 slim_337463354 slim_337463303 slim_337463378 slim_337463420 slim_337463556 slim_337463517 slim_337463466 slim_337463344 slim_337463548 slim_337463287 slim_337463545 slim_337463459 slim_337463434 slim_337463412 slim_337463519 slim_337463472 slim_337463476 slim_337463447 slim_337463468 slim_337463508 slim_337463535 slim_337463555 slim_337463512 slim_337463393 slim_337463335 slim_337463366 slim_337463469 slim_337463432 slim_337463332 slim_337463558 slim_337463550 slim_337463554 slim_337463251 slim_337463370 slim_337463530 slim_337463541 slim_337463532 slim_337463533 slim_337463467 slim_337463205 slim_337463495 slim_337463293 slim_337463552 slim_337463544 slim_337463162 slim_337463521 slim_337463505 slim_337463553 slim_337463465 slim_337463443 slim_337463312 slim_337463307 slim_337463386 slim_337463265 slim_337463542 slim_337463407 slim_337463324 slim_337463203 slim_337463487 slim_337463560 slim_337463547 slim_337463551 slim_337463516 slim_337463302 slim_337463502 slim_337463382 slim_337463557 slim_337463404 slim_337463529
0 0.0008299 0.00041505 0.0006966 0.0007165 0.0006861 0.0007875 0.0007622 0.00078615 0.00071105 0.0004156 0.0007027 0.00043205 0.0004152 0.00069875 0.00055855 0.00064495 0.000568 0.00063915 0.0007513 0.000606 0.00064245 0.00073235 0.00056265 0.0008093 0.00072755 0.0005424 0.00076405 0.0004203 0.0005841 0.0006681 0.0007548 0.00074815 0.0005722 0.0006775 0.0007543 0.0007302 0.00056295 0.000588 0.0007239 0.00059455 0.0005715 0.0007157 0.00065745 0.00075545 0.0006915 0.0007339 0.0007687 0.00074405 0.0005588 0.0006863 0.00071895 0.0006117 0.00068525 0.00071885 0.0004888 0.0007734 0.0007989 0.0007195 0.0004152 0.00076245 0.00057145 0.0006037 0.00075545 0.0007147 0.00056245 0.0005626 0.00076275 0.0007154 0.00076425 0.00077595 0.000644 0.00057175 0.00081375 0.00075995 0.00074725 0.0006156 0.00077715 0.0007865 0.0006066 0.0007467 0.00082085 0.00071545 0.00072195 0.0005489 0.00071135 0.0007149 0.0007548 0.0007682 0.00075095 0.00072815 0.0007461
1 0.00041505 4e-07 0.00087265 0.0007995 0.00080915 0.0008939 0.00081185 0.00088865 0.0008801 0.00041555 0.00088325 0.00018505 7.15e-05 0.00063135 0.0008119 0.0008007 0.0004448 0.00048855 0.0008772 0.0005925 0.0008749 0.0008182 0.0004268 0.0008622 0.0007356 0.00067015 0.00083935 2.045e-05 0.0005656 0.00059295 0.00080755 0.0008779 0.0007753 0.0008598 0.0007944 0.0008438 0.0008418 0.00064085 0.00082035 0.00044435 0.0003764 0.0006331 0.00068855 0.0008761 0.00067785 0.00069945 0.0009079 0.00085395 0.00043615 0.00079285 0.00078625 0.00062935 0.0006041 0.00078615 0.0004414 0.0008775 0.0008761 0.0008943 3.5e-07 0.0008269 0.0003763 0.0008655 0.0008761 0.00087055 0.00042665 0.0004269 0.00080375 0.0007959 0.0008689 0.00079165 0.0005608 0.00077485 0.0008828 0.0008266 0.00070065 0.0006959 0.00079285 0.00081235 0.0004444 0.0008883 0.00084455 0.00079595 0.0008013 0.00032505 0.0008804 0.0007954 0.0008323 0.00085965 0.000804 0.0007197 0.00080905
2 0.0006966 0.00087265 0.0006923 0.0006155 0.0005398 0.00046735 0.0007743 0.00047525 0.0005324 0.000697 0.0006058 0.00076785 0.00081805 0.0006506 0.00045675 0.00060315 0.00079585 0.00075575 0.0006218 0.0007291 0.0007032 0.00061855 0.00079745 0.0004769 0.00049735 0.0006678 0.0006131 0.00085845 0.00072465 0.00060265 0.0004877 0.00059665 0.00051545 0.00065805 0.0007606 0.00060175 0.00062165 0.000654 0.00060225 0.00067855 0.00067945 0.0007529 0.0007046 0.0005861 0.0005907 0.0006404 0.0005889 0.00041355 0.00060955 0.0005514 0.0006157 0.0005739 0.0005402 0.0006155 0.00078505 0.00074095 0.00062385 0.0005371 0.0008727 0.00053785 0.0006794 0.0005209 0.0005861 0.00071995 0.0007974 0.00079775 0.0004873 0.0004281 0.0005548 0.00063625 0.00058645 0.000515 0.00060675 0.0005036 0.0007675 0.00075575 0.00063615 0.000642 0.0006692 0.00060115 0.00063355 0.00042815 0.0006967 0.00077625 0.00053265 0.0004275 0.00061255 0.00074265 0.0004968 0.00050935 0.0007442
3 0.0007165 0.0007995 0.0006155 0.0009016 0.00050255 0.00076395 0.0006658 0.00076305 0.0005575 0.0007169 0.00070795 0.00072555 0.0007421 0.00068135 0.0006287 0.0005755 0.00062855 0.00079735 0.00058585 0.0006656 0.00063655 0.00051005 0.0006253 0.00069355 0.0004697 0.00076065 0.0005371 0.0007995 0.0005979 0.00058585 0.00060875 0.00067495 0.0005499 0.00049085 0.0006605 0.0004835 0.00054255 0.0006486 0.00046585 0.0007814 0.00063725 0.0007852 0.00070935 0.0006077 0.00073535 0.00082515 0.0006596 0.00061205 0.0007291 0.00049775 0.000458 0.0007076 0.0006563 0.0004579 0.00074295 0.0006443 0.00079485 0.00060675 0.00079955 0.0007033 0.0006372 0.0006769 0.0006077 0.0004535 0.00062525 0.00062575 0.00061355 0.0005621 0.0007449 0.0006458 0.0007083 0.00054945 0.00079805 0.0005975 0.00074025 0.0007866 0.00064825 0.0008169 0.000781 0.0006097 0.0007246 0.00056215 0.00070055 0.0007966 0.0005578 0.0005616 0.00060825 0.0006412 0.0006142 0.0004653 0.0007131
4 0.0006861 0.00080915 0.0005398 0.00050255 0.0008593 0.00068 0.0007045 0.0006865 0.0005769 0.0006865 0.00071185 0.00071675 0.00075465 0.00065005 0.000574 0.0005738 0.0006842 0.0007901 0.00064435 0.00061885 0.0006867 0.00050095 0.00068635 0.00061315 0.00043575 0.00071665 0.0005548 0.0008071 0.00060885 0.0005759 0.0005627 0.00067335 0.0005032 0.0004967 0.00068415 0.00049865 0.00056355 0.00065795 0.00049455 0.00074425 0.00061955 0.0007431 0.0006502 0.00062195 0.0006949 0.0007818 0.00062 0.00056905 0.00070175 0.0004359 0.00050275 0.000652 0.00061355 0.00050265 0.00075755 0.00066495 0.0007249 0.00057695 0.0008092 0.0006518 0.0006195 0.00064405 0.00062195 0.0005613 0.0006863 0.0006863 0.0005675 0.00051845 0.0006822 0.00060635 0.0006699 0.00050275 0.00072555 0.0005774 0.0007203 0.0007876 0.00060625 0.00074235 0.00075125 0.0006193 0.0006582 0.0005185 0.0006176 0.00079255 0.0005772 0.00051795 0.00061615 0.0006669 0.00056075 0.00044235 0.00067335
5 0.0007875 0.0008939 0.00046735 0.00076395 0.00068 0.0001308 0.00081205 7.82e-05 0.00049165 0.0007879 0.00051585 0.00078295 0.000854 0.00077165 0.00047125 0.000803 0.00081425 0.00059565 0.00047545 0.000707 0.0007827 0.00071545 0.00084015 0.00037095 0.0007847 0.0007221 0.0007315 0.00088345 0.00073125 0.00060885 0.00044015 0.00040715 0.00073605 0.0006833 0.0008055 0.00076695 0.000734 0.00077925 0.000757 0.0004797 0.0008371 0.00064435 0.0006718 0.00042585 0.00024715 0.00042695 0.0003532 0.00047495 0.00057175 0.0006849 0.000788 0.00036895 0.000641 0.0007879 0.0008553 0.0006465 0.000315 0.00044525 0.00089395 0.0002107 0.00083705 0.00042275 0.00042585 0.00075985 0.0008401 0.00084035 0.00044005 0.0005199 0.00040405 0.0006771 0.00043645 0.0007356 0.0003123 0.0004722 0.0008605 0.0007894 0.0006743 0.0004452 0.00049235 0.0003995 0.0006204 0.00051995 0.0007027 0.00064415 0.00049195 0.0005194 0.00071235 0.00067255 0.00042755 0.00079 0.00074925
6 0.0007622 0.00081185 0.0007743 0.0006658 0.0007045 0.00081205 0.0009533 0.00081115 0.000588 0.0007626 0.00076495 0.00077135 0.00079965 0.00086455 0.00070195 0.0007874 0.00064495 0.00086235 0.00063965 0.0006995 0.00067735 0.00071965 0.0006579 0.00078445 0.0008608 0.00079085 0.000634 0.00080435 0.00067625 0.00085875 0.00083265 0.0007302 0.000788 0.0005267 0.0005085 0.000694 0.0006085 0.0007927 0.0006682 0.00081535 0.00083595 0.00069825 0.00070945 0.00065445 0.00083745 0.00083615 0.00069095 0.0007627 0.00075515 0.00070575 0.000683 0.000775 0.00080955 0.0006829 0.00076245 0.0006251 0.0007974 0.00063765 0.0008119 0.00083885 0.0008359 0.0007439 0.00065445 0.00049055 0.00065785 0.00065845 0.00083245 0.00078055 0.00073575 0.00081915 0.00081725 0.00078755 0.00078935 0.0008175 0.00066575 0.0007906 0.0008178 0.00066625 0.0008075 0.0006481 0.00076995 0.0007806 0.00053155 0.0008328 0.0005883 0.00078005 0.00072225 0.0006386 0.00084055 0.00086245 0.00053285
7 0.00078615 0.00088865 0.00047525 0.00076305 0.0006865 7.82e-05 0.00081115 8.71e-05 0.0005038 0.00078655 0.00049385 0.00078195 0.00084875 0.0007742 0.00048435 0.00080215 0.00081285 0.0005986 0.0004534 0.0007137 0.0007797 0.0007269 0.00083875 0.0003968 0.00077955 0.00072895 0.00073495 0.00087415 0.0007422 0.0006041 0.0004145 0.00039195 0.0007352 0.00069405 0.0008084 0.00076515 0.0007365 0.0007779 0.0007552 0.00046615 0.00083145 0.0006434 0.0006869 0.00045075 0.00023345 0.0004089 0.0003904 0.0004921 0.0005802 0.0006923 0.0007871 0.0003595 0.00064995 0.000787 0.00085395 0.000649 0.00030535 0.0004699 0.0008887 0.00021515 0.0008314 0.00040075 0.00045075 0.0007623 0.0008387 0.00083925 0.0004143 0.00052885 0.00041625 0.00067625 0.00045745 0.00073475 0.0003372 0.0004459 0.00083925 0.00079625 0.00067345 0.000436 0.0004661 0.0003898 0.0006239 0.0005289 0.0007139 0.0006471 0.00050425 0.00052835 0.00070935 0.00067505 0.0004144 0.00078575 0.0007644
8 0.00071105 0.0008801 0.0005324 0.0005575 0.0005769 0.00049165 0.000588 0.0005038 0.000532 0.00071145 0.00059575 0.0007175 0.0008098 0.00083155 0.0004101 0.0007157 0.000574 0.00074595 0.0004186 0.00057855 0.000513 0.00062195 0.0006042 0.00063475 0.0008467 0.00068235 0.00057415 0.00086075 0.0005417 0.00076125 0.00067385 0.0004906 0.0006984 0.00032105 0.0006034 0.00058645 0.0004354 0.00068835 0.0005538 0.00070685 0.0008603 0.00079525 0.0005684 0.00038885 0.00060165 0.0006482 0.0004198 0.00052845 0.00057335 0.0005836 0.00059085 0.0005444 0.0007343 0.00059075 0.0007292 0.0005322 0.00066765 0.00032835 0.00088015 0.00056795 0.00086025 0.0005255 0.00038885 0.000297 0.00060415 0.000605 0.0006634 0.0005603 0.0005314 0.0008277 0.00062365 0.00069795 0.0006233 0.0006746 0.0008963 0.0007 0.0008252 0.00070635 0.0006769 0.00039975 0.0008109 0.00056035 0.00059645 0.0007698 0.00026645 0.0005598 0.0006166 0.0005625 0.0006936 0.0008538 0.0006178
9 0.0004156 0.00041555 0.000697 0.0007169 0.0006865 0.0007879 0.0007626 0.00078655 0.00071145 0.0008307 0.0007031 0.00043255 0.00041555 0.00069915 0.000559 0.00064535 0.00056835 0.00063955 0.0007517 0.0006064 0.00064285 0.00073275 0.000563 0.0008097 0.00072795 0.0005429 0.00076445 0.00042065 0.0005845 0.0006685 0.0007552 0.00074855 0.00057225 0.0006779 0.0007547 0.0007306 0.000563 0.0005884 0.0007243 0.00059495 0.00057175 0.0007161 0.00065785 0.00075585 0.0006919 0.0007343 0.0007691 0.00074445 0.00055915 0.0006867 0.00071935 0.0006121 0.0006856 0.00071925 0.00048915 0.0007738 0.0007993 0.0007199 0.00041555 0.00076285 0.00057185 0.0006042 0.00075585 0.0007151 0.000563 0.00056295 0.00076315 0.0007158 0.00076465 0.00077635 0.0006444 0.0005718 0.00081415 0.00076035 0.00074765 0.000616 0.00077755 0.0007869 0.000607 0.0007471 0.00082125 0.00071585 0.00072235 0.0005492 0.00071175 0.0007153 0.0007552 0.0007686 0.00075135 0.00072855 0.0007465
