 slim_762437007 slim_762437009 slim_762437043 slim_762437034 slim_762437011 slim_762437048 slim_762437045 slim_762437049 slim_762437021 slim_762437015 slim_762437018 slim_762437038 slim_762437029 slim_762437012 slim_762437036 slim_762437054 slim_762437035 slim_762437042 slim_762437005 slim_762437027 slim_762437025 slim_762437051 slim_762437041 slim_762437023 slim_762437024 slim_762437014 slim_762437022 slim_762437028 slim_762437039 slim_762437013 slim_762437030 slim_762437033 slim_762437020 slim_762437017 slim_762437046 slim_762437031 slim_762437047 slim_762437008 slim_762437050 slim_762437052 slim_762437016 slim_762437053 slim_762437006 slim_762437004 slim_762437044 slim_762437019 slim_762437037 slim_762437026 slim_762437032 slim_762437010 slim_762437040
0 1e-07 6.5e-07 2.4e-06 2.3e-06 2.3e-06 1.4e-06 2.75e-06 2.45e-06 2.85e-06 2.55e-06 2.25e-06 2.8e-06 2.55e-06 2.95e-06 2.45e-06 9.5e-07 2.65e-06 2.45e-06 3e-06 2e-06 2.6e-06 2.7e-06 2e-06 2.1e-06 1.55e-06 2.8e-06 2.15e-06 2.5e-06 2.7e-06 2.3e-06 1.9e-06 3e-06 2.65e-06 2.75e-06 1e-06 2.5e-06 2.95e-06 1.5e-06 2.85e-06 2.55e-06 2.7e-06 2.25e-06 2.8e-06 2.6e-06 2.65e-06 1.7e-06 2.1e-06 2.2e-06 2.55e-06 2.1e-06 2.25e-06
1 6.5e-07 1.2e-06 1.95e-06 2.15e-06 2e-06 1.45e-06 2.5e-06 2.25e-06 2.45e-06 2.4e-06 2.3e-06 2.45e-06 2.4e-06 2.6e-06 2.5e-06 1.4e-06 2.25e-06 2.15e-06 2.65e-06 1.5e-06 2.65e-06 2.4e-06 2e-06 2.35e-06 1.65e-06 2.4e-06 2.45e-06 2.15e-06 2.35e-06 2.05e-06 2.15e-06 2.65e-06 2.45e-06 2.5e-06 1.5e-06 2.2e-06 2.55e-06 1.6e-06 2.5e-06 2.15e-06 2.5e-06 2.3e-06 2.45e-06 2.4e-06 2.6e-06 1.2e-06 1.6e-06 2.15e-06 2.15e-06 2.25e-06 2.4e-06
2 2.4e-06 1.95e-06 1.7e-06 1.5e-06 1.9e-06 1.95e-06 1.9e-06 1.8e-06 1.75e-06 2.15e-06 2.1e-06 1.85e-06 1.9e-06 1.85e-06 2.4e-06 2.45e-06 1.45e-06 1.55e-06 2.2e-06 1.8e-06 2.65e-06 1.85e-06 1.65e-06 2.4e-06 2.1e-06 1.85e-06 2.5e-06 2.15e-06 2e-06 1.5e-06 2.4e-06 2.2e-06 2e-06 2e-06 2.5e-06 1.6e-06 2.05e-06 2.15e-06 1.85e-06 1.35e-06 2.05e-06 2.1e-06 1.7e-06 1.95e-06 2.35e-06 1.95e-06 1.75e-06 2.1e-06 1.4e-06 2.4e-06 2.35e-06
3 2.3e-06 2.15e-06 1.5e-06 1.9e-06 1.8e-06 1.8e-06 1.4e-06 1.1e-06 1.55e-06 1.35e-06 1.45e-06 1.55e-06 1.2e-06 1.5e-06 1.65e-06 2e-06 1.35e-06 1.65e-06 1.95e-06 1.85e-06 1.95e-06 1.35e-06 1.6e-06 1.25e-06 1.95e-06 2.15e-06 1.75e-06 2.3e-06 1.55e-06 1.5e-06 1.3e-06 1.95e-06 1.45e-06 1.5e-06 1.9e-06 1.65e-06 1.8e-06 2e-06 1.5e-06 1.75e-06 1.5e-06 1.45e-06 1.5e-06 1.4e-06 1.5e-06 2.4e-06 1.75e-06 1.5e-06 1.75e-06 1.5e-06 1.35e-06
4 2.3e-06 2e-06 1.9e-06 1.8e-06 2.7e-06 2e-06 1.7e-06 1.7e-06 2.05e-06 1.9e-06 2.05e-06 2e-06 1.9e-06 2e-06 2.15e-06 2.3e-06 2.05e-06 1.95e-06 2.3e-06 1.85e-06 2.5e-06 1.55e-06 1.9e-06 2e-06 2.25e-06 2.3e-06 2.35e-06 2.1e-06 1.95e-06 1.7e-06 1.9e-06 2.4e-06 1.95e-06 1.75e-06 2.15e-06 1.6e-06 2.2e-06 2.15e-06 1.95e-06 1.95e-06 2.1e-06 2.05e-06 1.95e-06 1.9e-06 1.85e-06 2.1e-06 1.8e-06 1.95e-06 1.95e-06 1.7e-06 1.8e-06
5 1.4e-06 1.45e-06 1.95e-06 1.8e-06 2e-06 2.7e-06 1.95e-06 1.55e-06 1.8e-06 1.95e-06 1.8e-06 1.95e-06 1.8e-06 2e-06 2.05e-06 1.6e-06 2.1e-06 1.85e-06 2.2e-06 1.8e-06 2.3e-06 1.75e-06 1.8e-06 1.85e-06 1.7e-06 2.3e-06 1.95e-06 2.3e-06 2.05e-06 1.85e-06 1.7e-06 2.25e-06 1.95e-06 2e-06 1.65e-06 2e-06 2e-06 1.65e-06 1.95e-06 1.9e-06 1.9e-06 1.8e-06 1.8e-06 1.9e-06 2.1e-06 1.95e-06 1.8e-06 1.7e-06 1.9e-06 1.85e-06 1.9e-06
6 2.75e-06 2.5e-06 1.9e-06 1.4e-06 1.7e-06 1.95e-06 1.6e-06 1.25e-06 1.4e-06 1.35e-06 1.4e-06 1e-06 1.1e-06 1.1e-06 1.6e-06 2.15e-06 1.45e-06 1.8e-06 1.5e-06 1.75e-06 1.8e-06 1e-06 1.85e-06 1.55e-06 1.85e-06 2.1e-06 1.7e-06 2.15e-06 1.2e-06 1.65e-06 1.55e-06 1.6e-06 1.3e-06 1.1e-06 2.1e-06 1.55e-06 1.5e-06 2e-06 1.3e-06 1.8e-06 1.6e-06 1.4e-06 9.5e-07 1.25e-06 1.35e-06 2.65e-06 1.8e-06 1.45e-06 1.8e-06 1.25e-06 1.35e-06
7 2.45e-06 2.25e-06 1.8e-06 1.1e-06 1.7e-06 1.55e-06 1.25e-06 1.2e-06 1.15e-06 1.15e-06 1.25e-06 1.45e-06 9.5e-07 1.3e-06 1.5e-06 2.05e-06 1.7e-06 1.4e-06 1.75e-06 1.85e-06 1.85e-06 9.5e-07 1.5e-06 1e-06 1.95e-06 2.1e-06 1.55e-06 2.35e-06 1.55e-06 1.4e-06 1e-06 1.8e-06 1.25e-06 1.3e-06 1.9e-06 1.55e-06 1.45e-06 1.9e-06 1.25e-06 1.6e-06 1.05e-06 1.25e-06 1.25e-06 1.2e-06 1.2e-06 2.45e-06 1.65e-06 1.2e-06 1.6e-06 1.3e-06 1.1e-06
8 2.85e-06 2.45e-06 1.75e-06 1.55e-06 2.05e-06 1.8e-06 1.4e-06 1.15e-06 6e-07 1.7e-06 1.15e-06 1.45e-06 1.4e-06 1.35e-06 1.95e-06 2.5e-06 1.7e-06 1.25e-06 1.6e-06 1.9e-06 2.15e-06 1.2e-06 1.85e-06 1.85e-06 2.1e-06 2.05e-06 1.5e-06 2.35e-06 1.65e-06 1.65e-06 1.85e-06 1.35e-06 1e-06 1e-06 2.45e-06 1.75e-06 1.45e-06 2e-06 8.5e-07 1.1e-06 1.1e-06 1.1e-06 1.1e-06 9.5e-07 1.8e-06 2.45e-06 1.75e-06 1.2e-06 1.1e-06 1.85e-06 1.8e-06
9 2.55e-06 2.4e-06 2.15e-06 1.35e-06 1.9e-06 1.95e-06 1.35e-06 1.15e-06 1.7e-06 2e-06 1.55e-06 1.15e-06 1.15e-06 1.4e-06 1.4e-06 1.9e-06 1.55e-06 2e-06 1.8e-06 1.65e-06 1.8e-06 1.4e-06 1.9e-06 1.25e-06 2e-06 2.25e-06 1.85e-06 2.2e-06 1.1e-06 1.8e-06 1.15e-06 1.85e-06 1.55e-06 1.6e-06 2.05e-06 1.95e-06 1.65e-06 2.15e-06 1.55e-06 2.1e-06 1.6e-06 1.55e-06 1.45e-06 1.5e-06 1.55e-06 2.65e-06 1.85e-06 1.45e-06 2.1e-06 1.4e-06 1.4e-06
