 slim_762357246 slim_762357274 slim_762357267 slim_762357255 slim_762357268 slim_762357264 slim_762357280 slim_762357285 slim_762357249 slim_762357229 slim_762357272 slim_762357283 slim_762357258 slim_762357284 slim_762357236 slim_762357242 slim_762357263 slim_762357239 slim_762357238 slim_762357240 slim_762357261 slim_762357254 slim_762357259 slim_762357271 slim_762357256 slim_762357276 slim_762357279 slim_762357257 slim_762357278 slim_762357228 slim_762357234 slim_762357230 slim_762357237 slim_762357227 slim_762357265 slim_762357233 slim_762357281 slim_762357245 slim_762357231 slim_762357277 slim_762357252 slim_762357253 slim_762357260 slim_762357282 slim_762357244 slim_762357250 slim_762357235 slim_762357232 slim_762357269 slim_762357287 slim_762357275 slim_762357247 slim_762357286 slim_762357248 slim_762357251 slim_762357243 slim_762357241 slim_762357266 slim_762357273 slim_762357262 slim_762357270
0 2.5e-06 2.05e-06 2e-06 2.35e-06 1.9e-06 1.75e-06 1.75e-06 2.1e-06 1.7e-06 1.9e-06 1.6e-06 2.3e-06 2.15e-06 2.3e-06 1.9e-06 1.85e-06 1.75e-06 2.2e-06 1.95e-06 2e-06 1.8e-06 2.1e-06 2.05e-06 1.9e-06 1.7e-06 2.15e-06 2.25e-06 2.05e-06 2.6e-06 1.8e-06 1.75e-06 2.25e-06 1.4e-06 1.8e-06 1.5e-06 2.1e-06 2.1e-06 1.85e-06 2.05e-06 2.05e-06 1.6e-06 2.3e-06 1.8e-06 2e-06 1.65e-06 1.8e-06 1.65e-06 1.5e-06 1.85e-06 1.75e-06 2.65e-06 2.15e-06 2.2e-06 1.5e-06 1.55e-06 1.9e-06 1.6e-06 1.75e-06 2.1e-06 1.7e-06 2.15e-06
1 2.05e-06 1.6e-06 1.3e-06 2.4e-06 1.7e-06 1.6e-06 1.7e-06 9.5e-07 1.6e-06 1.5e-06 2e-06 9.5e-07 1.85e-06 8.5e-07 2e-06 1.95e-06 1.6e-06 1e-06 1.3e-06 1.6e-06 1.45e-06 9e-07 1.65e-06 2.35e-06 1.7e-06 9e-07 2.45e-06 8e-07 1.55e-06 1.2e-06 1.5e-06 1.05e-06 1.8e-06 1.3e-06 1.65e-06 1.2e-06 1.75e-06 1.7e-06 1.5e-06 1.55e-06 1.8e-06 2.45e-06 1.6e-06 1.25e-06 2.35e-06 1.75e-06 1.7e-06 1.6e-06 1.25e-06 1.7e-06 1.7e-06 1.3e-06 8.5e-07 1.8e-06 2.45e-06 1.95e-06 2.2e-06 1.8e-06 1.6e-06 1.65e-06 1.4e-06
2 2e-06 1.3e-06 1.9e-06 2.75e-06 2e-06 2.15e-06 1.55e-06 1.1e-06 1.9e-06 2.2e-06 1.65e-06 1.1e-06 1.65e-06 1e-06 1.95e-06 1.55e-06 2.15e-06 1.15e-06 1.65e-06 1.6e-06 2.1e-06 1.05e-06 1.95e-06 2.75e-06 2.25e-06 1.05e-06 2.8e-06 1.3e-06 1.75e-06 1.9e-06 1.65e-06 1.55e-06 2.15e-06 1.3e-06 1.65e-06 1.65e-06 2.05e-06 2.25e-06 2e-06 1.9e-06 2.4e-06 2.8e-06 2.25e-06 1e-06 2.85e-06 1.6e-06 2.15e-06 2.05e-06 1.95e-06 1.55e-06 1.9e-06 1.75e-06 1e-06 2.4e-06 2.8e-06 1.9e-06 2.35e-06 2.4e-06 1.95e-06 1.95e-06 1.45e-06
3 2.35e-06 2.4e-06 2.75e-06 2.9e-06 2.3e-06 2.25e-06 2.65e-06 2.4e-06 2.15e-06 2.2e-06 2.55e-06 2.5e-06 2.2e-06 2.55e-06 2.55e-06 2.5e-06 2.25e-06 2.5e-06 2e-06 2.25e-06 2.2e-06 2.4e-06 2.15e-06 2e-06 1.9e-06 2.35e-06 1.8e-06 2.4e-06 2.35e-06 2.3e-06 2.15e-06 2.6e-06 1.55e-06 2.7e-06 2.5e-06 2.35e-06 2.15e-06 2.35e-06 1.8e-06 2.2e-06 1.95e-06 1.6e-06 1.9e-06 2.7e-06 2.05e-06 2.7e-06 1.9e-06 2.1e-06 2.35e-06 2.65e-06 2.1e-06 2.25e-06 2.4e-06 2.15e-06 1.95e-06 2.35e-06 1.9e-06 2e-06 2.25e-06 2.15e-06 2.3e-06
4 1.9e-06 1.7e-06 2e-06 2.3e-06 2.9e-06 2.05e-06 2.25e-06 1.6e-06 1.55e-06 2e-06 2.1e-06 1.6e-06 2.25e-06 1.6e-06 2.3e-06 1.95e-06 2.05e-06 1.5e-06 1.75e-06 1.65e-06 1.8e-06 1.55e-06 1.9e-06 2.1e-06 2e-06 1.55e-06 2e-06 1.7e-06 2.1e-06 1.95e-06 1.6e-06 1.9e-06 1.55e-06 2.15e-06 2.1e-06 1.65e-06 1.8e-06 2.15e-06 1.9e-06 1.85e-06 1.8e-06 2.25e-06 1.8e-06 1.95e-06 1.95e-06 2.3e-06 1.75e-06 1.7e-06 2e-06 2.25e-06 2.05e-06 1.65e-06 1.5e-06 1.75e-06 1.85e-06 2.15e-06 1.6e-06 1.65e-06 1.9e-06 1.55e-06 1.65e-06
5 1.75e-06 1.6e-06 2.15e-06 2.25e-06 2.05e-06 4e-07 1.25e-06 1.85e-06 1.8e-06 1.1e-06 2.05e-06 2.05e-06 2.25e-06 2.1e-06 1.65e-06 2.5e-06 2e-07 2.05e-06 1.55e-06 2.3e-06 7e-07 1.85e-06 1.9e-06 1.45e-06 6.5e-07 1.9e-06 2.35e-06 1.6e-06 1.85e-06 7e-07 1.8e-06 1.8e-06 1.55e-06 1.75e-06 1e-06 1.65e-06 2.1e-06 3e-07 1.55e-06 1.45e-06 1.4e-06 2.3e-06 1.2e-06 2.1e-06 1.35e-06 1.3e-06 9.5e-07 1.3e-06 7.5e-07 1.25e-06 2.45e-06 1.85e-06 1.95e-06 1.35e-06 1.85e-06 1.55e-06 2.15e-06 1.5e-06 1.45e-06 1.8e-06 2.25e-06
6 1.75e-06 1.7e-06 1.55e-06 2.65e-06 2.25e-06 1.25e-06 2.3e-06 1.85e-06 2.05e-06 1.7e-06 1.55e-06 2e-06 1.9e-06 2e-06 1.65e-06 1.95e-06 1.25e-06 2e-06 1.9e-06 2.25e-06 1.5e-06 1.85e-06 2.15e-06 2.15e-06 1.5e-06 1.85e-06 2.75e-06 1.7e-06 2.1e-06 1.4e-06 1.85e-06 1.9e-06 1.9e-06 1.3e-06 1.2e-06 1.95e-06 2.35e-06 1.25e-06 1.95e-06 1.9e-06 1.95e-06 2.7e-06 1.9e-06 1.6e-06 2.15e-06 1.2e-06 1.6e-06 1.65e-06 1.35e-06 1.25e-06 2.5e-06 2.15e-06 1.9e-06 1.9e-06 2.3e-06 1.6e-06 2.35e-06 2.1e-06 1.95e-06 2.05e-06 2.15e-06
7 2.1e-06 9.5e-07 1.1e-06 2.4e-06 1.6e-06 1.85e-06 1.85e-06 4e-07 1.5e-06 2e-06 2.15e-06 4e-07 1.7e-06 5e-07 2.15e-06 1.6e-06 1.85e-06 4e-07 1.2e-06 8.5e-07 1.7e-06 3e-07 1.55e-06 2.6e-06 1.95e-06 3e-07 2.4e-06 9.5e-07 1.1e-06 1.65e-06 1.35e-06 1.15e-06 1.9e-06 1.65e-06 1.7e-06 1e-06 1.7e-06 2e-06 1.55e-06 1.4e-06 2.15e-06 2.45e-06 1.8e-06 1.05e-06 2.65e-06 1.9e-06 1.85e-06 1.95e-06 1.75e-06 1.8e-06 1.35e-06 1.2e-06 3e-07 2.15e-06 2.7e-06 2.05e-06 2e-06 2.05e-06 1.45e-06 1.45e-06 8.5e-07
8 1.7e-06 1.6e-06 1.9e-06 2.15e-06 1.55e-06 1.8e-06 2.05e-06 1.5e-06 2.7e-06 1.85e-06 2.1e-06 1.55e-06 2.15e-06 1.55e-06 2.15e-06 1.9e-06 1.8e-06 1.45e-06 1.6e-06 1.55e-06 1.65e-06 1.45e-06 1.75e-06 2e-06 1.75e-06 1.45e-06 2e-06 1.6e-06 2e-06 1.8e-06 1.6e-06 1.8e-06 1.4e-06 2.05e-06 1.9e-06 1.6e-06 1.7e-06 1.85e-06 1.75e-06 1.7e-06 1.6e-06 2.1e-06 1.7e-06 1.85e-06 1.7e-06 2.1e-06 1.6e-06 1.65e-06 1.8e-06 2.1e-06 2.05e-06 1.6e-06 1.45e-06 1.5e-06 1.7e-06 2e-06 1.45e-06 1.6e-06 1.75e-06 1.4e-06 1.6e-06
9 1.9e-06 1.5e-06 2.2e-06 2.2e-06 2e-06 1.1e-06 1.7e-06 2e-06 1.85e-06 1.8e-06 1.95e-06 2.15e-06 2.25e-06 2.15e-06 1.6e-06 2.4e-06 1.1e-06 2.15e-06 1.7e-06 2.3e-06 1.2e-06 2e-06 1.9e-06 1.4e-06 1.2e-06 2e-06 2.3e-06 1.5e-06 2.25e-06 1e-06 1.75e-06 1.7e-06 1.5e-06 1.6e-06 1.6e-06 1.75e-06 2.1e-06 1.2e-06 1.65e-06 1.45e-06 1.45e-06 2.25e-06 1.35e-06 2.15e-06 1.35e-06 1.75e-06 1.35e-06 1.3e-06 1.05e-06 1.7e-06 2.45e-06 1.65e-06 2.05e-06 1.45e-06 1.8e-06 1.75e-06 2.05e-06 1.5e-06 1.5e-06 1.85e-06 2.15e-06
